Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
J.J. Arrington,ARI,24,RB,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
O.J. Atogwe,STL,26,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Tully Banta-Cain,SFO,27,ROLB,16,10,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Hank Baskett,PHI,25,WR,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jackie Battle,KAN,24,RB,3,0,1.0,,,,,,,1.0,,,,,,,,,6,2.0
John Beck,MIA,26,QB,5,4,1.0,,,,,,,1.0,,,,,,,,,6,1.2
Tatum Bell,DET,26,RB,5,5,1.0,,,,,,,1.0,,,,,,,,,6,1.2
Troy Bienemann,ARI,24,TE,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Marty Booker,MIA,31,WR,15,15,,1.0,,,,,,1.0,,,,,,,,,6,0.4
David Bowens,NYJ,30,DE,16,2,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Tyron Brackenridge,KAN,23,DB,13,1,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Gary Brackett,IND,27,MLB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Mark Bradley,CHI,25,WR,15,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Ahmad Bradshaw,NYG,21,RB,12,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Steve Breaston,ARI,24,WR,16,0,,,1.0,,,,,1.0,,,,,,,,,6,0.4
Drew Brees,NOR,28,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
John Broussard,JAX,24,WR,8,0,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Fakhir Brown,STL,30,RCB,12,12,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Jason Campbell,WAS,26,QB,13,13,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Tim Carter,CLE,28,WR,16,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Matt Cassel,NWE,25,QB,6,0,1.0,,,,,,,1.0,,,,,,,,,6,1.0
Brent Celek,PHI,22,TE,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Antonio Chatman,CIN,28,WR,13,1,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jesse Chatman,MIA,28,RB,14,6,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Kellen Clemens,NYJ,24,QB,10,8,1.0,,,,,,,1.0,,,,,,,,,6,0.6
Patrick Cobbs,MIA,24,RB,14,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Rosevelt Colvin,NWE,30,ROLB,11,10,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Tim Crowder,DEN,22,DE,13,1,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Jay Cutler,DEN,24,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Jason David,NOR,25,RCB,13,12,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Craig Davis,SDG,22,WR,13,1,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Clifton Dawson,2TM,24,RB,13,0,1.0,,,,,,,1.0,,,0.0,,,,,,6,0.5
De Dorsey,CIN,23,RB,12,2,,,,,,,1.0,1.0,,,,,,,,,6,0.5
Ray Edwards,MIN,22,RDE,12,11,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Anthony Fasano,DAL,23,TE,16,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Kevin Faulk,NWE,31,RB,16,8,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Robert Ferguson,MIN,28,WR,15,8,,1.0,,,,,,1.0,,,,,,,,,6,0.4
London Fletcher,WAS,32,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Mike Furrey,DET,30,WR,16,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jeff Garcia*,TAM,37,QB,13,13,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Randall Gay,NWE,25,DB,16,3,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Matt Giordano,IND,25,DB,12,4,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Aaron Glenn,JAX,35,DB,5,4,,,,,,1.0,,1.0,,,,,,,,,6,1.2
Corey Graham,CHI,22,DB,13,0,,,,,,,1.0,1.0,,,,,,,,,6,0.5
Chad Greenway,MIN,24,RLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Cedric Griffin,MIN,25,RCB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Justin Griffith,OAK,27,FB,16,11,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Dante Hall,STL,29,WR,7,1,,,1.0,,,,,1.0,,,,,,,,,6,0.9
DeAngelo Hall,ATL,24,LCB,16,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Roman Harper,NOR,25,SS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Marvin Harrison,IND,35,WR,5,5,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Jason Hatcher,DAL,25,DE,16,0,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Gerald Hayes,ARI,27,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Todd Heap,BAL,27,TE,6,6,,1.0,,,,,,1.0,,,,,,,,,6,1.0
Anthony Henry,DAL,31,RCB,13,10,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Maurice Hicks,SFO,29,RB,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
LeRoy Hill,SEA,25,LLB,14,14,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Shaun Hill,SFO,27,QB,3,2,1.0,,,,,,,1.0,,,,,,,,,6,2.0
Ike Hilliard,TAM,31,WR,15,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Domenik Hixon,2TM,23,WR,16,1,,,,1.0,,,,1.0,,,0.0,,,,,,6,0.4
Joe Horn,ATL,35,WR,12,12,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Tony Hunt,PHI,22,RB,8,0,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Sam Hurd,DAL,22,WR,16,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Clint Ingram,JAX,24,LLB,13,11,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Brandon Jackson,GNB,22,RB,11,3,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Nate Jackson,DEN,28,WR,5,1,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Taylor Jacobs,2TM,26,WR,10,0,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.6
Adam Jennings,ATL,25,WR,16,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Jeremi Johnson,CIN,27,FB,16,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Landon Johnson,CIN,26,MLB/RLB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Johnathan Joseph,CIN,23,RCB/LCB,15,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jim Kleinsasser,MIN,30,TE,16,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Joe Klopfenstein,STL,24,TE,16,11,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Joe Kowalewski,NYJ,25,TE,13,2,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Luke Lawton,IND,27,RB,11,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Michael Lehan,MIA,28,LCB,15,14,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Paris Lenon,DET,30,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Ray Lewis*,BAL,32,LILB,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Ken Lucas,CAR,28,RCB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
John Madsen,OAK,24,WR,16,3,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Eli Manning,NYG,26,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Brandon Manumaleuna,SDG,27,TE,16,12,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Richard Marshall,CAR,23,LCB,16,6,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Glenn Martinez,DEN,26,WR,12,1,,,1.0,,,,,1.0,,,,,,,,,6,0.5
Jerome Mathis,HOU,24,WR,3,0,,,,1.0,,,,1.0,,,,,,,,,6,2.0
Keenan McCardell,WAS,37,WR,10,1,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Le'Ron McClain,BAL,23,FB,16,11,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Bryant McFadden,PIT,26,DB,13,0,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Terrence McGee,BUF,27,RCB,15,15,,,,1.0,,,,1.0,,,,,,,,,6,0.4
Jason McKie,CHI,27,FB,16,11,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Brandon Middleton,DET,26,WR,5,0,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Ovie Mughelli,ATL,27,FB,16,7,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Nedu Ndukwe,CIN,22,DB,14,2,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Lorenzo Neal*+,SDG,37,FB,13,8,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Terence Newman*,DAL,29,RCB,13,11,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Jerious Norwood,ATL,24,RB,15,2,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Ben Obomanu,SEA,24,WR,13,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Chad Pennington,NYJ,31,QB,9,8,1.0,,,,,,,1.0,,,,,,,,,6,0.7
Shaun Phillips,SDG,26,LOLB,15,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Brodney Pool,CLE,23,FS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jeb Putzier,HOU,28,TE,8,1,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Ed Reed*+,BAL,29,FS,16,16,,,1.0,,,,,1.0,,,,,,,,,6,0.4
Dominic Rhodes,OAK,28,RB,10,2,1.0,,,,,,,1.0,,,,,,,,,6,0.6
Kerry Rhodes,NYJ,25,SS,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Philip Rivers,SDG,26,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Koren Robinson,GNB,27,WR,9,1,,1.0,,,,,,1.0,,,,,,,,,6,0.7
Laurent Robinson,ATL,22,WR,15,6,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Carlos Rogers,WAS,26,RCB,7,7,,,,,,1.0,,1.0,,,,,,,,,6,0.9
Shaun Rogers,DET,28,LDT,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Sage Rosenfels,HOU,29,QB,9,5,1.0,,,,,,,1.0,,,,,,,,,6,0.7
Aaron Ross,NYG,25,LCB,15,9,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Cory Ross,BAL,25,RB,6,0,1.0,,,,,,,1.0,,,,,,,,,6,1.0
Allen Rossum,PIT,32,DB,15,0,,,,1.0,,,,1.0,,,,,,,,,6,0.4
T.J. Rushing,IND,24,DB,14,0,,,1.0,,,,,1.0,,,,,,,,,6,0.4
DeMeco Ryans*,HOU,23,MLB,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Asante Samuel*+,NWE,26,LCB,16,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Bo Scaife,TEN,26,TE,16,15,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Matt Schobel,PHI,29,TE,15,6,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Darren Sharper*,MIN,32,SS,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Visanthe Shiancoe,MIN,27,TE,16,15,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Marcel Shipp,ARI,29,RB,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Brandon Siler,SDG,22,LB,15,0,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Daryl Smith,JAX,25,RLB/MLB,15,15,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Dwight Smith,MIN,29,FS,14,13,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Keith Smith,DET,27,DB,15,1,,,,,,1.0,,1.0,,,,,,,,,6,0.4
L.J. Smith,PHI,27,TE,10,9,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Troy Smith,BAL,23,QB,4,2,1.0,,,,,,,1.0,,,,,,,,,6,1.5
Jason Snelling,ATL,24,RB,7,0,1.0,,,,,,,1.0,,,,,,,,,6,0.9
Micheal Spurlock,TAM,24,WR,7,0,,,,1.0,,,,1.0,,,,,,,,,6,0.9
John St. Clair,CHI,30,LG,16,5,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Maurice Stovall,TAM,22,WR,15,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Quinn Sypniewski,BAL,25,TE,15,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Ike Taylor,PIT,27,LCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jason Taylor*,MIA,33,RDE,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Adalius Thomas,NWE,30,LILB/ROLB,16,15,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Anthony Thomas,BUF,30,RB,10,2,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Craphonso Thorpe,IND,24,WR,5,0,,1.0,,,,,,1.0,,,,,,,,,6,1.2
LaBrandon Toefield,JAX,27,RB,2,1,1.0,,,,,,,1.0,,,,,,,,,6,3.0
Marcus Trufant*,SEA,27,LCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Jyles Tucker,SDG,24,LB,6,0,,,,,1.0,,,1.0,,,,,,,,,6,1.0
Jerame Tuman,PIT,31,TE,6,1,,1.0,,,,,,1.0,,,,,,,,,6,1.0
Michael Turner,SDG,25,RB,16,0,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Osi Umenyiora*,NYG,26,RDE,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Brian Urlacher,CHI,29,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Ben Utecht,IND,26,TE,14,13,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Delanie Walker,SFO,23,TE,16,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Troy Walters,DET,31,WR,13,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Kurt Warner,ARI,36,QB,14,11,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Pat Watkins,DAL,25,DB,14,0,,,,,,,1.0,1.0,,,,,,,,,6,0.4
Leonard Weaver,SEA,25,RB,16,4,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Jeff Webb,KAN,25,WR,16,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Corey Webster,NYG,25,DB,14,3,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Nate Webster,DEN,30,LLB,16,13,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Reggie Wells,ARI,27,LG,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Dewayne White,DET,28,RDE/LDE,14,14,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Tracy White,GNB,26,LB,13,0,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Daniel Wilcox,BAL,30,TE,5,2,,1.0,,,,,,1.0,,,,,,,,,6,1.2
Mario Williams,HOU,22,RDE,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Tramon Williams,GNB,24,DB,16,1,,,1.0,,,,,1.0,,,,,,,,,6,0.4
Troy Williamson,MIN,24,WR,11,8,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Cedrick Wilson,PIT,29,WR,16,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Eugene Wilson,NWE,27,FS,11,6,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Josh Wilson,SEA,22,DB,12,0,,,,1.0,,,,1.0,,,,,,,,,6,0.5
Kris Wilson,KAN,26,FB,16,12,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Antoine Winfield,MIN,30,LCB,10,10,,,,,,1.0,,1.0,,,,,,,,,6,0.6
George Wrighster,JAX,26,TE,11,6,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jason Wright,CLE,25,RB,16,1,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Todd Yoder,WAS,29,TE,15,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Selvin Young,DEN,24,RB,15,8,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Matt Prater,2TM,23,K,4,0,,,,,,,,,,,0.0,1.0,1.0,1.0,4.0,,4,1.0
Justin Medlock,KAN,24,K,1,0,,,,,,,,,,,,,,1.0,2.0,,3,3.0
Brooks Bollinger,MIN,28,QB,5,1,,,,,,,,,1.0,,,,,,,,2,0.4
Adam Carriker,STL,23,LDT,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
Andre Carter,WAS,28,RDE,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
Angelo Crowell,BUF,26,LLB,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
Bryan Fletcher,IND,28,TE,15,3,,,,,,,,,1.0,,,,,,,,2,0.1
Dwight Freeney,IND,27,RDE,9,9,,,,,,,,,,,,,,,,1.0,2,0.2
Kedric Golston,WAS,24,DT,15,0,,,,,,,,,,,,,,,,1.0,2,0.1
Priest Holmes,KAN,34,RB,4,2,,,,,,,,,1.0,,,,,,,,2,0.5
Lemar Marshall,CIN,31,LB,4,3,,,,,,,,,,,,,,,,1.0,2,0.5
Moran Norris,SFO,29,RB,16,5,,,,,,,,,,,,,,,,1.0,2,0.1
Bernard Pollard,KAN,23,SS,16,15,,,,,,,,,,,,,,,,1.0,2,0.1
Josh Scobey,2TM,28,RB,7,0,,,,,,,,,,,0.0,,,,,1.0,2,0.3
Will Smith,NOR,26,RDE,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
Gerard Warren,OAK,29,RDT,12,5,,,,,,,,,,,,,,,,1.0,2,0.2
