Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Chris Johnson,ARI,31,RB,4,0,1.0,,,,,,,1.0,,,,,,,,,6,1.5
Derrick Johnson,KAN,34,LILB,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Duke Johnson,CLE,23,RB,16,1,1.0,,,,,,,1.0,,,,,,,,,6,0.4
DaQuan Jones,TEN,25,LDE,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Dominique Jones,MIA,29,TE,9,2,,1.0,,,,,,1.0,,,,,,,,,6,0.7
Jermaine Kearse,SEA,26,WR,16,15,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Case Keenum,LAR,28,QB,10,9,1.0,,,,,,,1.0,,,,,,,,,6,0.6
Eric Kendricks,MIN,24,MLB,15,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Ben Koyack,JAX,23,TE,14,7,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Cre'von LeBlanc,CHI,22,RCB,13,9,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Matt Lengel,NWE,26,TE,6,0,,1.0,,,,,,1.0,,,,,,,,,6,1.0
Taylor Lewan*,TEN,25,LT,16,16,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Marcedes Lewis,JAX,32,TE,10,10,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Dwight Lowery,SDG,30,FS,16,16,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Khalil Mack*+,OAK,25,RDE,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Freddie Martino,TAM,25,WR,13,0,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Robert Mathis,IND,35,ROLB,14,12,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Leodis McKelvin,PHI,31,LCB,13,12,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Doug Middleton,NYJ,23,DB,4,0,,,,,,,1.0,1.0,,,,,,,,,6,1.5
Braxton Miller,HOU,24,WR,10,6,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Patrick Murray,CLE,25,K,2,0,,,,,,,,,,,,3.0,4.0,1.0,2.0,,6,3.0
Jordan Norwood,DEN,30,WR,14,6,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Charone Peake,NYJ,24,WR,15,1,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Donald Penn*,OAK,33,LT,16,16,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Joshua Perkins,ATL,23,TE,8,1,,1.0,,,,,,1.0,,,,,,,,,6,0.8
John Phillips,2TM,29,TE,16,7,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.4
Jason Pierre-Paul,NYG,27,LDE,12,12,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Dontari Poe,KAN,26,NT,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
C.J. Prosise,SEA,22,RB,6,2,1.0,,,,,,,1.0,,,,,,,,,6,1.0
Jalen Ramsey,JAX,22,RCB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Shane Ray,DEN,23,LILB,16,8,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Caraun Reid,SDG,25,DT,7,0,,,,,1.0,,,1.0,,,,,,,,,6,0.9
Xavier Rhodes*,MIN,26,RCB,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Paul Richardson,SEA,24,WR,15,0,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Mychal Rivera,OAK,26,TE,13,2,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Ben Roethlisberger*,PIT,34,QB,14,14,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Jeremy Ross,2TM,28,WR,6,1,,1.0,,,,,,1.0,,,0.0,,,,,,6,1.0
Greg Salas,BUF,28,WR,2,1,,1.0,,,,,,1.0,,,,,,,,,6,3.0
Austin Seferian-Jenkins,2TM,24,TE,9,2,,1.0,,,,,,1.0,,,0.0,,,,,,6,0.7
Daniel Sorensen,KAN,26,DB,16,1,,,,,,1.0,,1.0,,,,,,,,,6,0.4
C.J. Spiller,2TM,29,RB,6,0,,1.0,,,,,,1.0,,,0.0,,,,,,6,1.0
Erik Swoope,IND,24,TE,16,4,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Aqib Talib*+,DEN,30,LCB,13,13,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Ryan Tannehill,MIA,28,QB,13,13,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Earl Thomas,SEA,27,FS,11,11,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Juwan Thompson,DEN,24,RB,8,1,1.0,,,,,,,1.0,,,,,,,,,6,0.8
Shaq Thompson,CAR,22,LLB,14,12,,,,,1.0,,,1.0,,,,,,,,,6,0.4
D.J. Tialavea,ATL,25,TE,2,0,,1.0,,,,,,1.0,,,,,,,,,6,3.0
Jordan Todman,IND,26,RB,16,0,,,,1.0,,,,1.0,,,,,,,,,6,0.4
Mike Tolbert*,CAR,31,RB,16,2,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Will Tye,NYG,25,TE,16,10,,1.0,,,,,,1.0,,,,,,,,,6,0.4
C.J. Uzomah,CIN,23,TE,10,8,,1.0,,,,,,1.0,,,,,,,,,6,0.6
Shane Vereen,NYG,27,RB,5,1,1.0,,,,,,,1.0,,,,,,,,,6,1.2
Trevin Wade,NYG,27,DB,16,2,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Dwayne Washington,DET,22,RB,12,2,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Terrell Watson,PHI,23,RB,1,0,1.0,,,,,,,1.0,,,,,,,,,6,6.0
Ethan Westbrooks,LAR,26,DE,16,2,,,,,1.0,,,1.0,,,,,,,,,6,0.4
Aaron Williams,BUF,26,SS,7,5,,,,,1.0,,,1.0,,,,,,,,,6,0.9
Jonathan Williams,BUF,22,RB,11,0,1.0,,,,,,,1.0,,,,,,,,,6,0.5
Marquess Wilson,CHI,24,WR,3,1,,1.0,,,,,,1.0,,,,,,,,,6,2.0
Jameis Winston,TAM,22,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
Danny Woodhead,SDG,31,RB,2,1,,1.0,,,,,,1.0,,,,,,,,,6,3.0
Robert Woods,BUF,24,WR,13,10,,1.0,,,,,,1.0,,,,,,,,,6,0.5
Jarius Wright,MIN,27,WR,8,1,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Mario Addison,CAR,29,DE,14,1,,,,,,,,,,,,,,,,1.0,2,0.1
Malcom Brown,NWE,22,RDT,16,13,,,,,,,,,,,,,,,,1.0,2,0.1
Dont'a Hightower*,NWE,26,MLB,13,13,,,,,,,,,,,,,,,,1.0,2,0.2
David Johnson,PIT,29,TE,16,5,,,,,,,,,1.0,,,,,,,,2,0.1
Paul Kruger,NOR,30,LDE,15,13,,,,,,,,,,,,,,,,1.0,2,0.1
Nick O'Leary,BUF,24,RB,16,7,,,,,,,,,1.0,,,,,,,,2,0.1
Will Parks,DEN,22,DB,16,0,,,,,,,,,1.0,,1.0,,,,,,2,0.1
Corey Peters,ARI,28,NT,15,14,,,,,,,,,,,,,,,,1.0,2,0.1
Bryce Petty,NYJ,25,QB,6,4,,,,,,,,,1.0,,,,,,,,2,0.3
Marcel Reece,SEA,31,RB,4,0,,,,,,,,,1.0,,,,,,,,2,0.5
Matt Ryan*+,ATL,31,QB,16,16,,,,,,,,,1.0,,,,,,,,2,0.1
Trevor Siemian,DEN,25,QB,14,14,,,,,,,,,1.0,,,,,,,,2,0.1
Devin Taylor,DET,27,LDE,16,16,,,,,,,,,,,,,,,,1.0,2,0.1
Tavon Young,BAL,22,LCB,16,11,,,,,,,,,1.0,,1.0,,,,,,2,0.1
