Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
DeeJay Dallas,24,SEA,15,0,19,17,126,7.4,0,5,57.9,41,1.1,8.4,89.5,6.6,1,
Kenyan Drake,28,BAL,12,5,26,17,89,5.2,1,7,34.6,15,1.4,7.4,65.4,3.4,1,
Clyde Edwards-Helaire,23,KAN,10,6,23,17,151,8.9,3,11,60.9,25,1.7,15.1,73.9,6.6,0,
Ezekiel Elliott,27,DAL,15,14,23,17,92,5.4,0,4,39.1,31,1.1,6.1,73.9,4.0,0,
Damien Harris,25,NWE,11,9,23,17,97,5.7,0,4,43.5,15,1.5,8.8,73.9,4.2,0,
Darrell Henderson,25,LAR,10,7,22,17,102,6.0,0,5,50.0,15,1.7,10.2,77.3,4.6,0,
Mitchell Wilcox,26,CIN,16,4,18,17,139,8.2,1,6,66.7,19,1.1,8.7,94.4,7.7,0,
Tyler Allgeier,22,ATL,16,7,17,16,139,8.7,1,8,58.8,26,1.0,8.7,94.1,8.2,0,AP ORoY-5
Marquez Callaway,24,NOR,14,3,32,16,158,9.9,1,11,43.8,33,1.1,11.3,50.0,4.9,0,
Travis Homer,24,SEA,10,1,18,16,157,9.8,1,7,50.0,27,1.6,15.7,88.9,8.7,1,
Mark Ingram,33,NOR,10,3,18,16,68,4.3,0,2,33.3,11,1.6,6.8,88.9,3.8,2,
MyCole Pruitt,30,ATL,13,4,21,16,150,9.4,4,10,61.9,29,1.2,11.5,76.2,7.1,0,
Michael Thomas,29,NOR,3,3,22,16,171,10.7,3,13,72.7,21,5.3,57.0,72.7,7.8,0,
Javonte Williams,22,DEN,4,4,22,16,76,4.8,0,4,31.8,13,4.0,19.0,72.7,3.5,1,
Kadarius Toney,23,2TM,9,4,20,16,171,10.7,2,8,55.0,38,1.8,19.0,80.0,8.6,1,
Kadarius Toney,23,NYG,2,1,3,2,0,0.0,0,0,0.0,,1.0,0.0,66.7,0.0,0,
Kadarius Toney,23,KAN,7,3,17,14,171,12.2,2,8,64.7,38,2.0,24.4,82.4,10.1,1,
Sammy Watkins,29,2TM,12,5,27,16,325,20.3,0,11,59.3,55,1.3,27.1,59.3,12.0,1,
Sammy Watkins,29,GNB,9,3,22,13,206,15.8,0,9,59.1,55,1.4,22.9,59.1,9.4,0,
Sammy Watkins,29,BAL,3,2,5,3,119,39.7,0,2,60.0,47,1.0,39.7,60.0,23.8,1,
Amari Rodgers,23,2TM,16,1,25,16,204,12.8,1,12,48.0,37,1.0,12.8,64.0,8.2,6,
Amari Rodgers,23,GNB,10,0,8,4,50,12.5,0,3,37.5,22,0.4,5.0,50.0,6.3,5,
Amari Rodgers,23,HOU,6,1,17,12,154,12.8,1,9,52.9,37,2.0,25.7,70.6,9.1,1,
Chase Edmonds,26,2TM,13,3,24,16,157,9.8,1,7,41.7,27,1.2,12.1,66.7,6.5,0,
Chase Edmonds,26,MIA,8,2,17,10,96,9.6,1,4,41.2,15,1.3,12.0,58.8,5.6,0,
Chase Edmonds,26,DEN,5,1,7,6,61,10.2,0,3,42.9,27,1.2,12.2,85.7,8.7,0,
Rashod Bateman,23,BAL,6,5,28,15,285,19.0,2,7,42.9,75,2.5,47.5,53.6,10.2,1,
Ashton Dulin,25,IND,12,2,22,15,207,13.8,1,12,63.6,39,1.3,17.3,68.2,9.4,0,
Alec Ingold,26,MIA,17,14,23,15,105,7.0,1,4,52.2,17,0.9,6.2,65.2,4.6,0,
Trenton Irwin,27,CIN,9,2,23,15,231,15.4,4,12,65.2,45,1.7,25.7,65.2,10.0,0,
Alexander Mattison,24,MIN,17,0,18,15,91,6.1,1,4,33.3,16,0.9,5.4,83.3,5.1,0,
Zach Pascal,28,PHI,17,2,19,15,150,10.0,1,9,63.2,34,0.9,8.8,78.9,7.9,0,
Eric Saubert,28,DEN,17,6,24,15,148,9.9,1,6,37.5,25,0.9,8.7,62.5,6.2,0,
Durham Smythe,27,MIA,16,15,20,15,129,8.6,1,7,55.0,26,0.9,8.1,75.0,6.5,0,
Justin Watson,27,KAN,17,5,34,15,315,21.0,2,12,44.1,67,0.9,18.5,44.1,9.3,0,
John Bates,25,WAS,16,7,22,14,108,7.7,1,4,50.0,20,0.9,6.8,63.6,4.9,1,
Chuba Hubbard,23,CAR,15,2,17,14,171,12.2,0,5,47.1,45,0.9,11.4,82.4,10.1,2,
Brevin Jordan,22,HOU,11,3,28,14,128,9.1,0,7,39.3,20,1.3,11.6,50.0,4.6,0,
Joshua Kelley,25,LAC,13,1,25,14,101,7.2,0,4,44.0,22,1.1,7.8,56.0,4.0,0,
Ray-Ray McCloud,26,SFO,17,2,25,14,243,17.4,1,11,52.0,42,0.8,14.3,56.0,9.7,2,
Josh Oliver,25,BAL,17,9,25,14,149,10.6,2,7,48.0,40,0.8,8.8,56.0,6.0,0,
Steven Sims,25,PIT,12,2,23,14,104,7.4,0,5,43.5,28,1.2,8.7,60.9,4.5,3,
Cam Akers,23,LAR,15,9,18,13,117,9.0,0,8,50.0,18,0.9,7.8,72.2,6.5,2,
Damiere Byrd,29,ATL,14,4,23,13,268,20.6,2,9,47.8,75,0.9,19.1,56.5,11.7,0,
Lawrence Cager,25,2TM,7,4,19,13,118,9.1,1,8,52.6,20,1.9,16.9,68.4,6.2,0,
Lawrence Cager,25,NYJ,1,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,
Lawrence Cager,25,NYG,6,3,18,13,118,9.1,1,8,55.6,20,2.2,19.7,72.2,6.6,0,
Josiah Deguara,25,GNB,17,3,15,13,114,8.8,0,4,80.0,25,0.8,6.7,86.7,7.6,0,
KhaDarel Hodge,27,ATL,17,1,20,13,202,15.5,1,7,55.0,39,0.8,11.9,65.0,10.1,0,
Zonovan Knight,21,NYJ,7,4,14,13,100,7.7,0,5,71.4,16,1.9,14.3,92.9,7.1,2,
Isiah Pacheco,23,KAN,17,11,14,13,130,10.0,0,7,64.3,32,0.8,7.6,92.9,9.3,4,AP ORoY-10
Sterling Shepard,29,NYG,3,2,24,13,154,11.8,1,4,29.2,65,4.3,51.3,54.2,6.4,0,
Avery Williams,24,ATL,17,3,14,13,61,4.7,0,3,35.7,10,0.8,3.6,92.9,4.4,1,
Connor Heyward,23,PIT,17,0,17,12,151,12.6,1,6,58.8,45,0.7,8.9,70.6,8.9,0,
Justice Hill,25,BAL,15,0,12,12,58,4.8,0,2,41.7,15,0.8,3.9,100.0,4.8,2,
Justin Jackson,26,DET,16,0,19,12,101,8.4,1,7,52.6,15,0.8,6.3,63.2,5.3,0,
Ty Johnson,25,NYJ,17,1,24,12,88,7.3,0,3,25.0,16,0.7,5.2,50.0,3.7,0,
Geoff Swaim,29,TEN,17,13,16,12,58,4.8,1,4,37.5,13,0.7,3.4,75.0,3.6,0,
Jamaal Williams,27,DET,17,9,16,12,73,6.1,0,4,37.5,17,0.7,4.3,75.0,4.6,3,
Cedrick Wilson Jr.,27,MIA,15,0,18,12,136,11.3,0,8,61.1,21,0.8,9.1,66.7,7.6,0,
Pharaoh Brown,28,2TM,16,8,20,12,117,9.8,0,6,40.0,30,0.8,7.3,60.0,5.9,0,
Pharaoh Brown,28,HOU,3,3,10,7,72,10.3,0,3,40.0,30,2.3,24.0,70.0,7.2,0,
Pharaoh Brown,28,CLE,13,5,10,5,45,9.0,0,3,40.0,11,0.4,3.5,50.0,4.5,0,
Hassan Haskins,23,TEN,15,1,12,11,57,5.2,0,2,25.0,10,0.7,3.8,91.7,4.8,0,
Peyton Hendershot,23,DAL,17,2,16,11,103,9.4,2,8,50.0,29,0.6,6.1,68.8,6.4,1,
Denzel Mims,25,NYJ,10,4,25,11,186,16.9,0,7,36.0,63,1.1,18.6,44.0,7.4,0,
James Mitchell,23,DET,14,0,11,11,113,10.3,1,7,100.0,22,0.8,8.1,100.0,10.3,0,
Patrick Ricard,28,BAL,17,16,13,11,74,6.7,0,1,61.5,19,0.6,4.4,84.6,5.7,0,PB
David Sills,26,NYG,9,5,17,11,106,9.6,0,7,52.9,24,1.2,11.8,64.7,6.2,0,
Jack Stoll,24,PHI,17,11,14,11,123,11.2,0,5,71.4,26,0.6,7.2,78.6,8.8,0,
Shane Zylstra,26,DET,13,2,15,11,60,5.5,4,6,46.7,14,0.8,4.6,73.3,4.0,0,
James Robinson,24,2TM,11,5,14,11,51,4.6,2,5,50.0,10,1.0,4.6,78.6,3.6,1,
James Robinson,24,JAX,7,5,11,9,46,5.1,1,4,54.5,10,1.3,6.6,81.8,4.2,1,
James Robinson,24,NYJ,4,0,3,2,5,2.5,1,1,33.3,7,0.5,1.3,66.7,1.7,0,
Zack Moss,25,2TM,13,3,13,11,39,3.5,0,2,38.5,8,0.8,3.0,84.6,3.0,1,
Zack Moss,25,BUF,5,0,8,7,27,3.9,0,1,37.5,8,1.4,5.4,87.5,3.4,1,
Zack Moss,25,IND,8,3,5,4,12,3.0,0,1,40.0,5,0.5,1.5,80.0,2.4,0,
Michael Bandy,25,LAC,10,2,21,10,89,8.9,0,5,33.3,25,1.0,8.9,47.6,4.2,0,
Raheem Blackshear,23,CAR,13,1,12,10,93,9.3,0,3,50.0,27,0.8,7.2,83.3,7.8,1,
Keelan Cole,29,LVR,14,3,21,10,141,14.1,1,8,47.6,30,0.7,10.1,47.6,6.7,1,
C.J. Ham,29,MIN,17,4,12,10,86,8.6,0,7,83.3,17,0.6,5.1,83.3,7.2,0,
O.J. Howard,28,HOU,13,10,23,10,145,14.5,2,6,34.8,26,0.8,11.2,43.5,6.3,0,
Tanner Hudson,28,NYG,11,0,15,10,132,13.2,0,8,60.0,27,0.9,12.0,66.7,8.8,0,
Tre' McKitty,23,LAC,17,8,18,10,72,7.2,0,0,22.2,12,0.6,4.2,55.6,4.0,1,
Albert Okwuegbunam,24,DEN,8,1,18,10,95,9.5,1,4,44.4,25,1.3,11.9,55.6,5.3,0,
Donald Parham,25,LAC,6,1,12,10,130,13.0,1,5,83.3,24,1.7,21.7,83.3,10.8,0,
Byron Pringle,29,CHI,11,4,16,10,135,13.5,2,8,56.3,35,0.9,12.3,62.5,8.4,0,
Khalil Shakir,22,BUF,14,2,20,10,161,16.1,1,7,40.0,31,0.7,11.5,50.0,8.1,0,
Dan Arnold,27,JAX,17,0,13,9,135,15.0,0,5,53.8,26,0.5,7.9,69.2,10.4,0,
Brandon Bolden,32,LVR,16,0,9,9,57,6.3,1,2,44.4,18,0.6,3.6,100.0,6.3,0,
Mike Boone,27,DEN,9,0,15,9,96,10.7,0,2,13.3,34,1.0,10.7,60.0,6.4,0,
River Cracraft,28,MIA,11,0,14,9,102,11.3,2,8,57.1,22,0.8,9.3,64.3,7.3,0,
Anthony Firkser,27,ATL,11,1,13,9,100,11.1,0,5,38.5,22,0.8,9.1,69.2,7.7,0,
Jody Fortson,27,KAN,13,1,13,9,108,12.0,2,6,69.2,40,0.7,8.3,69.2,8.3,1,
Khalil Herbert,24,CHI,13,1,12,9,57,6.3,1,2,16.7,25,0.7,4.4,75.0,4.8,0,
Parker Hesse,27,ATL,17,7,11,9,89,9.9,0,6,81.8,22,0.5,5.2,81.8,8.1,0,
Taysom Hill,32,NOR,16,8,13,9,77,8.6,2,5,46.2,30,0.6,4.8,69.2,5.9,2,
DeSean Jackson,36,BAL,7,1,17,9,153,17.0,0,5,47.1,62,1.3,21.9,52.9,9.0,0,
Marcus Johnson,28,NYG,14,7,22,9,99,11.0,0,6,36.4,18,0.6,7.1,40.9,4.5,0,
Sony Michel,27,LAC,10,0,13,9,53,5.9,0,1,38.5,9,0.9,5.3,69.2,4.1,0,
Jalen Nailor,23,MIN,15,0,13,9,179,19.9,1,7,69.2,47,0.6,11.9,69.2,13.8,0,
Breshad Perriman,29,TAM,11,3,19,9,110,12.2,1,5,31.6,28,0.8,10.0,47.4,5.8,2,
Craig Reynolds,26,DET,9,0,10,9,116,12.9,0,5,70.0,36,1.0,12.9,90.0,11.6,0,
Brian Robinson Jr.,23,WAS,12,9,12,9,60,6.7,1,3,50.0,18,0.8,5.0,75.0,5.0,2,
Eric Tomlinson,30,DEN,17,12,13,9,79,8.8,2,5,69.2,18,0.5,4.6,69.2,6.1,0,
Kyren Williams,22,LAR,10,0,12,9,76,8.4,0,5,58.3,15,0.9,7.6,75.0,6.3,0,
Reggie Gilliam,25,BUF,15,4,10,8,69,8.6,1,4,70.0,14,0.5,4.6,80.0,6.9,0,
Tom Kennedy,26,DET,7,1,15,8,141,17.6,0,7,53.3,44,1.1,20.1,53.3,9.4,0,
Marlon Mack,26,DEN,6,0,10,8,99,12.4,1,2,40.0,66,1.3,16.5,80.0,9.9,0,
Quintin Morris,23,BUF,14,1,11,8,84,10.5,1,6,63.6,26,0.6,6.0,72.7,7.6,1,
Kyle Philips,23,TEN,4,0,13,8,78,9.8,0,3,38.5,21,2.0,19.5,61.5,6.0,2,
James Proche,26,BAL,15,0,17,8,62,7.8,0,3,41.2,12,0.5,4.1,47.1,3.6,0,
Jalen Reagor,23,MIN,17,0,13,8,104,13.0,1,5,53.8,38,0.5,6.1,61.5,8.0,4,
Giovanni Ricci,26,CAR,15,3,9,8,100,12.5,0,3,55.6,32,0.5,6.7,88.9,11.1,0,
Cam Sims,26,WAS,17,3,18,8,89,11.1,0,5,33.3,21,0.5,5.2,44.4,4.9,0,
Jeff Smith,25,NYJ,11,0,11,8,134,16.8,0,5,63.6,50,0.7,12.2,72.7,12.2,0,
Andre Baccellia,25,ARI,8,0,10,7,45,6.4,0,4,50.0,11,0.9,5.6,70.0,4.5,0,
J.K. Dobbins,24,BAL,8,8,8,7,42,6.0,1,3,62.5,20,0.9,5.3,87.5,5.3,0,
D'Wayne Eskridge,25,SEA,10,0,13,7,58,8.3,0,4,30.8,16,0.7,5.8,53.8,4.5,0,
KJ Hamler,23,DEN,7,0,14,7,165,23.6,0,3,35.7,55,1.0,23.6,50.0,11.8,0,
N'Keal Harry,25,CHI,7,0,9,7,116,16.6,1,4,77.8,49,1.0,16.6,77.8,12.9,0,
T.Y. Hilton,33,DAL,3,0,10,7,121,17.3,0,5,60.0,52,2.3,40.3,70.0,12.1,0,
Brycen Hopkins,25,LAR,14,1,11,7,109,15.6,0,5,54.5,22,0.5,7.8,63.6,9.9,0,
Velus Jones Jr.,25,CHI,12,2,14,7,107,15.3,1,4,28.6,44,0.6,8.9,50.0,7.6,3,
Ko Kieft,24,TAM,17,12,10,7,80,11.4,1,5,70.0,19,0.4,4.7,70.0,8.0,0,
Chris Myarick,27,NYG,16,8,8,7,65,9.3,1,5,75.0,23,0.4,4.1,87.5,8.1,0,
Teagan Quitoriano,22,HOU,9,6,14,7,113,16.1,2,5,42.9,52,0.8,12.6,50.0,8.1,0,
Pierre Strong,24,NWE,15,0,7,7,42,6.0,0,3,42.9,16,0.5,2.8,100.0,6.0,0,
Jonathan Williams,28,WAS,13,2,10,7,40,5.7,0,2,30.0,21,0.5,3.1,70.0,4.0,0,
Jamison Crowder,29,BUF,4,0,13,6,60,10.0,0,4,46.2,16,1.5,15.0,46.2,4.6,1,
Malik Davis,24,DAL,12,0,7,6,63,10.5,0,5,85.7,18,0.5,5.3,85.7,9.0,0,
Royce Freeman,26,HOU,4,1,8,6,33,5.5,0,0,37.5,9,1.5,8.3,75.0,4.1,1,
Kenny Golladay,29,NYG,12,4,17,6,81,13.5,1,4,35.3,25,0.5,6.8,35.3,4.8,0,
Brandon Johnson,24,DEN,7,1,14,6,42,7.0,1,2,21.4,12,0.9,6.0,42.9,3.0,1,
Marcedes Lewis,38,GNB,17,17,7,6,66,11.0,2,5,71.4,31,0.4,3.9,85.7,9.4,0,
Phillip Lindsay,28,IND,3,0,8,6,19,3.2,0,0,25.0,7,2.0,6.3,75.0,2.4,0,
Chris Manhertz,30,JAX,17,11,8,6,42,7.0,0,2,37.5,21,0.4,2.5,75.0,5.3,0,
Dax Milne,23,WAS,15,1,7,6,37,6.2,1,2,85.7,12,0.4,2.5,85.7,5.3,1,
Trent Taylor,28,CIN,16,1,10,6,62,10.3,0,1,30.0,34,0.4,3.9,60.0,6.2,2,
Laquon Treadwell,27,SEA,6,0,10,6,42,7.0,0,3,30.0,17,1.0,7.0,60.0,4.2,0,
Jordan Wilkins,28,IND,4,0,8,6,29,4.8,0,1,25.0,10,1.5,7.3,75.0,3.6,0,
Cole Beasley,33,2TM,4,1,7,6,35,5.8,0,1,42.9,9,1.5,8.8,85.7,5.0,0,
Cole Beasley,33,TAM,2,0,5,4,17,4.3,0,1,20.0,5,2.0,8.5,80.0,3.4,0,
Cole Beasley,33,BUF,2,1,2,2,18,9.0,0,0,100.0,9,1.0,9.0,100.0,9.0,0,
Nick Vannett,29,2TM,9,3,9,6,55,9.2,0,1,55.6,15,0.7,6.1,66.7,6.1,0,
Nick Vannett,29,NOR,3,0,2,2,13,6.5,0,0,100.0,8,0.7,4.3,100.0,6.5,0,
Nick Vannett,29,NYG,6,3,7,4,42,10.5,0,1,42.9,15,0.7,7.0,57.1,6.0,0,
Andrew Beck,26,DEN,13,4,11,5,69,13.8,0,2,45.5,27,0.4,5.3,45.5,6.3,0,
Gary Brightwell,23,NYG,17,0,8,5,39,7.8,0,4,50.0,12,0.3,2.3,62.5,4.9,0,
Dyami Brown,23,WAS,15,0,14,5,143,28.6,2,5,35.7,75,0.3,9.5,35.7,10.2,0,
Malcolm Brown,29,LAR,11,0,6,5,37,7.4,0,2,50.0,13,0.5,3.4,83.3,6.2,0,
Grant Calcaterra,24,PHI,15,2,9,5,81,16.2,0,3,44.4,40,0.3,5.4,55.6,9.0,0,
Corey Clement,28,ARI,9,1,7,5,54,10.8,0,3,42.9,21,0.6,6.0,71.4,7.7,0,
D'Onta Foreman,26,CAR,17,9,9,5,26,5.2,0,1,22.2,23,0.3,1.5,55.6,2.9,1,
Troy Hairston,24,HOU,16,5,8,5,19,3.8,0,0,25.0,7,0.3,1.2,62.5,2.4,0,
Zander Horvath,24,LAC,15,2,8,5,8,1.6,2,2,37.5,5,0.3,0.5,62.5,1.0,0,
Jakob Johnson,28,LVR,17,9,6,5,10,2.0,0,0,0.0,5,0.3,0.6,83.3,1.7,0,
Gunner Olszewski,26,PIT,16,2,7,5,53,10.6,0,1,42.9,31,0.3,3.3,71.4,7.6,2,
Ronnie Rivers,23,LAR,8,1,5,5,29,5.8,0,1,80.0,14,0.6,3.6,100.0,5.8,0,
Armani Rogers,25,WAS,11,3,6,5,64,12.8,0,4,66.7,23,0.5,5.8,83.3,10.7,0,
Boston Scott,27,PHI,15,2,6,5,15,3.0,0,0,16.7,5,0.3,1.0,83.3,2.5,0,
Deven Thompkins,23,TAM,5,1,10,5,32,6.4,0,1,20.0,13,1.0,6.4,50.0,3.2,1,
Samori Toure,24,GNB,11,2,10,5,82,16.4,1,2,30.0,37,0.5,7.5,50.0,8.2,1,
Derek Watt,30,PIT,17,3,5,5,11,2.2,1,1,40.0,5,0.3,0.6,100.0,2.2,0,
Michael Woods II,22,CLE,10,0,10,5,45,9.0,0,3,40.0,15,0.5,4.5,50.0,4.5,0,
Tony Jones,25,2TM,6,0,8,5,30,6.0,0,0,37.5,9,0.8,5.0,62.5,3.8,0,
Tony Jones,25,NOR,2,0,2,2,12,6.0,0,0,50.0,7,1.0,6.0,100.0,6.0,0,
Tony Jones,25,SEA,4,0,6,3,18,6.0,0,0,33.3,9,0.8,4.5,50.0,3.0,0,
Chris Conley,30,2TM,9,1,7,4,46,11.5,0,2,57.1,27,0.4,5.1,57.1,6.6,0,
Chris Conley,30,HOU,2,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,
Chris Conley,30,TEN,7,1,5,4,46,11.5,0,2,80.0,27,0.6,6.6,80.0,9.2,0,
Tyler Davis,25,GNB,17,1,7,4,26,6.5,0,1,14.3,23,0.2,1.5,57.1,3.7,0,
Luke Farrell,25,JAX,17,0,4,4,40,10.0,0,3,75.0,15,0.2,2.4,100.0,10.0,0,
Myles Gaskin,25,MIA,4,0,6,4,28,7.0,0,0,50.0,16,1.0,7.0,66.7,4.7,0,
Ryan Griffin,32,CHI,15,0,8,4,26,6.5,0,1,25.0,18,0.3,1.7,50.0,3.3,0,
Keaontay Ingram,23,ARI,12,0,5,4,21,5.3,0,1,20.0,24,0.3,1.8,80.0,4.2,0,
David Johnson,31,NOR,5,0,4,4,47,11.8,0,3,100.0,21,0.8,9.4,100.0,11.8,1,
Marcus Jones,24,NWE,15,4,4,4,78,19.5,1,3,75.0,48,0.3,5.2,100.0,19.5,1,AP-1
Charlie Kolar,23,BAL,2,0,6,4,49,12.3,0,3,66.7,15,2.0,24.5,66.7,8.2,0,
Tyler Kroft,30,SFO,11,4,5,4,57,14.3,0,2,80.0,28,0.4,5.2,80.0,11.4,0,
Jake Kumerow,30,BUF,6,1,7,4,64,16.0,0,4,57.1,39,0.7,10.7,57.1,9.1,0,
Rashaad Penny,26,SEA,5,5,5,4,16,4.0,0,2,60.0,6,0.8,3.2,80.0,3.2,1,
Anthony Schwartz,22,CLE,11,1,10,4,51,12.8,0,2,30.0,19,0.4,4.6,40.0,5.1,1,
Stone Smartt,24,LAC,7,1,5,4,17,4.3,0,1,20.0,8,0.6,2.4,80.0,3.4,0,
Freddie Swain,24,DEN,3,1,6,4,74,18.5,0,3,50.0,52,1.3,24.7,66.7,12.3,1,
Tylan Wallace,23,BAL,9,0,7,4,33,8.3,0,1,42.9,12,0.4,3.7,57.1,4.7,0,
Montrell Washington,23,DEN,15,1,9,4,2,0.5,0,0,0.0,4,0.3,0.1,44.4,0.2,5,
Darrel Williams,27,ARI,6,0,8,4,9,2.3,0,0,12.5,6,0.7,1.5,50.0,1.1,0,
Stephen Anderson,29,ARI,16,0,7,3,9,3.0,0,0,14.3,6,0.2,0.6,42.9,1.3,0,
Julius Chestnut,22,TEN,6,0,3,3,41,13.7,0,1,66.7,33,0.5,6.8,100.0,13.7,0,
Tevin Coleman,29,SFO,5,0,3,3,44,14.7,1,2,66.7,30,0.6,8.8,100.0,14.7,0,
Ross Dwelley,27,SFO,12,0,5,3,105,35.0,1,3,60.0,56,0.3,8.8,60.0,21.0,0,
Bryan Edwards,24,ATL,7,1,5,3,15,5.0,0,0,20.0,10,0.4,2.1,60.0,3.0,0,
Ben Ellefson,26,MIN,4,1,3,3,26,8.7,0,2,66.7,12,0.8,6.5,100.0,8.7,0,
Chris Evans,25,CIN,12,0,4,3,38,12.7,1,2,50.0,26,0.3,3.2,75.0,9.5,0,
Simi Fehoko,25,DAL,5,0,4,3,24,8.0,0,1,50.0,12,0.6,4.8,75.0,6.0,0,
Penny Hart,26,SEA,9,0,4,3,20,6.7,0,1,25.0,15,0.3,2.2,75.0,5.0,0,
Cody Hollister,29,TEN,11,3,5,3,54,18.0,0,2,40.0,27,0.3,4.9,60.0,10.8,0,
Jesper Horsted,25,LVR,15,0,4,3,19,6.3,0,0,25.0,9,0.2,1.3,75.0,4.8,0,
D'Ernest Johnson,26,CLE,15,0,3,3,7,2.3,0,0,33.3,7,0.2,0.5,100.0,2.3,0,
Tim Jones,24,JAX,17,1,4,3,30,10.0,0,1,75.0,20,0.2,1.8,75.0,7.5,0,
Elijah Mitchell,24,SFO,5,1,4,3,7,2.3,0,0,50.0,5,0.6,1.4,75.0,1.8,0,
Ty Montgomery,29,NWE,1,0,4,3,15,5.0,1,1,25.0,7,3.0,15.0,75.0,3.8,0,
Adam Prentice,25,NOR,11,2,3,3,9,3.0,0,1,33.3,4,0.3,0.8,100.0,3.0,1,
Kyle Rudolph,33,TAM,9,0,5,3,28,9.3,1,2,60.0,12,0.3,3.1,60.0,5.6,0,
Isaiah Spiller,21,LAC,6,0,3,3,13,4.3,0,0,33.3,8,0.5,2.2,100.0,4.3,0,
Mike Strachan,25,IND,13,0,9,3,59,19.7,0,3,33.3,23,0.2,4.5,33.3,6.6,0,
Ke'Shawn Vaughn,25,TAM,15,0,4,3,19,6.3,0,1,25.0,11,0.2,1.3,75.0,4.8,0,
Maxx Williams,28,ARI,11,1,3,3,18,6.0,0,0,100.0,7,0.3,1.6,100.0,6.0,0,
Devin Asiasi,25,CIN,12,0,4,2,5,2.5,0,0,25.0,6,0.2,0.4,50.0,1.3,0,
Daylen Baldwin,23,CLE,1,0,2,2,25,12.5,0,2,100.0,15,2.0,25.0,100.0,12.5,0,
Blake Bell,31,KAN,3,1,2,2,20,10.0,1,1,50.0,17,0.7,6.7,100.0,10.0,0,
Giovani Bernard,31,TAM,8,0,2,2,-1,-0.5,0,0,0.0,6,0.3,-0.1,100.0,-0.5,1,
Kendall Blanton,27,LAR,4,0,2,2,35,17.5,0,1,100.0,28,0.5,8.8,100.0,17.5,0,
Miles Boykin,26,PIT,16,1,3,2,11,5.5,0,1,33.3,11,0.1,0.7,66.7,3.7,0,
Spencer Brown,24,CAR,2,0,4,2,10,5.0,0,0,25.0,9,1.0,5.0,50.0,2.5,0,
Michael Burton,30,KAN,17,0,3,2,11,5.5,0,0,33.3,9,0.1,0.6,66.7,3.7,0,
Quintez Cephus,24,DET,4,1,3,2,15,7.5,0,1,66.7,9,0.5,3.8,66.7,5.0,0,
Tyrie Cleveland,25,DEN,6,0,7,2,28,14.0,0,1,28.6,16,0.3,4.7,28.6,4.0,0,
Pharoh Cooper,27,ARI,5,1,2,2,6,3.0,0,0,0.0,3,0.4,1.2,100.0,3.0,0,
Jaelon Darden,23,TAM,12,0,2,2,26,13.0,0,1,50.0,25,0.2,2.2,100.0,13.0,0,
Mike Davis,29,BAL,8,0,2,2,4,2.0,0,0,0.0,7,0.3,0.5,100.0,2.0,1,
Trestan Ebner,23,CHI,17,0,8,2,8,4.0,0,0,25.0,6,0.1,0.5,25.0,1.0,2,
Demetric Felton,24,CLE,8,2,4,2,8,4.0,0,0,25.0,5,0.3,1.0,50.0,2.0,1,
Jalen Guyton,25,LAC,3,0,4,2,64,32.0,0,2,50.0,54,0.7,21.3,50.0,16.0,0,
Deonte Harty,25,NOR,4,0,2,2,13,6.5,0,0,50.0,9,0.5,3.3,100.0,6.5,1,
Justin Herbert,24,LAC,17,17,2,2,-10,-5.0,0,0,0.0,-2,0.1,-0.6,100.0,-5.0,8,AP MVP-9
Dennis Houston,23,DAL,2,0,6,2,16,8.0,0,0,16.7,11,1.0,8.0,33.3,2.7,0,
Lil'Jordan Humphrey,24,NWE,6,2,4,2,20,10.0,0,0,50.0,11,0.3,3.3,50.0,5.0,0,
Caleb Huntley,24,ATL,12,0,2,2,3,1.5,0,0,0.0,2,0.2,0.3,100.0,1.5,1,
Andy Isabella,26,2TM,5,0,5,2,21,10.5,0,2,40.0,11,0.4,4.2,40.0,4.2,0,
Andy Isabella,26,ARI,3,0,5,2,21,10.5,0,2,40.0,11,0.7,7.0,40.0,4.2,0,
Andy Isabella,26,BAL,2,0,0,0,0,,0,0,,,0.0,0.0,,,0,
Cade Johnson,24,SEA,3,0,4,2,21,10.5,0,2,50.0,11,0.7,7.0,50.0,5.3,0,
Keith Kirkwood,28,NOR,5,1,4,2,18,9.0,0,1,25.0,14,0.4,3.6,50.0,4.5,0,
Anthony McFarland Jr.,24,PIT,1,0,2,2,11,5.5,0,1,50.0,12,2.0,11.0,100.0,5.5,0,
Sean McKeon,25,DAL,13,0,3,2,11,5.5,0,1,33.3,10,0.2,0.8,66.7,3.7,0,
Racey McMath,23,TEN,5,0,8,2,40,20.0,0,1,12.5,39,0.4,8.0,25.0,5.0,0,
Kene Nwangwu,24,MIN,17,0,2,2,21,10.5,0,1,100.0,16,0.1,1.2,100.0,10.5,0,AP-2
Dezmon Patmon,24,IND,1,0,6,2,24,12.0,0,1,33.3,17,2.0,24.0,33.3,4.0,0,
Larry Rountree,23,LAC,4,0,2,2,14,7.0,0,1,50.0,13,0.5,3.5,100.0,7.0,0,
