Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Andre Roberts,24.0,ARI,15.0,15.0,114.0,64.0,759.0,11.9,5.0,40.0,46.5,46.0,4.3,50.6,56.1,6.7,1.0,
Mike Wallace,26.0,PIT,15.0,14.0,119.0,64.0,836.0,13.1,8.0,33.0,42.9,82.0,4.3,55.7,53.8,7.0,2.0,
Kendall Wright,23.0,TEN,15.0,5.0,104.0,64.0,626.0,9.8,4.0,38.0,49.0,38.0,4.3,41.7,61.5,6.0,1.0,
Danny Amendola,27.0,STL,11.0,8.0,101.0,63.0,666.0,10.6,3.0,39.0,50.5,56.0,5.7,60.5,62.4,6.6,3.0,
Mike Williams,25.0,TAM,16.0,16.0,126.0,63.0,996.0,15.8,9.0,44.0,43.7,65.0,3.9,62.3,50.0,7.9,0.0,
Owen Daniels,30.0,HOU,15.0,14.0,104.0,62.0,716.0,11.5,6.0,38.0,47.1,39.0,4.1,47.7,59.6,6.9,0.0,PB
Percy Harvin,24.0,MIN,9.0,8.0,85.0,62.0,677.0,10.9,3.0,37.0,61.2,45.0,6.9,75.2,72.9,8.0,2.0,
Davone Bess,27.0,MIA,13.0,13.0,104.0,61.0,778.0,12.8,1.0,38.0,45.2,39.0,4.7,59.8,58.7,7.5,1.0,
Jermichael Finley,25.0,GNB,16.0,14.0,87.0,61.0,667.0,10.9,2.0,31.0,52.9,40.0,3.8,41.7,70.1,7.7,1.0,
Dennis Pitta,27.0,BAL,16.0,5.0,94.0,61.0,669.0,11.0,7.0,29.0,47.9,61.0,3.8,41.8,64.9,7.1,0.0,
Ray Rice,25.0,BAL,16.0,16.0,83.0,61.0,478.0,7.8,1.0,24.0,42.2,43.0,3.8,29.9,73.5,5.8,1.0,PB
Donnie Avery,28.0,IND,16.0,15.0,124.0,60.0,781.0,13.0,3.0,37.0,40.3,48.0,3.8,48.8,48.4,6.3,1.0,
Dwayne Bowe,28.0,KAN,13.0,12.0,114.0,59.0,801.0,13.6,3.0,44.0,49.1,47.0,4.5,61.6,51.8,7.0,1.0,
Brandon Pettigrew,27.0,DET,14.0,11.0,102.0,59.0,567.0,9.6,3.0,33.0,47.1,24.0,4.2,40.5,57.8,5.6,4.0,
Brent Celek,27.0,PHI,15.0,14.0,88.0,57.0,684.0,12.0,1.0,34.0,46.6,34.0,3.8,45.6,64.8,7.8,1.0,
Malcom Floyd,31.0,SDG,14.0,14.0,85.0,56.0,814.0,14.5,5.0,47.0,61.2,39.0,4.0,58.1,65.9,9.6,0.0,
Jeremy Kerley,24.0,NYJ,16.0,7.0,95.0,56.0,827.0,14.8,2.0,31.0,49.5,66.0,3.5,51.7,58.9,8.7,4.0,
Martellus Bennett,25.0,NYG,16.0,16.0,89.0,55.0,626.0,11.4,5.0,35.0,52.8,33.0,3.4,39.1,61.8,7.0,0.0,
Rob Gronkowski,23.0,NWE,11.0,11.0,79.0,55.0,790.0,14.4,11.0,45.0,68.4,41.0,5.0,71.8,69.6,10.0,1.0,PB
Cecil Shorts,25.0,JAX,14.0,9.0,105.0,55.0,979.0,17.8,7.0,37.0,44.8,80.0,3.9,69.9,52.4,9.3,1.0,
LeSean McCoy,24.0,PHI,12.0,12.0,67.0,54.0,373.0,6.9,3.0,20.0,46.3,36.0,4.5,31.1,80.6,5.6,4.0,
Jason Avant,29.0,PHI,14.0,6.0,76.0,53.0,648.0,12.2,0.0,31.0,56.6,39.0,3.8,46.3,69.7,8.5,1.0,
Greg Little,23.0,CLE,16.0,16.0,94.0,53.0,647.0,12.2,4.0,36.0,44.7,43.0,3.3,40.4,56.4,6.9,0.0,
Hakeem Nicks,24.0,NYG,13.0,11.0,100.0,53.0,692.0,13.1,3.0,35.0,43.0,50.0,4.1,53.2,53.0,6.9,0.0,
Jacquizz Rodgers,22.0,ATL,16.0,0.0,59.0,53.0,402.0,7.6,1.0,18.0,61.0,32.0,3.3,25.1,89.8,6.8,0.0,
Kyle Rudolph,23.0,MIN,16.0,16.0,93.0,53.0,493.0,9.3,9.0,34.0,48.4,29.0,3.3,30.8,57.0,5.3,0.0,PB
Joique Bell,26.0,DET,16.0,0.0,68.0,52.0,485.0,9.3,0.0,29.0,60.3,50.0,3.3,30.3,76.5,7.1,2.0,
Marcedes Lewis,28.0,JAX,16.0,15.0,77.0,52.0,540.0,10.4,4.0,25.0,48.1,26.0,3.3,33.8,67.5,7.0,0.0,
Dexter McCluster,23.0,KAN,16.0,6.0,77.0,52.0,452.0,8.7,1.0,24.0,40.3,31.0,3.3,28.3,67.5,5.9,2.0,
Marcel Reece,27.0,OAK,16.0,14.0,73.0,52.0,496.0,9.5,1.0,23.0,46.6,56.0,3.3,31.0,71.2,6.8,2.0,PB
Jacob Tamme,27.0,DEN,16.0,8.0,85.0,52.0,555.0,10.7,2.0,29.0,54.1,36.0,3.3,34.7,61.2,6.5,0.0,
Brandon Gibson,25.0,STL,16.0,13.0,82.0,51.0,691.0,13.5,5.0,43.0,59.8,34.0,3.2,43.2,62.2,8.4,0.0,
Andrew Hawkins,26.0,CIN,14.0,2.0,80.0,51.0,533.0,10.5,4.0,24.0,48.8,59.0,3.6,38.1,63.8,6.7,1.0,
Aaron Hernandez,23.0,NWE,10.0,10.0,83.0,51.0,483.0,9.5,5.0,27.0,53.0,31.0,5.1,48.3,61.4,5.8,0.0,
Denarius Moore,24.0,OAK,15.0,15.0,114.0,51.0,741.0,14.5,7.0,33.0,39.5,58.0,3.4,49.4,44.7,6.5,3.0,
Trent Richardson,22.0,CLE,15.0,15.0,70.0,51.0,367.0,7.2,1.0,18.0,50.0,27.0,3.4,24.5,72.9,5.2,3.0,
Josh Gordon,21.0,CLE,16.0,13.0,96.0,50.0,805.0,16.1,5.0,40.0,44.8,71.0,3.1,50.3,52.1,8.4,1.0,
T.Y. Hilton,23.0,IND,15.0,1.0,90.0,50.0,861.0,17.2,7.0,30.0,48.9,61.0,3.3,57.4,55.6,9.6,1.0,
Sidney Rice,26.0,SEA,16.0,16.0,82.0,50.0,748.0,15.0,7.0,38.0,56.1,46.0,3.1,46.8,61.0,9.1,0.0,
Ronnie Brown,31.0,SDG,14.0,1.0,59.0,49.0,371.0,7.6,0.0,16.0,44.1,25.0,3.5,26.5,83.1,6.3,0.0,
Antonio Gates,32.0,SDG,15.0,15.0,80.0,49.0,538.0,11.0,7.0,30.0,51.3,34.0,3.3,35.9,61.3,6.7,0.0,
Doug Martin,23.0,TAM,16.0,16.0,70.0,49.0,472.0,9.6,1.0,18.0,45.7,64.0,3.1,29.5,70.0,6.7,1.0,PB
Jordy Nelson,27.0,GNB,12.0,10.0,73.0,49.0,745.0,15.2,7.0,36.0,57.5,73.0,4.1,62.1,67.1,10.2,0.0,
Torrey Smith,23.0,BAL,16.0,16.0,110.0,49.0,855.0,17.4,8.0,39.0,41.8,54.0,3.1,53.4,44.5,7.8,0.0,
Ben Watson,32.0,CLE,16.0,14.0,82.0,49.0,501.0,10.2,3.0,27.0,43.9,27.0,3.1,31.3,59.8,6.1,1.0,
Josh Morgan,27.0,WAS,16.0,15.0,73.0,48.0,510.0,10.6,2.0,30.0,52.1,32.0,3.0,31.9,65.8,7.0,1.0,
Dallas Clark,33.0,TAM,16.0,7.0,75.0,47.0,435.0,9.3,4.0,23.0,45.3,33.0,2.9,27.2,62.7,5.8,0.0,
Nate Washington,29.0,TEN,16.0,14.0,89.0,46.0,746.0,16.2,4.0,30.0,42.7,71.0,2.9,46.6,51.7,8.4,1.0,
Dwayne Allen,22.0,IND,16.0,16.0,66.0,45.0,521.0,11.6,3.0,30.0,56.1,40.0,2.8,32.6,68.2,7.9,1.0,
Kenny Britt,24.0,TEN,14.0,11.0,90.0,45.0,589.0,13.1,4.0,25.0,41.1,46.0,3.2,42.1,50.0,6.5,2.0,
Michael Floyd,23.0,ARI,16.0,3.0,86.0,45.0,562.0,12.5,2.0,26.0,46.5,53.0,2.8,35.1,52.3,6.5,1.0,
Rob Housler,24.0,ARI,15.0,9.0,68.0,45.0,417.0,9.3,0.0,17.0,45.6,33.0,3.0,27.8,66.2,6.1,0.0,
DeSean Jackson,26.0,PHI,11.0,11.0,87.0,45.0,700.0,15.6,2.0,30.0,46.0,77.0,4.1,63.6,51.7,8.0,1.0,
Brandon Stokley,36.0,DEN,15.0,9.0,58.0,45.0,544.0,12.1,5.0,30.0,70.7,38.0,3.0,36.3,77.6,9.4,0.0,
Golden Tate,24.0,SEA,15.0,15.0,68.0,45.0,688.0,15.3,7.0,28.0,48.5,51.0,3.0,45.9,66.2,10.1,1.0,
Jared Cook,25.0,TEN,13.0,5.0,73.0,44.0,523.0,11.9,4.0,24.0,47.9,61.0,3.4,40.2,60.3,7.2,1.0,
Matt Forte,27.0,CHI,15.0,15.0,59.0,44.0,340.0,7.7,1.0,15.0,33.9,47.0,2.9,22.7,74.6,5.8,2.0,
Pierre Garcon,26.0,WAS,10.0,10.0,68.0,44.0,633.0,14.4,4.0,26.0,50.0,88.0,4.4,63.3,64.7,9.3,0.0,
Brandon LaFell,26.0,CAR,14.0,12.0,76.0,44.0,677.0,15.4,4.0,31.0,48.7,62.0,3.1,48.4,57.9,8.9,1.0,
Emmanuel Sanders,25.0,PIT,16.0,7.0,75.0,44.0,626.0,14.2,1.0,31.0,49.3,37.0,2.8,39.1,58.7,8.3,3.0,
Scott Chandler,27.0,BUF,15.0,13.0,74.0,43.0,571.0,13.3,6.0,36.0,52.7,43.0,2.9,38.1,58.1,7.7,2.0,
C.J. Spiller,25.0,BUF,16.0,9.0,57.0,43.0,459.0,10.7,2.0,20.0,43.9,66.0,2.7,28.7,75.4,8.1,3.0,PB
Chris Givens,23.0,STL,15.0,12.0,80.0,42.0,698.0,16.6,3.0,25.0,41.3,65.0,2.8,46.5,52.5,8.7,0.0,
Lance Kendricks,24.0,STL,16.0,14.0,64.0,42.0,519.0,12.4,4.0,24.0,48.4,80.0,2.6,32.4,65.6,8.1,1.0,
Mario Manningham,26.0,SFO,12.0,10.0,57.0,42.0,449.0,10.7,1.0,22.0,56.1,40.0,3.5,37.4,73.7,7.9,2.0,
Darren McFadden,25.0,OAK,12.0,12.0,63.0,42.0,258.0,6.1,1.0,12.0,33.3,20.0,3.5,21.5,66.7,4.1,2.0,
Tony Scheffler,29.0,DET,15.0,4.0,85.0,42.0,504.0,12.0,1.0,28.0,43.5,57.0,2.8,33.6,49.4,5.9,0.0,
Vernon Davis,28.0,SFO,16.0,16.0,61.0,41.0,548.0,13.4,5.0,26.0,54.1,53.0,2.6,34.3,67.2,9.0,0.0,
Joel Dreessen,30.0,DEN,16.0,15.0,58.0,41.0,356.0,8.7,5.0,19.0,56.9,30.0,2.6,22.3,70.7,6.1,0.0,
Anthony Fasano,28.0,MIA,16.0,16.0,69.0,41.0,332.0,8.1,5.0,18.0,46.4,22.0,2.6,20.8,59.4,4.8,0.0,
Darrius Heyward-Bey,25.0,OAK,15.0,14.0,80.0,41.0,606.0,14.8,5.0,25.0,41.3,59.0,2.7,40.4,51.3,7.6,0.0,
Donald Jones,25.0,BUF,12.0,10.0,67.0,41.0,443.0,10.8,4.0,25.0,46.3,68.0,3.4,36.9,61.2,6.6,1.0,
Santana Moss,33.0,WAS,16.0,1.0,62.0,41.0,573.0,14.0,8.0,26.0,50.0,77.0,2.6,35.8,66.1,9.2,2.0,
Kevin Walter,31.0,HOU,16.0,14.0,68.0,41.0,518.0,12.6,2.0,27.0,55.9,52.0,2.6,32.4,60.3,7.6,0.0,
Arian Foster,26.0,HOU,16.0,16.0,58.0,40.0,217.0,5.4,2.0,10.0,25.9,23.0,2.5,13.6,69.0,3.7,3.0,PB
Michael Jenkins,30.0,MIN,16.0,8.0,72.0,40.0,449.0,11.2,2.0,25.0,44.4,32.0,2.5,28.1,55.6,6.2,0.0,
Adrian Peterson,27.0,MIN,16.0,16.0,51.0,40.0,217.0,5.4,1.0,11.0,45.1,20.0,2.5,13.6,78.4,4.3,4.0,"PB,AP-1,AP MVP-1,AP OPoY-1,AP CPoY-2"
Danny Woodhead,27.0,NWE,16.0,2.0,55.0,40.0,446.0,11.2,3.0,23.0,54.5,25.0,2.5,27.9,72.7,8.1,1.0,
Domenik Hixon,28.0,NYG,13.0,3.0,59.0,39.0,567.0,14.5,2.0,25.0,57.6,41.0,3.0,43.6,66.1,9.6,0.0,
Ryan Mathews,25.0,SDG,12.0,9.0,56.0,39.0,252.0,6.5,0.0,9.0,42.9,24.0,3.3,21.0,69.6,4.5,2.0,
Rod Streater,24.0,OAK,16.0,2.0,74.0,39.0,584.0,15.0,3.0,27.0,45.9,64.0,2.4,36.5,52.7,7.9,1.0,
Pierre Thomas,28.0,NOR,15.0,4.0,53.0,39.0,354.0,9.1,1.0,20.0,50.9,36.0,2.6,23.6,73.6,6.7,0.0,
Harry Douglas,28.0,ATL,15.0,1.0,59.0,38.0,395.0,10.4,1.0,18.0,49.2,37.0,2.5,26.3,64.4,6.7,1.0,
Leonard Hankerson,23.0,WAS,16.0,5.0,57.0,38.0,543.0,14.3,3.0,25.0,52.6,68.0,2.4,33.9,66.7,9.5,0.0,
Steven Jackson,29.0,STL,16.0,16.0,53.0,38.0,321.0,8.4,0.0,13.0,49.1,22.0,2.4,20.1,71.7,6.1,0.0,
Zach Miller,27.0,SEA,16.0,15.0,53.0,38.0,396.0,10.4,3.0,18.0,58.5,30.0,2.4,24.8,71.7,7.5,1.0,
Danario Alexander,26.0,SDG,10.0,6.0,62.0,37.0,658.0,17.8,7.0,29.0,58.1,80.0,3.7,65.8,59.7,10.6,0.0,
Greg Jennings,29.0,GNB,8.0,5.0,62.0,36.0,366.0,10.2,4.0,22.0,53.2,45.0,4.5,45.8,58.1,5.9,0.0,
Chris Johnson,27.0,TEN,16.0,15.0,49.0,36.0,232.0,6.4,0.0,7.0,36.7,22.0,2.3,14.5,73.5,4.7,5.0,
Reggie Bush,27.0,MIA,16.0,16.0,52.0,35.0,292.0,8.3,2.0,14.0,40.4,25.0,2.2,18.3,67.3,5.6,4.0,
Jamaal Charles,26.0,KAN,16.0,15.0,49.0,35.0,236.0,6.7,1.0,11.0,42.9,22.0,2.2,14.8,71.4,4.8,5.0,"PB,AP-2,AP CPoY-3"
DeMarco Murray,24.0,DAL,10.0,10.0,42.0,35.0,251.0,7.2,0.0,11.0,59.5,22.0,3.5,25.1,83.3,6.0,3.0,
James Casey,28.0,HOU,16.0,9.0,45.0,34.0,330.0,9.7,3.0,18.0,60.0,30.0,2.1,20.6,75.6,7.3,0.0,
Fred Jackson,31.0,BUF,10.0,8.0,42.0,34.0,217.0,6.4,1.0,10.0,45.2,34.0,3.4,21.7,81.0,5.2,5.0,
Mikel Leshoure,22.0,DET,14.0,14.0,49.0,34.0,214.0,6.3,0.0,12.0,40.8,15.0,2.4,15.3,69.4,4.4,3.0,
Tony Moeaki,25.0,KAN,15.0,14.0,56.0,33.0,453.0,13.7,1.0,24.0,50.0,38.0,2.2,30.2,58.9,8.1,0.0,
Titus Young,23.0,DET,10.0,8.0,56.0,33.0,383.0,11.6,4.0,20.0,44.6,46.0,3.3,38.3,58.9,6.8,0.0,
Kevin Ogletree,25.0,DAL,15.0,1.0,55.0,32.0,436.0,13.6,4.0,19.0,43.6,65.0,2.1,29.1,58.2,7.9,0.0,
T.J. Graham,23.0,BUF,15.0,11.0,58.0,31.0,322.0,10.4,1.0,15.0,37.9,51.0,2.1,21.5,53.4,5.6,0.0,
Jason Snelling,29.0,ATL,16.0,2.0,35.0,31.0,203.0,6.5,1.0,9.0,48.6,16.0,1.9,12.7,88.6,5.8,1.0,
Jacoby Jones,28.0,BAL,16.0,3.0,55.0,30.0,406.0,13.5,1.0,16.0,43.6,47.0,1.9,25.4,54.5,7.4,2.0,"PB,AP-1"
Austin Pettis,24.0,STL,14.0,2.0,48.0,30.0,261.0,8.7,4.0,16.0,52.1,36.0,2.1,18.6,62.5,5.4,0.0,
Damian Williams,24.0,TEN,13.0,2.0,45.0,30.0,324.0,10.8,0.0,18.0,48.9,27.0,2.3,24.9,66.7,7.2,0.0,
Doug Baldwin,24.0,SEA,14.0,4.0,50.0,29.0,366.0,12.6,3.0,19.0,42.0,50.0,2.1,26.1,58.0,7.3,0.0,
Earl Bennett,25.0,CHI,12.0,4.0,49.0,29.0,375.0,12.9,2.0,20.0,51.0,60.0,2.4,31.3,59.2,7.7,0.0,
Jeff Cumberland,25.0,NYJ,15.0,12.0,53.0,29.0,359.0,12.4,3.0,18.0,41.5,39.0,1.9,23.9,54.7,6.8,0.0,
Early Doucet,27.0,ARI,12.0,3.0,53.0,28.0,207.0,7.4,0.0,11.0,32.1,18.0,2.3,17.3,52.8,3.9,0.0,
Frank Gore,29.0,SFO,16.0,16.0,36.0,28.0,234.0,8.4,1.0,10.0,47.2,26.0,1.8,14.6,77.8,6.5,2.0,PB
Garrett Graham,26.0,HOU,15.0,9.0,39.0,28.0,263.0,9.4,3.0,16.0,53.8,30.0,1.9,17.5,71.8,6.7,0.0,
Dustin Keller,28.0,NYJ,8.0,5.0,36.0,28.0,317.0,11.3,2.0,18.0,63.9,32.0,3.5,39.6,77.8,8.8,0.0,
Randy Moss,35.0,SFO,16.0,2.0,50.0,28.0,434.0,15.5,3.0,22.0,52.0,55.0,1.8,27.1,56.0,8.7,1.0,
Chaz Schilens,27.0,NYJ,15.0,6.0,41.0,28.0,289.0,10.3,2.0,16.0,53.7,25.0,1.9,19.3,68.3,7.0,1.0,
Tiquan Underwood,25.0,TAM,14.0,3.0,55.0,28.0,425.0,15.2,2.0,20.0,43.6,62.0,2.0,30.4,50.9,7.7,0.0,
Nate Burleson,31.0,DET,6.0,5.0,43.0,27.0,240.0,8.9,2.0,15.0,51.2,26.0,4.5,40.0,62.8,5.6,0.0,
Mike Tolbert,27.0,CAR,16.0,5.0,39.0,27.0,268.0,9.9,0.0,13.0,51.3,26.0,1.7,16.8,69.2,6.9,0.0,
Coby Fleener,24.0,IND,12.0,10.0,48.0,26.0,281.0,10.8,2.0,14.0,47.9,26.0,2.2,23.4,54.2,5.9,0.0,
Willis McGahee,31.0,DEN,10.0,9.0,33.0,26.0,221.0,8.5,0.0,10.0,51.5,31.0,2.6,22.1,78.8,6.7,5.0,
Jerome Simpson,26.0,MIN,12.0,10.0,52.0,26.0,274.0,10.5,0.0,16.0,36.5,33.0,2.2,22.8,50.0,5.3,2.0,
Clay Harbor,25.0,PHI,14.0,9.0,39.0,25.0,186.0,7.4,2.0,8.0,41.0,19.0,1.8,13.3,64.1,4.8,1.0,
Felix Jones,25.0,DAL,16.0,7.0,36.0,25.0,262.0,10.5,2.0,10.0,50.0,39.0,1.6,16.4,69.4,7.3,2.0,
Louis Murphy,25.0,CAR,16.0,5.0,61.0,25.0,336.0,13.4,1.0,16.0,32.8,55.0,1.6,21.0,41.0,5.5,1.0,
Logan Paulsen,25.0,WAS,16.0,10.0,38.0,25.0,308.0,12.3,1.0,17.0,55.3,31.0,1.6,19.3,65.8,8.1,0.0,
Fred Davis,26.0,WAS,7.0,7.0,31.0,24.0,325.0,13.5,0.0,17.0,61.3,29.0,3.4,46.4,77.4,10.5,0.0,
Shaun Draughn,25.0,KAN,16.0,0.0,30.0,24.0,158.0,6.6,0.0,5.0,26.7,23.0,1.5,9.9,80.0,5.3,2.0,
Alshon Jeffery,22.0,CHI,10.0,6.0,48.0,24.0,367.0,15.3,3.0,17.0,47.9,55.0,2.4,36.7,50.0,7.6,0.0,
Chris Ogbonnaya,26.0,CLE,15.0,1.0,32.0,24.0,187.0,7.8,0.0,10.0,43.8,38.0,1.6,12.5,75.0,5.8,1.0,
Daryl Richardson,22.0,STL,16.0,0.0,36.0,24.0,163.0,6.8,0.0,7.0,22.2,26.0,1.5,10.2,66.7,4.5,3.0,
Laurent Robinson,27.0,JAX,7.0,4.0,43.0,24.0,252.0,10.5,0.0,8.0,48.8,32.0,3.4,36.0,55.8,5.9,1.0,
Armon Binns,23.0,2TM,11.0,5.0,40.0,24.0,277.0,11.5,1.0,11.0,47.5,48.0,2.2,25.2,60.0,6.9,1.0,
Ahmad Bradshaw,26.0,NYG,14.0,12.0,31.0,23.0,245.0,10.7,0.0,7.0,38.7,59.0,1.6,17.5,74.2,7.9,3.0,
Riley Cooper,25.0,PHI,11.0,5.0,47.0,23.0,248.0,10.8,3.0,14.0,42.6,23.0,2.1,22.5,48.9,5.3,0.0,
Devin Hester,30.0,CHI,15.0,5.0,40.0,23.0,242.0,10.5,1.0,9.0,35.0,39.0,1.5,16.1,57.5,6.1,1.0,
Marshawn Lynch,26.0,SEA,16.0,15.0,30.0,23.0,196.0,8.5,1.0,11.0,60.0,27.0,1.4,12.3,76.7,6.5,5.0,"PB,AP-1"
Eddie Royal,26.0,SDG,10.0,2.0,44.0,23.0,234.0,10.2,1.0,15.0,38.6,31.0,2.3,23.4,52.3,5.3,1.0,
Jordan Shipley,27.0,JAX,6.0,2.0,39.0,23.0,244.0,10.6,1.0,10.0,43.6,36.0,3.8,40.7,59.0,6.3,0.0,
Craig Stevens,28.0,TEN,15.0,15.0,33.0,23.0,275.0,12.0,1.0,14.0,51.5,46.0,1.5,18.3,69.7,8.3,2.0,
Micheal Spurlock,29.0,2TM,14.0,1.0,29.0,23.0,200.0,8.7,1.0,12.0,55.2,22.0,1.6,14.3,79.3,6.9,1.0,
Ryan Broyles,24.0,DET,10.0,3.0,32.0,22.0,310.0,14.1,2.0,16.0,65.6,40.0,2.2,31.0,68.8,9.7,0.0,
BenJarvus Green-Ellis,27.0,CIN,15.0,15.0,30.0,22.0,104.0,4.7,0.0,4.0,36.7,13.0,1.5,6.9,73.3,3.5,3.0,
Devery Henderson,30.0,NOR,15.0,9.0,47.0,22.0,316.0,14.4,1.0,10.0,38.3,41.0,1.5,21.1,46.8,6.7,1.0,
