Player,Tm,Age,Pos,G,GS,Ret,Yds,TD,Lng,Y/R,Rt,Yds.1,TD.1,Lng.1,Y/Rt,APYd
Cedrick Wilson,PIT,28,WR,15,12,2.0,4.0,0,3.0,2.0,1.0,11.0,0,11.0,11.0,526
Ronde Barber*,TAM,31,RCB,16,16,2.0,7.0,0,8.0,3.5,,,0,,,110
Bernard Berrian,CHI,26,WR,15,14,2.0,7.0,0,7.0,3.5,,,0,,,787
Taye Biddle,CAR,23,WR,2,0,2.0,11.0,0,11.0,5.5,,,0,,,48
Troy Brown,NWE,35,WR,16,9,2.0,16.0,0,12.0,8.0,,,0,,,418
Joey Galloway,TAM,35,WR,16,14,2.0,3.0,0,2.0,1.5,,,0,,,1069
Rashean Mathis*+,JAX,26,LCB,16,16,2.0,9.0,0,9.0,4.5,,,0,,,155
Lenny Walls,KAN,27,DB,16,2,2.0,6.0,0,6.0,3.0,,,0,,,6
Maurice Jones-Drew,JAX,21,RB,16,1,1.0,13.0,0,13.0,13.0,31.0,860.0,1,93.0,27.7,2250
Ike Taylor,PIT,26,LCB,16,11,1.0,0.0,0,0.0,0.0,4.0,72.0,0,23.0,18.0,106
Bryant Johnson,ARI,25,WR,16,8,1.0,0.0,0,0.0,0.0,2.0,29.0,0,16.0,14.5,766
Willie Reid,PIT,24,WR,1,0,1.0,11.0,0,11.0,11.0,1.0,19.0,0,19.0,19.0,30
LaBrandon Toefield,JAX,26,RB,4,0,1.0,0.0,0,0.0,0.0,1.0,9.0,0,9.0,9.0,31
Jay Bellamy,NOR,34,DB,11,3,1.0,0.0,0,0.0,0.0,,,0,,,0
Charles Gordon,MIN,22,DB,8,1,1.0,1.0,0,1.0,1.0,,,0,,,1
Sean Jones,CLE,24,SS,16,16,1.0,8.0,0,8.0,8.0,,,0,,,51
Brad Kassell,NYJ,26,LB,16,1,1.0,0.0,0,0.0,0.0,,,0,,,0
Ruvell Martin,GNB,24,WR,13,3,1.0,-2.0,0,-2.0,-2.0,,,0,,,356
Deltha O'Neal,CIN,29,LCB,12,7,1.0,10.0,0,10.0,10.0,,,0,,,52
Evan Oglesby,BAL,25,DB,16,0,1.0,0.0,0,0.0,0.0,,,0,,,0
Hank Poteat,2TM,29,DB-RCB,13,7,1.0,0.0,0,0.0,0.0,,,0,,,4
Derrick Ross,KAN,23,RB,7,0,1.0,0.0,0,0.0,0.0,,,0,,,8
Dwight Smith,MIN,28,FS,15,14,1.0,8.0,0,8.0,8.0,,,0,,,94
Rod Smith,DEN,36,WR,16,16,1.0,2.0,0,2.0,2.0,,,0,,,509
Marcus Trufant,SEA,26,RCB,15,15,1.0,0.0,0,0.0,0.0,,,0,,,0
Mason Unck,CLE,26,LB,16,0,1.0,0.0,0,0.0,0.0,,,0,,,0
Dante Wesley,CHI,27,DB,13,0,1.0,0.0,0,0.0,0.0,,,0,,,0
J.J. Arrington,ARI,23,RB,16,0,,,0,,,67.0,1520.0,1,99.0,22.7,1597
Rock Cartwright,WAS,27,FB,16,0,,,0,,,64.0,1541.0,1,100.0,24.1,1556
Maurice Hicks,SFO,28,RB,16,0,,,0,,,57.0,1428.0,0,64.0,25.1,1647
Terrence McGee,BUF,26,LCB,15,14,,,0,,,52.0,1355.0,0,88.0,26.1,1423
Willie Ponder,2TM,26,WR,12,0,0.0,15.0,0,15.0,,51.0,1192.0,0,41.0,23.4,1207
Justin Miller*,NYJ,22,DB,16,4,,,0,,,46.0,1304.0,2,103.0,28.3,1304
Bethel Johnson,MIN,27,WR,11,2,,,0,,,45.0,1054.0,0,65.0,23.4,1218
Michael Pittman,TAM,31,RB,16,3,,,0,,,39.0,867.0,0,37.0,22.2,1517
Michael Turner,SDG,24,RB,13,0,,,0,,,36.0,954.0,0,58.0,26.5,1503
Rashied Davis,CHI,27,WR,16,2,,,0,,,32.0,753.0,0,42.0,23.5,1056
DeAngelo Williams,CAR,23,RB,13,2,,,0,,,32.0,623.0,0,39.0,19.5,1437
Vernand Morency,2TM,26,RB,14,2,,,0,,,31.0,670.0,0,35.0,21.6,1222
Miles Austin,DAL,22,WR,9,0,,,0,,,29.0,753.0,0,37.0,26.0,753
Laurence Maroney,NWE,21,RB,14,0,,,0,,,28.0,783.0,0,77.0,28.0,1722
Brian Clark,DEN,23,WR,6,0,,,0,,,23.0,512.0,0,36.0,22.3,512
Derrick Ward,NYG,26,RB,8,0,,,0,,,23.0,466.0,0,36.0,20.3,466
Najeh Davenport,PIT,27,RB,13,0,,,0,,,21.0,448.0,0,40.0,21.3,862
Chris Perry,CIN,25,RB,6,1,,,0,,,21.0,412.0,0,36.0,19.6,511
Tyson Thompson,DAL,25,RB,7,0,,,0,,,21.0,546.0,0,41.0,26.0,576
Torrie Cox,TAM,26,DB,16,3,0.0,9.0,0,9.0,,18.0,387.0,0,44.0,21.5,396
Glenn Holt,CIN,22,WR,11,0,,,0,,,17.0,419.0,0,38.0,24.6,422
Quincy Morgan,DEN,29,WR,7,0,,,0,,,17.0,423.0,0,64.0,24.9,423
J.R. Reed,STL,24,DB,6,0,,,0,,,17.0,346.0,0,40.0,20.4,346
Josh Scobey,SEA,27,RB,12,0,,,0,,,17.0,315.0,0,33.0,18.5,315
Troy Williamson,MIN,23,WR,14,11,,,0,,,14.0,324.0,0,44.0,23.1,779
Jerious Norwood,ATL,23,RB,14,0,,,0,,,13.0,320.0,0,37.0,24.6,1055
Koren Robinson,GNB,26,WR,4,0,,,0,,,12.0,253.0,0,31.0,21.1,342
Antonio Cromartie,SDG,22,DB,16,0,,,0,,,10.0,297.0,0,91.0,29.7,297
Ellis Hobbs,NWE,23,RCB,15,9,,,0,,,10.0,360.0,1,93.0,36.0,444
Sinorice Moss,NYG,23,WR,6,0,,,0,,,10.0,194.0,0,33.0,19.4,219
Aaron Stecker,NOR,31,RB,12,1,,,0,,,10.0,216.0,0,31.0,21.6,417
Kenny Watson,CIN,28,RB,16,0,,,0,,,10.0,198.0,0,34.0,19.8,557
Kevin Curtis,STL,28,WR,16,1,,,0,,,9.0,188.0,0,28.0,20.9,671
Nick Goings,CAR,28,RB,11,0,,,0,,,9.0,218.0,0,33.0,24.2,377
Tony Fisher,STL,27,RB,8,0,,,0,,,8.0,165.0,0,26.0,20.6,333
Noah Herron,GNB,24,RB,16,0,,,0,,,8.0,143.0,0,23.0,17.9,504
Sean Morey,PIT,30,WR,16,0,,,0,,,8.0,202.0,0,76.0,25.3,231
Derrick Wimbush,JAX,26,FB,12,6,,,0,,,8.0,181.0,0,33.0,22.6,207
Adam Jennings,ATL,24,WR,15,0,,,0,,,7.0,123.0,0,26.0,17.6,119
Jerome Mathis,HOU,23,WR,2,0,,,0,,,7.0,192.0,0,87.0,27.4,192
Jeff Webb,KAN,24,WR,10,0,,,0,,,7.0,169.0,0,50.0,24.1,192
Andre' Davis,BUF,27,WR,16,1,,,0,,,6.0,99.0,0,27.0,16.5,112
Jamal Jones,NOR,25,WR,12,1,,,0,,,6.0,130.0,0,29.0,21.7,238
Mike Bell,DEN,23,RB,15,3,,,0,,,5.0,97.0,0,22.0,19.4,932
Robert Ferguson,GNB,27,WR,4,1,,,0,,,5.0,110.0,0,26.0,22.0,141
Lawrence Vickers,CLE,23,FB,16,1,,,0,,,5.0,84.0,0,22.0,16.8,146
Kyle Brady,JAX,34,TE,16,14,,,0,,,4.0,18.0,0,9.0,4.5,55
Aveion Cason,DET,27,RB,6,2,,,0,,,4.0,110.0,0,40.0,27.5,230
Terrance Copper,NOR,24,WR,15,4,,,0,,,4.0,79.0,0,25.0,19.8,472
Abram Elam,DAL,25,DB,15,0,,,0,,,4.0,95.0,0,26.0,23.8,96
Kay-Jay Harris,STL,27,RB,7,0,,,0,,,4.0,76.0,0,23.0,19.0,95
William Henderson,GNB,35,FB,14,9,,,0,,,4.0,41.0,0,16.0,10.3,103
ReShard Lee,OAK,26,RB,16,3,,,0,,,4.0,49.0,0,17.0,12.3,259
Wali Lundy,HOU,23,RB,14,8,,,0,,,4.0,67.0,0,23.0,16.8,747
Tab Perry,CIN,24,WR,2,0,,,0,,,4.0,69.0,0,34.0,17.3,154
Artose Pinner,MIN,28,RB,12,1,,,0,,,4.0,76.0,0,24.0,19.0,281
Michael Robinson,SFO,23,FB,16,0,,,0,,,4.0,73.0,0,19.0,18.3,236
Cecil Sapp,DEN,28,RB,11,1,,,0,,,4.0,95.0,0,53.0,23.8,209
Bo Scaife,TEN,25,TE,14,12,,,0,,,4.0,64.0,0,18.0,16.0,447
Mike Sellers,WAS,31,FB,16,6,,,0,,,4.0,53.0,0,22.0,13.3,209
David Anderson,HOU,23,WR,9,0,,,0,,,3.0,90.0,0,38.0,30.0,117
Casey Cramer,TEN,24,RB-TE,15,0,,,0,,,3.0,37.0,0,21.0,12.3,45
Darnell Dinkins,CLE,29,TE,14,2,,,0,,,3.0,44.0,0,20.0,14.7,58
Samkon Gado,2TM,24,RB,9,1,,,0,,,3.0,57.0,0,23.0,19.0,352
Aaron Glenn,DAL,34,DB,16,1,,,0,,,3.0,24.0,0,14.0,8.0,31
Brad Hoover,CAR,30,FB,16,12,,,0,,,3.0,37.0,0,21.0,12.3,232
Brandon Jacobs,NYG,24,RB,15,0,,,0,,,3.0,58.0,0,28.0,19.3,630
Jarret Johnson,BAL,25,LB,16,2,,,0,,,3.0,28.0,0,14.0,9.3,28
Lorenzo Neal*+,SDG,36,FB,16,11,,,0,,,3.0,11.0,0,7.0,3.7,234
Bruce Perry,PHI,25,RB,3,0,,,0,,,3.0,57.0,0,24.0,19.0,57
Adrian Peterson,CHI,27,RB,16,0,,,0,,,3.0,49.0,0,25.0,16.3,178
Micheal Spurlock,ARI,23,WR,1,0,,,0,,,3.0,54.0,0,21.0,18.0,85
Chris Baker,NYJ,27,TE,16,14,,,0,,,2.0,15.0,0,11.0,7.5,315
Tully Banta-Cain,NWE,26,ROLB,16,5,,,0,,,2.0,25.0,0,16.0,12.5,25
Ladell Betts,WAS,27,RB,16,9,,,0,,,2.0,27.0,0,27.0,13.5,1626
David Bowens,MIA,29,DE,16,0,,,0,,,2.0,21.0,0,11.0,10.5,25
Ran Carthon,IND,25,RB,3,0,,,0,,,2.0,21.0,0,21.0,10.5,25
Matt Chatham,NYJ,29,LB,16,0,,,0,,,2.0,26.0,0,20.0,13.0,26
Michael Gaines,CAR,26,TE,16,9,,,0,,,2.0,32.0,0,17.0,16.0,178
Mario Haggan,BUF,26,LB,16,0,,,0,,,2.0,4.0,0,5.0,2.0,4
Reggie Kelly,CIN,29,TE,16,16,,,0,,,2.0,8.0,0,8.0,4.0,262
Greg Lewis,PHI,26,WR,16,3,,,0,,,2.0,46.0,0,28.0,23.0,394
Fred McCrary,ATL,34,FB,15,0,,,0,,,2.0,17.0,0,10.0,8.5,30
Travis Minor,MIA,27,RB,16,0,,,0,,,2.0,17.0,0,17.0,8.5,93
Ryan Moats,PHI,24,RB,8,0,,,0,,,2.0,43.0,0,23.0,21.5,112
Duke Preston,BUF,24,RG,16,8,,,0,,,2.0,10.0,0,9.0,5.0,10
Matt Schobel,PHI,28,TE,16,4,,,0,,,2.0,13.0,0,11.0,6.5,227
Blue Adams,TAM,27,DB,16,0,,,0,,,1.0,0.0,0,0.0,0.0,0
Roc Alexander,HOU,25,DB,1,0,,,0,,,1.0,18.0,0,18.0,18.0,18
Chase Blackburn,NYG,23,LB,16,0,,,0,,,1.0,2.0,0,2.0,2.0,2
Dee Brown,KAN,28,RB,15,0,,,0,,,1.0,0.0,0,0.0,0.0,29
Mark Bruener,HOU,34,TE,15,4,,,0,,,1.0,8.0,0,8.0,8.0,70
Cedric Cobbs,DEN,25,RB,2,0,,,0,,,1.0,0.0,0,0.0,0.0,9
Laveranues Coles,NYJ,29,WR,16,16,,,0,,,1.0,0.0,0,0.0,0.0,1125
Richard Collier,JAX,25,T,4,0,,,0,,,1.0,8.0,0,8.0,8.0,8
Jameel Cook,HOU,27,FB,11,6,,,0,,,1.0,2.0,0,2.0,2.0,127
Ronnie Cruz,KAN,25,RB,5,3,,,0,,,1.0,7.0,0,7.0,7.0,46
Demetric Evans,WAS,27,DE,16,0,,,0,,,1.0,0.0,0,0.0,0.0,0
Lennie Friedman,CLE,30,G,16,2,,,0,,,1.0,2.0,0,2.0,2.0,2
Mike Furrey,DET,29,WR,16,14,,,0,,,1.0,23.0,0,23.0,23.0,1109
Kedric Golston,WAS,23,RDT,16,13,,,0,,,1.0,0.0,0,0.0,0.0,0
Earnest Graham,TAM,26,RB,16,0,,,0,,,1.0,13.0,0,13.0,13.0,76
Ben Hartsock,TEN,26,TE,6,3,,,0,,,1.0,5.0,0,5.0,5.0,73
Kelvin Hayden,IND,23,DB,15,1,,,0,,,1.0,1.0,0,1.0,1.0,27
Steve Heiden,CLE,30,TE,16,6,,,0,,,1.0,11.0,0,11.0,11.0,260
James Hodgins,NYJ,29,FB,6,0,,,0,,,1.0,17.0,0,17.0,17.0,26
Al Johnson,DAL,27,C,16,0,,,0,,,1.0,3.0,0,3.0,3.0,3
Kyle Johnson,DEN,28,FB,14,7,,,0,,,1.0,14.0,0,14.0,14.0,81
Travis Johnson,HOU,24,LDT,9,8,,,0,,,1.0,17.0,0,17.0,17.0,17
Nate Jones,DAL,24,DB,4,0,,,0,,,1.0,13.0,0,13.0,13.0,13
Mike Karney,NOR,25,FB,15,7,,,0,,,1.0,10.0,0,10.0,10.0,139
Travis Kirschke,PIT,32,DE,16,0,,,0,,,1.0,0.0,0,0.0,0.0,0
Antwan Lake,NOR,27,DE,15,1,,,0,,,1.0,8.0,0,8.0,8.0,8
Derrick Lewis,HOU,31,WR,4,0,,,0,,,1.0,27.0,0,27.0,27.0,32
Danieal Manning,CHI,24,FS,16,14,,,0,,,1.0,20.0,0,20.0,20.0,46
Brandon Manumaleuna,SDG,26,TE,16,7,,,0,,,1.0,14.0,0,14.0,14.0,106
Fred McAfee,NOR,38,RB,4,0,,,0,,,1.0,20.0,0,20.0,20.0,32
Darrell McClover,CHI,25,LB,7,0,,,0,,,1.0,9.0,0,9.0,9.0,9
Jason McKie,CHI,26,FB,15,12,,,0,,,1.0,11.0,0,11.0,11.0,191
Mike Montgomery,GNB,23,DT,11,0,,,0,,,1.0,14.0,0,14.0,14.0,14
Muhsin Muhammad,CHI,33,WR,16,16,,,0,,,1.0,3.0,0,3.0,3.0,866
Chad Mustard,DEN,29,TE,12,4,,,0,,,1.0,2.0,0,2.0,2.0,25
Moran Norris,SFO,28,FB,14,7,,,0,,,1.0,1.0,0,1.0,1.0,45
Montell Owens,JAX,22,RB,14,0,,,0,,,1.0,4.0,0,4.0,4.0,4
Richard Owens,MIN,26,TE,16,2,,,0,,,1.0,0.0,0,0.0,0.0,45
Bernard Pollard,KAN,22,DB,16,0,,,0,,,1.0,0.0,0,0.0,0.0,0
Jay Ratliff,DAL,25,NT,15,0,,,0,,,1.0,0.0,0,0.0,0.0,0
Darrell Reid,IND,24,DE,15,0,,,0,,,1.0,3.0,0,3.0,3.0,3
Kerry Rhodes,NYJ,24,FS,16,16,,,0,,,1.0,0.0,0,0.0,0.0,50
Mike Rosenthal,MIN,29,T,15,3,,,0,,,1.0,13.0,0,13.0,13.0,13
Grey Ruegamer,NYG,30,G,16,1,,,0,,,1.0,0.0,0,0.0,0.0,0
Benny Sapp,KAN,25,DB,11,0,,,0,,,1.0,21.0,0,21.0,21.0,21
Lito Sheppard*,PHI,25,LCB,13,13,,,0,,,1.0,16.0,0,16.0,16.0,173
Brad Smith,NYJ,23,WR/QB,16,3,,,0,,,1.0,4.0,0,4.0,4.0,161
Musa Smith,BAL,24,RB,12,0,,,0,,,1.0,27.0,0,27.0,27.0,315
Paul Smith,STL,28,RB,10,3,,,0,,,1.0,3.0,0,3.0,3.0,3
Jerald Sowell,TAM,32,FB,11,0,,,0,,,1.0,11.0,0,11.0,11.0,17
Tony Stewart,CIN,27,TE,16,3,,,0,,,1.0,10.0,0,10.0,10.0,130
Quinn Sypniewski,BAL,24,TE,16,3,,,0,,,1.0,11.0,0,11.0,11.0,26
James Thrash,WAS,31,WR,16,0,,,0,,,1.0,10.0,0,10.0,10.0,161
Fred Wakefield,ARI,28,TE,16,9,,,0,,,1.0,7.0,0,7.0,7.0,31
Delanie Walker,SFO,22,TE,7,1,,,0,,,1.0,25.0,0,25.0,25.0,55
Pat Watkins,DAL,24,FS,14,9,,,0,,,1.0,0.0,0,0.0,0.0,98
Marquis Weeks,SEA,26,RB,10,0,,,0,,,1.0,3.0,0,3.0,3.0,11
LenDale White,TEN,22,RB,13,0,,,0,,,1.0,14.0,0,14.0,14.0,318
Shaud Williams,BUF,26,RB,5,0,,,0,,,1.0,17.0,0,17.0,17.0,19
Cory Withrow,SDG,31,C,11,0,,,0,,,1.0,0.0,0,0.0,0.0,0
