Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Mohamed Sanu,31,2TM,10,4,24,17,187,11.0,1,13,66.7,21,1.7,18.7,70.8,7.8,0,
Mohamed Sanu,31,SFO,3,0,1,1,9,9.0,0,1,100.0,9,0.3,3.0,100.0,9.0,0,
Mohamed Sanu,31,DET,7,4,23,16,178,11.1,1,12,65.2,21,2.3,25.4,69.6,7.7,0,
Nick Chubb,25,CLE,12,12,18,16,150,9.4,0,6,61.1,26,1.3,12.5,88.9,8.3,1,PB
Frank Gore,37,NYJ,15,14,19,16,89,5.6,0,3,68.4,9,1.1,5.9,84.2,4.7,1,
Darrell Henderson,23,LAR,15,11,24,16,159,9.9,1,8,41.7,28,1.1,10.6,66.7,6.6,0,
Mack Hollins,27,MIA,16,2,25,16,176,11.0,1,7,56.0,34,1.0,11.0,64.0,7.0,1,
Carlos Hyde,30,SEA,10,1,20,16,93,5.8,0,4,40.0,18,1.6,9.3,80.0,4.7,1,
Ty Johnson,23,2TM,13,1,21,16,99,6.2,1,6,38.1,18,1.2,7.6,76.2,4.7,0,
Ty Johnson,23,DET,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,
Ty Johnson,23,NYJ,11,1,20,16,99,6.2,1,6,40.0,18,1.5,9.0,80.0,5.0,0,
Raheem Mostert,28,SFO,8,8,19,16,156,9.8,1,5,52.6,76,2.0,19.5,84.2,8.2,1,
Le'Veon Bell,28,2TM,11,4,20,16,138,8.6,0,7,65.0,30,1.5,12.5,80.0,6.9,1,
Le'Veon Bell,28,NYJ,2,2,3,3,39,13.0,0,2,66.7,30,1.5,19.5,100.0,13.0,0,
Le'Veon Bell,28,KAN,9,2,17,13,99,7.6,0,5,64.7,18,1.4,11.0,76.5,5.8,1,
KeeSean Johnson,24,ARI,8,1,23,15,173,11.5,0,7,47.8,45,1.9,21.6,65.2,7.5,0,
LeSean McCoy,32,TAM,10,0,19,15,101,6.7,0,3,15.8,15,1.5,10.1,78.9,5.3,0,
Vance McDonald,30,PIT,14,12,20,15,99,6.6,0,4,35.0,15,1.1,7.1,75.0,5.0,0,
Adam Trautman,23,NOR,15,6,16,15,171,11.4,1,9,68.8,41,1.0,11.4,93.8,10.7,0,
Nick Boyle,27,BAL,9,9,17,14,113,8.1,2,8,58.8,21,1.6,12.6,82.4,6.6,0,
Noah Brown,24,DAL,16,1,24,14,154,11.0,0,6,54.2,20,0.9,9.6,58.3,6.4,0,
Pharaoh Brown,26,HOU,13,9,16,14,163,11.6,2,9,75.0,29,1.1,12.5,87.5,10.2,0,
Chris Hogan,33,NYJ,5,4,26,14,118,8.4,0,6,46.2,27,2.8,23.6,53.8,4.5,0,
DeSean Jackson,34,PHI,5,5,26,14,236,16.9,1,10,46.2,81,2.8,47.2,53.8,9.1,0,
Jesse James,26,DET,16,7,22,14,129,9.2,2,6,36.4,31,0.9,8.1,63.6,5.9,0,
Marcus Johnson,26,IND,11,3,28,14,255,18.2,0,11,46.4,55,1.3,23.2,50.0,9.1,0,
Olabisi Johnson,23,MIN,16,3,19,14,189,13.5,0,9,63.2,29,0.9,11.8,73.7,9.9,0,
Zay Jones,25,LVR,16,2,20,14,154,11.0,1,6,55.0,37,0.9,9.6,70.0,7.7,0,
Zack Moss,23,BUF,13,0,18,14,95,6.8,1,5,55.6,20,1.1,7.3,77.8,5.3,0,
Donovan Peoples-Jones,21,CLE,12,2,20,14,304,21.7,2,10,60.0,75,1.2,25.3,70.0,15.2,0,
Auden Tate,23,CIN,9,2,22,14,150,10.7,0,9,50.0,19,1.6,16.7,63.6,6.8,0,
Nick Vannett,27,DEN,15,11,21,14,95,6.8,1,6,47.6,19,0.9,6.3,66.7,4.5,0,
Jamal Agnew,25,DET,14,2,20,13,89,6.8,0,4,35.0,20,0.9,6.4,65.0,4.5,2,
Christian Blake,24,ATL,16,0,18,13,141,10.8,0,6,50.0,25,0.8,8.8,72.2,7.8,0,
Ryan Izzo,25,NWE,12,12,20,13,199,15.3,0,6,60.0,50,1.1,16.6,65.0,10.0,1,
Alexander Mattison,22,MIN,13,2,15,13,125,9.6,1,5,66.7,28,1.0,9.6,86.7,8.3,0,
Byron Pringle,27,KAN,13,3,17,13,160,12.3,1,9,64.7,37,1.0,12.3,76.5,9.4,0,
Freddie Swain,22,SEA,16,1,21,13,159,12.2,2,6,42.9,23,0.8,9.9,61.9,7.6,0,
Mike Thomas,26,CIN,14,0,21,13,132,10.2,1,7,47.6,29,0.9,9.4,61.9,6.3,1,
Jeff Wilson,25,SFO,12,3,28,13,133,10.2,3,8,28.6,21,1.1,11.1,46.4,4.8,2,
Jason Witten,38,LVR,16,7,17,13,69,5.3,2,8,52.9,15,0.8,4.3,76.5,4.1,0,
Cameron Batson,25,TEN,12,1,13,12,100,8.3,1,7,76.9,18,1.0,8.3,92.3,7.7,1,
Alex Erickson,28,CIN,16,2,17,12,139,11.6,0,5,52.9,42,0.8,8.7,70.6,8.2,2,
Royce Freeman,24,DEN,16,0,13,12,81,6.8,0,4,46.2,28,0.8,5.1,92.3,6.2,0,
Alec Ingold,24,LVR,16,4,17,12,110,9.2,1,9,58.8,23,0.8,6.9,70.6,6.5,0,
Tyler Johnson,22,TAM,14,3,17,12,169,14.1,2,9,52.9,35,0.9,12.1,70.6,9.9,0,
Tyler Kroft,28,BUF,10,4,16,12,119,9.9,3,9,68.8,38,1.2,11.9,75.0,7.4,0,
Jeremy McNichols,25,TEN,16,0,17,12,55,4.6,0,0,29.4,9,0.8,3.4,70.6,3.2,0,
Adrian Peterson,35,DET,16,10,18,12,101,8.4,0,4,55.6,23,0.8,6.3,66.7,5.6,0,
Brandon Powell,25,ATL,15,1,18,12,69,5.8,2,5,38.9,13,0.8,4.6,66.7,3.8,2,
Adam Shaheen,26,MIA,16,5,22,12,150,12.5,3,9,50.0,43,0.8,9.4,54.5,6.8,0,
Jace Sternberger,24,GNB,12,0,15,12,114,9.5,1,6,53.3,27,1.0,9.5,80.0,7.6,0,
Jordan Wilkins,26,IND,15,0,16,12,105,8.8,0,3,37.5,24,0.8,7.0,75.0,6.6,0,
Salvon Ahmed,22,MIA,6,4,14,11,61,5.5,0,2,28.6,13,1.8,10.2,78.6,4.4,0,
Cam Akers,21,LAR,13,5,14,11,123,11.2,1,4,42.9,38,0.8,9.5,78.6,8.8,1,
Blake Bell,29,DAL,16,2,15,11,110,10.0,0,7,60.0,24,0.7,6.9,73.3,7.3,0,
C.J. Board,27,NYG,14,4,16,11,101,9.2,0,6,43.8,16,0.8,7.2,68.8,6.3,0,
Bryan Edwards,22,LVR,12,3,15,11,193,17.5,1,9,66.7,34,0.9,16.1,73.3,12.9,0,
Tyler Ervin,27,GNB,8,0,15,11,84,7.6,0,6,53.3,24,1.4,10.5,73.3,5.6,0,
KhaDarel Hodge,25,CLE,9,0,17,11,180,16.4,0,11,64.7,42,1.2,20.0,64.7,10.6,0,
O.J. Howard,26,TAM,4,1,19,11,146,13.3,2,8,52.6,33,2.8,36.5,57.9,7.7,0,
Albert Okwuegbunam,22,DEN,4,0,15,11,121,11.0,1,6,60.0,27,2.8,30.3,73.3,8.1,0,
La'Mical Perine,22,NYJ,10,0,15,11,63,5.7,0,3,46.7,14,1.1,6.3,73.3,4.2,0,
Samaje Perine,25,CIN,16,1,12,11,66,6.0,0,4,50.0,15,0.7,4.1,91.7,5.5,0,
Keith Smith,28,ATL,16,7,15,11,59,5.4,0,4,33.3,13,0.7,3.7,73.3,3.9,0,
Kenny Stills,28,HOU,10,0,19,11,144,13.1,1,8,42.1,24,1.1,14.4,57.9,7.6,0,
DeMichael Harris,22,IND,7,0,10,10,79,7.9,0,3,70.0,21,1.4,11.3,100.0,7.9,0,
John Hightower,24,PHI,13,4,29,10,167,16.7,0,5,27.6,59,0.8,12.8,34.5,5.8,0,
Patrick Laird,25,MIA,16,0,12,10,68,6.8,0,3,50.0,17,0.6,4.3,83.3,5.7,1,
Marcedes Lewis,36,GNB,15,15,17,10,107,10.7,3,6,58.8,36,0.7,7.1,58.8,6.3,0,
Dare Ogunbowale,26,JAX,14,2,20,10,54,5.4,0,4,20.0,12,0.7,3.9,50.0,2.7,0,
Donald Parham,23,LAC,13,5,20,10,159,15.9,3,8,50.0,26,0.8,12.2,50.0,8.0,0,
Benny Snell Jr.,22,PIT,16,3,14,10,61,6.1,0,3,50.0,14,0.6,3.8,71.4,4.4,2,
Trent Taylor,26,SFO,12,1,21,10,86,8.6,0,5,28.6,29,0.8,7.2,47.6,4.1,0,
Matt Breida,25,MIA,12,1,10,9,96,10.7,0,5,60.0,31,0.8,8.0,90.0,9.6,2,
Gus Edwards,25,BAL,16,6,13,9,129,14.3,0,4,53.8,34,0.6,8.1,69.2,9.9,1,
Ryan Griffin,30,NYJ,15,6,12,9,86,9.6,0,4,50.0,23,0.6,5.7,75.0,7.2,0,
Travis Homer,22,SEA,9,0,10,9,90,10.0,1,4,40.0,50,1.0,10.0,90.0,9.0,0,
Devine Ozigbo,24,JAX,8,0,9,9,42,4.7,0,3,44.4,12,1.1,5.3,100.0,4.7,0,
Malcolm Perry,23,MIA,9,2,13,9,92,10.2,1,4,61.5,25,1.0,10.2,69.2,7.1,1,
Kalif Raymond,26,TEN,15,3,15,9,187,20.8,0,7,53.3,61,0.6,12.5,60.0,12.5,0,
Patrick Ricard,26,BAL,15,10,12,9,45,5.0,1,3,50.0,11,0.6,3.0,75.0,3.8,1,PB
Jaylen Samuels,24,PIT,14,1,14,9,46,5.1,0,2,42.9,12,0.6,3.3,64.3,3.3,0,
Rodney Smith,24,CAR,7,1,11,9,59,6.6,0,1,27.3,12,1.3,8.4,81.8,5.4,1,
Geoff Swaim,27,TEN,10,8,12,9,83,9.2,1,6,58.3,16,0.9,8.3,75.0,6.9,0,
Ameer Abdullah,27,MIN,16,0,9,8,58,7.3,2,4,44.4,22,0.5,3.6,88.9,6.4,0,
Stephen Anderson,27,LAC,16,3,11,8,106,13.3,0,7,63.6,23,0.5,6.6,72.7,9.6,0,
Darrell Daniels,26,ARI,12,8,11,8,92,11.5,1,4,63.6,31,0.7,7.7,72.7,8.4,0,
Troy Fumagalli,25,DEN,8,0,15,8,80,10.0,1,6,53.3,29,1.0,10.0,53.3,5.3,0,
C.J. Ham,27,MIN,15,11,13,8,97,12.1,1,6,61.5,30,0.5,6.5,61.5,7.5,0,
Josh Hill,30,NOR,14,7,10,8,46,5.8,1,4,50.0,16,0.6,3.3,80.0,4.6,1,
Taysom Hill,30,NOR,16,8,12,8,98,12.3,1,4,33.3,21,0.5,6.1,66.7,8.2,10,
Jakob Johnson,26,NWE,16,11,9,8,35,4.4,1,3,55.6,12,0.5,2.2,88.9,3.9,1,
Ryan Nall,25,CHI,16,0,9,8,67,8.4,1,5,55.6,18,0.5,4.2,88.9,7.4,0,
Troymaine Pope,27,LAC,6,0,10,8,42,5.3,0,1,30.0,11,1.3,7.0,80.0,4.2,0,
C.J. Uzomah,27,CIN,2,2,11,8,87,10.9,1,6,63.6,23,4.0,43.5,72.7,7.9,0,
Maxx Williams,26,ARI,9,8,10,8,102,12.8,1,4,70.0,42,0.9,11.3,80.0,10.2,0,
Devonta Freeman,28,NYG,5,4,10,7,58,8.3,0,3,50.0,18,1.4,11.6,70.0,5.8,0,
Demetrius Harris,29,CHI,15,5,14,7,45,6.4,0,2,42.9,9,0.5,3.0,50.0,3.2,0,
Jamycal Hasty,24,SFO,8,0,8,7,33,4.7,0,0,25.0,16,0.9,4.1,87.5,4.1,1,
K.J. Hill,23,LAC,15,0,11,7,73,10.4,0,2,63.6,25,0.5,4.9,63.6,6.6,1,
Phillip Lindsay,26,DEN,11,8,14,7,28,4.0,0,1,28.6,11,0.6,2.5,50.0,2.0,0,
Austin Mack,23,NYG,11,1,11,7,91,13.0,0,5,54.5,50,0.6,8.3,63.6,8.3,0,
Sony Michel,25,NWE,9,6,9,7,114,16.3,1,5,77.8,31,0.8,12.7,77.8,12.7,0,
Jaydon Mickens,26,TAM,10,0,10,7,58,8.3,0,6,60.0,11,0.7,5.8,70.0,5.8,0,
Foster Moreau,23,LVR,16,2,9,7,140,20.0,2,5,77.8,47,0.4,8.8,77.8,15.6,0,
Equanimeous St. Brown,24,GNB,12,1,13,7,117,16.7,1,6,53.8,24,0.6,9.8,53.8,9.0,0,
Luke Stocker,32,ATL,16,13,11,7,63,9.0,0,4,45.5,25,0.4,3.9,63.6,5.7,0,
Darwin Thompson,23,KAN,14,1,11,7,65,9.3,1,3,27.3,37,0.5,4.6,63.6,5.9,0,
Quez Watkins,22,PHI,6,0,13,7,106,15.1,1,4,30.8,43,1.2,17.7,53.8,8.2,0,
Justin Watson,25,TAM,11,2,11,7,94,13.4,0,5,63.6,36,0.6,8.5,63.6,8.5,0,
Deon Yelder,25,KAN,14,1,11,7,36,5.1,0,2,36.4,12,0.5,2.6,63.6,3.3,0,
Josh Adams,24,NYJ,8,0,8,6,29,4.8,0,2,50.0,11,0.8,3.6,75.0,3.6,0,
Saquon Barkley,23,NYG,2,2,9,6,60,10.0,0,3,44.4,38,3.0,30.0,66.7,6.7,0,
Dez Bryant,32,BAL,6,0,11,6,47,7.8,2,3,54.5,16,1.0,7.8,54.5,4.3,0,
Parris Campbell,23,IND,2,2,9,6,71,11.8,0,4,44.4,21,3.0,35.5,66.7,7.9,0,
Tyrie Cleveland,23,DEN,10,0,9,6,63,10.5,0,4,55.6,17,0.6,6.3,66.7,7.0,0,
Tarik Cohen,25,CHI,3,0,9,6,41,6.8,0,1,33.3,20,2.0,13.7,66.7,4.6,0,
River Cracraft,26,SFO,9,1,9,6,41,6.8,0,2,33.3,12,0.7,4.6,66.7,4.6,0,
Mark Ingram,31,BAL,11,9,8,6,50,8.3,0,2,37.5,18,0.5,4.5,75.0,6.3,0,
Alshon Jeffery,30,PHI,7,2,13,6,115,19.2,1,5,38.5,39,0.9,16.4,46.2,8.8,0,
Nick Keizer,25,KAN,16,3,9,6,63,10.5,0,2,44.4,22,0.4,3.9,66.7,7.0,1,
Chris Manhertz,28,CAR,16,12,8,6,52,8.7,0,1,50.0,17,0.4,3.3,75.0,6.5,0,
Anthony McFarland Jr.,22,PIT,11,0,9,6,54,9.0,0,1,55.6,17,0.5,4.9,66.7,6.0,0,
Laquon Treadwell,25,ATL,5,0,7,6,49,8.2,2,4,85.7,14,1.2,9.8,85.7,7.0,0,
Javon Wims,26,CHI,13,1,12,6,48,8.0,1,4,41.7,13,0.5,3.7,50.0,4.0,0,
Alex Armah,26,CAR,16,1,9,5,18,3.6,0,1,22.2,14,0.3,1.1,55.6,2.0,0,
Tavon Austin,30,GNB,4,0,5,5,20,4.0,0,1,60.0,7,1.3,5.0,100.0,4.0,1,
Ja'Marcus Bradley,24,CLE,3,1,11,5,60,12.0,0,2,36.4,22,1.7,20.0,45.5,5.5,0,
Cethan Carter,25,CIN,15,5,7,5,53,10.6,0,3,57.1,24,0.3,3.5,71.4,7.6,0,
Corey Clement,26,PHI,15,0,6,5,25,5.0,0,2,66.7,12,0.3,1.7,83.3,4.2,0,
Pharoh Cooper,25,CAR,16,1,8,5,73,14.6,0,3,50.0,32,0.3,4.6,62.5,9.1,1,
Damien Harris,23,NWE,10,10,7,5,52,10.4,0,4,57.1,15,0.5,5.2,71.4,7.4,1,
Justice Hill,23,BAL,12,0,5,5,20,4.0,0,0,20.0,8,0.4,1.7,100.0,4.0,0,
Steven Mitchell,26,HOU,6,1,8,5,60,12.0,0,3,37.5,20,0.8,10.0,62.5,7.5,0,
Gabe Nabers,23,LAC,16,5,7,5,25,5.0,2,2,57.1,9,0.3,1.6,71.4,3.6,0,
Gunner Olszewski,24,NWE,13,2,5,5,62,12.4,1,3,60.0,38,0.4,4.8,100.0,12.4,1,AP-1
C.J. Prosise,26,HOU,10,0,5,5,18,3.6,1,1,40.0,10,0.5,1.8,100.0,3.6,1,
MyCole Pruitt,28,TEN,11,4,8,5,49,9.8,2,4,62.5,22,0.5,4.5,62.5,6.1,0,
Theo Riddick,29,LVR,4,0,6,5,43,8.6,0,1,50.0,15,1.3,10.8,83.3,7.2,0,
Darrius Shepherd,25,GNB,8,0,8,5,46,9.2,0,1,37.5,19,0.6,5.8,62.5,5.8,1,
Trent Sherfield,24,ARI,15,1,7,5,50,10.0,0,2,28.6,26,0.3,3.3,71.4,7.1,0,
Malik Taylor,25,GNB,15,1,6,5,66,13.2,1,4,83.3,26,0.3,4.4,83.3,11.0,0,
Levine Toilolo,29,NYG,16,2,6,5,46,9.2,0,3,66.7,14,0.3,2.9,83.3,7.7,0,
Ke'Shawn Vaughn,23,TAM,10,0,10,5,34,6.8,1,2,30.0,13,0.5,3.4,50.0,3.4,1,
Trayveon Williams,23,CIN,10,0,5,5,30,6.0,0,1,60.0,13,0.5,3.0,100.0,6.0,1,
DeAndre Washington,27,2TM,4,1,10,5,30,6.0,0,2,40.0,10,1.3,7.5,50.0,3.0,0,
DeAndre Washington,27,KAN,1,0,1,1,2,2.0,0,0,0.0,2,1.0,2.0,100.0,2.0,0,
DeAndre Washington,27,MIA,3,1,9,4,28,7.0,0,2,44.4,10,1.3,9.3,44.4,3.1,0,
JJ Arcega-Whiteside,24,PHI,8,0,8,4,85,21.3,0,4,50.0,37,0.5,10.6,50.0,10.6,0,
Peyton Barber,26,WAS,16,2,7,4,12,3.0,0,1,28.6,7,0.3,0.8,57.1,1.7,0,
Khari Blasingame,24,TEN,15,7,5,4,39,9.8,0,2,60.0,16,0.3,2.6,80.0,7.8,0,
Michael Burton,28,NOR,15,4,4,4,28,7.0,0,1,75.0,12,0.3,1.9,100.0,7.0,0,
Tevin Coleman,27,SFO,8,1,5,4,34,8.5,0,2,60.0,18,0.5,4.3,80.0,6.8,0,
Juwan Johnson,24,NOR,7,4,10,4,39,9.8,0,3,30.0,19,0.6,5.6,40.0,3.9,0,
Josh Malone,24,NYJ,4,0,6,4,16,4.0,0,1,16.7,13,1.0,4.0,66.7,2.7,0,
Johnny Mundt,26,LAR,16,1,4,4,53,13.3,0,1,100.0,34,0.3,3.3,100.0,13.3,0,
Dante Pettis,25,2TM,7,1,6,4,76,19.0,1,3,50.0,33,0.6,10.9,66.7,12.7,1,
Dante Pettis,25,SFO,5,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,
Dante Pettis,25,NYG,2,0,5,4,76,19.0,1,3,60.0,33,2.0,38.0,80.0,15.2,0,
Damion Ratley,25,NYG,5,0,10,4,63,15.8,0,2,40.0,29,0.8,12.6,40.0,6.3,1,
Riley Ridley,24,CHI,5,1,4,4,39,9.8,0,3,100.0,18,0.8,7.8,100.0,9.8,0,
Andre Roberts,32,BUF,15,0,5,4,34,8.5,0,2,60.0,16,0.3,2.3,80.0,6.8,3,"PB,AP-2"
Seth Roberts,29,CAR,7,1,6,4,31,7.8,0,2,50.0,12,0.6,4.4,66.7,5.2,0,
Lee Smith,33,BUF,10,2,6,4,35,8.8,2,3,50.0,27,0.4,3.5,66.7,5.8,0,
Jonathan Williams,26,DET,5,0,4,4,21,5.3,0,2,75.0,10,0.8,4.2,100.0,5.3,1,
Deontay Burnett,23,PHI,2,0,4,3,19,6.3,0,1,50.0,10,1.5,9.5,75.0,4.8,0,
Trenton Cannon,26,CAR,14,0,3,3,16,5.3,0,1,33.3,19,0.2,1.1,100.0,5.3,0,
Austin Carr,27,NOR,6,0,4,3,27,9.0,1,3,75.0,11,0.5,4.5,75.0,6.8,0,
Ashton Dulin,23,IND,13,0,6,3,53,17.7,0,2,50.0,34,0.2,4.1,50.0,8.8,1,
Ted Ginn Jr.,35,CHI,6,0,6,3,40,13.3,0,1,33.3,29,0.5,6.7,50.0,6.7,1,
Terry Godwin,24,JAX,3,0,6,3,32,10.7,0,2,50.0,21,1.0,10.7,50.0,5.3,0,
Jaeden Graham,25,ATL,16,0,5,3,25,8.3,0,1,40.0,11,0.2,1.6,60.0,5.0,0,
Virgil Green,32,LAC,6,3,6,3,50,16.7,1,2,50.0,26,0.5,8.3,50.0,8.3,0,
Tanner Hudson,26,TAM,11,0,7,3,41,13.7,0,3,42.9,20,0.3,3.7,42.9,5.9,0,
Lil'Jordan Humphrey,22,NOR,3,1,5,3,46,15.3,1,3,60.0,17,1.0,15.3,60.0,9.2,0,
D'Ernest Johnson,24,CLE,16,0,4,3,14,4.7,0,0,0.0,5,0.2,0.9,75.0,3.5,1,
Dalton Keene,21,NWE,6,0,5,3,16,5.3,0,0,40.0,8,0.5,2.7,60.0,3.2,1,
Marlon Mack,24,IND,1,1,3,3,30,10.0,0,1,66.7,19,3.0,30.0,100.0,10.0,0,
Ty Montgomery,27,NOR,6,1,6,3,27,9.0,0,1,16.7,17,0.5,4.5,50.0,4.5,0,
Alfred Morris,32,NYG,9,0,4,3,19,6.3,1,2,75.0,9,0.3,2.1,75.0,4.8,0,
Eric Saubert,26,JAX,8,4,4,3,16,5.3,0,0,25.0,9,0.4,2.0,75.0,4.0,0,
Diontae Spencer,28,DEN,11,0,6,3,26,8.7,0,1,50.0,10,0.3,2.4,50.0,4.3,2,
Courtland Sutton,25,DEN,1,1,6,3,66,22.0,0,2,33.3,45,3.0,66.0,50.0,11.0,0,
Kahale Warring,23,HOU,7,0,7,3,35,11.7,0,2,28.6,23,0.4,5.0,42.9,5.0,0,
Nick Westbrook-Ikhine,23,TEN,14,1,8,3,33,11.0,0,3,25.0,19,0.2,2.4,37.5,4.1,0,
Charlie Woerner,23,SFO,14,0,4,3,36,12.0,0,2,50.0,18,0.2,2.6,75.0,9.0,0,
Brandon Zylstra,27,CAR,16,2,4,3,35,11.7,0,3,50.0,28,0.2,2.2,75.0,8.8,0,
Devin Asiasi,23,NWE,9,3,7,2,39,19.5,1,2,28.6,26,0.2,4.3,28.6,5.6,0,
Reggie Bonnafon,24,CAR,2,0,2,2,18,9.0,1,2,100.0,15,1.0,9.0,100.0,9.0,0,
Mike Boone,25,MIN,16,0,2,2,10,5.0,0,0,100.0,6,0.1,0.6,100.0,5.0,0,
Daniel Brown,28,NYJ,16,1,2,2,31,15.5,0,2,100.0,18,0.1,1.9,100.0,15.5,0,
Jake Butt,25,DEN,5,1,4,2,5,2.5,0,0,0.0,5,0.4,1.0,50.0,1.3,0,
Jason Cabinda,24,DET,16,2,3,2,8,4.0,0,1,33.3,4,0.1,0.5,66.7,2.7,0,
Lawrence Cager,23,NYJ,2,1,6,2,35,17.5,0,2,33.3,19,1.0,17.5,33.3,5.8,0,
Antonio Callaway,23,MIA,5,1,4,2,20,10.0,0,1,50.0,13,0.4,4.0,50.0,5.0,0,
Chandler Cox,24,MIA,8,3,2,2,9,4.5,0,1,100.0,6,0.3,1.1,100.0,4.5,0,
Dominique Dafney,23,GNB,5,2,2,2,26,13.0,1,2,100.0,13,0.4,5.2,100.0,13.0,0,
AJ Dillon,22,GNB,11,0,2,2,21,10.5,0,1,100.0,16,0.2,1.9,100.0,10.5,0,
Darrynton Evans,22,TEN,5,0,4,2,27,13.5,1,2,50.0,24,0.4,5.4,50.0,6.8,0,
Robert Foster,26,WAS,4,2,6,2,37,18.5,0,2,33.3,28,0.5,9.3,33.3,6.2,0,
Daurice Fountain,25,IND,5,0,3,2,23,11.5,0,2,66.7,12,0.4,4.6,66.7,7.7,0,
Bennie Fowler,29,NOR,5,0,6,2,11,5.5,0,1,16.7,7,0.4,2.2,33.3,1.8,0,
Reggie Gilliam,23,BUF,14,0,2,2,16,8.0,1,2,100.0,15,0.1,1.1,100.0,8.0,0,
Andy Janovich,27,CLE,14,3,5,2,13,6.5,0,1,20.0,13,0.1,0.9,40.0,2.6,0,
Lamar Miller,29,CHI,1,0,2,2,6,3.0,0,1,50.0,7,2.0,6.0,100.0,3.0,0,
Cam Newton,31,NWE,15,15,2,2,35,17.5,1,2,100.0,19,0.1,2.3,100.0,17.5,6,
Colby Parkinson,21,SEA,6,0,2,2,16,8.0,0,2,100.0,10,0.3,2.7,100.0,8.0,0,
Elijhaa Penny,27,NYG,14,0,3,2,20,10.0,0,1,66.7,11,0.1,1.4,66.7,6.7,0,
John Ross,25,CIN,3,1,7,2,17,8.5,0,1,14.3,15,0.7,5.7,28.6,2.4,0,
Isaiah Zuber,23,NWE,4,0,2,2,29,14.5,0,1,50.0,16,0.5,7.3,100.0,14.5,0,
Josh Allen,24,BUF,16,16,1,1,12,12.0,1,1,100.0,12,0.1,0.8,100.0,12.0,9,"PB,AP-2,AP MVP-2,AP OPoY-4"
Marcus Baugh,26,WAS,8,1,1,1,2,2.0,0,0,0.0,2,0.1,0.3,100.0,2.0,0,
LeVante Bellamy,24,DEN,5,0,1,1,5,5.0,0,0,100.0,5,0.2,1.0,100.0,5.0,0,
Nick Bellore,31,SEA,16,0,1,1,9,9.0,0,1,100.0,9,0.1,0.6,100.0,9.0,0,PB
Hunter Bryant,22,DET,5,0,3,1,44,44.0,0,1,33.3,44,0.2,8.8,33.3,14.7,0,
Stephen Carlson,24,CLE,16,2,2,1,11,11.0,0,1,50.0,11,0.1,0.7,50.0,5.5,0,
Derek Carrier,30,LVR,16,0,1,1,14,14.0,0,1,100.0,14,0.1,0.9,100.0,14.0,0,
DeAndre Carter,27,HOU,9,0,2,1,8,8.0,0,0,50.0,8,0.1,0.9,50.0,4.0,1,
Alex Collins,26,SEA,3,1,2,1,4,4.0,0,0,50.0,4,0.3,1.3,50.0,2.0,0,
Jason Croom,26,PHI,4,0,1,1,3,3.0,1,1,100.0,3,0.3,0.8,100.0,3.0,0,
Andy Dalton,33,DAL,11,9,1,1,-3,-3.0,0,0,0.0,-3,0.1,-0.3,100.0,-3.0,2,
Josiah Deguara,23,GNB,2,1,2,1,12,12.0,0,1,50.0,12,0.5,6.0,50.0,6.0,0,
Gehrig Dieter,27,KAN,4,0,2,1,10,10.0,0,1,50.0,10,0.3,2.5,50.0,5.0,0,
Brandon Dillon,23,MIN,3,0,1,1,6,6.0,0,0,0.0,6,0.3,2.0,100.0,6.0,0,
Ben Ellefson,24,JAX,7,4,4,1,10,10.0,0,1,25.0,10,0.1,1.4,25.0,2.5,0,
Eric Fisher,29,KAN,15,15,1,1,2,2.0,1,1,100.0,2,0.1,0.1,100.0,2.0,0,PB
Ryan Fitzpatrick,38,MIA,9,7,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,2,
D'Onta Foreman,24,TEN,6,0,1,1,5,5.0,1,1,100.0,5,0.2,0.8,100.0,5.0,0,
D.J. Foster,27,ARI,10,0,1,1,7,7.0,0,1,100.0,7,0.1,0.7,100.0,7.0,0,
Antonio Gandy-Golden,22,WAS,6,2,7,1,3,3.0,0,0,0.0,3,0.2,0.5,14.3,0.4,0,
Cullen Gillaspia,25,HOU,7,0,1,1,6,6.0,0,0,0.0,6,0.1,0.9,100.0,6.0,0,
Penny Hart,24,SEA,13,0,1,1,3,3.0,0,0,0.0,3,0.1,0.2,100.0,3.0,0,
Temarrick Hemingway,27,WAS,8,0,2,1,10,10.0,0,1,50.0,10,0.1,1.3,50.0,5.0,0,
Dontrell Hilliard,25,CLE,5,0,1,1,2,2.0,0,0,0.0,2,0.2,0.4,100.0,2.0,0,
Cody Hollister,27,TEN,2,0,1,1,12,12.0,0,1,100.0,12,0.5,6.0,100.0,12.0,0,
Jordan Howard,26,2TM,7,4,1,1,-3,-3.0,0,0,0.0,-3,0.1,-0.4,100.0,-3.0,1,
Jordan Howard,26,MIA,5,3,1,1,-3,-3.0,0,0,0.0,-3,0.2,-0.6,100.0,-3.0,1,
Jordan Howard,26,PHI,2,1,0,0,0,,0,0,,,0.0,0.0,,,0,
Buddy Howell,24,HOU,14,0,2,1,3,3.0,0,0,0.0,3,0.1,0.2,50.0,1.5,0,
