Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Parker Washington,22.0,JAX,14.0,4.0,38.0,21.0,290.0,13.8,1.0,14.0,50.0,30.0,1.5,20.7,55.3,7.6,1.0,
Erick All,24.0,CIN,9.0,6.0,22.0,20.0,158.0,7.9,0.0,8.0,63.6,28.0,2.2,17.6,90.9,7.2,0.0,
Gabriel Davis,25.0,JAX,10.0,9.0,42.0,20.0,239.0,12.0,2.0,13.0,40.5,22.0,2.0,23.9,47.6,5.7,1.0,
Jaleel McLaughlin,24.0,DEN,14.0,3.0,23.0,20.0,60.0,3.0,2.0,3.0,34.8,11.0,1.4,4.3,87.0,2.6,1.0,
Adonai Mitchell,22.0,IND,14.0,7.0,49.0,20.0,254.0,12.7,0.0,13.0,34.7,33.0,1.4,18.1,40.8,5.2,2.0,
Josh Oliver,27.0,MIN,12.0,10.0,24.0,20.0,242.0,12.1,3.0,13.0,75.0,28.0,1.7,20.2,83.3,10.1,0.0,
Rashid Shaheed,26.0,NOR,6.0,5.0,41.0,20.0,349.0,17.5,3.0,12.0,41.5,70.0,3.3,58.2,48.8,8.5,1.0,
Van Jefferson,28.0,PIT,14.0,11.0,32.0,19.0,231.0,12.2,2.0,10.0,46.9,43.0,1.4,16.5,59.4,7.2,0.0,
Dawson Knox,28.0,BUF,14.0,11.0,28.0,19.0,285.0,15.0,1.0,11.0,64.3,39.0,1.4,20.4,67.9,10.2,0.0,
Jalen Nailor,25.0,MIN,14.0,6.0,31.0,19.0,275.0,14.5,5.0,16.0,54.8,33.0,1.4,19.6,61.3,8.9,1.0,
Devin Singletary,27.0,NYG,12.0,5.0,22.0,19.0,115.0,6.1,0.0,4.0,45.5,23.0,1.6,9.6,86.4,5.2,2.0,
Justin Watson,29.0,KAN,14.0,5.0,26.0,19.0,224.0,11.8,1.0,11.0,61.5,25.0,1.4,16.0,73.1,8.6,0.0,
Elijah Higgins,24.0,ARI,14.0,4.0,20.0,18.0,149.0,8.3,2.0,8.0,75.0,23.0,1.3,10.6,90.0,7.5,0.0,
Tanner Hudson,30.0,CIN,10.0,0.0,22.0,18.0,143.0,7.9,1.0,8.0,63.6,19.0,1.8,14.3,81.8,6.5,1.0,
Lucas Krull,26.0,DEN,11.0,2.0,22.0,18.0,149.0,8.3,0.0,7.0,50.0,23.0,1.6,13.5,81.8,6.8,0.0,
Johnny Mundt,30.0,MIN,14.0,3.0,26.0,18.0,135.0,7.5,2.0,7.0,42.3,20.0,1.3,9.6,69.2,5.2,0.0,
Tommy Tremble,24.0,CAR,9.0,8.0,26.0,18.0,172.0,9.6,1.0,8.0,46.2,38.0,2.0,19.1,69.2,6.6,1.0,
Darnell Washington,23.0,PIT,14.0,8.0,24.0,18.0,192.0,10.7,1.0,9.0,66.7,29.0,1.3,13.7,75.0,8.0,0.0,
Jordan Whittington,24.0,LAR,12.0,2.0,23.0,18.0,201.0,11.2,0.0,10.0,73.9,31.0,1.5,16.8,78.3,8.7,0.0,
Antonio Gibson,26.0,NWE,14.0,2.0,20.0,17.0,178.0,10.5,0.0,9.0,55.0,50.0,1.2,12.7,85.0,8.9,1.0,
Luke McCaffrey,23.0,WAS,14.0,4.0,21.0,17.0,155.0,9.1,0.0,7.0,52.4,30.0,1.2,11.1,81.0,7.4,0.0,
John Metchie,24.0,HOU,11.0,2.0,25.0,17.0,182.0,10.7,1.0,9.0,52.0,28.0,1.5,16.5,68.0,7.3,0.0,
Mike Williams,30.0,2TM,15.0,4.0,28.0,17.0,249.0,14.6,1.0,11.0,50.0,32.0,1.1,16.6,60.7,8.9,0.0,
Braelon Allen,20.0,NYJ,14.0,2.0,23.0,16.0,135.0,8.4,1.0,8.0,52.2,15.0,1.1,9.6,69.6,5.9,0.0,
Brandin Cooks,31.0,DAL,7.0,6.0,34.0,16.0,144.0,9.0,3.0,12.0,44.1,21.0,2.3,20.6,47.1,4.2,0.0,
Emari Demercado,25.0,ARI,13.0,0.0,20.0,16.0,104.0,6.5,0.0,3.0,35.0,24.0,1.2,8.0,80.0,5.2,0.0,
Ty Johnson,27.0,BUF,14.0,1.0,21.0,16.0,275.0,17.2,3.0,13.0,66.7,41.0,1.1,19.6,76.2,13.1,0.0,
Michael Mayer,23.0,LVR,8.0,6.0,25.0,16.0,121.0,7.6,0.0,6.0,52.0,29.0,2.0,15.1,64.0,4.8,0.0,
Dare Ogunbowale,30.0,HOU,14.0,1.0,22.0,16.0,166.0,10.4,1.0,7.0,40.9,31.0,1.1,11.9,72.7,7.5,0.0,
Kalif Raymond,30.0,DET,11.0,2.0,21.0,16.0,204.0,12.8,2.0,9.0,57.1,38.0,1.5,18.5,76.2,9.7,0.0,
DJ Turner,27.0,LVR,12.0,6.0,29.0,16.0,158.0,9.9,1.0,9.0,37.9,30.0,1.3,13.2,55.2,5.4,1.0,
Marquez Valdes-Scantling,30.0,2TM,12.0,6.0,34.0,16.0,378.0,23.6,4.0,12.0,41.2,71.0,1.3,31.5,47.1,11.1,0.0,
Kyle Juszczyk,33.0,SFO,14.0,12.0,23.0,15.0,122.0,8.1,0.0,4.0,47.8,34.0,1.1,8.7,65.2,5.3,1.0,
Christian McCaffrey,28.0,SFO,4.0,4.0,19.0,15.0,146.0,9.7,0.0,6.0,52.6,30.0,3.8,36.5,78.9,7.7,1.0,
Raheem Mostert,32.0,MIA,10.0,1.0,19.0,15.0,130.0,8.7,0.0,9.0,52.6,25.0,1.5,13.0,78.9,6.8,2.0,
Brian Robinson Jr.,25.0,WAS,11.0,10.0,19.0,15.0,127.0,8.5,0.0,3.0,47.4,32.0,1.4,11.5,78.9,6.7,0.0,
Jeremy Ruckert,24.0,NYJ,14.0,7.0,24.0,15.0,88.0,5.9,0.0,6.0,41.7,12.0,1.1,6.3,62.5,3.7,0.0,
JuJu Smith-Schuster,28.0,KAN,11.0,5.0,21.0,15.0,209.0,13.9,2.0,10.0,61.9,50.0,1.4,19.0,71.4,10.0,0.0,
Jonathan Taylor,25.0,IND,11.0,10.0,25.0,15.0,122.0,8.1,1.0,7.0,36.0,25.0,1.4,11.1,60.0,4.9,4.0,
Malik Washington,23.0,MIA,11.0,1.0,22.0,15.0,106.0,7.1,0.0,4.0,45.5,20.0,1.4,9.6,68.2,4.8,1.0,
Nelson Agholor,31.0,BAL,14.0,7.0,29.0,14.0,231.0,16.5,2.0,10.0,37.9,56.0,1.0,16.5,48.3,8.0,0.0,
Drew Sample,28.0,CIN,14.0,12.0,16.0,14.0,80.0,5.7,1.0,5.0,62.5,12.0,1.0,5.7,87.5,5.0,1.0,
Trey Sermon,25.0,IND,14.0,3.0,15.0,14.0,84.0,6.0,0.0,3.0,33.3,14.0,1.0,6.0,93.3,5.6,0.0,
Stone Smartt,26.0,LAC,13.0,2.0,17.0,14.0,185.0,13.2,0.0,9.0,64.7,31.0,1.1,14.2,82.4,10.9,1.0,
Cade Stover,24.0,HOU,13.0,8.0,20.0,14.0,132.0,9.4,1.0,5.0,45.0,27.0,1.1,10.2,70.0,6.6,0.0,
Mason Tipton,24.0,NOR,10.0,1.0,25.0,14.0,99.0,7.1,0.0,2.0,28.0,15.0,1.4,9.9,56.0,4.0,0.0,
Nick Vannett,31.0,TEN,14.0,9.0,17.0,14.0,101.0,7.2,2.0,4.0,70.6,24.0,1.0,7.2,82.4,5.9,0.0,
Jonathan Mingo,23.0,2TM,14.0,6.0,37.0,14.0,131.0,9.4,0.0,4.0,24.3,35.0,1.0,9.4,37.8,3.5,1.0,
Ray Davis,25.0,BUF,14.0,0.0,14.0,13.0,167.0,12.8,2.0,6.0,64.3,63.0,0.9,11.9,92.9,11.9,0.0,
Derrick Henry,30.0,BAL,14.0,14.0,15.0,13.0,125.0,9.6,2.0,7.0,60.0,27.0,0.9,8.9,86.7,8.3,3.0,
Ricky Pearsall,24.0,SFO,8.0,2.0,24.0,13.0,153.0,11.8,1.0,6.0,41.7,46.0,1.6,19.1,54.2,6.4,0.0,
Cedrick Wilson Jr.,29.0,NOR,12.0,1.0,17.0,13.0,159.0,12.2,1.0,7.0,47.1,25.0,1.1,13.3,76.5,9.4,1.0,
Robert Woods,32.0,HOU,12.0,2.0,19.0,13.0,124.0,9.5,0.0,8.0,47.4,32.0,1.1,10.3,68.4,6.5,1.0,
Brock Wright,26.0,DET,14.0,7.0,16.0,13.0,100.0,7.7,2.0,7.0,68.8,16.0,0.9,7.1,81.3,6.3,0.0,
Jahan Dotson,24.0,PHI,14.0,5.0,22.0,12.0,122.0,10.2,0.0,6.0,45.5,36.0,0.9,8.7,54.5,5.5,0.0,
Ezekiel Elliott,29.0,DAL,13.0,2.0,15.0,12.0,69.0,5.8,0.0,3.0,46.7,15.0,0.9,5.3,80.0,4.6,1.0,
Kenneth Gainwell,25.0,PHI,14.0,0.0,16.0,12.0,96.0,8.0,0.0,5.0,50.0,16.0,0.9,6.9,75.0,6.0,0.0,
Mecole Hardman,26.0,KAN,12.0,0.0,14.0,12.0,90.0,7.5,0.0,6.0,57.1,17.0,1.0,7.5,85.7,6.4,0.0,
Julian Hill,24.0,MIA,13.0,10.0,18.0,12.0,100.0,8.3,0.0,5.0,55.6,17.0,0.9,7.7,66.7,5.6,1.0,
Ja'Lynn Polk,22.0,NWE,13.0,7.0,32.0,12.0,87.0,7.3,2.0,4.0,25.0,21.0,0.9,6.7,37.5,2.7,0.0,
Josh Reynolds,29.0,2TM,6.0,1.0,20.0,12.0,183.0,15.3,1.0,8.0,55.0,49.0,2.0,30.5,60.0,9.2,0.0,
Adam Trautman,27.0,DEN,15.0,12.0,19.0,12.0,183.0,15.3,2.0,8.0,47.4,37.0,0.8,12.2,63.2,9.6,0.0,
Mo Alie-Cox,31.0,IND,14.0,11.0,18.0,11.0,132.0,12.0,1.0,6.0,61.1,22.0,0.8,9.4,61.1,7.3,0.0,
Daniel Bellinger,24.0,NYG,14.0,5.0,13.0,11.0,111.0,10.1,0.0,7.0,69.2,17.0,0.8,7.9,84.6,8.5,0.0,
Jake Bobo,26.0,SEA,14.0,2.0,15.0,11.0,97.0,8.8,0.0,6.0,53.3,15.0,0.8,6.9,73.3,6.5,0.0,
Jalen Brooks,24.0,DAL,12.0,1.0,29.0,11.0,165.0,15.0,1.0,7.0,31.0,41.0,0.9,13.8,37.9,5.7,0.0,
Isaac Guerendo,24.0,SFO,14.0,2.0,12.0,11.0,87.0,7.9,0.0,5.0,50.0,27.0,0.8,6.2,91.7,7.3,3.0,
Roschon Johnson,23.0,CHI,11.0,0.0,15.0,11.0,88.0,8.0,0.0,5.0,46.7,17.0,1.0,8.0,73.3,5.9,0.0,
Hunter Luepke,24.0,DAL,13.0,3.0,13.0,11.0,110.0,10.0,0.0,5.0,61.5,24.0,0.8,8.5,84.6,8.5,0.0,
Jordan Mason,25.0,SFO,12.0,6.0,14.0,11.0,91.0,8.3,0.0,5.0,64.3,24.0,0.9,7.6,78.6,6.5,3.0,
Isiah Pacheco,25.0,KAN,5.0,4.0,14.0,11.0,80.0,7.3,0.0,4.0,42.9,23.0,2.2,16.0,78.6,5.7,0.0,
Cordarrelle Patterson,33.0,PIT,10.0,1.0,13.0,11.0,68.0,6.2,0.0,4.0,46.2,20.0,1.1,6.8,84.6,5.2,1.0,
Nate Adkins,25.0,DEN,15.0,9.0,11.0,10.0,83.0,8.3,3.0,5.0,72.7,16.0,0.7,5.5,90.9,7.5,0.0,
Tyler Allgeier,24.0,ATL,14.0,0.0,10.0,10.0,62.0,6.2,0.0,2.0,40.0,13.0,0.7,4.4,100.0,6.2,0.0,
Chris Brooks,24.0,GNB,12.0,0.0,11.0,10.0,67.0,6.7,0.0,2.0,54.5,15.0,0.8,5.6,90.9,6.1,0.0,
Michael Burton,32.0,DEN,15.0,2.0,10.0,10.0,65.0,6.5,1.0,3.0,60.0,28.0,0.7,4.3,100.0,6.5,0.0,
Derius Davis,24.0,LAC,13.0,2.0,14.0,10.0,78.0,7.8,1.0,4.0,42.9,19.0,0.8,6.0,71.4,5.6,2.0,
Tyler Goodson,24.0,IND,13.0,0.0,13.0,10.0,56.0,5.6,1.0,3.0,30.8,24.0,0.8,4.3,76.9,4.3,0.0,
Kylen Granson,26.0,IND,14.0,4.0,23.0,10.0,141.0,14.1,0.0,6.0,39.1,40.0,0.7,10.1,43.5,6.1,0.0,
Jamycal Hasty,28.0,NWE,14.0,0.0,12.0,10.0,59.0,5.9,1.0,2.0,41.7,16.0,0.7,4.2,83.3,4.9,0.0,
Trey Palmer,23.0,TAM,12.0,3.0,18.0,10.0,141.0,14.1,1.0,6.0,44.4,25.0,0.8,11.8,55.6,7.8,1.0,
Tylan Wallace,25.0,BAL,14.0,0.0,10.0,10.0,191.0,19.1,1.0,5.0,80.0,84.0,0.7,13.6,100.0,19.1,1.0,
Cam Akers,25.0,2TM,14.0,2.0,13.0,10.0,49.0,4.9,2.0,2.0,30.8,9.0,0.7,3.5,76.9,3.8,1.0,
Odell Beckham Jr.,32.0,MIA,9.0,0.0,18.0,9.0,55.0,6.1,0.0,3.0,27.8,11.0,1.0,6.1,50.0,3.1,0.0,
Harrison Bryant,26.0,LVR,10.0,2.0,12.0,9.0,86.0,9.6,0.0,5.0,66.7,18.0,0.9,8.6,75.0,7.2,0.0,
DeAndre Carter,31.0,CHI,13.0,0.0,14.0,9.0,72.0,8.0,0.0,3.0,35.7,14.0,0.7,5.5,64.3,5.1,1.0,
Devin Duvernay,27.0,JAX,10.0,1.0,14.0,9.0,72.0,8.0,0.0,6.0,50.0,28.0,0.9,7.2,64.3,5.1,0.0,
Luke Farrell,27.0,JAX,14.0,6.0,13.0,9.0,55.0,6.1,0.0,3.0,53.8,11.0,0.6,3.9,69.2,4.2,0.0,
Alec Ingold,28.0,MIA,12.0,7.0,10.0,9.0,75.0,8.3,0.0,3.0,60.0,25.0,0.8,6.3,90.0,7.5,2.0,
Charlie Kolar,25.0,BAL,12.0,3.0,11.0,9.0,131.0,14.6,1.0,4.0,72.7,55.0,0.8,10.9,81.8,11.9,0.0,
Bub Means,23.0,NOR,7.0,1.0,15.0,9.0,118.0,13.1,1.0,7.0,53.3,36.0,1.3,16.9,60.0,7.9,0.0,
Brevyn Spann-Ford,25.0,DAL,14.0,0.0,14.0,9.0,88.0,9.8,0.0,6.0,57.1,18.0,0.6,6.3,64.3,6.3,0.0,
Pierre Strong,26.0,CLE,12.0,0.0,15.0,9.0,86.0,9.6,0.0,3.0,33.3,21.0,0.8,7.2,60.0,5.7,0.0,
Emanuel Wilson,25.0,GNB,14.0,0.0,12.0,9.0,46.0,5.1,1.0,3.0,25.0,30.0,0.6,3.3,75.0,3.8,0.0,
Kevin Austin,24.0,NOR,5.0,1.0,15.0,8.0,98.0,12.3,0.0,7.0,46.7,22.0,1.6,19.6,53.3,6.5,0.0,
Isaiah Davis,22.0,NYJ,14.0,0.0,11.0,8.0,67.0,8.4,1.0,4.0,36.4,24.0,0.6,4.8,72.7,6.1,0.0,
Eric Gray,25.0,NYG,14.0,0.0,9.0,8.0,76.0,9.5,0.0,3.0,55.6,19.0,0.6,5.4,88.9,8.4,3.0,
Hayden Hurst,31.0,LAC,8.0,2.0,13.0,8.0,73.0,9.1,0.0,2.0,38.5,27.0,1.0,9.1,61.5,5.6,0.0,
Xavier Hutchinson,24.0,HOU,13.0,2.0,19.0,8.0,83.0,10.4,0.0,4.0,26.3,19.0,0.6,6.4,42.1,4.4,0.0,
D'Ernest Johnson,28.0,JAX,11.0,1.0,13.0,8.0,77.0,9.6,0.0,3.0,38.5,26.0,0.7,7.0,61.5,5.9,0.0,
Ryan Miller,24.0,TAM,8.0,3.0,14.0,8.0,85.0,10.6,1.0,6.0,50.0,39.0,1.0,10.6,57.1,6.1,0.0,
Andrew Ogletree,26.0,IND,14.0,4.0,12.0,8.0,88.0,11.0,1.0,5.0,41.7,22.0,0.6,6.3,66.7,7.3,0.0,
Trent Sherfield,28.0,MIN,14.0,1.0,9.0,8.0,83.0,10.4,1.0,4.0,88.9,17.0,0.6,5.9,88.9,9.2,0.0,
Durham Smythe,29.0,MIA,14.0,4.0,14.0,8.0,48.0,6.0,0.0,1.0,35.7,8.0,0.6,3.4,57.1,3.4,0.0,
Sean Tucker,23.0,TAM,14.0,0.0,11.0,8.0,104.0,13.0,1.0,6.0,72.7,36.0,0.6,7.4,72.7,9.5,1.0,
John Bates,27.0,WAS,14.0,6.0,10.0,7.0,70.0,10.0,0.0,2.0,60.0,20.0,0.5,5.0,70.0,7.0,1.0,
Britain Covey,27.0,PHI,5.0,1.0,8.0,7.0,34.0,4.9,0.0,2.0,37.5,11.0,1.4,6.8,87.5,4.3,0.0,
Gerald Everett,30.0,CHI,14.0,4.0,11.0,7.0,30.0,4.3,0.0,1.0,27.3,17.0,0.5,2.1,63.6,2.7,0.0,
Jalin Hyatt,23.0,NYG,13.0,3.0,16.0,7.0,53.0,7.6,0.0,3.0,31.3,19.0,0.5,4.1,43.8,3.3,0.0,
Rakim Jarrett,23.0,TAM,7.0,2.0,9.0,7.0,107.0,15.3,0.0,4.0,66.7,30.0,1.0,15.3,77.8,11.9,0.0,
Hunter Long,26.0,LAR,14.0,2.0,9.0,7.0,60.0,8.6,0.0,2.0,77.8,18.0,0.5,4.3,77.8,6.7,0.0,
K.J. Osborn,27.0,NWE,7.0,4.0,18.0,7.0,57.0,8.1,1.0,2.0,27.8,22.0,1.0,8.1,38.9,3.2,0.0,
Brandon Powell,29.0,MIN,14.0,1.0,10.0,7.0,71.0,10.1,0.0,5.0,50.0,13.0,0.5,5.1,70.0,7.1,0.0,
Jalen Reagor,25.0,LAC,8.0,2.0,12.0,7.0,100.0,14.3,0.0,3.0,33.3,41.0,0.9,12.5,58.3,8.3,1.0,
Jamaal Williams,29.0,NOR,11.0,0.0,9.0,7.0,38.0,5.4,0.0,2.0,44.4,13.0,0.6,3.5,77.8,4.2,0.0,
Davis Allen,23.0,LAR,12.0,5.0,12.0,6.0,39.0,6.5,0.0,2.0,41.7,13.0,0.5,3.3,50.0,3.3,0.0,
Trey Benson,21.0,ARI,13.0,1.0,6.0,6.0,59.0,9.8,0.0,3.0,100.0,19.0,0.5,4.5,100.0,9.8,1.0,
Pharaoh Brown,30.0,SEA,12.0,5.0,10.0,6.0,44.0,7.3,0.0,1.0,40.0,13.0,0.5,3.7,60.0,4.4,0.0,
Parris Campbell,27.0,PHI,5.0,0.0,8.0,6.0,30.0,5.0,1.0,1.0,50.0,7.0,1.2,6.0,75.0,3.8,0.0,
Ty Chandler,26.0,MIN,14.0,0.0,6.0,6.0,42.0,7.0,0.0,2.0,66.7,10.0,0.4,3.0,100.0,7.0,0.0,
Blake Corum,24.0,LAR,14.0,0.0,7.0,6.0,46.0,7.7,0.0,4.0,85.7,12.0,0.4,3.3,85.7,6.6,0.0,
Simi Fehoko,27.0,LAC,8.0,2.0,16.0,6.0,106.0,17.7,0.0,6.0,37.5,30.0,0.8,13.3,37.5,6.6,0.0,
Tucker Fisk,25.0,LAC,7.0,4.0,7.0,6.0,31.0,5.2,0.0,1.0,57.1,10.0,0.9,4.4,85.7,4.4,0.0,
Xavier Gipson,23.0,NYJ,14.0,0.0,10.0,6.0,39.0,6.5,1.0,3.0,30.0,17.0,0.4,2.8,60.0,3.9,2.0,
Malik Heath,24.0,GNB,11.0,1.0,7.0,6.0,41.0,6.8,1.0,3.0,71.4,12.0,0.5,3.7,85.7,5.9,0.0,
Sincere McCormick,24.0,LVR,5.0,2.0,7.0,6.0,29.0,4.8,0.0,2.0,42.9,15.0,1.2,5.8,85.7,4.1,0.0,
Tip Reiman,23.0,ARI,14.0,8.0,7.0,6.0,37.0,6.2,0.0,1.0,57.1,14.0,0.4,2.6,85.7,5.3,0.0,
Eric Saubert,30.0,SFO,14.0,3.0,8.0,6.0,78.0,13.0,0.0,2.0,62.5,17.0,0.4,5.6,75.0,9.8,0.0,
Zamir White,25.0,LVR,8.0,5.0,8.0,6.0,30.0,5.0,0.0,2.0,25.0,14.0,0.8,3.8,75.0,3.8,2.0,
Charlie Woerner,27.0,ATL,13.0,3.0,9.0,6.0,40.0,6.7,0.0,3.0,33.3,13.0,0.5,3.1,66.7,4.4,0.0,
Michael Woods II,24.0,CLE,3.0,1.0,11.0,6.0,62.0,10.3,0.0,4.0,45.5,16.0,2.0,20.7,54.5,5.6,0.0,
Tank Bigsby,23.0,JAX,13.0,1.0,9.0,5.0,50.0,10.0,0.0,1.0,33.3,28.0,0.4,3.8,55.6,5.6,3.0,
Nick Chubb,29.0,CLE,8.0,8.0,11.0,5.0,31.0,6.2,1.0,3.0,27.3,19.0,0.6,3.9,45.5,2.8,1.0,
Greg Dulcich,24.0,DEN,4.0,3.0,12.0,5.0,28.0,5.6,0.0,0.0,8.3,9.0,1.3,7.0,41.7,2.3,0.0,
D'Onta Foreman,28.0,CLE,8.0,2.0,5.0,5.0,46.0,9.2,0.0,1.0,60.0,16.0,0.6,5.8,100.0,9.2,1.0,
KhaDarel Hodge,29.0,ATL,14.0,0.0,6.0,5.0,98.0,19.6,1.0,4.0,66.7,45.0,0.4,7.0,83.3,16.3,0.0,
Bo Melton,25.0,GNB,14.0,0.0,12.0,5.0,73.0,14.6,0.0,4.0,41.7,28.0,0.4,5.2,41.7,6.1,0.0,
Scott Miller,27.0,PIT,11.0,0.0,9.0,5.0,69.0,13.8,0.0,2.0,55.6,21.0,0.5,6.3,55.6,7.7,0.0,
Luke Musgrave,24.0,GNB,4.0,2.0,7.0,5.0,22.0,4.4,0.0,1.0,28.6,6.0,1.3,5.5,71.4,3.1,0.0,
Bryce Oliver,24.0,TEN,7.0,1.0,6.0,5.0,80.0,16.0,0.0,3.0,83.3,33.0,0.7,11.4,83.3,13.3,0.0,
Dante Pettis,29.0,NOR,5.0,0.0,11.0,5.0,46.0,9.2,0.0,3.0,45.5,12.0,1.0,9.2,45.5,4.2,0.0,
MyCole Pruitt,32.0,PIT,9.0,4.0,8.0,5.0,39.0,7.8,0.0,1.0,37.5,18.0,0.6,4.3,62.5,4.9,0.0,
Laviska Shenault Jr.,26.0,SEA,11.0,1.0,5.0,5.0,36.0,7.2,0.0,2.0,60.0,18.0,0.5,3.3,100.0,7.2,2.0,
Ben Sinnott,22.0,WAS,14.0,2.0,5.0,5.0,28.0,5.6,1.0,2.0,40.0,12.0,0.4,2.0,100.0,5.6,0.0,
Carson Steele,22.0,KAN,14.0,2.0,9.0,5.0,24.0,4.8,0.0,0.0,22.2,9.0,0.4,1.7,55.6,2.7,3.0,
Kimani Vidal,23.0,LAC,8.0,0.0,7.0,5.0,62.0,12.4,1.0,2.0,42.9,38.0,0.6,7.8,71.4,8.9,1.0,
Treylon Burks,24.0,TEN,5.0,2.0,8.0,4.0,34.0,8.5,0.0,3.0,37.5,13.0,0.8,6.8,50.0,4.3,0.0,
Jermaine Burton,23.0,CIN,12.0,1.0,14.0,4.0,107.0,26.8,0.0,4.0,28.6,47.0,0.3,8.9,28.6,7.6,0.0,
Jamison Crowder,31.0,WAS,3.0,0.0,4.0,4.0,32.0,8.0,0.0,1.0,50.0,12.0,1.3,10.7,100.0,8.0,0.0,
Audric Estime,21.0,DEN,11.0,1.0,4.0,4.0,14.0,3.5,0.0,1.0,25.0,11.0,0.4,1.3,100.0,3.5,2.0,
Ryan Flournoy,25.0,DAL,8.0,1.0,7.0,4.0,44.0,11.0,0.0,2.0,57.1,15.0,0.5,5.5,57.1,6.3,1.0,
Connor Heyward,25.0,PIT,14.0,5.0,6.0,4.0,29.0,7.3,1.0,1.0,50.0,16.0,0.3,2.1,66.7,4.8,0.0,
Will Mallory,25.0,IND,9.0,0.0,8.0,4.0,29.0,7.3,0.0,1.0,12.5,10.0,0.4,3.2,50.0,3.6,0.0,
Scott Matlock,24.0,LAC,15.0,9.0,5.0,4.0,28.0,7.0,0.0,1.0,60.0,10.0,0.3,1.9,80.0,5.6,0.0,
Jordan Mims,25.0,NOR,9.0,0.0,7.0,4.0,42.0,10.5,0.0,2.0,28.6,25.0,0.4,4.7,57.1,6.0,0.0,
Ben Sims,24.0,GNB,14.0,5.0,5.0,4.0,42.0,10.5,0.0,1.0,60.0,28.0,0.3,3.0,80.0,8.4,0.0,
Deven Thompkins,25.0,CAR,6.0,0.0,4.0,4.0,20.0,5.0,0.0,2.0,50.0,12.0,0.7,3.3,100.0,5.0,0.0,
Tyquan Thornton,24.0,NWE,6.0,1.0,8.0,4.0,47.0,11.8,0.0,2.0,37.5,17.0,0.7,7.8,50.0,5.9,0.0,
Blake Whiteheart,24.0,CLE,8.0,1.0,7.0,4.0,42.0,10.5,1.0,2.0,57.1,29.0,0.5,5.3,57.1,6.0,0.0,
Alex Bachman,28.0,LVR,6.0,1.0,3.0,3.0,31.0,10.3,0.0,2.0,66.7,18.0,0.5,5.2,100.0,10.3,0.0,
Tyler Badie,24.0,DEN,3.0,0.0,3.0,3.0,-2.0,-0.7,0.0,0.0,0.0,2.0,1.0,-0.7,100.0,-0.7,1.0,
David Bell,24.0,CLE,1.0,0.0,3.0,3.0,27.0,9.0,0.0,1.0,33.3,12.0,3.0,27.0,100.0,9.0,0.0,
Jonathon Brooks,21.0,CAR,3.0,1.0,3.0,3.0,23.0,7.7,0.0,2.0,66.7,18.0,1.0,7.7,100.0,7.7,0.0,
DJ Chark,28.0,LAC,5.0,0.0,3.0,3.0,25.0,8.3,0.0,0.0,66.7,12.0,0.6,5.0,100.0,8.3,0.0,
Tanner Conner,26.0,MIA,8.0,1.0,4.0,3.0,16.0,5.3,0.0,1.0,50.0,11.0,0.4,2.0,75.0,4.0,0.0,
Malachi Corley,22.0,NYJ,8.0,1.0,6.0,3.0,16.0,5.3,0.0,1.0,33.3,10.0,0.4,2.0,50.0,2.7,1.0,
Gus Edwards,29.0,LAC,11.0,6.0,5.0,3.0,6.0,2.0,0.0,0.0,0.0,3.0,0.3,0.5,60.0,1.2,0.0,
Cam Grandy,24.0,CIN,5.0,3.0,3.0,3.0,12.0,4.0,0.0,1.0,33.3,9.0,0.6,2.4,100.0,4.0,0.0,
Peyton Hendershot,25.0,KAN,5.0,0.0,3.0,3.0,26.0,8.7,0.0,1.0,100.0,11.0,0.6,5.2,100.0,8.7,0.0,
Travis Homer,26.0,CHI,10.0,0.0,3.0,3.0,11.0,3.7,0.0,0.0,33.3,6.0,0.3,1.1,100.0,3.7,0.0,
Trenton Irwin,29.0,CIN,7.0,2.0,10.0,3.0,15.0,5.0,0.0,1.0,30.0,6.0,0.4,2.1,30.0,1.5,0.0,
Zay Jones,29.0,ARI,8.0,1.0,5.0,3.0,19.0,6.3,0.0,2.0,40.0,13.0,0.4,2.4,60.0,3.8,0.0,
Jeremy McNichols,29.0,WAS,14.0,1.0,5.0,3.0,7.0,2.3,0.0,0.0,20.0,6.0,0.2,0.5,60.0,1.4,0.0,
James Proche,28.0,CLE,6.0,0.0,3.0,3.0,21.0,7.0,0.0,1.0,66.7,14.0,0.5,3.5,100.0,7.0,1.0,
Ben Skowronek,27.0,PIT,8.0,1.0,3.0,3.0,44.0,14.7,0.0,2.0,66.7,23.0,0.4,5.5,100.0,14.7,0.0,
Ainias Smith,23.0,PHI,5.0,1.0,3.0,3.0,6.0,2.0,0.0,0.0,33.3,5.0,0.6,1.2,100.0,2.0,0.0,
Ian Thomas,28.0,CAR,5.0,2.0,6.0,3.0,7.0,2.3,0.0,1.0,16.7,3.0,0.6,1.4,50.0,1.2,0.0,
Jamari Thrash,24.0,CLE,6.0,0.0,4.0,3.0,22.0,7.3,0.0,2.0,50.0,11.0,0.5,3.7,75.0,5.5,0.0,
Deuce Vaughn,23.0,DAL,6.0,0.0,5.0,3.0,18.0,6.0,0.0,0.0,20.0,8.0,0.5,3.0,60.0,3.6,0.0,
