Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Jerry Butler*,BUF,23,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Wes Chandler,NOR,24,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Henry Childs,NOR,29,TE,13,7,,6,,,,,,6,,,,,,,,,36,2.8
Preston Dennard,RAM,25,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Franco Harris*,PIT,30,FB,13,13,4,2,,,,,,6,,,,,,,,,36,2.8
Ike Harris,NOR,28,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Calvin Hill,CLE,33,RB,15,0,,6,,,,,,6,,,,,,,,,36,2.4
Alfred Jenkins*,ATL,28,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Jim Jodat,SEA,26,FB,16,13,5,1,,,,,,6,,,,,,,,,36,2.3
Steve Largent,SEA,26,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Frank Lewis,BUF,33,WR,15,13,,6,,,,,,6,,,,,,,,,36,2.4
Kevin Long,NYJ,25,FB,15,7,6,,,,,,,6,,,,,,,,,36,2.4
Henry Marshall,KAN,26,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Sam McCullum,SEA,28,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Stanley Morgan*,NWE,25,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Chuck Muncie,2TM,27,FB-RB,15,8,6,,,,,,,6,,,0,,,,,,36,2.4
Tony Nathan,MIA,24,RB,16,6,1,5,,,,,,6,,,,,,,,,36,2.3
Robert Newhouse,DAL,30,FB,16,10,6,,,,,,,6,,,,,,,,,36,2.3
Riley Odoms,DEN,30,TE,15,15,,6,,,,,,6,,,,,,,,,36,2.4
Drew Pearson,DAL,29,WR,16,15,,6,,,,,,6,,,,,,,,,36,2.3
Mike Pruitt*,CLE,26,FB,16,16,6,,,,,,,6,,,,,,,,,36,2.3
Pat Tilley*,STL,27,WR,14,14,,6,,,,,,6,,,,,,,,,36,2.6
Charles White,CLE,22,RB,14,7,5,1,,,,,,6,,,,,,,,,36,2.6
Tom Birney,GNB,24,K,7,0,,,,,,,,,,,,14,18,6,12,,32,4.6
William Andrews*,ATL,25,FB,16,16,4,1,,,,,,5,,,,,,,,,30,1.9
Mike Barber,HOU,27,TE,16,16,,5,,,,,,5,,,,,,,,,30,1.9
John Cappelletti,SDG,28,FB,10,8,5,,,,,,,5,,,,,,,,,30,3.0
Roger Carr,BAL,28,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Dan Doornink,SEA,24,RB,15,14,3,2,,,,,,5,,,,,,,,,30,2.0
Tony Galbreath,NOR,26,RB,16,4,3,2,,,,,,5,,,,,,,,,30,1.9
Louie Giammona,PHI,27,RB,16,4,4,1,,,,,,5,,,,,,,,,30,1.9
Roland Harper,CHI,27,FB,12,12,5,,,,,,,5,,,,,,,,,30,2.5
Kevin House,TAM,23,WR,14,1,,5,,,,,,5,,,,,,,,,30,2.1
Harold Jackson,NWE,34,WR,16,15,,5,,,,,,5,,,,,,,,,30,1.9
Gordon Jones,TAM,23,WR,16,14,,5,,,,,,5,,,,,,,,,30,1.9
Reese McCall,BAL,24,TE,16,15,,5,,,,,,5,,,,,,,,,30,1.9
Don McCauley,BAL,31,RB,16,0,1,4,,,,,,5,,,,,,,,,30,1.9
Arnold Morgado,KAN,28,RB,11,0,4,1,,,,,,5,,,,,,,,,30,2.7
Greg Pruitt,CLE,29,RB,16,9,,5,,,,,,5,,,,,,,,,30,1.9
Ahmad Rashad*,MIN,31,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Freddie Scott,DET,28,WR,16,16,1,4,,,,,,5,,,,,,,,,30,1.9
Ricky Thompson,WAS,26,WR,16,15,,5,,,,,,5,,,,,,,,,30,1.9
Richard Todd,NYJ,27,QB,16,16,5,,,,,,,5,,,,,,,,,30,1.9
Mark van Eeghen,OAK,28,FB,16,16,5,,,,,,,5,,,,,,,,,30,1.9
Billy Waddy,RAM,26,WR,15,15,,5,,,,,,5,,,,,,,,,30,2.0
Sammy White,MIN,26,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Rickey Young,MIN,27,RB,16,16,3,2,,,,,,5,,,,,,,,,30,1.9
Steve Little,STL,24,K,6,0,,,,,,,,,,,,17,19,3,8,,26,4.3
Otis Armstrong,DEN,30,RB,9,6,4,,,,,,,4,,,,,,,,,24,2.7
Mark Brammer,BUF,22,TE,16,5,,4,,,,,,4,,,,,,,,,24,1.5
Dave Casper*,2TM,28,TE,16,15,,4,,,,,,4,,,0,,,,,,24,1.5
Raymond Chester,OAK,32,TE,16,10,,4,,,,,,4,,,,,,,,,24,1.5
Ricky Feacher,CLE,26,WR,16,0,,4,,,,,,4,,,,,,,,,24,1.5
Steve Fuller,KAN,23,QB,14,13,4,,,,,,,4,,,,,,,,,24,1.7
Jimmie Giles*,TAM,26,TE,16,15,,4,,,,,,4,,,,,,,,,24,1.5
Mike Guman,RAM,22,RB,16,0,4,,,,,,,4,,,,,,,,,24,1.5
Leroy Harris,PHI,26,FB,15,15,3,1,,,,,,4,,,,,,,,,24,1.6
Don Hasselbeck,NWE,25,TE,16,2,,4,,,,,,4,,,,,,,,,24,1.5
Greg Hawthorne,PIT,24,RB,15,6,4,,,,,,,4,,,,,,,,,24,1.6
Eddie Lee Ivery,GNB,23,RB,16,16,3,1,,,,,,4,,,,,,,,,24,1.5
Wilbur Jackson,WAS,29,RB,16,14,3,1,,,,,,4,,,,,,,,,24,1.5
Butch Johnson,DAL,26,WR,16,1,,4,,,,,,4,,,,,,,,,24,1.5
Charlie Joiner*+,SDG,33,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Kenny King*,OAK,23,RB,15,13,4,,,,,,,4,,,,,,,,,24,1.6
Keith Krepfle,PHI,28,TE,13,11,,4,,,,,,4,,,,,,,,,24,1.8
James Lofton*,GNB,24,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Dave Logan,CLE,26,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Doug Marsh,STL,22,TE,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Lawrence McCutcheon,2TM,30,RB,14,1,3,1,,,,,,4,,,0,,,,,,24,1.7
Haven Moses,DEN,34,WR,15,14,,4,,,,,,4,,,,,,,,,24,1.6
Dave Preston,DEN,25,RB,12,10,4,,,,,,,4,,,,,,,,,24,2.0
Dan Ross,CIN,23,TE,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Reggie Rucker,CLE,33,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
J.T. Smith*+,KAN,25,WR,16,16,,2,2,,,,,4,,,,,,,,,24,1.5
Billy Taylor,NYG,24,RB,11,10,4,,,,,,,4,,,,,,,,,24,2.2
Sidney Thornton,PIT,26,RB,12,5,3,1,,,,,,4,,,,,,,,,24,2.0
Joe Washington,BAL,27,RB,16,11,1,3,,,,,,4,,,,,,,,,24,1.5
Arthur Whittington,OAK,25,RB,15,2,3,,,1,,,,4,,,,,,,,,24,1.6
Clarence Williams,SDG,25,RB,13,9,3,1,,,,,,4,,,,,,,,,24,1.8
Doug Williams,TAM,25,QB,16,16,4,,,,,,,4,,,,,,,,,24,1.5
Jim Breech,CIN,24,K,4,0,,,,,,,,,,,,11,12,4,7,,23,5.8
Chester Marcol,2TM,31,K,6,0,,,,,,,1,1,,,0,8,10,3,4,,23,3.8
Ricky Bell,TAM,25,FB,14,12,2,1,,,,,,3,,,,,,,,,18,1.3
Curtis Brown,BUF,26,FB,16,16,3,,,,,,,3,,,,,,,,,18,1.1
Randy Burke,BAL,25,WR,10,0,,3,,,,,,3,,,,,,,,,18,1.8
Dexter Bussey,DET,28,FB,16,16,3,,,,,,,3,,,,,,,,,18,1.1
Billy Campfield,PHI,24,RB,15,0,1,2,,,,,,3,,,,,,,,,18,1.2
Rob Carpenter,HOU,25,RB,15,1,3,,,,,,,3,,,,,,,,,18,1.2
Rich Caster,HOU,32,TE,16,0,,3,,,,,,3,,,,,,,,,18,1.1
Paul Coffman,GNB,24,TE,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Isaac Curtis,CIN,30,WR,15,14,,3,,,,,,3,,,,,,,,,18,1.2
Robin Earl,CHI,25,TE,16,13,,3,,,,,,3,,,,,,,,,18,1.1
Jerry Eckwood,TAM,26,RB,15,8,2,1,,,,,,3,,,,,,,,,18,1.2
Lenvil Elliott,SFO,29,RB,15,3,2,1,,,,,,3,,,,,,,,,18,1.2
Clark Gaines,NYJ,26,RB,5,5,,3,,,,,,3,,,,,,,,,18,3.6
Mel Gray,STL,32,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Bruce Harper,NYJ,25,RB,15,1,,3,,,,,,3,,,,,,,,,18,1.2
Willard Harrell,STL,28,RB,16,0,3,,,,,,,3,,,,,,,,,18,1.1
Larry Heater,NYG,22,RB,14,5,3,,,,,,,3,,,,,,,,,18,1.3
Victor Hicks,RAM,23,TE,16,14,,3,,,,,,3,,,,,,,,,18,1.1
Drew Hill,RAM,24,WR,16,0,,2,,1,,,,3,,,,,,,,,18,1.1
Paul Hofer,SFO,28,RB,6,6,1,2,,,,,,3,,,,,,,,,18,3.0
Jack Holmes,NOR,27,FB,16,7,2,1,,,,,,3,,,,,,,,,18,1.1
Horace Ivory,NWE,26,RB,14,0,2,,,1,,,,3,,,,,,,,,18,1.3
Jim Jensen,DEN,27,FB,14,13,2,1,,,,,,3,,,,,,,,,18,1.3
Andy Johnson,NWE,28,RB,16,0,,3,,,,,,3,,,,,,,,,18,1.1
Lam Jones,NYJ,22,WR,16,13,,3,,,,,,3,,,,,,,,,18,1.1
Roosevelt Leaks,BUF,27,RB,16,0,2,1,,,,,,3,,,,,,,,,18,1.1
Ted McKnight,KAN,26,FB,16,16,3,,,,,,,3,,,,,,,,,18,1.1
Cleo Miller,CLE,28,RB,16,0,3,,,,,,,3,,,,,,,,,18,1.1
Art Monk,WAS,23,WR,16,11,,3,,,,,,3,,,,,,,,,18,1.1
Ozzie Newsome,CLE,24,TE,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Johnny Perkins,NYG,27,WR,6,5,,3,,,,,,3,,,,,,,,,18,3.0
Matt Robinson,DEN,25,QB,14,7,3,,,,,,,3,,,,,,,,,18,1.3
Jimmy Rogers,NOR,25,RB,16,9,1,2,,,,,,3,,,,,,,,,18,1.1
James Scott,CHI,28,WR,15,12,,3,,,,,,3,,,,,,,,,18,1.2
Charlie Smith,PHI,30,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
John Spagnola,PHI,23,TE,16,5,,3,,,,,,3,,,,,,,,,18,1.1
Mosi Tatupu,NWE,25,RB,16,0,3,,,,,,,3,,,,,,,,,18,1.1
Joe Theismann,WAS,31,QB,16,15,3,,,,,,,3,,,,,,,,,18,1.1
Jewerl Thomas,RAM,23,RB,16,2,2,,,,,,1,3,,,,,,,,,18,1.1
Mike Thomas,SDG,27,RB,10,5,3,,,,,,,3,,,,,,,,,18,1.8
Leonard Thompson,DET,28,WR,16,12,,3,,,,,,3,,,,,,,,,18,1.1
Rick Upchurch,DEN,28,WR,16,14,,3,,,,,,3,,,,,,,,,18,1.1
Ray Williams,DET,22,RB,6,1,1,1,,1,,,,3,,,,,,,,,18,3.0
David Woodley,MIA,22,QB,13,11,3,,,,,,,3,,,,,,,,,18,1.4
Keith Wright,CLE,24,WR,12,0,,3,,,,,,3,,,,,,,,,18,1.5
Charles Alexander,CIN,23,RB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Steve Atkins,GNB,24,RB,9,3,1,1,,,,,,2,,,,,,,,,12,1.3
Steve Bartkowski*,ATL,28,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Brian Baschnagel,CHI,26,WR,16,15,,2,,,,,,2,,,,,,,,,12,0.8
Theo Bell,PIT,27,WR,14,9,,2,,,,,,2,,,,,,,,,12,0.9
Horace Belton,KAN,25,RB,14,4,2,,,,,,,2,,,,,,,,,12,0.9
Rocky Bleier,PIT,34,RB,16,6,1,1,,,,,,2,,,,,,,,,12,0.8
Terry Bradshaw,PIT,32,QB,15,15,2,,,,,,,2,,,,,,,,,12,0.8
Theotis Brown,STL,23,RB,16,0,1,1,,,,,,2,,,,,,,,,12,0.8
Ray Butler,BAL,24,WR,16,16,,2,,,,,,2,,,,,,,,,12,0.8
Rickey Claitt,WAS,23,RB,15,1,1,1,,,,,,2,,,,,,,,,12,0.8
Allan Clark,NWE,23,RB,11,0,1,,,,1,,,2,,,,,,,,,12,1.1
Bennie Cunningham,PIT,26,TE,15,1,,2,,,,,,2,,,,,,,,,12,0.8
Gary Danielson,DET,29,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Vagas Ferguson,NWE,23,RB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Bob Fisher,CHI,22,TE,16,2,,2,,,,,,2,,,,,,,,,12,0.8
Scott Fitzkee,PHI,23,WR,7,0,,2,,,,,,2,,,,,,,,,12,1.7
Ike Forte,WAS,26,RB,12,0,1,1,,,,,,2,,,,,,,,,12,1.0
Dan Fouts*,SDG,29,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Cleveland Franklin,BAL,25,FB,13,13,2,,,,,,,2,,,,,,,,,12,0.9
Derrick Gaffney,NYJ,25,WR,13,5,,2,,,,,,2,,,,,,,,,12,0.9
Nick Giaquinto,MIA,25,RB,16,0,,1,,,1,,,2,,,,,,,,,12,0.8
Ray Griffin,CIN,24,LCB,16,11,,,,,,2,,2,,,,,,,,,12,0.8
James Hadnot,KAN,23,RB,13,5,2,,,,,,,2,,,,,,,,,12,0.9
Isaac Hagins,TAM,26,WR,16,14,,2,,,,,,2,,,,,,,,,12,0.8
Bruce Hardy,MIA,24,WR,16,12,,2,,,,,,2,,,,,,,,,12,0.8
Duriel Harris,MIA,26,WR,12,3,,2,,,,,,2,,,,,,,,,12,1.0
Mike Hogan,2TM,26,RB,13,4,2,,,,,,,2,,,0,,,,,,12,0.9
Billy Johnson,HOU,28,WR,16,7,,2,,,,,,2,,,,,,,,,12,0.8
Bert Jones,BAL,29,QB,15,15,2,,,,,,,2,,,,,,,,,12,0.8
Horace King,DET,27,RB,16,0,1,1,,,,,,2,,,,,,,,,12,0.8
Ronnie Lee,MIA,24,TE,16,13,,2,,,,,,2,,,,,,,,,12,0.8
Greg McCrary,SDG,28,TE,16,10,,2,,,,,,2,,,,,,,,,12,0.8
Pat McInally,CIN,27,WR,16,6,,2,,,,,,2,,,,,,,,,12,0.8
Terdell Middleton,GNB,25,RB,13,0,2,,,,,,,2,,,,,,,,,12,0.9
Joe Montana,SFO,24,QB,15,7,2,,,,,,,2,,,,,,,,,12,0.8
Tom Mullady,NYG,23,TE,16,3,,2,,,,,,2,,,,,,,,,12,0.8
Timmy Newsome,DAL,22,RB,16,1,2,,,,,,,2,,,,,,,,,12,0.8
Preston Pearson,DAL,35,RB,11,0,,2,,,,,,2,,,,,,,,,12,1.1
Leon Perry,NYG,23,FB,10,4,1,1,,,,,,2,,,,,,,,,12,1.2
Mike Phipps,CHI,33,QB,7,6,2,,,,,,,2,,,,,,,,,12,1.7
Jim Plunkett,OAK,33,QB,13,11,2,,,,,,,2,,,,,,,,,12,0.9
Eason Ramson,SFO,24,TE,16,3,,2,,,,,,2,,,,,,,,,12,0.8
Darrol Ray,NYJ,22,FS,16,16,,,,,1,1,,2,,,,,,,,,12,0.8
Terry Robiskie,MIA,26,FB,8,5,2,,,,,,,2,,,,,,,,,12,1.5
Tony Samuels,2TM,26,TE,10,7,,2,,,,,,2,,,0,,,,,,12,1.2
Mickey Shuler,NYJ,24,TE,16,9,,2,,,,,,2,,,,,,,,,12,0.8
Marvin Sims,BAL,23,FB,16,3,2,,,,,,,2,,,,,,,,,12,0.8
Gary Spani,KAN,24,RILB,16,16,,,,,1,1,,2,,,,,,,,,12,0.8
Jan Stenerud,GNB,38,K,4,0,,,,,,,,,,,,3,3,3,5,,12,3.0
Aundra Thompson,GNB,27,WR,15,15,,2,,,,,,2,,,,,,,,,12,0.8
Rickey Watts,CHI,23,WR,15,2,,2,,,,,,2,,,,,,,,,12,0.8
Brooks Williams,NOR,26,TE,12,6,,2,,,,,,2,,,,,,,,,12,1.0
Delvin Williams,MIA,29,RB,15,10,2,,,,,,,2,,,,,,,,,12,0.8
Tim Wilson,HOU,26,FB,16,16,1,1,,,,,,2,,,,,,,,,12,0.8
Wayne Wilson,NOR,23,FB,15,7,1,1,,,,,,2,,,,,,,,,12,0.8
Charle Young,SFO,29,TE,16,15,,2,,,,,,2,,,,,,,,,12,0.8
Russell Erxleben,NOR,23,P,16,0,,,,,,,,,,,,2,2,2,5,,8,0.5
Alan Page,CHI,35,RDT,16,16,,,,,1,,,1,,,,,,,,1,8,0.5
Joel Williams,ATL,24,ROLB,16,16,,,,,1,,,1,,,,,,,,1,8,0.5
Nolan Cromwell*+,RAM,25,FS,16,16,,,,,,1,,1,,,,1,1,,,,7,0.4
Carl Allen,STL,25,LCB,16,10,,,,,,1,,1,,,,,,,,,6,0.4
Walt Arnold,RAM,22,TE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Jerome Barkum,NYJ,30,TE,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Hank Bauer,SDG,26,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Woody Bennett,2TM,25,RB,14,3,,1,,,,,,1,,,0,,,,,,6,0.4
Don Bessillieu,MIA,24,FS,16,13,,,,,1,,,1,,,,,,,,,6,0.4
Morris Bradshaw,OAK,28,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Larry Brinson,SEA,26,RB,7,0,1,,,,,,,1,,,,,,,,,6,0.9
Cedric Brown,TAM,26,FS,13,13,,,,,1,,,1,,,,,,,,,6,0.5
Jimmy Cefalo,MIA,24,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Todd Christensen,OAK,24,TE,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Larry Cole,DAL,34,LDT,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Ronnie Coleman,HOU,29,RB,14,0,1,,,,,,,1,,,,,,,,,6,0.4
Chris Combs,STL,22,TE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
John Corker,HOU,22,LB,16,0,,,,,1,,,1,,,,,,,,,6,0.4
Doug Cosbie,DAL,24,TE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Buddy Curry,ATL,22,RILB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Paul Darby,NYJ,24,WR,8,0,,1,,,,,,1,,,,,,,,,6,0.8
Johnny Davis,TAM,24,RB,14,6,1,,,,,,,1,,,,,,,,,6,0.4
Russell Davis,PIT,24,RB,14,2,1,,,,,,,1,,,,,,,,,6,0.4
Tony Davis,TAM,27,RB,15,2,,1,,,,,,1,,,,,,,,,6,0.4
Lynn Dickey,GNB,31,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Al Dixon,KAN,26,TE,12,0,,1,,,,,,1,,,,,,,,,6,0.5
John Dutton,DAL,29,DT,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Glen Edwards,SDG,33,FS,16,15,,,,,,1,,1,,,,,,,,,6,0.4
Ron Essink,SEA,22,T,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Vince Ferragamo,RAM,26,QB,16,15,1,,,,,,,1,,,,,,,,,6,0.4
John Floyd,SDG,24,WR,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Chuck Foreman,NWE,30,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Steve Freeman,BUF,27,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Reuben Gant,BUF,28,TE,16,11,,1,,,,,,1,,,,,,,,,6,0.4
Bubba Garcia,KAN,23,WR,5,0,,1,,,,,,1,,,,,,,,,6,1.2
Alvin Garrett,NYG,24,RB,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Randy Gradishar,DEN,28,RILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jessie Green,SEA,26,WR,11,0,,,,,,,1,1,,,,,,,,,6,0.5
Roy Green,STL,23,FS,15,6,,,1,,,,,1,,,,,,,,,6,0.4
Steve Grogan,NWE,27,QB,12,12,1,,,,,,,1,,,,,,,,,6,0.5
Bobby Hammond,WAS,28,RB,15,1,,1,,,,,,1,,,,,,,,,6,0.4
Tom Hannon,MIN,25,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Perry Harrington,PHI,22,RB,14,1,1,,,,,,,1,,,,,,,,,6,0.4
Lester Hayes*+,OAK,25,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Mike Haynes*,NWE,27,RCB,13,12,,,,,,,1,1,,,,,,,,,6,0.5
Mike Hegman,DAL,27,LLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
David Hill,DET,26,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Roland Hooks,BUF,27,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Tom Howard,KAN,26,LOLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
