Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Chris Crocker,29,CIN,13,13,1,21,0,1,100.0,21,21.0,1.6,0.1,0,
Craig Davis,24,SDG,1,0,1,4,0,0,100.0,4,4.0,4.0,1.0,0,
Donald Driver,34,GNB,16,16,1,13,0,1,100.0,13,13.0,0.8,0.1,2,
Jeff Feagles,43,NYG,16,0,1,-8,0,0,0.0,-8,-8.0,-0.5,0.1,1,
Yamon Figurs,26,DET,3,0,1,-2,0,0,0.0,-2,-2.0,-0.7,0.3,0,
Ahmard Hall,30,TEN,16,7,1,5,0,0,100.0,5,5.0,0.3,0.1,2,
Todd Heap,29,BAL,16,16,1,2,0,0,0.0,2,2.0,0.1,0.1,1,
Reggie Hodges,27,CLE,8,0,1,0,0,0,0.0,,0.0,0.0,0.1,0,
Kevin Huber,24,CIN,16,0,1,0,0,0,0.0,,0.0,0.0,0.1,1,
Justin Jenkins,29,BUF,12,0,1,-3,0,0,0.0,-3,-3.0,-0.3,0.1,0,
Dustin Keller,25,NYJ,16,12,1,7,0,0,100.0,7,7.0,0.4,0.1,1,
Lance Long,24,2TM,8,1,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,1,
Lance Long,24,ARI,1,0,0,0,0,0,,,,0.0,0.0,0,
Lance Long,24,KAN,7,1,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,1,
Derrick Mason,35,BAL,16,16,1,2,0,0,0.0,2,2.0,0.1,0.1,0,
Mohamed Massaquoi,23,CLE,16,11,1,-3,0,0,0.0,-3,-3.0,-0.2,0.1,1,
Jon McGraw,30,KAN,14,9,1,4,0,1,100.0,4,4.0,0.3,0.1,0,
Zach Miller,25,JAX,14,0,1,3,0,1,100.0,3,3.0,0.2,0.1,0,
Oren O'Neal,26,OAK,4,0,1,0,0,0,0.0,,0.0,0.0,0.3,0,
Kevin Ogletree,22,DAL,11,0,1,6,0,0,100.0,6,6.0,0.5,0.1,2,
Kalvin Pearson,31,DET,12,0,1,1,0,0,0.0,1,1.0,0.1,0.1,1,
Chris Pressley,23,TAM,7,3,1,0,0,0,0.0,,0.0,0.0,0.1,0,
Antrel Rolle,27,ARI,15,15,1,9,0,0,0.0,9,9.0,0.6,0.1,1,PB
Eddie Royal,23,DEN,14,12,1,1,0,0,0.0,1,1.0,0.1,0.1,1,
Jon Ryan,28,SEA,16,0,1,0,0,0,0.0,,0.0,0.0,0.1,0,
Kory Sheets,24,MIA,2,0,1,5,0,1,100.0,5,5.0,2.5,0.5,0,
Matthew Slater,24,NWE,14,0,1,6,0,0,0.0,6,6.0,0.4,0.1,0,
Hunter Smith,32,WAS,13,0,1,8,1,1,100.0,8,8.0,0.6,0.1,0,
Micheal Spurlock,26,SFO,4,0,1,3,0,0,0.0,3,3.0,0.8,0.3,1,
Brian St. Pierre,30,ARI,1,0,1,2,0,0,0.0,2,2.0,2.0,1.0,1,
Brandon Tate,22,NWE,2,1,1,11,0,1,100.0,11,11.0,5.5,0.5,0,
Kelley Washington,30,BAL,15,2,1,1,0,0,0.0,1,1.0,0.1,0.1,0,
Roddy White,28,ATL,16,16,1,2,0,0,0.0,2,2.0,0.1,0.1,1,PB
Derrick Williams,23,DET,11,0,1,4,0,0,0.0,4,4.0,0.4,0.1,2,
Kellen Winslow,26,TAM,16,14,1,7,0,0,0.0,7,7.0,0.4,0.1,0,
Sam Aiken,29,NWE,14,7,0,0,0,0,,,,0.0,0.0,0,
Jake Allen,24,CLE,2,0,0,0,0,0,,,,0.0,0.0,0,
David Anderson,26,HOU,16,8,0,0,0,0,,,,0.0,0.0,0,
Deon Anderson,26,DAL,16,9,0,0,0,0,,,,0.0,0.0,0,
Devin Aromashodu,25,CHI,10,2,0,0,0,0,,,,0.0,0.0,0,
Jason Avant,26,PHI,16,9,0,0,0,0,,,,0.0,0.0,1,
Billy Bajema,27,STL,16,5,0,0,0,0,,,,0.0,0.0,0,
Chris Baker,30,NWE,16,7,0,0,0,0,,,,0.0,0.0,0,
Ramses Barden,23,NYG,3,0,0,0,0,0,,,,0.0,0.0,0,
Gary Barnidge,24,CAR,16,3,0,0,0,0,,,,0.0,0.0,1,
Hank Baskett,27,2TM,12,0,0,0,0,0,,,,0.0,0.0,0,
Hank Baskett,27,PHI,1,0,0,0,0,0,,,,0.0,0.0,0,
Hank Baskett,27,IND,11,0,0,0,0,0,,,,0.0,0.0,0,
Arnaz Battle,29,SFO,15,0,0,0,0,0,,,,0.0,0.0,6,
Anthony Becht,32,ARI,16,10,0,0,0,0,,,,0.0,0.0,1,
Travis Beckum,22,NYG,15,2,0,0,0,0,,,,0.0,0.0,0,
Earl Bennett,22,CHI,16,15,0,0,0,0,,,,0.0,0.0,2,
Martellus Bennett,22,DAL,14,6,0,0,0,0,,,,0.0,0.0,0,
Bernard Berrian,29,MIN,16,15,0,0,0,0,,,,0.0,0.0,0,
Brock Bolen,24,JAX,3,0,0,0,0,0,,,,0.0,0.0,0,
Kevin Boothe,26,NYG,16,2,0,0,0,0,,,,0.0,0.0,0,
Dwayne Bowe,25,KAN,11,9,0,0,0,0,,,,0.0,0.0,1,
Kenny Britt,21,TEN,16,6,0,0,0,0,,,,0.0,0.0,1,
Antonio Bryant,28,TAM,13,11,0,0,0,0,,,,0.0,0.0,0,
Keenan Burton,25,STL,9,6,0,0,0,0,,,,0.0,0.0,0,
Deon Butler,23,SEA,16,0,0,0,0,0,,,,0.0,0.0,0,
Greg Camarillo,27,MIA,16,16,0,0,0,0,,,,0.0,0.0,0,
John Carlson,25,SEA,16,16,0,0,0,0,,,,0.0,0.0,0,
Tim Carter,30,STL,2,0,0,0,0,0,,,,0.0,0.0,0,
James Casey,25,HOU,15,0,0,0,0,0,,,,0.0,0.0,0,
Brent Celek,24,PHI,16,15,0,0,0,0,,,,0.0,0.0,0,
Chris Chambers,31,2TM,16,14,0,0,0,0,,,,0.0,0.0,0,
Chris Chambers,31,SDG,7,5,0,0,0,0,,,,0.0,0.0,0,
Chris Chambers,31,KAN,9,9,0,0,0,0,,,,0.0,0.0,0,
Brian Clark,26,TAM,14,0,0,0,0,0,,,,0.0,0.0,0,
Desmond Clark,32,CHI,11,7,0,0,0,0,,,,0.0,0.0,0,
Michael Clayton,27,TAM,13,11,0,0,0,0,,,,0.0,0.0,0,
Colin Cloherty,22,IND,1,0,0,0,0,0,,,,0.0,0.0,0,
Daniel Coats,25,CIN,16,11,0,0,0,0,,,,0.0,0.0,2,
Jared Cook,22,TEN,14,0,0,0,0,0,,,,0.0,0.0,0,
Chris Cooley,27,WAS,7,7,0,0,0,0,,,,0.0,0.0,1,
Terrance Copper,27,KAN,15,2,0,0,0,0,,,,0.0,0.0,0,
Brad Cottam,25,KAN,8,1,0,0,0,0,,,,0.0,0.0,0,
Michael Crabtree,22,SFO,11,11,0,0,0,0,,,,0.0,0.0,1,
Alge Crumpler,32,TEN,16,14,0,0,0,0,,,,0.0,0.0,1,
Kevin Curtis,31,PHI,3,1,0,0,0,0,,,,0.0,0.0,0,
Owen Daniels,27,HOU,8,8,0,0,0,0,,,,0.0,0.0,1,
Andre' Davis,30,HOU,14,1,0,0,0,0,,,,0.0,0.0,0,
Fred Davis,23,WAS,16,10,0,0,0,0,,,,0.0,0.0,0,
Kellen Davis,24,CHI,16,2,0,0,0,0,,,,0.0,0.0,0,
Rashied Davis,30,CHI,16,0,0,0,0,0,,,,0.0,0.0,0,
Vernon Davis,25,SFO,16,16,0,0,0,0,,,,0.0,0.0,0,PB
Ryan Denney,32,BUF,16,0,0,0,0,0,,,,0.0,0.0,0,
Jarett Dillard,24,JAX,7,0,0,0,0,0,,,,0.0,0.0,0,
Darnell Dinkins,32,NOR,11,3,0,0,0,0,,,,0.0,0.0,0,
Early Doucet,24,ARI,9,0,0,0,0,0,,,,0.0,0.0,0,
Joel Dreessen,27,HOU,16,11,0,0,0,0,,,,0.0,0.0,0,
Braylon Edwards,26,2TM,16,15,0,0,0,0,,,,0.0,0.0,1,
Braylon Edwards,26,CLE,4,4,0,0,0,0,,,,0.0,0.0,0,
Braylon Edwards,26,NYJ,12,11,0,0,0,0,,,,0.0,0.0,1,
Bobby Engram,36,KAN,5,0,0,0,0,0,,,,0.0,0.0,0,
Greg Estandia,27,2TM,6,1,0,0,0,0,,,,0.0,0.0,0,
Greg Estandia,27,JAX,2,1,0,0,0,0,,,,0.0,0.0,0,
Greg Estandia,27,CLE,4,0,0,0,0,0,,,,0.0,0.0,0,
Lee Evans,28,BUF,16,16,0,0,0,0,,,,0.0,0.0,0,
Anthony Fasano,25,MIA,14,14,0,0,0,0,,,,0.0,0.0,2,
Daniel Fells,26,STL,14,4,0,0,0,0,,,,0.0,0.0,1,
Tony Fiammetta,23,CAR,10,2,0,0,0,0,,,,0.0,0.0,0,
Derek Fine,26,BUF,8,6,0,0,0,0,,,,0.0,0.0,0,
Jermichael Finley,22,GNB,13,10,0,0,0,0,,,,0.0,0.0,1,
Brian Finneran,33,ATL,10,2,0,0,0,0,,,,0.0,0.0,0,
Larry Fitzgerald,26,ARI,16,16,0,0,0,0,,,,0.0,0.0,0,"PB,AP-2"
Casey Fitzsimmons,29,DET,12,1,0,0,0,0,,,,0.0,0.0,1,
Malcom Floyd,28,SDG,16,9,0,0,0,0,,,,0.0,0.0,0,
J.P. Foschi,27,CIN,15,10,0,0,0,0,,,,0.0,0.0,1,
Mike Furrey,32,CLE,16,4,0,0,0,0,,,,0.0,0.0,0,
Jabar Gaffney,29,DEN,16,7,0,0,0,0,,,,0.0,0.0,0,
Thomas Gafford,26,KAN,16,0,0,0,0,0,,,,0.0,0.0,1,
Justin Gage,28,TEN,12,10,0,0,0,0,,,,0.0,0.0,0,
Michael Gaines,29,CLE,9,7,0,0,0,0,,,,0.0,0.0,0,
Joey Galloway,38,NWE,3,2,0,0,0,0,,,,0.0,0.0,0,
Antonio Gates,29,SDG,16,16,0,0,0,0,,,,0.0,0.0,1,"PB,AP-2"
Brandon Gibson,22,STL,9,4,0,0,0,0,,,,0.0,0.0,2,
Sam Giguere,24,IND,1,0,0,0,0,0,,,,0.0,0.0,0,
John Gilmore,30,TAM,13,2,0,0,0,0,,,,0.0,0.0,0,
Tony Gonzalez,33,ATL,16,16,0,0,0,0,,,,0.0,0.0,0,
Daniel Graham,31,DEN,16,14,0,0,0,0,,,,0.0,0.0,0,
Tyler Grisham,22,PIT,4,0,0,0,0,0,,,,0.0,0.0,0,
Dan Gronkowski,24,DET,2,0,0,0,0,0,,,,0.0,0.0,0,
Derek Hagan,25,NYG,16,0,0,0,0,0,,,,0.0,0.0,0,
Korey Hall,26,GNB,11,5,0,0,0,0,,,,0.0,0.0,0,
James Hardy,24,BUF,2,0,0,0,0,0,,,,0.0,0.0,0,
Justin Harper,24,BAL,2,0,0,0,0,0,,,,0.0,0.0,0,
Ben Hartsock,29,NYJ,16,7,0,0,0,0,,,,0.0,0.0,0,
Spencer Havner,26,GNB,16,1,0,0,0,0,,,,0.0,0.0,0,
Lavelle Hawkins,23,TEN,10,0,0,0,0,0,,,,0.0,0.0,0,
Verron Haynes,30,ATL,7,2,0,0,0,0,,,,0.0,0.0,0,
Joey Haynos,25,MIA,16,8,0,0,0,0,,,,0.0,0.0,1,
Madison Hedgecock,28,NYG,16,9,0,0,0,0,,,,0.0,0.0,0,
Steve Heiden,33,CLE,7,6,0,0,0,0,,,,0.0,0.0,1,
Will Heller,28,DET,16,9,0,0,0,0,,,,0.0,0.0,0,
Chris Henry,26,CIN,8,0,0,0,0,0,,,,0.0,0.0,0,
Anthony Hill,24,HOU,5,0,0,0,0,0,,,,0.0,0.0,0,
Jason Hill,24,SFO,11,0,0,0,0,0,,,,0.0,0.0,0,
Domenik Hixon,25,NYG,14,2,0,0,0,0,,,,0.0,0.0,3,
Torry Holt,33,JAX,15,12,0,0,0,0,,,,0.0,0.0,1,
T.J. Houshmandzadeh,32,SEA,16,16,0,0,0,0,,,,0.0,0.0,2,
Nate Hughes,24,JAX,8,0,0,0,0,0,,,,0.0,0.0,0,
Tory Humphrey,26,NOR,1,0,0,0,0,0,,,,0.0,0.0,0,
Wayne Hunter,28,NYJ,16,1,0,0,0,0,,,,0.0,0.0,0,
Sam Hurd,24,DAL,16,1,0,0,0,0,,,,0.0,0.0,0,
Dwayne Jarrett,23,CAR,13,2,0,0,0,0,,,,0.0,0.0,0,
Michael Jenkins,27,ATL,15,9,0,0,0,0,,,,0.0,0.0,0,
Greg Jennings,26,GNB,16,13,0,0,0,0,,,,0.0,0.0,0,
Bryant Johnson,28,DET,16,16,0,0,0,0,,,,0.0,0.0,0,
Darcy Johnson,26,NYG,13,4,0,0,0,0,,,,0.0,0.0,1,
David Johnson,22,PIT,15,3,0,0,0,0,,,,0.0,0.0,0,
Jaymar Johnson,25,MIN,6,0,0,0,0,0,,,,0.0,0.0,0,
Quinn Johnson,23,GNB,9,0,0,0,0,0,,,,0.0,0.0,0,
Stevie Johnson,23,BUF,5,0,0,0,0,0,,,,0.0,0.0,0,
Brandon Jones,27,SFO,8,0,0,0,0,0,,,,0.0,0.0,0,
Edgar Jones,25,BAL,16,0,0,0,0,0,,,,0.0,0.0,0,
James Jones,25,GNB,16,3,0,0,0,0,,,,0.0,0.0,0,
Mark Jones,29,TEN,3,0,0,0,0,0,,,,0.0,0.0,0,
Malcolm Kelly,23,WAS,16,10,0,0,0,0,,,,0.0,0.0,0,
Jordan Kent,25,STL,5,0,0,0,0,0,,,,0.0,0.0,0,
Jeff King,26,CAR,16,15,0,0,0,0,,,,0.0,0.0,1,
Jim Kleinsasser,32,MIN,16,8,0,0,0,0,,,,0.0,0.0,0,
Joe Klopfenstein,26,BUF,1,1,0,0,0,0,,,,0.0,0.0,0,
Johnny Knox,23,CHI,15,0,0,0,0,0,,,,0.0,0.0,3,PB
Dan Kreider,32,ARI,14,3,0,0,0,0,,,,0.0,0.0,0,
Chris Kuper,27,DEN,15,15,0,0,0,0,,,,0.0,0.0,0,
Luke Lawton,29,OAK,13,3,0,0,0,0,,,,0.0,0.0,0,
Vonta Leach,28,HOU,16,4,0,0,0,0,,,,0.0,0.0,0,
Donald Lee,29,GNB,16,10,0,0,0,0,,,,0.0,0.0,0,
Greg Lewis,29,MIN,13,1,0,0,0,0,,,,0.0,0.0,0,
Marcedes Lewis,25,JAX,15,15,0,0,0,0,,,,0.0,0.0,1,
Brandon Lloyd,28,DEN,2,1,0,0,0,0,,,,0.0,0.0,0,
Stefan Logan,28,PIT,16,1,0,0,0,0,,,,0.0,0.0,3,
Mario Manningham,23,NYG,14,10,0,0,0,0,,,,0.0,0.0,1,
Brandon Manumaleuna,29,SDG,16,5,0,0,0,0,,,,0.0,0.0,0,
Charly Martin,25,CAR,7,0,0,0,0,0,,,,0.0,0.0,0,
Ruvell Martin,27,STL,8,0,0,0,0,0,,,,0.0,0.0,0,
Michael Matthews,26,NWE,4,0,0,0,0,0,,,,0.0,0.0,0,
Jason McKie,29,CHI,16,11,0,0,0,0,,,,0.0,0.0,0,
Randy McMichael,30,STL,16,16,0,0,0,0,,,,0.0,0.0,0,
Heath Miller,27,PIT,16,16,0,0,0,0,,,,0.0,0.0,2,PB
Zach Miller,24,OAK,15,15,0,0,0,0,,,,0.0,0.0,0,
Marko Mitchell,24,WAS,10,0,0,0,0,0,,,,0.0,0.0,0,
Evan Moore,24,CLE,5,0,0,0,0,0,,,,0.0,0.0,0,
Kenny Moore,24,CAR,12,1,0,0,0,0,,,,0.0,0.0,1,
Lance Moore,26,NOR,7,0,0,0,0,0,,,,0.0,0.0,0,
Sean Morey,33,ARI,13,0,0,0,0,0,,,,0.0,0.0,0,
Cameron Morrah,22,SEA,3,0,0,0,0,0,,,,0.0,0.0,0,
Randy Moss,32,NWE,16,16,0,0,0,0,,,,0.0,0.0,2,
Sinorice Moss,26,NYG,8,0,0,0,0,0,,,,0.0,0.0,1,
Muhsin Muhammad,36,CAR,14,13,0,0,0,0,,,,0.0,0.0,0,
Matthew Mulligan,24,NYJ,5,1,0,0,0,0,,,,0.0,0.0,0,
Brandon Myers,24,OAK,11,2,0,0,0,0,,,,0.0,0.0,0,
Jordy Nelson,24,GNB,13,0,0,0,0,0,,,,0.0,0.0,3,
Shawn Nelson,24,BUF,12,12,0,0,0,0,,,,0.0,0.0,2,
Jamar Nesbit,33,NOR,13,0,0,0,0,0,,,,0.0,0.0,0,
Jake Nordin,25,DET,4,1,0,0,0,0,,,,0.0,0.0,0,
Dennis Northcutt,32,DET,16,2,0,0,0,0,,,,0.0,0.0,2,
Jake O'Connell,24,KAN,4,2,0,0,0,0,,,,0.0,0.0,0,
Ben Obomanu,26,SEA,14,0,0,0,0,0,,,,0.0,0.0,1,
Michael Oher,23,BAL,16,16,0,0,0,0,,,,0.0,0.0,0,AP ORoY-2
Greg Olsen,24,CHI,16,15,0,0,0,0,,,,0.0,0.0,0,
Kassim Osgood,29,SDG,16,0,0,0,0,0,,,,0.0,0.0,0,PB
John Owens,29,SEA,16,3,0,0,0,0,,,,0.0,0.0,0,
Bear Pascoe,23,NYG,4,1,0,0,0,0,,,,0.0,0.0,0,
Ben Patrick,25,ARI,9,7,0,0,0,0,,,,0.0,0.0,0,
Justin Peelle,30,ATL,15,8,0,0,0,0,,,,0.0,0.0,0,
Donald Penn,26,TAM,16,16,0,0,0,0,,,,0.0,0.0,0,
Brandon Pettigrew,24,DET,11,11,0,0,0,0,,,,0.0,0.0,1,
John Phillips,22,DAL,16,4,0,0,0,0,,,,0.0,0.0,0,
Leonard Pope,26,KAN,13,8,0,0,0,0,,,,0.0,0.0,0,
Zach Potter,23,JAX,1,1,0,0,0,0,,,,0.0,0.0,0,
Maurice Purify,23,CIN,5,0,0,0,0,0,,,,0.0,0.0,0,
Richard Quinn,23,DEN,15,0,0,0,0,0,,,,0.0,0.0,0,
Antwaan Randle El,30,WAS,16,3,0,0,0,0,,,,0.0,0.0,4,
Marcel Reece,24,OAK,2,0,0,0,0,0,,,,0.0,0.0,0,
Josh Reed,29,BUF,14,4,0,0,0,0,,,,0.0,0.0,3,
Darius Reynaud,25,MIN,11,0,0,0,0,0,,,,0.0,0.0,3,
Sidney Rice,23,MIN,16,14,0,0,0,0,,,,0.0,0.0,1,PB
Gijon Robinson,25,IND,13,10,0,0,0,0,,,,0.0,0.0,0,
Laurent Robinson,24,STL,3,3,0,0,0,0,,,,0.0,0.0,0,
Brian Robiskie,22,CLE,11,1,0,0,0,0,,,,0.0,0.0,0,
Courtney Roby,26,NOR,15,0,0,0,0,0,,,,0.0,0.0,2,
Dennis Roland,26,CIN,16,12,0,0,0,0,,,,0.0,0.0,0,
Dante Rosario,25,CAR,14,8,0,0,0,0,,,,0.0,0.0,0,
Robert Royal,30,CLE,13,11,0,0,0,0,,,,0.0,0.0,0,
Sean Ryan,29,KAN,10,8,0,0,0,0,,,,0.0,0.0,0,
Tom Santi,24,IND,3,2,0,0,0,0,,,,0.0,0.0,1,
Bo Scaife,28,TEN,14,10,0,0,0,0,,,,0.0,0.0,1,
Tony Scheffler,26,DEN,15,9,0,0,0,0,,,,0.0,0.0,0,
Chaz Schilens,24,OAK,8,8,0,0,0,0,,,,0.0,0.0,0,
Owen Schmitt,24,SEA,15,1,0,0,0,0,,,,0.0,0.0,0,
Derek Schouman,24,BUF,2,2,0,0,0,0,,,,0.0,0.0,0,
Mike Sellers,34,WAS,15,7,0,0,0,0,,,,0.0,0.0,1,
Visanthe Shiancoe,29,MIN,16,13,0,0,0,0,,,,0.0,0.0,0,
Jeremy Shockey,29,NOR,13,12,0,0,0,0,,,,0.0,0.0,0,
Jerome Simpson,23,CIN,2,0,0,0,0,0,,,,0.0,0.0,0,
Mike Sims-Walker,25,JAX,15,14,0,0,0,0,,,,0.0,0.0,2,
Alex Smith,27,PHI,16,5,0,0,0,0,,,,0.0,0.0,0,
Eric Smith,26,NYJ,16,4,0,0,0,0,,,,0.0,0.0,0,
L.J. Smith,29,BAL,12,0,0,0,0,0,,,,0.0,0.0,0,
Steve Smith,24,NYG,16,15,0,0,0,0,,,,0.0,0.0,0,PB
Terrelle Smith,31,DET,8,0,0,0,0,0,,,,0.0,0.0,0,
Stephen Spach,27,ARI,7,5,0,0,0,0,,,,0.0,0.0,0,
Matt Spaeth,26,PIT,16,8,0,0,0,0,,,,0.0,0.0,1,
Kory Sperry,24,MIA,8,1,0,0,0,0,,,,0.0,0.0,0,
Isaiah Stanback,25,NWE,6,2,0,0,0,0,,,,0.0,0.0,0,
John Standeford,27,DET,2,0,0,0,0,0,,,,0.0,0.0,0,
Craig Stevens,25,TEN,12,2,0,0,0,0,,,,0.0,0.0,0,
Jerramy Stevens,30,TAM,16,8,0,0,0,0,,,,0.0,0.0,0,
Tony Stewart,30,OAK,15,4,0,0,0,0,,,,0.0,0.0,0,
Brandon Stokley,33,DEN,16,2,0,0,0,0,,,,0.0,0.0,0,
Maurice Stovall,24,TAM,15,7,0,0,0,0,,,,0.0,0.0,0,
Sammie Stroughter,23,TAM,13,0,0,0,0,0,,,,0.0,0.0,0,
Jonathan Stupar,25,BUF,14,2,0,0,0,0,,,,0.0,0.0,0,
Will Svitek,27,ATL,13,2,0,0,0,0,,,,0.0,0.0,0,
Brett Swain,24,GNB,6,0,0,0,0,0,,,,0.0,0.0,0,
Limas Sweed,25,PIT,9,0,0,0,0,0,,,,0.0,0.0,0,
Jacob Tamme,24,IND,16,1,0,0,0,0,,,,0.0,0.0,0,
Mark Tauscher,32,GNB,8,8,0,0,0,0,,,,0.0,0.0,0,
David Thomas,26,NOR,15,8,0,0,0,0,,,,0.0,0.0,0,
Jerheme Urban,29,ARI,10,0,0,0,0,0,,,,0.0,0.0,0,
Lawrence Vickers,26,CLE,16,9,0,0,0,0,,,,0.0,0.0,1,
Mike Vrabel,34,KAN,14,14,0,0,0,0,,,,0.0,0.0,0,
Hines Ward,33,PIT,16,16,0,0,0,0,,,,0.0,0.0,2,
Todd Watkins,26,OAK,13,1,0,0,0,0,,,,0.0,0.0,0,
Ben Watson,29,NWE,16,7,0,0,0,0,,,,0.0,0.0,0,
Reggie Wayne,31,IND,16,16,0,0,0,0,,,,0.0,0.0,0,"PB,AP-2"
Ernest Wilford,30,JAX,15,7,0,0,0,0,,,,0.0,0.0,0,
Demetrius Williams,26,BAL,12,0,0,0,0,0,,,,0.0,0.0,0,
Roy Williams,28,DAL,15,13,0,0,0,0,,,,0.0,0.0,1,
Troy Williamson,26,JAX,2,1,0,0,0,0,,,,0.0,0.0,1,
Kris Wilson,28,SDG,16,0,0,0,0,0,,,,0.0,0.0,0,
Jason Witten,27,DAL,16,16,0,0,0,0,,,,0.0,0.0,0,PB
Wallace Wright,25,NYJ,16,0,0,0,0,0,,,,0.0,0.0,0,
Todd Yoder,31,WAS,16,1,0,0,0,0,,,,0.0,0.0,0,
Keith Zinger,25,ATL,15,2,0,0,0,0,,,,0.0,0.0,0,
Jeremy Zuttah,23,TAM,16,16,0,0,0,0,,,,0.0,0.0,1,
League Average,,,,,,,,,44.5,,4.2,9.1,2.1,,
