Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Neville Hewitt,28,HOU,MLB,17,5,0,0,0,0,0,0,0,0,0,0,0.0,60,37,23,1,1,0,
Mike Hughes,24,KAN,DB,17,5,1,0,0,0,6,4,1,1,23,1,0.0,47,40,7,0,0,0,
Julian Love,23,NYG,DB,17,5,1,0,0,0,7,0,0,1,-3,0,0.5,66,36,30,1,2,0,
Nik Needham,25,MIA,DB,17,5,2,28,1,28,5,0,0,1,0,0,1.0,59,48,11,1,2,0,
Ben Niemann,26,KAN,LB,17,5,0,0,0,0,1,0,0,2,0,0,1.0,57,39,18,2,1,0,
Josh Palmer,22,LAC,WR,17,5,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Jaelan Phillips,22,MIA,LB,17,5,0,0,0,0,1,0,0,1,0,0,8.5,42,23,19,9,16,0,
Byron Pringle,28,KAN,WR,17,5,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,
Stephen Anderson,28,LAC,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Zack Baun,25,NOR,LB,17,4,0,0,0,0,0,0,0,0,0,0,0.0,30,22,8,0,2,0,
Damiere Byrd,28,CHI,WR,17,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Ross Cockrell,30,TAM,DB,17,4,0,0,0,0,7,1,0,0,0,0,0.0,43,29,14,0,2,0,
Carl Davis,29,NWE,DT,17,4,0,0,0,0,0,0,0,0,0,0,1.0,19,12,7,1,1,0,
Nyheim Hines,25,IND,RB,17,4,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
James Pierre,25,PIT,CB,17,4,1,0,0,0,4,3,0,0,0,0,0.0,47,37,10,0,0,0,
Eric Rowe,29,MIA,DB,17,4,0,0,0,0,4,3,0,0,0,0,0.0,71,43,28,0,1,0,
Eric Saubert,27,DEN,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jeremy Sprinkle,27,DAL,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Derek Watt,29,PIT,FB,17,4,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,
Cameron Brate,30,TAM,TE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Oren Burks,26,GNB,LB,17,3,0,0,0,0,0,0,0,1,0,0,0.5,36,24,12,1,2,0,
Andre Cisco,21,JAX,DB,17,3,0,0,0,0,2,2,0,0,0,0,0.0,26,19,7,0,0,0,
Leki Fotu,23,ARI,DT,17,3,0,0,0,0,3,1,0,0,0,0,0.0,19,8,11,2,0,0,
Javelin Guidry,23,NYJ,CB,17,3,0,0,0,0,3,0,0,0,0,0,0.0,48,33,15,1,1,0,
Michael Hoecht,24,LAR,DL,17,3,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Mack Hollins,28,MIA,WR,17,3,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,
Tyler Johnson,23,TAM,WR,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tre Norwood,22,PIT,DB,17,3,1,0,0,0,4,0,0,0,0,0,0.0,38,32,6,2,0,0,
Elijhaa Penny,28,NYG,RB,17,3,0,0,0,0,0,0,0,0,0,0,0.0,9,3,6,0,0,0,
Keith Taylor,23,CAR,DB,17,3,0,0,0,0,3,1,0,0,0,0,0.0,38,31,7,1,0,0,
Charlie Woerner,24,SFO,TE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Christian Barmore,22,NWE,DT,17,2,0,0,0,0,2,0,0,0,0,0,1.5,46,23,23,3,9,0,
AJ Dillon,23,GNB,RB,17,2,0,0,0,0,0,0,2,1,3,0,0.0,1,1,0,0,0,0,
Carlos Dunlap,32,SEA,DE,17,2,0,0,0,0,7,1,0,0,0,0,8.5,35,24,11,8,14,0,
Demetrius Flannigan-Fowles,25,SFO,DB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,29,13,16,0,0,0,
Antonio Hamilton,28,ARI,DB,17,2,0,0,0,0,4,0,0,1,0,0,0.0,38,31,7,1,0,0,
Khalil Herbert,23,CHI,RB,17,2,0,0,0,0,0,0,1,3,0,0,0.0,3,1,2,0,0,0,
D'Ernest Johnson,25,CLE,RB,17,2,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0,0,0,
Patrick Johnson,23,PHI,DE,17,2,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,1,0,0,
Anthony Nelson,24,TAM,DE,17,2,0,0,0,0,1,0,0,1,0,0,5.0,22,13,9,7,10,0,
Dare Ogunbowale,27,JAX,RB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,
Bravvion Roy,25,CAR,DT,17,2,0,0,0,0,2,0,0,0,0,0,0.0,30,13,17,1,2,0,
Tremon Smith,25,HOU,DB,17,2,0,0,0,0,0,0,0,1,0,0,0.0,21,16,5,0,0,0,
Kentavius Street,25,SFO,DE,17,2,0,0,0,0,0,1,0,0,0,0,3.0,27,15,12,6,5,0,
Mykal Walker,24,ATL,LB,17,2,1,66,1,66,4,0,0,1,4,0,0.0,35,17,18,0,1,0,
Garret Wallow,22,HOU,LB,17,2,0,0,0,0,0,0,0,0,0,0,1.0,23,15,8,2,1,0,
Milton Williams,22,PHI,DT,17,2,0,0,0,0,2,0,0,0,0,0,2.0,30,15,15,6,6,0,
Brandon Bolden,31,NWE,RB,17,1,0,0,0,0,0,0,1,0,0,0,0.0,11,9,2,0,0,0,
Adam Butler,27,MIA,DT,17,1,0,0,0,0,3,0,0,0,0,0,2.0,17,9,8,2,5,0,
Marqui Christian,27,CHI,DB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,12,7,5,0,0,0,
Ashton Dulin,24,IND,WR,17,1,0,0,0,0,0,0,0,3,0,1,0.0,17,12,5,0,0,0,AP-2
Troy Dye,25,MIN,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,20,12,8,0,0,0,
Godwin Igwebuike,27,DET,RB,17,1,0,0,0,0,0,0,2,0,0,0,0.0,7,4,3,0,0,0,
Jaquan Johnson,26,BUF,DB,17,1,1,25,0,25,1,0,0,0,0,0,0.0,14,8,6,0,0,0,
Christian Jones,30,CHI,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,24,13,11,0,0,0,
Anthony Levine,34,BAL,DB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,12,9,3,0,0,0,
C.J. Moore,26,DET,DB,17,1,1,21,0,21,1,0,0,0,0,0,0.0,22,13,9,0,1,0,
Stanley Morgan Jr.,25,CIN,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0,
Jaret Patterson,22,WAS,RB,17,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Del'Shawn Phillips,25,NYJ,LB,17,1,0,0,0,0,0,0,0,1,34,0,1.0,31,11,20,2,1,0,
Anthony Pittman,25,DET,LB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,18,9,9,0,1,0,
Hassan Ridgeway,27,PHI,DT,17,1,0,0,0,0,0,1,0,0,0,0,2.0,20,10,10,1,5,0,
Isaiah Rodgers,23,IND,CB,17,1,3,24,0,12,7,0,1,0,0,0,0.0,49,39,10,1,0,0,
Nick Scott,26,LAR,DB,17,1,2,3,0,3,4,0,0,0,0,0,0.0,47,28,19,0,0,0,
Nathan Shepherd,28,NYJ,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,28,17,11,0,8,0,
Trent Sherfield,25,SFO,WR,17,1,0,0,0,0,0,0,0,2,0,0,0.0,4,4,0,0,0,0,
E.J. Speed,26,IND,LB,17,1,0,0,0,0,1,1,0,0,0,0,0.0,31,23,8,0,0,0,
Tylan Wallace,22,BAL,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,0,0,
Jihad Ward,27,JAX,DE,17,1,0,0,0,0,0,0,0,0,0,0,2.0,32,10,22,3,7,0,
Tershawn Wharton,23,KAN,DE,17,1,1,0,0,0,1,2,0,0,0,0,2.0,29,13,16,0,2,0,
Javonte Williams,21,DEN,RB,17,1,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,
Matthew Adams,26,IND,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,
Mario Addison,34,BUF,DE,17,0,0,0,0,0,0,2,0,0,0,0,7.0,29,20,9,8,7,0,
Troy Apke,26,WAS,DB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,6,5,1,0,0,0,
Kalen Ballage,26,PIT,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tyler Bass,24,BUF,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nick Bellore,32,SEA,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,15,9,6,0,0,0,
Justin Bethel,31,NWE,DB,17,0,0,0,0,0,1,1,0,0,0,0,0.0,12,9,3,0,0,0,
Henry Black,24,GNB,S,17,0,1,0,0,0,2,1,0,0,0,0,0.0,38,28,10,0,0,0,
Jacob Bobenmoyer,24,DEN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Corey Bojorquez,25,GNB,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Chris Boswell,30,PIT,K,17,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
K.J. Britt,22,TAM,LB,17,0,0,0,0,0,1,0,0,0,0,0,0.0,12,7,5,1,1,0,
Joe Cardona,29,NWE,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Corey Clement,27,DAL,RB,17,0,0,0,0,0,0,0,0,0,3,0,0.0,4,4,0,0,0,0,
AJ Cole III,26,LVR,P,17,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Morgan Cox,35,TEN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Mason Crosby,37,GNB,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
DeeJay Dallas,23,SEA,RB,17,0,0,0,0,0,0,1,1,1,0,0,0.0,10,6,4,0,0,0,
Scott Daly,27,DET,G,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Cody Davis,32,NWE,DB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,0,0,0,
Andrew DePaola,34,MIN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Riley Dixon,28,NYG,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Nick Dzubnar,30,TEN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,15,6,9,0,0,0,
Samuel Eguavoen,28,MIA,LB,17,0,0,0,0,0,0,0,0,1,0,1,0.5,16,9,7,0,7,0,
Alex Erickson,29,CAR,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Matthias Farley,29,TEN,DB,17,0,0,0,0,0,0,1,0,1,-1,0,0.0,16,12,4,0,0,0,
Clayton Fejedelem,28,MIA,DB,17,0,0,0,0,0,0,0,1,0,-1,0,0.0,7,5,2,0,0,0,
Blake Ferguson,24,MIA,LS,17,0,0,0,0,0,0,0,0,1,-2,0,0.0,3,2,1,0,0,0,
Reid Ferguson,27,BUF,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Matt Gay,27,LAR,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Ulysees Gilbert,24,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,
Blake Gillikin,23,NOR,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
C.J. Goodwin,31,DAL,DB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,0,0,0,
Matt Haack,27,BUF,P,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Clark Harris,37,CIN,TE,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Josh Harris,32,ATL,DB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,"PB,AP-2"
Penny Hart,25,SEA,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,0,0,0,
Marquis Haynes,28,CAR,LB,17,0,0,0,0,0,1,0,0,0,0,0,3.0,20,9,11,3,5,0,
Johnny Hekker,31,LAR,P,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Thomas Hennessy,27,NYJ,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Dustin Hopkins,31,2TM,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Dustin Hopkins,31,WAS,K,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Dustin Hopkins,31,LAC,K,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Tarron Jackson,23,PHI,DE,17,0,0,0,0,0,0,1,0,0,0,0,1.0,18,11,7,2,1,0,
J.J. Jansen,35,CAR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Taiwan Jones,33,BUF,RB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,6,4,2,0,0,0,
Arden Key,25,SFO,DE,17,0,0,0,0,0,1,0,0,0,0,0,6.5,22,11,11,5,17,0,
Miles Killebrew,28,PIT,DB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,1,0,0,
Younghoe Koo,27,ATL,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Christian Kuntz,27,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Justin Layne,23,PIT,DB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,16,12,4,0,0,0,
Rick Lovato,29,PHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Tyler Matakevich,29,BUF,LB,17,0,1,15,0,15,1,0,0,0,0,0,0.0,19,12,7,0,0,0,
Ross Matiscik,25,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Brandon McManus,30,DEN,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jake McQuaide,34,DAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Nick Moore,29,BAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Jason Myers,30,SEA,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Siran Neal,27,BUF,DB,17,0,0,0,0,0,0,1,0,1,0,0,0.0,23,16,7,0,0,0,
Nick Niemann,24,LAC,LB,17,0,1,0,0,0,1,0,0,0,0,0,0.0,22,15,7,0,0,0,
Dorian O'Daniel,27,KAN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,
Pat O'Donnell,30,CHI,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Alex Okafor,30,KAN,DE,17,0,0,0,0,0,2,1,0,0,0,0,1.5,23,7,16,0,7,0,
Matthew Orzech,26,LAR,LS,17,0,0,0,0,0,0,0,1,0,-4,0,0.0,1,1,0,0,0,0,
Matt Overton,36,LAC,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Shaquille Quarterman,24,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,30,16,14,1,0,0,
Rigoberto Sanchez,27,IND,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Patrick Scales,33,CHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Matthew Slater,36,NWE,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,0,0,0,"PB,AP-2"
Tedarrell Slaton,24,GNB,DT,17,0,0,0,0,0,0,0,0,0,0,0,1.0,23,14,9,0,2,0,
Benny Snell Jr.,23,PIT,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,
Julian Stanford,31,CAR,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,14,8,6,0,0,0,
Shamar Stephen,30,DEN,DT,17,0,0,0,0,0,2,0,0,0,0,0,0.0,34,12,22,0,3,0,
Grant Stuard,23,TAM,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,15,8,7,0,0,0,
Solomon Thomas,26,LVR,DE,17,0,0,0,0,0,2,2,0,0,0,0,3.5,34,17,17,3,12,0,
Deionte Thompson,24,ARI,DB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Jon Weeks,35,HOU,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Mitch Wishnowsky,29,SFO,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Davante Adams,29,GNB,WR,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Keenan Allen,29,LAC,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,PB
Jerome Baker,25,MIA,LLB,16,16,1,0,0,0,4,1,0,0,0,0,5.5,92,62,30,9,15,0,
Vonn Bell,27,CIN,SS,16,16,1,15,0,15,8,3,0,1,0,0,0.5,97,64,33,5,1,0,
Ja'Whaun Bentley,25,NWE,LILB,16,16,0,0,0,0,2,3,0,0,0,0,1.0,109,68,41,5,5,0,
Joey Bosa,26,LAC,LOLB,16,16,0,0,0,0,0,7,0,0,0,0,10.5,51,36,15,5,20,0,PB
Bradley Bozeman,27,BAL,C,16,16,0,0,0,0,0,0,1,0,-2,0,0.0,1,1,0,0,0,0,
Michael Brockers,31,DET,LDE,16,16,0,0,0,0,0,0,0,0,0,0,1.0,52,23,29,4,1,0,
Anthony Brown,28,DAL,RCB,16,16,3,45,1,45,17,1,0,0,0,0,0.0,71,59,12,1,0,0,
Marquise Brown,24,BAL,WR,16,16,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Joe Burrow,25,CIN,QB,16,16,0,0,0,0,0,0,5,1,0,0,0.0,1,1,0,0,0,0,AP CPoY-1
De'Vondre Campbell,28,GNB,RILB,16,16,2,15,0,13,5,2,0,1,3,0,2.0,146,102,44,6,6,0,AP-1
Jeremy Chinn,23,CAR,FS,16,16,1,0,0,0,5,1,0,1,16,0,1.0,107,75,32,6,5,0,
Chuck Clark,26,BAL,SS,16,16,2,17,1,17,12,0,0,0,0,0,1.0,80,49,31,3,1,0,
Kenny Clark,26,GNB,NT,16,16,0,0,0,0,0,0,0,1,0,0,4.0,48,27,21,6,13,0,PB
Kirk Cousins,33,MIN,QB,16,16,0,0,0,0,0,0,12,4,0,0,0.0,1,1,0,0,0,0,PB
Fletcher Cox,31,PHI,RDT,16,16,0,0,0,0,0,2,0,1,0,1,3.5,35,25,10,7,12,0,
Demario Davis,32,NOR,MLB,16,16,0,0,0,0,7,0,0,0,0,0,3.0,105,70,35,13,10,0,AP-2
Trevon Diggs,23,DAL,LCB,16,16,11,142,2,59,21,0,0,0,0,0,0.0,52,43,9,0,0,0,"PB,AP-1"
Austin Ekeler,26,LAC,RB,16,16,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Mike Evans,28,TAM,WR,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Noah Fant,24,DEN,TE,16,16,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Matt Feiler,29,LAC,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Minkah Fitzpatrick,25,PIT,FS,16,16,2,18,0,18,7,1,0,1,-1,0,0.0,124,84,40,1,0,0,
John Franklin-Myers,25,NYJ,LDE,16,16,1,32,0,32,1,1,0,0,0,0,6.0,35,17,18,6,14,0,
Jordan Fuller,23,LAR,SS,16,16,1,34,0,34,4,0,0,0,0,0,0.0,113,63,50,1,0,0,
Kendall Fuller,26,WAS,LCB,16,16,1,0,0,0,16,0,0,0,0,0,1.0,77,64,13,2,1,0,
Rashan Gary,24,GNB,ROLB,16,16,0,0,0,0,0,2,0,1,0,0,9.5,47,27,20,8,28,0,
Melvin Gordon,28,DEN,RB,16,16,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Javon Hargrave,28,PHI,LDT,16,16,0,0,0,0,1,1,0,0,0,0,7.5,63,27,36,9,18,0,PB
Shelby Harris,30,DEN,RDE,16,16,0,0,0,0,2,1,0,0,0,0,6.0,49,24,25,7,11,0,
Alex Highsmith,24,PIT,ROLB,16,16,0,0,0,0,0,1,0,0,0,0,6.0,74,46,28,15,15,0,
Cole Holcomb,25,WAS,LLB,16,16,2,54,1,31,7,2,0,1,0,0,1.0,142,83,59,2,2,0,
Austin Hooper,27,CLE,TE,16,16,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Xavien Howard,28,MIA,RCB,16,16,5,54,1,37,16,2,0,2,51,1,1.0,50,39,11,0,1,0,PB
Sam Hubbard,26,CIN,LDE,16,16,0,0,0,0,3,1,0,2,43,0,7.5,62,33,29,12,17,0,
Jonah Jackson,24,DET,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Malik Jackson,31,CLE,RDT,16,16,0,0,0,0,4,0,0,0,0,0,0.5,25,7,18,2,7,0,
Malcolm Jenkins,34,NOR,SS,16,16,1,34,1,34,5,1,0,0,0,0,1.0,79,53,26,3,2,0,
Byron Jones,29,MIA,LCB,16,16,0,0,0,0,10,1,0,0,0,0,0.0,58,47,11,0,0,0,
Deion Jones,27,ATL,LILB,16,16,0,0,0,0,6,1,0,0,0,0,2.0,137,87,50,8,4,0,
Cameron Jordan,32,NOR,LDE,16,16,0,0,0,0,6,2,0,0,0,0,12.5,59,38,21,13,22,0,PB
Travis Kelce,32,KAN,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Marshon Lattimore,25,NOR,RCB,16,16,3,35,0,20,19,0,0,1,1,0,0.0,68,55,13,0,0,0,PB
Shaquille Leonard,26,IND,LLB,16,16,4,12,0,7,8,8,1,3,31,0,0.0,122,75,47,4,3,0,"PB,AP-1"
Corey Linsley,30,LAC,C,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-2"
Ali Marpet,28,TAM,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Zack Martin,31,DAL,RG,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Tyrann Mathieu,29,KAN,SS,16,16,3,56,1,34,6,0,0,3,12,0,1.0,76,60,16,2,2,0,PB
Kaleb McGary,26,ATL,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Matt Milano,27,BUF,LLB,16,16,0,0,0,0,5,0,0,2,0,0,3.0,86,57,29,15,6,0,
Jalen Mills,27,NWE,RCB,16,16,0,0,0,0,7,0,0,1,0,0,0.0,47,35,12,1,0,0,
Joe Mixon,25,CIN,RB,16,16,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,PB
Fabian Moreau,27,ATL,RCB,16,16,0,0,0,0,11,0,0,1,0,0,0.0,61,44,17,3,0,0,
C.J. Mosley,29,NYJ,LLB,16,16,0,0,0,0,2,2,0,0,0,0,2.0,168,103,65,2,3,0,
Byron Murphy,23,ARI,LCB,16,16,4,49,1,29,12,1,0,1,0,0,0.5,64,49,15,0,1,0,
Steven Nelson,28,PHI,LCB,16,16,1,4,0,4,7,0,0,0,0,0,0.0,50,34,16,0,0,0,
Alec Ogletree,30,CHI,LILB,16,16,0,0,0,0,4,1,0,0,0,0,0.0,87,55,32,5,3,0,
Larry Ogunjobi,27,CIN,LDT,16,16,0,0,0,0,0,0,0,0,0,0,7.0,49,29,20,12,16,0,
Chukwuma Okorafor,24,PIT,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Micah Parsons,22,DAL,LLB,16,16,0,0,0,0,3,3,0,0,0,0,13.0,84,64,20,20,30,0,"PB,AP-1,AP DPoY-2,AP DRoY-1"
Tim Patrick,28,DEN,WR,16,16,0,0,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,
Jordan Poyer,30,BUF,SS,16,16,5,87,0,26,9,0,0,0,0,0,3.0,93,66,27,8,3,0,AP-1
Dak Prescott,28,DAL,QB,16,16,0,0,0,0,0,0,14,7,17,0,0.0,0,0,0,0,0,0,AP CPoY-2
Robert Quinn,31,CHI,LOLB/ROLB,16,16,0,0,0,0,0,4,0,0,0,0,18.5,49,38,11,17,22,0,"PB,AP-2"
Jalen Ramsey,27,LAR,RCB,16,16,4,41,0,25,16,1,0,1,8,0,0.0,77,62,15,9,1,0,"PB,AP-1"
Haason Reddick,27,CAR,RLB,16,16,0,0,0,0,0,2,0,1,22,0,11.0,68,37,31,12,18,0,
Aaron Rodgers,38,GNB,QB,16,16,0,0,0,0,0,0,3,2,-2,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-4"
Ben Roethlisberger,39,PIT,QB,16,16,0,0,0,0,0,0,11,5,7,0,0.0,0,0,0,0,0,0,
Darius Slay,30,PHI,RCB,16,16,3,72,1,51,9,0,0,2,116,2,0.0,52,40,12,5,0,0,PB
Preston Smith,29,GNB,LOLB,16,16,0,0,0,0,2,2,1,2,4,0,9.0,38,25,13,9,17,0,
Nate Solder,33,NYG,RT,16,16,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Quinton Spain,30,CIN,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Cameron Sutton,26,PIT,RCB,16,16,2,4,0,4,6,1,0,0,0,0,0.0,52,44,8,4,0,0,
Geoff Swaim,28,TEN,TE,16,16,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
AJ Terrell,23,ATL,LCB,16,16,3,42,0,35,16,1,0,0,0,0,1.0,81,52,29,3,1,0,AP-2
Dalvin Tomlinson,27,MIN,RDT,16,16,0,0,0,0,2,0,0,1,0,0,2.5,39,17,22,2,7,0,
J.C. Tretter,30,CLE,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Vita Vea,26,TAM,NT,16,16,0,0,0,0,3,0,0,1,0,0,4.0,33,22,11,5,12,0,PB
Jaylen Waddle,23,MIA,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,3,3,0,0,0,0,
Bobby Wagner,31,SEA,LILB,16,16,1,3,0,3,5,1,0,0,0,0,1.0,170,93,77,3,3,0,"PB,AP-2"
Jimmie Ward,30,SFO,FS,16,16,2,27,1,27,6,0,0,0,0,0,0.0,77,51,26,1,0,0,
Fred Warner,25,SFO,MLB,16,16,0,0,0,0,4,1,0,3,0,0,0.5,137,79,58,7,3,0,
