Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Kellen Clemens,25.0,NYJ,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,0.0,
Rashied Davis,29.0,CHI,16.0,12.0,3.0,14.0,0.0,1.0,33.3,17.0,4.7,0.9,0.2,0.0,
Trent Green,38.0,STL,3.0,1.0,3.0,4.0,0.0,1.0,33.3,3.0,1.3,1.3,1.0,0.0,
Rex Grossman,28.0,CHI,4.0,1.0,3.0,4.0,2.0,3.0,100.0,2.0,1.3,1.0,0.8,0.0,
Johnnie Lee Higgins,25.0,OAK,16.0,3.0,3.0,34.0,0.0,1.0,100.0,18.0,11.3,2.1,0.2,1.0,
Calvin Johnson,23.0,DET,16.0,16.0,3.0,-1.0,0.0,1.0,33.3,7.0,-0.3,-0.1,0.2,3.0,
Luke McCown,27.0,TAM,2.0,0.0,3.0,15.0,0.0,0.0,0.0,12.0,5.0,7.5,1.5,0.0,
Kevin O'Connell,23.0,NWE,2.0,0.0,3.0,-6.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,1.5,0.0,
Drew Stanton,24.0,DET,3.0,0.0,3.0,20.0,0.0,1.0,66.7,15.0,6.7,6.7,1.0,0.0,
Devin Thomas,22.0,WAS,16.0,1.0,3.0,53.0,1.0,2.0,100.0,29.0,17.7,3.3,0.2,0.0,
Kevin Walter,27.0,HOU,16.0,16.0,3.0,23.0,0.0,3.0,100.0,13.0,7.7,1.4,0.2,0.0,
Wes Welker,27.0,NWE,16.0,14.0,3.0,26.0,0.0,1.0,66.7,19.0,8.7,1.6,0.2,1.0,"PB,AP-2"
Deon Anderson,25.0,DAL,14.0,5.0,2.0,3.0,0.0,0.0,0.0,3.0,1.5,0.2,0.1,0.0,
Steve Breaston,25.0,ARI,16.0,9.0,2.0,8.0,0.0,0.0,50.0,4.0,4.0,0.5,0.1,1.0,
Antonio Bryant,27.0,TAM,16.0,15.0,2.0,22.0,0.0,2.0,100.0,13.0,11.0,1.4,0.1,1.0,AP CPoY-4
Greg Camarillo,26.0,MIA,11.0,11.0,2.0,1.0,0.0,0.0,50.0,6.0,0.5,0.1,0.2,0.0,
Antonio Chatman,29.0,CIN,10.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.4,0.2,1.0,
Michael Clayton,26.0,TAM,15.0,9.0,2.0,5.0,0.0,0.0,50.0,4.0,2.5,0.3,0.1,1.0,
Laveranues Coles,31.0,NYJ,16.0,16.0,2.0,9.0,0.0,0.0,50.0,6.0,4.5,0.6,0.1,1.0,
Jerricho Cotchery,26.0,NYJ,16.0,16.0,2.0,8.0,0.0,0.0,50.0,8.0,4.0,0.5,0.1,2.0,
Dennis Dixon,23.0,PIT,1.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-3.0,2.0,0.0,
Ken Dorsey,27.0,CLE,4.0,3.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,2.0,
Donald Driver,33.0,GNB,16.0,16.0,2.0,4.0,0.0,0.0,50.0,6.0,2.0,0.3,0.1,0.0,
Jerome Felton,22.0,DET,13.0,6.0,2.0,4.0,0.0,0.0,50.0,4.0,2.0,0.3,0.2,0.0,
Charlie Frye,27.0,SEA,2.0,1.0,2.0,30.0,0.0,1.0,100.0,27.0,15.0,15.0,1.0,0.0,
Samkon Gado,26.0,STL,1.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,
Justin Griffith,28.0,OAK,7.0,3.0,2.0,2.0,0.0,1.0,50.0,2.0,1.0,0.3,0.3,0.0,
Mike Hart,22.0,IND,5.0,0.0,2.0,9.0,0.0,2.0,100.0,7.0,4.5,1.8,0.4,1.0,
Craig Hentrich,37.0,TEN,16.0,0.0,2.0,-6.0,0.0,0.0,0.0,,-3.0,-0.4,0.1,1.0,
Jason Hill,23.0,SFO,16.0,2.0,2.0,5.0,0.0,1.0,50.0,9.0,2.5,0.3,0.1,1.0,
Domenik Hixon,24.0,NYG,16.0,7.0,2.0,26.0,0.0,2.0,100.0,15.0,13.0,1.6,0.1,0.0,
Santonio Holmes,24.0,PIT,15.0,15.0,2.0,9.0,0.0,1.0,50.0,10.0,4.5,0.6,0.1,4.0,
Brad Johnson,40.0,DAL,16.0,3.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.1,0.1,1.0,
Brandon Jones,26.0,TEN,16.0,7.0,2.0,35.0,0.0,1.0,100.0,28.0,17.5,2.2,0.1,0.0,
Greg Jones,27.0,JAX,12.0,7.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,1.1,0.2,0.0,
Cleo Lemon,29.0,JAX,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-1.5,1.0,0.0,
Brian Leonard,24.0,STL,2.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,3.5,3.5,1.0,0.0,
Brandon Marshall,24.0,DEN,15.0,15.0,2.0,-4.0,0.0,0.0,50.0,7.0,-2.0,-0.3,0.1,4.0,PB
Justin McCareins,30.0,TEN,14.0,10.0,2.0,8.0,0.0,0.0,50.0,4.0,4.0,0.6,0.1,2.0,
Randy Moss,31.0,NWE,16.0,16.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,3.0,
Montell Owens,24.0,JAX,16.0,0.0,2.0,43.0,2.0,2.0,100.0,41.0,21.5,2.7,0.1,0.0,
Jalen Parmele,23.0,BAL,1.0,0.0,2.0,27.0,0.0,1.0,50.0,31.0,13.5,27.0,2.0,0.0,
Roscoe Parrish,26.0,BUF,13.0,1.0,2.0,9.0,0.0,0.0,50.0,9.0,4.5,0.7,0.2,2.0,
Cecil Sapp,30.0,HOU,12.0,0.0,2.0,-3.0,0.0,0.0,0.0,,-1.5,-0.3,0.2,0.0,
Marques Tuiasosopo,29.0,OAK,2.0,0.0,2.0,11.0,0.0,1.0,50.0,11.0,5.5,5.5,1.0,2.0,
Delanie Walker,24.0,SFO,15.0,2.0,2.0,-13.0,0.0,0.0,0.0,-3.0,-6.5,-0.9,0.1,2.0,
Danny Ware,23.0,NYG,6.0,0.0,2.0,15.0,0.0,1.0,100.0,9.0,7.5,2.5,0.3,0.0,
Roddy White,27.0,ATL,16.0,15.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,1.0,PB
Aundrae Allison,22.0,MIN,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,2.0,
Jon Alston,25.0,OAK,14.0,4.0,1.0,22.0,0.0,1.0,100.0,22.0,22.0,1.6,0.1,0.0,
Arnaz Battle,28.0,SFO,9.0,0.0,1.0,18.0,0.0,1.0,100.0,18.0,18.0,2.0,0.1,1.0,
Mitch Berger,36.0,PIT,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Davone Bess,23.0,MIA,16.0,6.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,1.0,
Marty Booker,32.0,CHI,13.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
Reggie Brown,27.0,PHI,10.0,3.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.6,0.1,0.0,
Isaac Bruce,36.0,SFO,16.0,15.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,
Chris Chambers,30.0,SDG,14.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Mike Cox,23.0,KAN,16.0,5.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,
Patrick Crayton,29.0,DAL,16.0,7.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,1.0,
Ronald Curry,29.0,OAK,13.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Fred Davis,22.0,WAS,11.0,2.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,
Jason Davis,25.0,CHI,5.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,
Vernon Davis,24.0,SFO,16.0,16.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,2.0,
Keith Ellison,24.0,BUF,16.0,14.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,
Lee Evans,27.0,BUF,16.0,16.0,1.0,22.0,0.0,1.0,100.0,22.0,22.0,1.4,0.1,2.0,
Brandon Fields,24.0,MIA,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Derrick Frost,28.0,GNB,12.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Bruce Gradkowski,25.0,CLE,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,
Quinn Gray,29.0,KAN,1.0,0.0,1.0,27.0,0.0,0.0,100.0,27.0,27.0,27.0,1.0,0.0,
Marques Hagans,26.0,KAN,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,
Madison Hedgecock,27.0,NYG,16.0,10.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,AP-2
Chris Henry,23.0,TEN,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,
Ike Hilliard,32.0,TAM,16.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,
T.J. Houshmandzadeh,31.0,CIN,15.0,15.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,0.0,
Stevie Johnson,22.0,BUF,11.0,1.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.5,0.1,0.0,
Jacoby Jones,24.0,HOU,16.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,4.0,
Chris Kluwe,27.0,MIN,16.0,0.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,1.0,
Sam Koch,26.0,BAL,16.0,0.0,1.0,9.0,0.0,1.0,100.0,9.0,9.0,0.6,0.1,0.0,
Dan Kreider,31.0,STL,11.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Vonta Leach,27.0,HOU,16.0,12.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Shane Lechler,32.0,OAK,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-1"
Kregg Lumpkin,24.0,GNB,2.0,0.0,1.0,19.0,0.0,1.0,100.0,19.0,19.0,9.5,0.5,0.0,
Mario Manningham,22.0,NYG,7.0,0.0,1.0,-12.0,0.0,0.0,0.0,-12.0,-12.0,-1.7,0.1,0.0,
Derrick Mason,34.0,BAL,16.0,16.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,2.0,
Robert Meachem,24.0,NOR,14.0,3.0,1.0,20.0,1.0,1.0,100.0,20.0,20.0,1.4,0.1,0.0,
Santana Moss,29.0,WAS,16.0,16.0,1.0,27.0,0.0,1.0,100.0,27.0,27.0,1.7,0.1,1.0,
Moran Norris,30.0,DET,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Dennis Northcutt,31.0,JAX,14.0,3.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,1.0,
Jordan Palmer,24.0,CIN,3.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,1.3,0.3,0.0,
Antwaan Randle El,29.0,WAS,16.0,16.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,2.0,
Koren Robinson,28.0,SEA,12.0,12.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,
Allen Rossum,33.0,SFO,13.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Tony Scheffler,25.0,DEN,13.0,7.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,
Chaz Schilens,23.0,OAK,16.0,6.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,
Donte' Stallworth,28.0,CLE,11.0,7.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.4,0.1,0.0,
Derek Stanley,23.0,STL,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,
Chansi Stuckey,25.0,NYJ,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Matt Turk,40.0,HOU,16.0,0.0,1.0,18.0,0.0,1.0,100.0,18.0,18.0,1.1,0.1,1.0,
Hines Ward,32.0,PIT,16.0,15.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,
Reggie Williams,25.0,JAX,16.0,11.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Roy Williams,27.0,2TM,15.0,11.0,1.0,13.0,0.0,0.0,0.0,13.0,13.0,0.9,0.1,0.0,
Troy Williamson,25.0,JAX,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Sam Aiken,28.0,NWE,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lorenzo Alexander,25.0,WAS,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charles Ali,24.0,CLE,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Anderson,25.0,HOU,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Richard Angulo,28.0,JAX,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Miles Austin,24.0,DAL,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jason Avant,25.0,PHI,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Billy Bajema,26.0,SFO,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Baker,29.0,NYJ,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dallas Baker,26.0,PIT,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darian Barnes,28.0,BUF,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Gary Barnidge,23.0,CAR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Hank Baskett,26.0,PHI,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Eric Bassey,25.0,STL,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jackie Battle,25.0,KAN,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Becht,31.0,STL,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Drew Bennett,30.0,STL,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Earl Bennett,21.0,CHI,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Martellus Bennett,21.0,DAL,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kevin Boss,24.0,NYG,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Bowe,24.0,KAN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mark Bradley,26.0,2TM,12.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Deion Branch,29.0,SEA,8.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Levi Brown,24.0,ARI,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Bumpus,23.0,SEA,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Nate Burleson,27.0,SEA,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Plaxico Burress,31.0,NYG,10.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dan Campbell,32.0,DET,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mark Campbell,33.0,NOR,9.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Carlson,24.0,SEA,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ahmad Carroll,25.0,NYJ,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tim Castille,24.0,ARI,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brent Celek,23.0,PHI,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Clark,25.0,TAM,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dallas Clark,29.0,IND,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Desmond Clark,31.0,CHI,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
David Clowney,23.0,NYJ,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Coats,24.0,CIN,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Keary Colbert,26.0,2TM,11.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marques Colston,25.0,NOR,11.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jameel Cook,29.0,TAM,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Cooley,26.0,WAS,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,PB
Terrance Copper,26.0,2TM,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brad Cottam,24.0,KAN,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Casey Cramer,26.0,MIA,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alge Crumpler,31.0,TEN,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kevin Curtis,30.0,PHI,9.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Curtis,25.0,DAL,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Owen Daniels,26.0,HOU,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,PB
Devard Darling,26.0,KAN,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre' Davis,29.0,HOU,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Davis,24.0,TEN,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Craig Davis,23.0,SDG,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ryan Denney,31.0,BUF,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tyson DeVree,24.0,NWE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darnell Dinkins,31.0,CLE,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Early Doucet,23.0,ARI,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joel Dreessen,26.0,HOU,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Braylon Edwards,25.0,CLE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bobby Engram,35.0,SEA,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Greg Estandia,26.0,JAX,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Anthony Fasano,24.0,MIA,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Fells,25.0,STL,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Robert Ferguson,29.0,MIN,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Yamon Figurs,25.0,BAL,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Derek Fine,25.0,BUF,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jermichael Finley,21.0,GNB,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Finneran,32.0,ATL,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Larry Fitzgerald,25.0,ARI,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-1"
Casey Fitzsimmons,28.0,DET,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Malcom Floyd,27.0,SDG,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Franklin,23.0,KAN,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bubba Franks,30.0,NYJ,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Furrey,31.0,DET,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jabar Gaffney,28.0,NWE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Justin Gage,27.0,TEN,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Gaines,28.0,DET,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Joey Galloway,37.0,TAM,9.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Pierre Garcon,22.0,IND,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antonio Gates,28.0,SDG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
John Gilmore,29.0,TAM,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Gonzalez,24.0,IND,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Gonzalez,32.0,KAN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
Daniel Graham,30.0,DEN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
D.J. Hackett,27.0,CAR,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Derek Hagan,24.0,MIA,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Korey Hall,25.0,GNB,11.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Roy Hall,25.0,IND,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James Hardy,23.0,BUF,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marvin Harrison,36.0,IND,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ben Hartsock,28.0,ATL,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lavelle Hawkins,22.0,TEN,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joey Haynos,24.0,MIA,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Todd Heap,28.0,BAL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Steve Heiden,32.0,CLE,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Heller,27.0,SEA,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Todd Herremans,26.0,PHI,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Glenn Holt,24.0,CIN,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Torry Holt,32.0,STL,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tory Humphrey,25.0,GNB,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chad Jackson,23.0,DEN,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Darrell Jackson,30.0,DEN,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nate Jackson,29.0,DEN,10.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Jarrett,22.0,CAR,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Jenkins,26.0,ATL,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Adam Jennings,26.0,2TM,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
Greg Jennings,25.0,GNB,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Andre Johnson,27.0,HOU,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-1"
Bryant Johnson,27.0,SFO,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chad Johnson,30.0,CIN,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charlie Johnson,24.0,IND,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darcy Johnson,25.0,NYG,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Edgar Jones,24.0,BAL,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James Jones,24.0,GNB,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mark Jones,28.0,CAR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Jones,25.0,JAX,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Zak Keasey,26.0,SFO,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Dustin Keller,24.0,NYJ,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Malcolm Kelly,22.0,WAS,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Reggie Kelly,31.0,CIN,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Pete Kendall,35.0,WAS,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Eddie Kennison,35.0,STL,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Kent,24.0,SEA,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeff King,25.0,CAR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dan Klecko,27.0,PHI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jim Kleinsasser,31.0,MIN,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joe Klopfenstein,25.0,STL,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Nate Lawrie,27.0,CIN,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
