Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Chris Chambers*,MIA,27,WR,16,16,,11.0,,,,,,11.0,,,,,,,,,66,4.1
Hines Ward,PIT,29,WR,15,15,,11.0,,,,,,11.0,,,,,,,,,66,4.4
John Hall,WAS,31,K,10,0,,,,,,,,,,,,27.0,27.0,12.0,14.0,,63,6.3
Larry Fitzgerald*,ARI,22,WR,16,16,,10.0,,,,,,10.0,,,,,,,,,60,3.8
Joey Galloway,TAM,34,WR,16,16,,10.0,,,,,,10.0,,,,,,,,,60,3.8
Antonio Gates*+,SDG,25,TE,15,15,,10.0,,,,,,10.0,,,,,,,,,60,4.0
Steven Jackson,STL,22,RB,15,15,8.0,2.0,,,,,,10.0,,,,,,,,,60,4.0
Joe Jurevicius,SEA,31,WR,16,12,,10.0,,,,,,10.0,,,,,,,,,60,3.8
Jerome Bettis,PIT,33,RB,12,0,9.0,,,,,,,9.0,,,,,,,,,54,4.5
Jose Cortez,4TM,30,K,14,0,,,,,,,,,,,0.0,18.0,19.0,12.0,17.0,,54,3.9
Torry Holt*,STL,29,WR,14,14,,9.0,,,,,,9.0,,,,,,,,,54,3.9
Chad Johnson*+,CIN,27,WR,16,16,,9.0,,,,,,9.0,,,,,,,,,54,3.4
Thomas Jones,CHI,27,RB,15,15,9.0,,,,,,,9.0,,,,,,,,,54,3.6
Keenan McCardell,SDG,35,WR,16,16,,9.0,,,,,,9.0,,,,,,,,,54,3.4
Santana Moss*,WAS,26,WR,16,16,,9.0,,,,,,9.0,,,,,,,,,54,3.4
Tatum Bell,DEN,24,RB,15,1,8.0,,,,,,,8.0,,,,,,,,,48,3.2
T.J. Duckett,ATL,24,RB,14,0,8.0,,,,,,,8.0,,,,,,,,,48,3.4
Terry Glenn,DAL,31,WR,16,16,1.0,7.0,,,,,,8.0,,,,,,,,,48,3.0
T.J. Houshmandzadeh,CIN,28,WR,14,12,1.0,7.0,,,,,,8.0,,,,,,,,,48,3.4
Randy Moss,OAK,28,WR,16,15,,8.0,,,,,,8.0,,,,,,,,,48,3.0
Mike Sellers,WAS,30,TE,15,6,1.0,7.0,,,,,,8.0,,,,,,,,,48,3.2
Roy Williams,DET,24,WR,13,12,,8.0,,,,,,8.0,,,,,,,,,48,3.7
Mike Alstott,TAM,32,FB,16,7,6.0,1.0,,,,,,7.0,1.0,,,,,,,,44,2.8
Anquan Boldin,ARI,25,WR,14,14,,7.0,,,,,,7.0,1.0,,,,,,,,44,3.1
Jeremy Shockey*,NYG,25,TE,15,15,,7.0,,,,,,7.0,1.0,,,,,,,,44,2.9
Brian Westbrook,PHI,26,RB,12,12,3.0,4.0,,,,,,7.0,1.0,,,,,,,,44,3.7
Chris Brown,TEN,24,RB,15,14,5.0,2.0,,,,,,7.0,,,,,,,,,42,2.8
Plaxico Burress,NYG,28,WR,16,15,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Chris Cooley,WAS,23,TE,16,16,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Kevin Curtis,STL,27,WR,16,9,1.0,6.0,,,,,,7.0,,,,,,,,,42,2.6
Lee Evans,BUF,24,WR,16,15,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Samkon Gado,GNB,23,RB,8,5,6.0,1.0,,,,,,7.0,,,,,,,,,42,5.3
Todd Heap,BAL,25,TE,16,16,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Priest Holmes,KAN,32,RB,7,7,6.0,1.0,,,,,,7.0,,,,,,,,,42,6.0
Brandon Jacobs,NYG,23,RB,16,0,7.0,,,,,,,7.0,,,,,,,,,42,2.6
Donte' Stallworth,NOR,25,WR,16,13,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Amani Toomer,NYG,31,WR,16,15,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Ernest Wilford,JAX,26,WR,16,8,,7.0,,,,,,7.0,,,,,,,,,42,2.6
Nick Novak,2TM,24,K,10,0,,,,,,,,,,,0.0,15.0,15.0,8.0,10.0,,39,3.9
Keyshawn Johnson,DAL,33,WR,16,14,,6.0,,,,,,6.0,1.0,,,,,,,,38,2.4
Chris Henry,CIN,22,WR,14,5,,6.0,,,,,,6.0,,,,,,,,,36,2.6
Kyle Johnson,DEN,27,FB,16,14,1.0,5.0,,,,,,6.0,,,,,,,,,36,2.3
Heath Miller,PIT,23,TE,16,15,,6.0,,,,,,6.0,,,,,,,,,36,2.3
Terrell Owens,PHI,32,WR,7,7,,6.0,,,,,,6.0,,,,,,,,,36,5.1
Jimmy Smith,JAX,36,WR,16,16,,6.0,,,,,,6.0,,,,,,,,,36,2.3
Rod Smith*,DEN,35,WR,16,16,,6.0,,,,,,6.0,,,,,,,,,36,2.3
Michael Vick*,ATL,25,QB,15,15,6.0,,,,,,,6.0,,,,,,,,,36,2.4
Cadillac Williams,TAM,23,RB,14,14,6.0,,,,,,,6.0,,,,,,,,,36,2.6
Domanick Williams,HOU,25,RB,11,11,2.0,4.0,,,,,,6.0,,,,,,,,,36,3.3
Ricky Williams,MIA,28,RB,12,3,6.0,,,,,,,6.0,,,,,,,,,36,3.0
Jason Witten*,DAL,23,TE,16,16,,6.0,,,,,,6.0,,,,,,,,,36,2.3
Corey Bradford,HOU,30,WR,16,6,,5.0,,,,,,5.0,1.0,,,,,,,,32,2.0
Alge Crumpler*,ATL,28,TE,16,16,,5.0,,,,,,5.0,1.0,,,,,,,,32,2.0
Marcus Robinson,MIN,30,WR,15,9,,5.0,,,,,,5.0,1.0,,,,,,,,32,2.1
Marion Barber III,DAL,22,RB,13,2,5.0,,,,,,,5.0,,,,,,,,,30,2.3
Michael Bennett,MIN,27,RB,16,6,3.0,2.0,,,,,,5.0,,,,,,,,,30,1.9
Deion Branch,NWE,26,WR,16,15,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Ronnie Brown,MIA,24,RB,15,14,4.0,1.0,,,,,,5.0,,,,,,,,,30,2.0
Antonio Chatman,GNB,26,WR,16,3,,4.0,1.0,,,,,5.0,,,,,,,,,30,1.9
Laveranues Coles,NYJ,28,WR,16,16,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Donald Driver,GNB,30,WR,16,16,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Julius Jones,DAL,24,RB,13,12,5.0,,,,,,,5.0,,,,,,,,,30,2.3
Kevin Jones,DET,23,RB,13,13,5.0,,,,,,,5.0,,,,,,,,,30,2.3
Matt Jones,JAX,22,WR,16,1,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Eddie Kennison,KAN,32,WR,16,16,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Brandon Lloyd,SFO,24,WR,16,15,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Curtis Martin,NYJ,32,RB,12,12,5.0,,,,,,,5.0,,,,,,,,,30,2.5
Willis McGahee,BUF,24,RB,16,15,5.0,,,,,,,5.0,,,,,,,,,30,1.9
Randy McMichael,MIA,26,TE,16,16,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Willie Parker,PIT,25,RB,15,15,4.0,1.0,,,,,,5.0,,,,,,,,,30,2.0
Jerry Porter,OAK,27,WR,16,14,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Jerramy Stevens,SEA,26,TE,16,11,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Reggie Wayne,IND,27,WR,16,16,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Billy Cundiff,DAL,25,K,6,0,,,,,,,,,,,,14.0,14.0,5.0,8.0,,29,4.8
Todd France,2TM,25,K,4,0,,,,,,,,,,,0.0,6.0,6.0,7.0,9.0,,27,6.8
Drew Bennett,TEN,27,WR,13,10,,4.0,,,,,,4.0,,,,,,,,,24,1.8
Reggie Brown,PHI,24,WR,16,11,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Antonio Bryant,CLE,24,WR,16,15,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Dallas Clark,IND,26,TE,15,14,,4.0,,,,,,4.0,,,,,,,,,24,1.6
Warrick Dunn*,ATL,30,RB,16,16,3.0,1.0,,,,,,4.0,,,,,,,,,24,1.5
Ciatrick Fason,MIN,23,RB,13,0,4.0,,,,,,,4.0,,,,,,,,,24,1.8
Dante Hall,KAN,27,WR,16,2,,3.0,,1.0,,,,4.0,,,,,,,,,24,1.5
Greg Jones,JAX,24,FB,14,13,4.0,,,,,,,4.0,,,,,,,,,24,1.7
Jamal Lewis,BAL,26,RB,15,15,3.0,1.0,,,,,,4.0,,,,,,,,,24,1.6
Mewelde Moore,MIN,23,RB,16,8,1.0,2.0,1.0,,,,,4.0,,,,,,,,,24,1.5
Eric Moulds,BUF,32,WR,15,15,,4.0,,,,,,4.0,,,,,,,,,24,1.6
Muhsin Muhammad,CHI,32,WR,15,15,,4.0,,,,,,4.0,,,,,,,,,24,1.6
Ricky Proehl,CAR,37,WR,16,0,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Dominic Rhodes,IND,26,RB,13,1,4.0,,,,,,,4.0,,,,,,,,,24,1.8
Travis Taylor,MIN,27,WR,16,13,,4.0,,,,,,4.0,,,,,,,,,24,1.5
LaBrandon Toefield,JAX,25,RB,9,2,4.0,,,,,,,4.0,,,,,,,,,24,2.7
Ben Troupe,TEN,23,TE,15,11,,4.0,,,,,,4.0,,,,,,,,,24,1.6
Mike Vrabel,NWE,30,RILB,16,16,,3.0,,,,1.0,,4.0,,,,,,,,,24,1.5
Ben Watson,NWE,25,TE,15,9,,4.0,,,,,,4.0,,,,,,,,,24,1.6
Jonathan Wells,HOU,26,RB,15,6,4.0,,,,,,,4.0,,,,,,,,,24,1.6
Robert Ferguson,GNB,26,WR,11,7,,3.0,,,,,,3.0,1.0,,,,,,,,20,1.8
David Garrard,JAX,27,QB,7,5,3.0,,,,,,,3.0,1.0,,,,,,,,20,2.9
David Martin,GNB,26,TE,12,8,,3.0,,,,,,3.0,1.0,,,,,,,,20,1.7
Courtney Anderson,OAK,25,TE,14,13,,3.0,,,,,,3.0,,,,,,,,,18,1.3
Kevan Barlow,SFO,26,RB,12,12,3.0,,,,,,,3.0,,,,,,,,,18,1.5
Arnaz Battle,SFO,25,WR,10,8,,3.0,,,,,,3.0,,,,,,,,,18,1.8
Ladell Betts,WAS,26,RB,12,0,1.0,1.0,,1.0,,,,3.0,,,,,,,,,18,1.5
Marty Booker,MIA,29,WR,15,12,,3.0,,,,,,3.0,,,,,,,,,18,1.2
Isaac Bruce,STL,33,WR,11,10,,3.0,,,,,,3.0,,,,,,,,,18,1.6
Mark Clayton,BAL,23,WR,14,10,1.0,2.0,,,,,,3.0,,,,,,,,,18,1.3
Tim Dwight,NWE,30,WR,16,1,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Braylon Edwards,CLE,22,WR,10,7,,3.0,,,,,,3.0,,,,,,,,,18,1.8
Bobby Engram,SEA,32,WR,13,13,,3.0,,,,,,3.0,,,,,,,,,18,1.4
Brian Finneran,ATL,29,WR,16,7,,2.0,,,,,,2.0,3.0,,,,,,,,18,1.1
Bryan Fletcher,IND,26,TE,16,12,,3.0,,,,,,3.0,,,,,,,,,18,1.1
DeShaun Foster,CAR,25,RB,15,5,2.0,1.0,,,,,,3.0,,,,,,,,,18,1.2
Doug Gabriel,OAK,25,WR,14,2,,3.0,,,,,,3.0,,,,,,,,,18,1.3
Frank Gore,SFO,22,RB,14,1,3.0,,,,,,,3.0,,,,,,,,,18,1.3
Daniel Graham,NWE,27,TE,11,9,,3.0,,,,,,3.0,,,,,,,,,18,1.6
Justin Griffith,ATL,25,FB,16,15,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Verron Haynes,PIT,26,RB,14,0,3.0,,,,,,,3.0,,,,,,,,,18,1.3
Steve Heiden,CLE,29,TE,15,13,,3.0,,,,,,3.0,,,,,,,,,18,1.2
Devery Henderson,NOR,23,WR,15,3,,3.0,,,,,,3.0,,,,,,,,,18,1.2
Maurice Hicks,SFO,27,RB,14,3,3.0,,,,,,,3.0,,,,,,,,,18,1.3
Darrell Jackson,SEA,27,WR,6,6,,3.0,,,,,,3.0,,,,,,,,,18,3.0
Michael Jenkins,ATL,23,WR,14,12,,3.0,,,,,,3.0,,,,,,,,,18,1.3
Jeremi Johnson,CIN,25,FB,16,11,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Derrick Mason,BAL,31,WR,16,16,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Jerome Mathis*+,HOU,22,WR,12,0,,1.0,,2.0,,,,3.0,,,,,,,,,18,1.5
Deuce McAllister,NOR,27,RB,5,5,3.0,,,,,,,3.0,,,,,,,,,18,3.6
Mike McMahon,PHI,26,QB,9,7,3.0,,,,,,,3.0,,,,,,,,,18,2.0
Ryan Moats,PHI,23,RB,7,1,3.0,,,,,,,3.0,,,,,,,,,18,2.6
Dennis Northcutt,CLE,28,WR,16,7,,2.0,1.0,,,,,3.0,,,,,,,,,18,1.1
Eric Parker,SDG,26,WR,15,9,,3.0,,,,,,3.0,,,,,,,,,18,1.2
Samie Parker,KAN,24,WR,12,9,,3.0,,,,,,3.0,,,,,,,,,18,1.5
Patrick Pass,NWE,28,FB,12,4,3.0,,,,,,,3.0,,,,,,,,,18,1.5
Artose Pinner,DET,27,RB,16,2,3.0,,,,,,,3.0,,,,,,,,,18,1.1
Marcus Pollard,DET,33,TE,16,16,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Antwaan Randle El,PIT,26,WR,16,15,,1.0,2.0,,,,,3.0,,,,,,,,,18,1.1
Koren Robinson*,MIN,25,WR,14,5,1.0,1.0,,1.0,,,,3.0,,,,,,,,,18,1.3
Ben Roethlisberger,PIT,23,QB,12,12,3.0,,,,,,,3.0,,,,,,,,,18,1.5
Antowain Smith,NOR,33,RB,16,7,3.0,,,,,,,3.0,,,,,,,,,18,1.1
L.J. Smith,PHI,25,TE,16,16,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Jerald Sowell,NYJ,31,FB,16,14,1.0,2.0,,,,,,3.0,,,,,,,,,18,1.1
Fred Taylor,JAX,29,RB,11,11,3.0,,,,,,,3.0,,,,,,,,,18,1.6
Adalius Thomas,BAL,28,LLB,16,16,,,,,2.0,1.0,,3.0,,,,,,,,,18,1.1
Michael Turner,SDG,23,RB,16,0,3.0,,,,,,,3.0,,,,,,,,,18,1.1
Troy Walters,IND,29,WR,16,1,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Roddy White,ATL,24,WR,16,8,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Shaun Suisham,DAL,24,K,3,0,,,,,,,,,,,,8.0,8.0,3.0,4.0,,17,5.7
J.J. Arrington,ARI,22,RB,15,5,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Champ Bailey*+,DEN,27,LCB,14,14,,,,,,2.0,,2.0,,,,,,,,,12,0.9
Mike Bartrum*,PHI,35,LS,16,0,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Drew Bledsoe,DAL,33,QB,16,16,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Aaron Brooks,NOR,29,QB,13,13,2.0,,,,,,,2.0,,,,,,,,,12,0.9
Sheldon Brown,PHI,26,RCB,16,16,,,,,1.0,1.0,,2.0,,,,,,,,,12,0.8
Troy Brown,NWE,34,WR/DB,13,3,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Dwayne Carswell,DEN,33,TE,7,0,,2.0,,,,,,2.0,,,,,,,,,12,1.7
Rock Cartwright,WAS,26,FB,16,0,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Desmond Clark,CHI,28,TE,16,16,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Keary Colbert,CAR,23,WR,16,16,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Patrick Crayton,DAL,26,WR,11,0,,2.0,,,,,,2.0,,,,,,,,,12,1.1
Karlos Dansby,ARI,24,LLB,15,15,,,,,,2.0,,2.0,,,,,,,,,12,0.8
Najeh Davenport,GNB,26,RB,5,1,2.0,,,,,,,2.0,,,,,,,,,12,2.4
Reuben Droughns,CLE,27,RB,16,16,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Andre Dyson,SEA,26,LCB,10,5,,,,,1.0,1.0,,2.0,,,,,,,,,12,1.2
Marc Edwards,CHI,31,FB,8,5,,2.0,,,,,,2.0,,,,,,,,,12,1.5
Christian Fauria,NWE,34,TE,16,10,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Tony Fisher,GNB,26,RB,14,4,1.0,1.0,,,,,,2.0,,,,,,,,,12,0.9
Ryan Fitzpatrick,STL,23,QB,4,3,2.0,,,,,,,2.0,,,,,,,,,12,3.0
Jabar Gaffney,HOU,25,WR,16,13,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Justin Gage,CHI,24,WR,15,11,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Michael Gaines,CAR,25,TE,11,6,,2.0,,,,,,2.0,,,,,,,,,12,1.1
David Givens,NWE,25,WR,13,10,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Tony Gonzalez*,KAN,29,TE,16,16,,2.0,,,,,,2.0,,,,,,,,,12,0.8
D.J. Hackett,SEA,24,WR,13,3,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Az-Zahir Hakim,NOR,28,WR,12,2,,2.0,,,,,,2.0,,,,,,,,,12,1.0
Clinton Hart,SDG,28,SS,16,5,,,,,,2.0,,2.0,,,,,,,,,12,0.8
Noah Herron,2TM,23,RB,7,0,2.0,,,,,,,2.0,,,0.0,,,,,,12,1.7
Cedric Houston,NYJ,23,RB,12,4,2.0,,,,,,,2.0,,,,,,,,,12,1.0
Randy Hymes,BAL,26,WR,16,3,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Andre Johnson,HOU,24,WR,13,13,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Brandon Jones,TEN,23,WR,10,8,,2.0,,,,,,2.0,,,,,,,,,12,1.2
Cato June*,IND,26,RLB,13,13,,,,,,2.0,,2.0,,,,,,,,,12,0.9
Erron Kinney,TEN,28,TE,14,14,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Donald Lee,GNB,25,TE,15,5,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Byron Leftwich,JAX,25,QB,11,11,2.0,,,,,,,2.0,,,,,,,,,12,1.1
Kris Mangum,CAR,32,TE,14,9,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Justin McCareins,NYJ,27,WR,16,16,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Terrence McGee,BUF,25,LCB,15,14,,,,1.0,,1.0,,2.0,,,,,,,,,12,0.8
Vernand Morency,HOU,25,RB,12,1,2.0,,,,,,,2.0,,,,,,,,,12,1.0
Quincy Morgan,PIT,28,WR,16,0,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Antwan Odom,TEN,24,RDE,16,9,,,,,2.0,,,2.0,,,,,,,,,12,0.8
Jarrett Payton,TEN,25,RB,13,0,2.0,,,,,,,2.0,,,,,,,,,12,0.9
Chris Perry,CIN,24,RB,14,2,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Tab Perry,CIN,23,WR,16,0,1.0,1.0,,,,,,2.0,,,,,,,,,12,0.8
Adrian Peterson,CHI,26,RB,16,0,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Michael Pittman,TAM,30,RB,16,4,1.0,1.0,,,,,,2.0,,,,,,,,,12,0.8
Jake Plummer*,DEN,31,QB,16,16,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Josh Reed,BUF,25,WR,16,6,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Bo Scaife,TEN,24,TE,16,5,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Darren Sharper*,MIN,30,FS,14,14,,,,,,2.0,,2.0,,,,,,,,,12,0.9
Alex Smith,TAM,23,TE,16,10,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Vinny Testaverde,NYJ,42,QB,6,4,2.0,,,,,,,2.0,,,,,,,,,12,2.0
Ben Utecht,IND,24,TE,12,2,,2.0,,,,,,2.0,,,,,,,,,12,1.0
Nathan Vasher*,CHI,24,RCB,16,15,,,,,,1.0,1.0,2.0,,,,,,,,,12,0.8
Roydell Williams,TEN,24,WR,10,2,,2.0,,,,,,2.0,,,,,,,,,12,1.2
Troy Williamson,MIN,22,WR,14,3,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Derrick Wimbush,JAX,25,RB,14,1,1.0,,,1.0,,,,2.0,,,,,,,,,12,0.9
George Wrighster,JAX,24,TE,16,6,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Doug Brien,CHI,35,K,3,0,,,,,,,,,,,,7.0,7.0,1.0,4.0,,10,3.3
Marshall Faulk,STL,32,RB,16,1,,1.0,,,,,,1.0,1.0,,,,,,,,8,0.5
Arlen Harris,STL,25,RB,16,0,1.0,,,,,,,1.0,1.0,,,,,,,,8,0.5
Matt Schobel,CIN,27,TE,16,1,,1.0,,,,,,1.0,1.0,,,,,,,,8,0.5
Jason Taylor*,MIA,31,RDE,16,16,,,,,1.0,,,1.0,,,,,,,,1.0,8,0.5
Mike Adams,SFO,24,FS,14,10,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Stephen Alexander,DEN,30,TE,16,15,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Will Allen,TAM,23,FS,13,8,,,,,1.0,,,1.0,,,,,,,,,6,0.5
Otis Amey,SFO,24,WR,11,0,,,1.0,,,,,1.0,,,,,,,,,6,0.5
Adam Archuleta,STL,28,SS,14,14,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Tom Ashworth,NWE,28,RT,14,11,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Boss Bailey,DET,26,LLB,11,11,,,,,,1.0,,1.0,,,,,,,,,6,0.5
Chris Baker,NYJ,26,TE,8,8,,1.0,,,,,,1.0,,,,,,,,,6,0.8
Nick Barnett,GNB,24,MLB,16,16,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Charlie Batch,PIT,31,QB,4,2,1.0,,,,,,,1.0,,,,,,,,,6,1.5
Adam Bergen,ARI,22,TE,16,9,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Chase Blackburn,NYG,22,LB,15,2,,,,,,1.0,,1.0,,,,,,,,,6,0.4
Dwayne Blakley,ATL,26,TE,16,1,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Leigh Bodden,CLE,24,RCB,13,11,,,,,,,1.0,1.0,,,,,,,,,6,0.5
Kyle Boller,BAL,24,QB,9,9,1.0,,,,,,,1.0,,,,,,,,,6,0.7
Kyle Brady,JAX,33,TE,16,14,,1.0,,,,,,1.0,,,,,,,,,6,0.4
Tom Brady*,NWE,28,QB,16,16,1.0,,,,,,,1.0,,,,,,,,,6,0.4
