Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Matt Cassel,26,NWE,QB,16,15,0,0,0,0,0,0,7,2,-17,0,0.0,0,0,0,0,0,0,
Danny Clark,31,NYG,LLB,16,15,0,0,0,0,1,2,0,0,0,0,0.0,69,43,26,6,1,0,
Kenyon Coleman,29,NYJ,RDE,16,15,0,0,0,0,1,1,0,0,0,0,0.5,55,44,11,1,2,0,
Kerry Collins,36,TEN,QB,16,15,0,0,0,0,0,0,5,2,-5,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-2"
Antonio Cromartie,24,SDG,RCB,16,15,2,66,1,52,9,0,2,0,0,0,0.0,64,60,4,0,0,0,
Elvis Dumervil,24,DEN,RDE,16,15,0,0,0,0,0,1,0,1,0,0,5.0,24,17,7,4,13,0,
Aubrayo Franklin,28,SFO,RDT,16,15,0,0,0,0,2,2,0,0,0,0,1.0,46,33,13,4,3,0,
Chad Greenway,25,MIN,LLB,16,15,0,0,0,0,5,3,0,0,0,0,5.5,116,87,29,11,8,0,
Cedric Griffin,26,MIN,RCB,16,15,1,-2,0,-2,14,4,0,0,0,0,0.0,91,80,11,2,0,0,
Anthony Henry,32,DAL,RCB,16,15,1,0,0,0,5,1,0,2,0,0,2.0,50,39,11,2,2,0,
Renaldo Hill,30,MIA,FS,16,15,3,34,0,17,4,0,0,0,0,0,0.0,78,63,15,2,0,0,
Vonnie Holliday,33,MIA,RDE,16,15,0,0,0,0,1,0,0,1,0,0,3.5,46,29,17,4,7,0,
DeSean Jackson,22,PHI,WR,16,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Rashad Jeanty,25,CIN,LLB,16,15,0,0,0,0,2,2,0,1,0,0,0.0,99,63,36,5,2,0,
Greg Jennings,25,GNB,WR,16,15,0,0,0,0,0,0,1,2,3,0,0.0,0,0,0,0,0,0,
Ben Leber,30,MIN,RLB,16,15,2,29,0,28,7,1,1,4,10,0,1.5,64,47,17,4,4,0,
Curtis Lofton,22,ATL,MLB,16,15,0,0,0,0,2,1,0,0,0,0,1.0,94,67,27,4,2,0,
Brandon McDonald,23,CLE,RCB,16,15,5,146,1,98,16,1,0,0,0,0,0.0,75,64,11,5,1,0,
Rocky McIntosh,26,WAS,RLB,16,15,1,4,0,4,5,2,0,0,0,0,2.0,88,61,27,3,5,0,
Zach Miller,23,OAK,TE,16,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Kawika Mitchell,29,BUF,RLB,16,15,2,33,0,32,3,2,0,0,0,0,4.0,82,57,25,10,7,0,
Muhsin Muhammad,35,CAR,WR,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Adrian Peterson,23,MIN,RB,16,15,0,0,0,0,0,0,9,2,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-4,AP OPoY-2"
Julian Peterson,30,SEA,RLB,16,15,0,0,0,0,6,4,0,1,0,0,5.0,86,65,21,6,8,0,PB
Bryan Robinson,34,ARI,LDT,16,15,0,0,0,0,0,0,0,0,0,0,1.0,20,16,4,3,2,0,
Clint Session,24,IND,LLB,16,15,0,0,0,0,0,2,0,0,0,0,0.0,94,74,20,11,0,0,
Visanthe Shiancoe,28,MIN,TE,16,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Steve Slaton,22,HOU,RB,16,15,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Isaac Sopoaga,27,SFO,LDT,16,15,0,0,0,0,1,0,0,0,0,0,1.0,40,26,14,4,2,0,
Marcus Spears,25,DAL,LDE,16,15,0,0,0,0,2,1,0,0,0,0,1.0,35,23,12,5,6,0,
Bryan Thomas,29,NYJ,LOLB,16,15,0,0,0,0,1,2,0,1,0,0,5.5,59,40,19,10,6,0,
Hines Ward,32,PIT,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Roddy White,27,ATL,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
Jamal Williams,32,SDG,NT,16,15,0,0,0,0,3,0,0,0,0,0,1.5,56,46,10,8,2,0,
Gibril Wilson,27,OAK,SS,16,15,2,5,0,5,3,1,0,3,9,0,1.5,134,98,36,3,2,1,
Andre Carter,29,WAS,RDE,16,14,0,0,0,0,2,0,0,0,0,0,4.0,37,24,13,7,19,0,
Ryan Cook,25,MIN,RT,16,14,0,0,0,0,0,0,0,2,2,0,0.0,0,0,0,0,0,0,
Keith Ellison,24,BUF,LLB,16,14,0,0,0,0,2,0,0,1,0,0,0.0,73,49,24,2,0,0,
Ted Ginn Jr.,23,MIA,WR,16,14,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,
Ryan Grant,26,GNB,RB,16,14,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,,,0,
Gerald Hayes,28,ARI,MLB,16,14,0,0,0,0,4,4,0,2,0,0,0.5,88,67,21,6,3,0,
Lawrence Jackson,23,SEA,RDE,16,14,0,0,0,0,0,0,0,0,0,0,2.0,29,21,8,1,4,0,
Thomas Jones,30,NYJ,RB,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Cato June,29,TAM,LLB,16,14,1,1,0,1,2,0,0,0,0,0,0.0,67,49,18,3,0,0,
Marquand Manuel,29,DEN,SS,16,14,0,0,0,0,4,0,0,0,0,0,0.0,84,62,22,1,1,0,
Carlos Rogers,27,WAS,RCB,16,14,2,73,0,42,24,0,0,1,0,0,0.0,56,49,7,1,0,0,
Matt Roth,26,MIA,LOLB,16,14,0,0,0,0,4,2,0,0,0,0,5.0,53,46,7,9,6,0,
Zach Thomas,35,DAL,RILB,16,14,0,0,0,0,3,0,0,1,0,0,1.0,94,65,29,4,1,0,
Mike Vrabel,33,NWE,LOLB,16,14,1,5,0,5,4,1,0,1,0,0,4.0,62,40,22,10,10,0,
Bobby Wade,27,MIN,WR,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Wes Welker,27,NWE,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Akin Ayodele,29,MIA,RILB,16,13,2,29,0,17,4,0,0,1,0,0,0.0,75,58,17,2,0,0,
Bernard Berrian,28,MIN,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Ronnie Brown,27,MIA,RB,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,"PB,AP CPoY-8"
Corey Chavous,32,STL,SS,16,13,0,0,0,0,1,0,0,1,0,0,0.0,63,52,11,2,3,0,
Gosder Cherilus,24,DET,RT,16,13,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Jason Ferguson,34,MIA,NT/LDT,16,13,0,0,0,0,0,0,0,0,0,0,0.0,22,18,4,5,1,0,
Reggie Hayward,29,JAX,RDE,16,13,0,0,0,0,3,2,0,1,4,0,4.5,24,22,2,11,12,0,
Devery Henderson,26,NOR,WR,16,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Kendall Langford,22,MIA,LDE,16,13,0,0,0,0,4,0,0,0,0,0,2.0,31,25,6,6,2,0,
Jim Leonhard,26,BAL,SS,16,13,1,35,1,35,6,0,1,1,0,0,1.0,69,55,14,2,5,0,
Ovie Mughelli,28,ATL,FB,16,13,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0,
Igor Olshansky,26,SDG,LDE,16,13,0,0,0,0,1,0,0,0,0,0,2.0,28,20,8,2,4,0,
Gerald Sensabaugh,25,JAX,SS,16,13,4,38,0,23,8,0,0,0,0,0,0.0,70,59,11,2,0,0,
Matt Spaeth,25,PIT,TE,16,13,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Takeo Spikes,32,SFO,LLB,16,13,3,14,0,13,7,2,1,1,0,0,1.0,96,61,35,3,4,0,
Michael Boley,26,ATL,LLB,16,12,1,16,0,16,9,0,0,1,0,0,0.0,73,63,10,2,1,0,
Rashied Davis,29,CHI,WR,16,12,0,0,0,0,0,0,0,1,0,1,0.0,6,5,1,0,0,0,
Chris Gocong,25,PHI,LLB,16,12,0,0,0,0,6,1,0,1,0,1,2.0,59,43,16,6,3,0,
Clint Ingram,25,JAX,LLB/RLB,16,12,0,0,0,0,0,1,1,0,7,0,2.0,37,32,5,6,3,0,
Tim Jennings,25,IND,RCB,16,12,2,9,0,6,7,2,0,2,0,0,0.0,66,51,15,3,0,0,
Vonta Leach,27,HOU,FB,16,12,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Brady Poppinga,29,GNB,LLB,16,12,0,0,0,0,1,0,0,0,0,0,0.0,69,48,21,4,2,0,
Clifton Ryan,24,STL,RDT,16,12,0,0,0,0,1,0,0,0,0,0,0.0,31,23,8,5,3,0,
Derek Schouman,23,BUF,TE,16,12,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Kevin Smith,22,DET,RB,16,12,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Amani Toomer,34,NYG,WR,16,12,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,,,0,
Stephen Tulloch,23,TEN,MLB,16,12,0,0,0,0,2,0,0,2,4,0,1.0,83,63,20,4,1,0,
Josh Wilson,23,SEA,RCB,16,12,4,135,1,75,9,3,3,2,0,0,1.0,76,69,7,3,1,0,
Will Witherspoon,28,STL,MLB,16,12,1,2,0,2,3,0,0,1,0,0,1.0,72,57,15,3,3,0,
Anthony Becht,31,STL,TE,16,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ryan Denney,31,BUF,RDE,16,11,0,0,0,0,7,1,0,0,0,0,4.0,58,40,18,9,7,0,
Demetric Evans,29,WAS,LDE,16,11,0,0,0,0,2,0,0,0,0,0,3.5,33,21,12,6,7,0,
Ahmard Hall,29,TEN,FB,16,11,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Brad Hoover,32,CAR,FB,16,11,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Jim Kleinsasser,31,MIN,TE,16,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Brandon Meriweather,24,NWE,SS,16,11,4,25,0,19,9,2,0,0,0,0,2.0,83,61,22,5,2,0,
Jay Richardson,24,OAK,LDE,16,11,0,0,0,0,1,0,0,0,0,0,3.0,53,39,14,5,4,1,
Dominique Rodgers-Cromartie,22,ARI,RCB,16,11,4,157,1,99,19,0,1,1,0,0,0.0,43,39,4,1,0,0,
Ko Simpson,25,BUF,FS,16,11,0,0,0,0,2,0,0,0,0,0,0.0,66,51,15,1,0,0,
Darryl Tapp,24,SEA,LDE,16,11,0,0,0,0,0,4,0,1,0,0,5.5,55,46,9,7,13,0,
Jamie Winborn,29,DEN,LLB,16,11,0,0,0,0,11,0,0,0,0,0,0.5,99,74,25,5,2,0,
Billy Bajema,26,SFO,TE,16,10,0,0,0,0,0,0,0,1,0,0,0.0,6,3,3,0,0,0,
Quinton Culberson,23,STL,LLB,16,10,0,0,0,0,2,0,0,1,10,0,0.0,50,40,10,5,3,0,
Hiram Eugene,28,OAK,FS,16,10,0,0,0,0,3,1,0,0,0,0,0.0,57,46,11,0,0,0,
Omar Gaither,24,PHI,RLB,16,10,0,0,0,0,6,1,0,2,6,0,2.5,59,51,8,10,3,0,
John Gilmore,29,TAM,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Parys Haralson,24,SFO,RLB,16,10,0,0,0,0,2,0,0,1,0,0,8.0,39,28,11,10,9,0,
Madison Hedgecock,27,NYG,FB,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,AP-2
Joe Klopfenstein,25,STL,TE,16,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dwight Lowery,22,NYJ,RCB,16,10,1,0,0,0,16,5,0,0,0,0,0.0,64,54,10,1,0,0,
Ryan Nece,29,DET,LLB,16,10,1,18,0,18,4,0,0,0,0,0,1.5,68,45,23,4,2,0,
Deltha O'Neal,31,NWE,LCB,16,10,3,49,0,47,8,0,0,0,0,0,0.0,32,30,2,0,0,0,
Kalvin Pearson,30,DET,FS,16,10,0,0,0,0,4,4,0,2,0,0,1.0,84,66,18,2,0,0,
Antonio Smith,27,ARI,LDE,16,10,0,0,0,0,0,2,0,3,16,0,3.5,41,31,10,7,13,0,
Paul Spicer,33,JAX,LDE,16,10,0,0,0,0,2,1,0,0,0,0,3.5,34,31,3,4,7,0,
Victor Adeyanju,25,STL,LDE,16,9,0,0,0,0,0,0,0,0,0,0,2.0,47,40,7,8,4,0,
David Baas,27,SFO,LG,16,9,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Steve Breaston,25,ARI,WR,16,9,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
John Carlson,24,SEA,TE,16,9,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,
Devard Darling,26,KAN,WR,16,9,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
Keith Davis,30,DAL,SS,16,9,0,0,0,0,1,0,0,0,0,0,0.0,39,30,9,0,0,0,
Abram Elam,27,NYJ,SS,16,9,1,92,1,92,3,3,0,0,0,0,2.0,69,48,21,3,1,0,
La'Roi Glover,34,STL,LDT,16,9,0,0,0,0,1,0,0,0,0,0,0.5,30,20,10,2,7,0,
Corey Graham,23,CHI,RCB,16,9,1,6,0,6,8,1,0,1,0,0,0.0,90,76,14,3,0,0,
Derrick Harvey,22,JAX,LDE/RDE,16,9,1,0,0,0,2,0,0,0,0,0,3.5,19,15,4,5,8,0,
Brandon Johnson,25,CIN,RLB,16,9,2,35,0,35,4,0,0,0,0,0,1.5,83,46,37,6,4,0,
Fred Smoot,29,WAS,LCB,16,9,1,0,0,0,7,0,0,0,0,0,0.0,54,43,11,0,0,0,
Demorrio Williams,28,KAN,LLB,16,9,0,0,0,0,1,1,0,2,0,0,0.0,62,46,16,4,1,0,
Tramon Williams,25,GNB,RCB/LCB,16,9,5,78,0,39,14,2,0,1,0,0,0.0,57,52,5,1,0,0,
Chase Blackburn,25,NYG,RLB,16,8,0,0,0,0,0,1,0,1,12,0,1.0,61,40,21,2,1,0,
Tim Dobbins,26,SDG,RILB,16,8,1,4,0,4,4,3,0,0,0,0,0.0,59,47,12,1,0,0,
Bobby McCray,27,NOR,LDE,16,8,0,0,0,0,0,1,0,0,0,0,6.0,29,25,4,12,14,0,
Martellus Bennett,21,DAL,TE,16,7,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Kevin Bentley,29,HOU,RLB,16,7,0,0,0,0,1,0,0,1,0,0,1.0,57,38,19,4,1,0,
Patrick Crayton,29,DAL,WR,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Tim Hightower,22,ARI,RB,16,7,0,0,0,0,0,0,2,1,0,0,0.0,1,0,1,0,0,0,
Domenik Hixon,24,NYG,WR,16,7,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,0,0,0,
Michael Huff,25,OAK,FS,16,7,0,0,0,0,5,0,0,0,0,0,0.0,28,23,5,0,0,0,
Tory Humphrey,25,GNB,TE,16,7,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Tyrell Johnson,23,MIN,FS,16,7,1,0,0,0,2,0,0,1,7,0,0.0,31,24,7,0,0,0,
Luke Lawton,28,OAK,FB,16,7,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
David Martin,29,MIA,TE,16,7,0,0,0,0,0,1,1,0,0,0,0.0,4,3,1,0,0,0,
Greg Olsen,23,CHI,TE,16,7,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0,
John Owens,28,DET,TE,16,7,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Bo Scaife,27,TEN,TE,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Bryan Scott,27,BUF,FS/SS,16,7,0,0,0,0,3,1,0,1,0,0,1.0,69,56,13,8,2,0,
Matt Wilhelm,27,SDG,ILB,16,7,1,8,0,8,2,0,0,0,0,0,0.0,51,41,10,1,1,0,
Fred Bennett,25,HOU,LCB,16,6,2,26,0,23,6,2,0,0,0,0,0.0,43,35,8,0,0,0,
Davone Bess,23,MIA,WR,16,6,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Josh Bullocks,25,NOR,FS,16,6,1,23,0,23,6,1,0,0,0,0,0.0,40,33,7,0,1,0,
Tony Curtis,25,DAL,TE,16,6,0,0,0,0,0,0,1,1,14,0,0.0,1,1,0,0,0,0,
Michael Gaines,28,DET,TE,16,6,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Kelly Jennings,26,SEA,RCB,16,6,0,0,0,0,12,0,0,0,0,0,0.0,42,36,6,0,0,0,
Akeem Jordan,23,PHI,LLB,16,6,0,0,0,0,0,0,0,2,0,0,0.0,62,53,9,7,0,0,
Travis Kirschke,34,PIT,DE,16,6,0,0,0,0,0,0,0,1,0,0,2.0,46,30,16,3,8,0,
Leodis McKelvin,23,BUF,RCB,16,6,2,64,1,64,5,1,1,1,0,0,0.0,32,26,6,0,0,0,
Lance Moore,25,NOR,WR,16,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dante Rosario,24,CAR,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Mike Sellers,33,WAS,FB,16,6,0,0,0,0,0,0,1,0,0,0,0.0,13,11,2,0,0,0,PB
Wesley Woodyard,22,DEN,RLB,16,6,0,0,0,0,1,0,0,0,0,0,0.0,55,47,8,5,0,0,
H.B. Blades,24,WAS,LLB,16,5,0,0,0,0,1,0,0,0,0,0,0.0,60,40,20,1,0,0,
David Bowens,31,NYJ,RILB,16,5,1,24,0,24,3,2,1,2,0,0,4.0,40,21,19,4,9,0,
Nick Cole,24,PHI,RG,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Mike Cox,23,KAN,FB,16,5,0,0,0,0,0,0,0,1,1,0,0.0,2,1,1,0,0,0,
Demarcus Faggins,29,HOU,LCB,16,5,0,0,0,0,2,0,0,0,0,0,0.0,28,23,5,0,0,0,
Syndric Steptoe,24,CLE,WR,16,5,0,0,0,0,0,0,1,1,6,0,0.0,0,0,0,0,0,0,
Naufahu Tahi,27,MIN,FB,16,5,0,0,0,0,0,0,1,1,0,0,0.0,5,4,1,0,0,0,
James Thrash,33,WAS,WR,16,5,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,
Daniel Coats,24,CIN,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Shaun Cody,25,DET,DT,16,4,0,0,0,0,3,0,0,0,0,0,0.0,37,26,11,5,2,0,
Heath Evans,30,NWE,FB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Jonathan Fanene,26,CIN,DE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,31,21,10,4,4,0,
Aaron Francisco,25,ARI,DB,16,4,0,0,0,0,1,1,0,0,0,0,0.0,56,48,8,2,0,0,
William Gay,23,PIT,DB,16,4,1,12,0,12,7,0,0,0,0,0,0.0,41,33,8,2,0,0,
Louis Leonard,24,CLE,DT,16,4,0,0,0,0,0,0,0,0,0,0,0.0,25,19,6,0,1,0,
Mewelde Moore,26,PIT,RB,16,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Steve Smith,23,NYG,WR,16,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Randy Starks,25,MIA,DE,16,4,1,8,0,8,3,0,0,0,0,0,3.0,29,22,7,3,7,0,
Tony Stewart,29,OAK,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0,
Jonathan Wilhite,24,NWE,DB,16,4,1,16,0,16,2,0,0,0,0,0,0.0,28,24,4,0,0,0,
Coy Wire,30,ATL,DB,16,4,0,0,0,0,1,0,0,0,0,0,0.0,35,29,6,1,0,0,
Jay Alford,25,NYG,DT,16,3,0,0,0,0,1,0,0,0,0,0,2.5,15,10,5,3,4,0,
Ralph Brown,30,ARI,DB,16,3,1,0,0,0,6,0,0,1,11,0,0.0,23,19,4,1,2,0,
Antoine Cason,22,SDG,DB,16,3,2,69,1,59,7,1,1,0,0,0,0.0,75,59,16,2,0,0,
Tashard Choice,24,DAL,RB,16,3,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,
Joel Dreessen,26,HOU,TE,16,3,0,0,0,0,0,0,1,1,0,0,0.0,8,6,2,0,0,0,
Ryan Fowler,26,TEN,LB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,29,20,9,9,9,0,
Joselio Hanson,27,PHI,DB,16,3,1,13,0,13,5,0,0,1,96,1,1.0,38,27,11,2,2,0,
Jacob Hester,23,SDG,RB,16,3,0,0,0,0,0,0,1,1,0,0,0.0,14,9,5,0,0,0,
Johnnie Lee Higgins,25,OAK,WR,16,3,0,0,0,0,0,0,1,1,-3,0,0.0,0,0,0,,,0,
Chris Hoke,32,PIT,DT,16,3,0,0,0,0,0,0,0,0,0,0,0.5,16,12,4,2,3,0,
Israel Idonije,28,CHI,DE,16,3,0,0,0,0,6,0,0,0,0,0,3.5,24,22,2,5,10,0,
Fred Jackson,27,BUF,RB,16,3,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
Brad Johnson,40,DAL,QB,16,3,0,0,0,0,0,0,1,1,-15,0,0.0,0,0,0,0,0,0,
Maurice Jones-Drew,23,JAX,RB,16,3,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,
Dan Klecko,27,PHI,DT,16,3,0,0,0,0,0,0,0,0,0,0,2.0,3,3,0,2,2,0,
John Kuhn,26,GNB,FB,16,3,0,0,0,0,0,0,0,1,0,0,0.0,8,7,1,0,0,0,
Kenny Phillips,22,NYG,DB,16,3,1,0,0,0,5,0,0,0,0,0,0.0,67,55,12,1,2,0,
DelJuan Robinson,24,HOU,DT,16,3,0,0,0,0,0,1,0,0,0,0,0.0,27,19,8,5,0,0,
Lito Sheppard,27,PHI,DB,16,3,1,0,0,0,4,1,0,0,0,0,0.0,21,18,3,0,0,0,
Josh Thomas,27,IND,DE,16,3,0,0,0,0,1,0,0,0,0,0,0.0,28,23,5,2,0,0,
Jeff Ulbrich,31,SFO,LB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,18,14,4,0,0,0,
Derrick Ward,28,NYG,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Ricky Williams,31,MIA,RB,16,3,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,0,0,
George Wilson,27,BUF,WR,16,3,0,0,0,0,0,0,0,2,0,0,1.5,25,20,5,1,2,0,
Kevin Burnett,26,DAL,LB,16,2,0,0,0,0,3,1,0,1,0,0,2.0,38,29,9,2,3,0,
Chris Carr,25,TEN,DB,16,2,1,0,0,0,5,0,2,1,0,0,0.0,32,29,3,2,0,0,
Tyrone Carter,32,PIT,DB,16,2,3,64,1,32,5,0,0,0,0,0,0.0,16,12,4,2,0,0,
Jacques Cesaire,28,SDG,DE,16,2,0,0,0,0,2,0,0,0,0,0,2.0,22,16,6,2,4,0,
Jamaal Charles,22,KAN,RB,16,2,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Patrick Cobbs,25,MIA,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0,
Fred Evans,25,MIN,DT,16,2,0,0,0,0,0,0,0,0,0,0,0.0,16,6,10,0,2,0,
DeShaun Foster,28,SFO,RB,16,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Alex Hall,23,CLE,LB,16,2,0,0,0,0,0,2,0,0,0,0,3.0,28,26,2,3,7,0,
James Hall,31,STL,DE,16,2,0,0,0,0,0,0,0,0,0,0,6.5,44,37,7,10,12,0,
Kyries Hebert,28,CIN,DB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,36,22,14,1,0,0,
Jason Hill,23,SFO,WR,16,2,0,0,0,0,0,0,1,0,0,0,0.0,10,8,2,0,0,0,
Ike Hilliard,32,TAM,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Darcy Johnson,25,NYG,TE,16,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Bryan Kehl,24,NYG,LB,16,2,1,17,0,17,1,0,0,0,0,0,1.0,35,25,10,2,1,0,
Mark LeVoir,26,NWE,T,16,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Phillip Merling,23,MIA,DE,16,2,1,25,1,25,2,0,0,1,0,0,1.0,26,20,6,2,4,0,
Karl Paymah,26,DEN,DB,16,2,1,13,0,13,5,0,0,1,0,0,0.0,39,35,4,1,0,0,
Orlando Scandrick,21,DAL,DB,16,2,0,0,0,0,4,0,0,0,0,0,1.0,36,35,1,1,1,0,
Craig Stevens,24,TEN,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Lawrence Timmons,22,PIT,LB,16,2,1,89,0,89,3,1,0,1,0,0,5.0,65,43,22,7,12,0,
Jerheme Urban,28,ARI,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0,
LenDale White,24,TEN,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Sam Williams,28,OAK,DE,16,2,1,0,0,0,1,0,0,1,0,0,0.0,12,9,3,2,0,0,
Mike Wright,26,NWE,DE,16,2,0,0,0,0,0,2,0,0,0,0,2.5,27,21,6,2,8,0,
Todd Yoder,30,WAS,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Jeff Zgonina,38,HOU,DT,16,2,0,0,0,0,0,0,0,1,0,0,0.0,19,13,6,1,0,0,
Charlie Anderson,27,MIA,LB,16,1,0,0,0,0,0,2,0,1,0,0,2.5,28,21,7,2,4,1,
David Anderson,25,HOU,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Will Blackmon,24,GNB,DB,16,1,0,0,0,0,0,2,4,4,0,0,0.0,35,30,5,0,0,0,
Chauncey Davis,25,ATL,DE,16,1,0,0,0,0,1,1,0,3,1,0,4.0,39,30,9,9,4,0,
Greg Estandia,26,JAX,TE,16,1,0,0,0,0,0,0,1,0,-1,0,0.0,4,4,0,0,0,0,
Vincent Fuller,26,TEN,DB,16,1,0,0,0,0,2,1,0,0,0,0,0.0,48,37,11,3,5,0,
Matt Giordano,26,IND,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,23,19,4,0,0,0,
Corey Ivy,31,BAL,DB,16,1,0,0,0,0,3,1,0,0,0,0,2.5,51,46,5,2,5,0,
Chevis Jackson,23,ATL,DB,16,1,1,95,1,95,5,0,0,0,0,0,0.0,31,26,5,1,1,0,
Tank Johnson,27,DAL,DT,16,1,0,0,0,0,0,1,0,0,0,0,1.0,22,13,9,4,4,0,
Nate Jones,26,MIA,DB,16,1,1,0,0,0,1,0,0,1,0,0,3.0,24,20,4,3,3,0,
Trumaine McBride,23,CHI,DB,16,1,1,0,0,0,2,0,0,0,0,0,0.0,11,10,1,1,0,0,
