Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
James Jones,26,GNB,16,3,87,50,679,13.6,5,33,50.6,66,3.1,42.4,57.5,7.8,3,
Felix Jones,23,DAL,16,7,52,48,450,9.4,1,11,50.0,71,3.0,28.1,92.3,8.7,2,
Steve Smith,25,NYG,9,7,75,48,529,11.0,3,26,57.3,45,5.3,58.8,64.0,7.1,0,
Ahmad Bradshaw,24,NYG,16,11,58,47,314,6.7,0,18,44.8,18,2.9,19.6,81.0,5.4,7,
Steve Breaston,27,ARI,13,11,87,47,718,15.3,1,32,44.8,37,3.6,55.2,54.0,8.3,0,
DeSean Jackson,24,PHI,14,14,95,47,1056,22.5,6,32,43.2,91,3.4,75.4,49.5,11.1,4,"PB,AP OPoY-5"
Darren McFadden,23,OAK,13,13,61,47,507,10.8,3,22,47.5,67,3.6,39.0,77.0,8.3,4,
Tony Moeaki,23,KAN,15,15,73,47,556,11.8,3,31,53.4,34,3.1,37.1,64.4,7.6,0,
Visanthe Shiancoe,30,MIN,16,9,79,47,530,11.3,2,20,46.8,33,2.9,33.1,59.5,6.7,0,
Earl Bennett,23,CHI,14,3,71,46,561,12.2,3,27,50.7,48,3.3,40.1,64.8,7.9,1,
Frank Gore,27,SFO,11,11,72,46,452,9.8,2,15,38.9,41,4.2,41.1,63.9,6.3,4,
Steven Jackson,27,STL,16,16,62,46,383,8.3,0,14,41.9,49,2.9,23.9,74.2,6.2,1,PB
Steve Smith Sr.,31,CAR,14,14,100,46,554,12.0,2,24,37.0,39,3.3,39.6,46.0,5.5,3,
Cadillac Williams,28,TAM,16,9,64,46,355,7.7,1,19,39.1,20,2.9,22.2,71.9,5.5,1,
Dez Bryant,22,DAL,12,2,73,45,561,12.5,6,23,45.2,46,3.8,46.8,61.6,7.7,1,
Jamaal Charles,24,KAN,16,6,64,45,468,10.4,3,22,51.6,31,2.8,29.3,70.3,7.3,3,"PB,AP-1"
Aaron Hernandez,21,NWE,14,7,64,45,563,12.5,6,27,54.7,46,3.2,40.2,70.3,8.8,0,
Jordy Nelson,25,GNB,16,4,64,45,582,12.9,2,25,62.5,80,2.8,36.4,70.3,9.1,3,
Tony Scheffler,27,DET,15,4,72,45,378,8.4,1,23,47.2,25,3.0,25.2,62.5,5.3,1,
Anthony Armstrong,27,WAS,15,11,86,44,871,19.8,3,32,44.2,76,2.9,58.1,51.2,10.1,1,
Chris Johnson,25,TEN,16,16,57,44,245,5.6,1,9,29.8,25,2.8,15.3,77.2,4.3,3,PB
Robert Meachem,26,NOR,16,7,66,44,638,14.5,5,27,56.1,55,2.8,39.9,66.7,9.7,0,
Josh Morgan,25,SFO,16,11,80,44,698,15.9,2,27,46.3,65,2.8,43.6,55.0,8.7,2,
Jason Snelling,27,ATL,14,0,51,44,303,6.9,3,13,39.2,28,3.1,21.6,86.3,5.9,2,
Brian Hartline,24,MIA,12,11,73,43,615,14.3,1,27,52.1,54,3.6,51.3,58.9,8.4,1,
Brandon Jackson,25,GNB,16,13,50,43,342,8.0,1,18,58.0,37,2.7,21.4,86.0,6.8,1,
Mike Sims-Walker,26,JAX,14,13,80,43,562,13.1,7,32,52.5,39,3.1,40.1,53.8,7.0,1,
Kenny Britt,22,TEN,12,7,73,42,775,18.5,9,33,53.4,80,3.5,64.6,57.5,10.6,1,
Brent Celek,25,PHI,16,15,79,42,511,12.2,4,23,44.3,65,2.6,31.9,53.2,6.5,0,
Rob Gronkowski,21,NWE,16,11,59,42,546,13.0,10,30,64.4,28,2.6,34.1,71.2,9.3,1,
Heath Miller,28,PIT,14,14,67,42,512,12.2,2,24,52.2,36,3.0,36.6,62.7,7.6,1,
Nate Washington,27,TEN,16,16,94,42,687,16.4,6,34,42.6,71,2.6,42.9,44.7,7.3,0,
Jerricho Cotchery,28,NYJ,14,5,86,41,433,10.6,2,27,40.7,49,2.9,30.9,47.7,5.0,0,
Daniel Fells,27,STL,16,6,65,41,391,9.5,2,24,49.2,36,2.6,24.4,63.1,6.0,0,
Michael Jenkins,28,ATL,11,9,73,41,505,12.3,2,29,46.6,43,3.7,45.9,56.2,6.9,0,
Louis Murphy,23,OAK,14,9,78,41,609,14.9,2,28,43.6,70,2.9,43.5,52.6,7.8,2,
Greg Olsen,25,CHI,16,13,70,41,404,9.9,5,22,50.0,39,2.6,25.3,58.6,5.8,2,
Jeremy Shockey,30,NOR,13,11,59,41,408,10.0,3,22,61.0,31,3.2,31.4,69.5,6.9,0,
Mike Goodson,23,CAR,16,3,57,40,310,7.8,0,15,36.8,32,2.5,19.4,70.2,5.4,6,
Todd Heap,30,BAL,13,13,64,40,599,15.0,5,30,54.7,65,3.1,46.1,62.5,9.4,1,
Devin Hester,28,CHI,16,13,73,40,475,11.9,4,24,45.2,39,2.5,29.7,54.8,6.5,0,"PB,AP-1"
Chansi Stuckey,27,CLE,16,5,63,40,346,8.7,0,21,42.9,25,2.5,21.6,63.5,5.5,3,
Anthony Fasano,26,MIA,15,15,60,39,528,13.5,4,29,56.7,31,2.6,35.2,65.0,8.8,0,
Keiland Williams,24,WAS,15,3,58,39,309,7.9,2,11,34.5,36,2.6,20.6,67.2,5.3,1,
Owen Daniels,28,HOU,11,10,68,38,471,12.4,2,25,50.0,31,3.5,42.8,55.9,6.9,0,
Brandon LaFell,24,CAR,14,2,77,38,468,12.3,1,23,39.0,44,2.7,33.4,49.4,6.1,0,
Dallas Clark,31,IND,6,6,53,37,347,9.4,3,21,62.3,50,6.2,57.8,69.8,6.5,0,
Lee Evans,29,BUF,13,13,84,37,578,15.6,4,26,39.3,54,2.8,44.5,44.0,6.9,2,
Malcom Floyd,29,SDG,11,9,77,37,717,19.4,6,33,45.5,55,3.4,65.2,48.1,9.3,1,
David Gettis,23,CAR,15,13,67,37,508,13.7,3,24,47.8,88,2.5,33.9,55.2,7.6,0,
Knowshon Moreno,23,DEN,13,13,48,37,372,10.1,3,15,50.0,45,2.8,28.6,77.1,7.8,3,
Roy Williams,29,DAL,15,9,64,37,530,14.3,5,24,50.0,63,2.5,35.3,57.8,8.3,3,
Deon Butler,24,SEA,13,8,70,36,385,10.7,4,20,37.1,63,2.8,29.6,51.4,5.5,0,
Joel Dreessen,28,HOU,16,10,55,36,518,14.4,4,24,50.9,43,2.3,32.4,65.5,9.4,1,
Mohamed Massaquoi,24,CLE,15,14,73,36,483,13.4,2,24,41.1,41,2.4,32.2,49.3,6.6,1,
Adrian Peterson,25,MIN,15,15,50,36,341,9.5,1,17,48.0,34,2.4,22.7,72.0,6.8,1,"PB,AP-2"
Bo Scaife,29,TEN,14,13,52,36,318,8.8,4,17,46.2,30,2.6,22.7,69.2,6.1,2,
Blair White,23,IND,13,4,57,36,355,9.9,5,24,52.6,33,2.8,27.3,63.2,6.2,1,
Kevin Boss,26,NYG,15,13,70,35,531,15.2,5,20,40.0,54,2.3,35.4,50.0,7.6,1,
Reggie Bush,25,NOR,8,6,42,34,208,6.1,1,10,47.6,20,4.3,26.0,81.0,5.0,2,
Devery Henderson,28,NOR,16,11,59,34,464,13.6,1,22,49.2,57,2.1,29.0,57.6,7.9,0,
Maurice Jones-Drew,25,JAX,14,14,44,34,317,9.3,2,13,43.2,75,2.4,22.6,77.3,7.2,2,PB
Laurent Robinson,25,STL,14,11,75,34,344,10.1,2,21,36.0,32,2.4,24.6,45.3,4.6,0,
Danny Woodhead,25,NWE,14,3,44,34,379,11.1,1,15,47.7,50,2.4,27.1,77.3,8.6,1,
Martellus Bennett,23,DAL,16,11,47,33,260,7.9,0,12,44.7,32,2.1,16.3,70.2,5.5,1,
Ronnie Brown,29,MIA,16,16,43,33,242,7.3,0,13,44.2,24,2.1,15.1,76.7,5.6,3,
Justin Forsett,25,SEA,16,5,51,33,252,7.6,0,10,39.2,21,2.1,15.8,64.7,4.9,0,
Roscoe Parrish,28,BUF,8,6,53,33,400,12.1,2,20,47.2,37,4.1,50.0,62.3,7.5,1,
Dante Rosario,26,CAR,16,6,58,32,264,8.3,0,15,34.5,26,2.0,16.5,55.2,4.6,0,
John Carlson,26,SEA,15,13,58,31,318,10.3,1,12,36.2,37,2.1,21.2,53.4,5.5,0,
Jimmy Graham,24,NOR,15,5,44,31,356,11.5,5,21,63.6,52,2.1,23.7,70.5,8.1,1,
Fred Jackson,29,BUF,16,13,54,31,215,6.9,2,9,25.9,65,1.9,13.4,57.4,4.0,5,
David Nelson,24,BUF,15,3,47,31,353,11.4,3,19,55.3,37,2.1,23.5,66.0,7.5,0,
Brandon Stokley,34,SEA,11,0,43,31,354,11.4,0,22,60.5,36,2.8,32.2,72.1,8.2,0,
T.J. Houshmandzadeh,33,BAL,16,2,57,30,398,13.3,3,19,42.1,56,1.9,24.9,52.6,7.0,1,
Ben Obomanu,27,SEA,15,6,49,30,494,16.5,4,17,53.1,87,2.0,32.9,61.2,10.1,0,
David Thomas,27,NOR,13,8,46,30,219,7.3,2,11,43.5,22,2.3,16.8,65.2,4.8,0,
Jared Cook,23,TEN,16,1,45,29,361,12.4,1,18,53.3,36,1.8,22.6,64.4,8.0,0,
Brian Robiskie,23,CLE,14,11,49,29,310,10.7,3,12,40.8,46,2.1,22.1,59.2,6.3,0,
Pierre Thomas,26,NOR,6,3,29,29,201,6.9,0,10,58.6,23,4.8,33.5,100.0,6.9,0,
Delanie Walker,26,SFO,14,8,45,29,331,11.4,0,13,55.6,38,2.1,23.6,64.4,7.4,1,
Cedric Benson,28,CIN,16,16,37,28,178,6.4,1,9,45.9,24,1.8,11.1,75.7,4.8,7,
Bernard Berrian,30,MIN,14,9,54,28,252,9.0,0,14,42.6,30,2.0,18.0,51.9,4.7,2,
Correll Buckhalter,32,DEN,15,0,39,28,240,8.6,2,9,41.0,23,1.9,16.0,71.8,6.2,1,
Patrick Crayton,31,SDG,9,2,42,28,514,18.4,1,24,64.3,49,3.1,57.1,66.7,12.2,0,
Emmanuel Sanders,23,PIT,13,1,50,28,376,13.4,2,18,54.0,35,2.2,28.9,56.0,7.5,2,
Randy Moss,33,3TM,16,11,63,28,393,14.0,5,20,41.3,37,1.8,24.6,44.4,6.2,0,
Randy Moss,33,NWE,4,3,22,9,139,15.4,3,6,36.4,35,2.3,34.8,40.9,6.3,0,
Randy Moss,33,MIN,4,4,25,13,174,13.4,2,10,52.0,37,3.3,43.5,52.0,7.0,0,
Randy Moss,33,TEN,8,4,16,6,80,13.3,0,4,31.3,26,0.8,10.0,37.5,5.0,0,
Early Doucet,25,ARI,10,5,59,26,291,11.2,1,10,32.2,36,2.6,29.1,44.1,4.9,0,
Darrius Heyward-Bey,23,OAK,15,14,65,26,366,14.1,1,18,36.9,69,1.7,24.4,40.0,5.6,1,
Rashad Jennings,25,JAX,13,3,35,26,223,8.6,0,8,37.1,25,2.0,17.2,74.3,6.4,0,
Mewelde Moore,28,PIT,15,0,31,26,205,7.9,0,10,48.4,29,1.7,13.7,83.9,6.6,0,
Arrelious Benn,22,TAM,15,9,38,25,395,15.8,2,17,57.9,64,1.7,26.3,65.8,10.4,1,
Andre Caldwell,25,CIN,15,5,37,25,345,13.8,0,16,64.9,53,1.7,23.0,67.6,9.3,1,
Jacoby Ford,23,OAK,16,9,54,25,470,18.8,2,19,40.7,52,1.6,29.4,46.3,8.7,3,
Maurice Morris,31,DET,14,7,31,25,170,6.8,0,7,51.6,16,1.8,12.1,80.6,5.5,1,
Marcel Reece,25,OAK,16,10,43,25,333,13.3,3,12,37.2,73,1.6,20.8,58.1,7.7,1,
Mike Tolbert,25,SDG,15,4,29,25,216,8.6,0,8,62.1,28,1.7,14.4,86.2,7.4,5,
Derek Hagan,26,NYG,7,4,43,24,223,9.3,1,14,46.5,17,3.4,31.9,55.8,5.2,0,
Andre Roberts,22,ARI,15,2,49,24,307,12.8,2,10,34.7,74,1.6,20.5,49.0,6.3,2,
C.J. Spiller,23,BUF,14,1,30,24,157,6.5,1,7,43.3,41,1.7,11.2,80.0,5.2,5,
Sammie Stroughter,24,TAM,12,4,38,24,239,10.0,0,13,44.7,27,2.0,19.9,63.2,6.3,1,
Brandon Tate,23,NWE,16,10,46,24,432,18.0,3,14,32.6,65,1.5,27.0,52.2,9.4,1,
Ladell Betts,31,NOR,8,1,31,23,141,6.1,0,6,32.3,25,2.9,17.6,74.2,4.5,1,
Mark Clayton,28,STL,5,5,42,23,306,13.3,2,15,47.6,39,4.6,61.2,54.8,7.3,0,
Josh Cribbs,27,CLE,15,5,39,23,292,12.7,1,11,41.0,65,1.5,19.5,59.0,7.5,7,
Rashard Mendenhall,23,PIT,16,16,34,23,167,7.3,0,6,47.1,24,1.4,10.4,67.6,4.9,2,
Legedu Naanee,27,SDG,10,9,46,23,371,16.1,1,20,47.8,59,2.3,37.1,50.0,8.1,1,
Chris Chambers,32,KAN,13,7,43,22,213,9.7,1,13,41.9,26,1.7,16.4,51.2,5.0,0,
Harry Douglas,26,ATL,16,4,53,22,294,13.4,1,15,35.8,46,1.4,18.4,41.5,5.5,0,
Jacob Hester,25,SDG,15,7,26,22,145,6.6,1,9,57.7,21,1.5,9.7,84.6,5.6,0,
Ryan Mathews,23,SDG,12,9,26,22,145,6.6,0,7,50.0,17,1.8,12.1,84.6,5.6,5,
Antwaan Randle El,31,PIT,16,0,39,22,253,11.5,0,15,43.6,34,1.4,15.8,56.4,6.5,2,
Demaryius Thomas,23,DEN,10,2,39,22,283,12.9,2,15,43.6,31,2.2,28.3,56.4,7.3,3,
Marshawn Lynch,24,2TM,16,14,26,22,145,6.6,0,5,65.4,22,1.4,9.1,84.6,5.6,4,
Marshawn Lynch,24,BUF,4,3,1,1,7,7.0,0,0,100.0,7,0.3,1.8,100.0,7.0,1,
Marshawn Lynch,24,SEA,12,11,25,21,138,6.6,0,5,64.0,22,1.8,11.5,84.0,5.5,3,
Craig Davis,25,SDG,7,1,39,21,259,12.3,1,14,41.0,49,3.0,37.0,53.8,6.6,0,
Fred Davis,24,WAS,16,9,30,21,316,15.0,3,11,60.0,71,1.3,19.8,70.0,10.5,0,
Jermichael Finley,23,GNB,5,5,26,21,301,14.3,1,12,69.2,34,4.2,60.2,80.8,11.6,0,
Toby Gerhart,23,MIN,15,1,29,21,167,8.0,0,4,41.4,23,1.4,11.1,72.4,5.8,3,
Tim Hightower,24,ARI,16,13,42,21,136,6.5,0,7,21.4,20,1.3,8.5,50.0,3.2,5,
Le'Ron McClain,26,BAL,15,13,26,21,134,6.4,0,6,50.0,19,1.4,8.9,80.8,5.2,0,
Dexter McCluster,21,KAN,11,7,39,21,209,10.0,1,11,41.0,31,1.9,19.0,53.8,5.4,2,
Andrew Quarless,22,GNB,13,3,33,21,238,11.3,1,13,54.5,23,1.6,18.3,63.6,7.2,1,
Golden Tate,22,SEA,11,0,39,21,227,10.8,0,8,43.6,52,1.9,20.6,53.8,5.8,1,
Danario Alexander,24,STL,8,2,37,20,306,15.3,1,12,45.9,46,2.5,38.3,54.1,8.3,0,
Donald Brown,23,IND,13,8,28,20,205,10.3,0,9,57.1,25,1.5,15.8,71.4,7.3,0,
Greg Camarillo,28,MIN,16,1,34,20,240,12.0,1,12,41.2,31,1.3,15.0,58.8,7.1,0,
Justin Gage,29,TEN,11,4,43,20,266,13.3,1,14,39.5,30,1.8,24.2,46.5,6.2,0,
Brian Leonard,26,CIN,11,0,26,20,137,6.9,1,9,50.0,20,1.8,12.5,76.9,5.3,0,
Randy McMichael,31,SDG,16,11,27,20,221,11.1,2,15,66.7,28,1.3,13.8,74.1,8.2,0,
Zach Miller,26,JAX,15,5,26,20,216,10.8,1,10,57.7,52,1.3,14.4,76.9,8.3,0,
Mike Sellers,35,WAS,16,8,40,20,224,11.2,0,9,40.0,28,1.3,14.0,50.0,5.6,0,
Jerome Simpson,24,CIN,5,3,25,20,277,13.9,3,14,76.0,59,4.0,55.4,80.0,11.1,2,
Chester Taylor,31,CHI,16,1,26,20,139,7.0,0,7,50.0,18,1.3,8.7,76.9,5.3,0,
Joseph Addai,27,IND,8,7,26,19,124,6.5,0,5,42.3,15,2.4,15.5,73.1,4.8,2,
Brian Finneran,34,ATL,16,1,32,19,166,8.7,3,11,46.9,21,1.2,10.4,59.4,5.2,0,
Jeff King,27,CAR,16,16,32,19,121,6.4,2,9,40.6,16,1.2,7.6,59.4,3.8,0,
Owen Schmitt,25,PHI,15,5,24,19,136,7.2,1,8,50.0,18,1.3,9.1,79.2,5.7,0,
Ricky Williams,33,MIA,16,0,30,19,141,7.4,1,5,40.0,28,1.2,8.8,63.3,4.7,4,
Michael Bush,26,OAK,14,3,24,18,194,10.8,0,11,58.3,55,1.3,13.9,75.0,8.1,0,
Terrance Copper,28,KAN,16,3,28,18,157,8.7,0,9,50.0,20,1.1,9.8,64.3,5.6,0,
Daniel Graham,32,DEN,16,16,37,18,148,8.2,0,6,24.3,28,1.1,9.3,48.6,4.0,1,
Bryant Johnson,29,DET,14,7,49,18,210,11.7,0,11,28.6,24,1.3,15.0,36.7,4.3,0,
Donald Jones,23,BUF,15,5,41,18,213,11.8,1,8,26.8,40,1.2,14.2,43.9,5.2,0,
Ryan Torain,24,WAS,10,8,27,18,125,6.9,2,6,40.7,20,1.8,12.5,66.7,4.6,2,
Tashard Choice,26,DAL,16,0,22,17,109,6.4,0,6,36.4,17,1.1,6.8,77.3,5.0,1,
Julius Jones,29,2TM,12,2,22,17,59,3.5,0,3,31.8,13,1.4,4.9,77.3,2.7,1,
Julius Jones,29,SEA,2,0,0,0,0,,0,0,,,0.0,0.0,,,0,
Julius Jones,29,NOR,10,2,22,17,59,3.5,0,3,31.8,13,1.7,5.9,77.3,2.7,1,
Jim Kleinsasser,33,MIN,16,7,21,17,148,8.7,0,6,57.1,20,1.1,9.3,81.0,7.0,0,
Greg Lewis,30,MIN,13,5,37,17,197,11.6,0,8,35.1,33,1.3,15.2,45.9,5.3,0,
Sidney Rice,24,MIN,6,5,42,17,280,16.5,2,14,40.5,46,2.8,46.7,40.5,6.7,0,
Micheal Spurlock,27,TAM,16,1,33,17,250,14.7,2,12,39.4,43,1.1,15.6,51.5,7.6,2,
Antonio Brown,22,PIT,9,0,19,16,167,10.4,0,11,68.4,26,1.8,18.6,84.2,8.8,1,
Earnest Graham,30,TAM,12,7,19,16,130,8.1,1,3,52.6,46,1.3,10.8,84.2,6.8,1,
Shonn Greene,25,NYJ,15,2,24,16,120,7.5,0,9,58.3,15,1.1,8.0,66.7,5.0,3,
Evan Moore,25,CLE,12,4,26,16,322,20.1,1,11,57.7,49,1.3,26.8,61.5,12.4,1,
LaRod Stephens-Howling,23,ARI,13,2,23,16,111,6.9,0,9,52.2,13,1.2,8.5,69.6,4.8,0,
Brian Westbrook,31,SFO,14,5,24,16,150,9.4,1,5,33.3,62,1.1,10.7,66.7,6.3,0,
Damian Williams,22,TEN,16,1,28,16,219,13.7,0,10,42.9,39,1.0,13.7,57.1,7.8,0,
Ahmard Hall,31,TEN,16,4,20,15,100,6.7,0,5,45.0,19,0.9,6.3,75.0,5.0,0,
John Kuhn,28,GNB,16,2,18,15,97,6.5,2,6,55.6,12,0.9,6.1,83.3,5.4,1,
Ben Patrick,26,ARI,15,7,18,15,123,8.2,0,5,55.6,21,1.0,8.2,83.3,6.8,1,
Billy Bajema,28,STL,13,8,24,14,145,10.4,2,8,45.8,26,1.1,11.2,58.3,6.0,1,
Sam Hurd,25,DAL,15,1,23,14,120,8.6,0,11,60.9,13,0.9,8.0,60.9,5.2,0,
