Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Joe Nedney,SFO,36,K,14,0,,,,,,,,,,,,33,33,17,21,,84,6.0
Josh Scobee,JAX,27,K,16,0,,,,,,,,,,,,30,31,18,28,,84,5.3
Randy Moss,NWE,32,WR,16,16,,13,,,,,,13,1,,,,,,,,80,5.0
Ricky Williams,MIA,32,RB,16,7,11,2,,,,,,13,1,,,,,,,,80,5.0
Joseph Addai,IND,26,RB,15,15,10,3,,,,,,13,,,,,,,,,78,5.2
Vernon Davis*,SFO,25,TE,16,16,,13,,,,,,13,,,,,,,,,78,4.9
Larry Fitzgerald*,ARI,26,WR,16,16,,13,,,,,,13,,,,,,,,,78,4.9
Frank Gore*,SFO,26,RB,14,14,10,3,,,,,,13,,,,,,,,,78,5.6
Billy Cundiff,2TM,29,K,12,0,,,,,,,,,,,0,23,23,18,23,,77,6.4
Josh Brown,STL,30,K,16,0,,,,,,,,,,,,16,16,19,24,,73,4.6
DeSean Jackson*,PHI,23,WR,15,15,1,9,2,,,,,12,,,,,,,,,72,4.8
LaDainian Tomlinson,SDG,30,RB,14,14,12,,,,,,,12,,,,,,,,,72,5.1
Phil Dawson,CLE,34,K,11,0,,,,,,,,,,,,18,19,17,19,,69,6.3
Jason Elam,ATL,39,K,11,0,,,,,,,,,,,,32,33,12,19,,68,6.2
Miles Austin*,DAL,25,WR,16,9,,11,,,,,,11,,,,,,,,,66,4.1
Ryan Grant,GNB,27,RB,16,16,11,,,,,,,11,,,,,,,,,66,4.1
Visanthe Shiancoe,MIN,29,TE,16,13,,11,,,,,,11,,,,,,,,,66,4.1
Jonathan Stewart,CAR,22,RB,16,3,10,1,,,,,,11,,,,,,,,,66,4.1
Roddy White*,ATL,28,WR,16,16,,11,,,,,,11,,,,,,,,,66,4.1
Dallas Clark*+,IND,30,TE,16,16,,10,,,,,,10,,,,,,,,,60,3.8
Brandon Marshall*,DEN,25,WR,15,13,,10,,,,,,10,,,,,,,,,60,4.0
Robert Meachem,NOR,25,WR,16,7,,9,,,1,,,10,,,,,,,,,60,3.8
Matt Stover,IND,41,K,10,0,,,,,,,,,,,,33,33,9,11,,60,6.0
Michael Turner,ATL,27,RB,11,11,10,,,,,,,10,,,,,,,,,60,5.5
Reggie Wayne*,IND,31,WR,16,16,,10,,,,,,10,,,,,,,,,60,3.8
Jamaal Charles,KAN,23,RB,15,10,7,1,,1,,,,9,1,,,,,,,,56,3.7
Andre Johnson*+,HOU,28,WR,16,16,,9,,,,,,9,1,,,,,,,,56,3.5
Connor Barth,TAM,23,K,9,0,,,,,,,,,,,,12,12,14,19,,54,6.0
Marques Colston,NOR,26,WR,16,14,,9,,,,,,9,,,,,,,,,54,3.4
Stephen Hauschka,BAL,24,K,9,0,,,,,,,,,,,,27,28,9,13,,54,6.0
Vincent Jackson*,SDG,26,WR,15,15,,9,,,,,,9,,,,,,,,,54,3.6
Chad Johnson*,CIN,31,WR,16,15,,9,,,,,,9,,,,,,,,,54,3.4
Laurence Maroney,NWE,24,RB,15,5,9,,,,,,,9,,,,,,,,,54,3.6
Knowshon Moreno,DEN,22,RB,16,9,7,2,,,,,,9,,,,,,,,,54,3.4
Ronnie Brown,MIA,28,RB,9,9,8,,,,,,,8,,,,,,,,,48,5.3
Reggie Bush,NOR,24,RB,14,8,5,3,,,,,,8,,,,,,,,,48,3.4
Brent Celek,PHI,24,TE,16,15,,8,,,,,,8,,,,,,,,,48,3.0
Antonio Gates*,SDG,29,TE,16,16,,8,,,,,,8,,,,,,,,,48,3.0
Percy Harvin*,MIN,21,WR,15,8,,6,,2,,,,8,,,,,,,,,48,3.2
Tim Hightower,ARI,23,RB,16,16,8,,,,,,,8,,,,,,,,,48,3.0
Rashard Mendenhall,PIT,22,RB,16,12,7,1,,,,,,8,,,,,,,,,48,3.0
Greg Olsen,CHI,24,TE,16,15,,8,,,,,,8,,,,,,,,,48,3.0
Ray Rice*,BAL,22,RB,16,15,7,1,,,,,,8,,,,,,,,,48,3.0
Sidney Rice*,MIN,23,WR,16,14,,8,,,,,,8,,,,,,,,,48,3.0
Darren Sproles,SDG,26,RB,16,2,3,4,1,,,,,8,,,,,,,,,48,3.0
Pierre Thomas,NOR,25,RB,14,6,6,2,,,,,,8,,,,,,,,,48,3.4
Steve Smith Sr.,CAR,30,WR,15,15,,7,,,,,,7,1,,,,,,,,44,2.9
DeAngelo Williams*,CAR,26,RB,13,13,7,,,,,,,7,1,,,,,,,,44,3.4
Marion Barber III,DAL,26,RB,15,15,7,,,,,,,7,,,,,,,,,42,2.8
Ahmad Bradshaw,NYG,23,RB,15,1,7,,,,,,,7,,,,,,,,,42,2.8
John Carlson,SEA,25,TE,16,16,,7,,,,,,7,,,,,,,,,42,2.6
Austin Collie,IND,24,WR,16,5,,7,,,,,,7,,,,,,,,,42,2.6
Patrick Crayton,DAL,30,WR,16,6,,5,2,,,,,7,,,,,,,,,42,2.6
Lee Evans,BUF,28,WR,16,16,,7,,,,,,7,,,,,,,,,42,2.6
Jerome Harrison,CLE,26,RB,14,7,5,2,,,,,,7,,,,,,,,,42,3.0
Jacoby Jones,HOU,25,WR,14,1,,6,,1,,,,7,,,,,,,,,42,3.0
Derrick Mason,BAL,35,WR,16,16,,7,,,,,,7,,,,,,,,,42,2.6
Mike Sims-Walker,JAX,25,WR,15,14,,7,,,,,,7,,,,,,,,,42,2.8
Steve Slaton,HOU,23,RB,11,10,3,4,,,,,,7,,,,,,,,,42,3.8
Steve Smith*,NYG,24,WR,16,15,,7,,,,,,7,,,,,,,,,42,2.6
Beanie Wells,ARI,21,RB,16,0,7,,,,,,,7,,,,,,,,,42,2.6
Cadillac Williams,TAM,27,RB,16,15,4,3,,,,,,7,,,,,,,,,42,2.6
Roy Williams,DAL,28,WR,15,13,,7,,,,,,7,,,,,,,,,42,2.8
Adam Vinatieri,IND,37,K,6,0,,,,,,,,,,,,17,18,7,9,,38,6.3
Garrett Hartley,NOR,23,K,5,0,,,,,,,,,,,,10,11,9,11,,37,7.4
Cedric Benson,CIN,27,RB,13,13,6,,,,,,,6,,,,,,,,,36,2.8
Josh Cribbs*+,CLE,26,WR,16,12,1,1,1,3,,,,6,,,,,,,,,36,2.3
Fred Davis,WAS,23,TE,16,10,,6,,,,,,6,,,,,,,,,36,2.3
Donald Driver,GNB,34,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Tony Gonzalez,ATL,33,TE,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Todd Heap,BAL,29,TE,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Brandon Jacobs,NYG,27,RB,15,15,5,1,,,,,,6,,,,,,,,,36,2.4
Johnny Knox*,CHI,23,WR,15,0,,5,,1,,,,6,,,,,,,,,36,2.4
Heath Miller*,PIT,27,TE,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Hakeem Nicks,NYG,21,WR,14,6,,6,,,,,,6,,,,,,,,,36,2.6
Terrell Owens,BUF,36,WR,16,16,1,5,,,,,,6,,,,,,,,,36,2.3
Mike Wallace,PIT,23,WR,16,4,,6,,,,,,6,,,,,,,,,36,2.3
Hines Ward,PIT,33,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Nate Washington,TEN,26,WR,16,15,,6,,,,,,6,,,,,,,,,36,2.3
Kevin Smith,DET,23,RB,13,13,4,1,,,,,,5,,,,,,,,1,32,2.5
Matt Bryant,ATL,34,K,5,0,,,,,,,,,,,,10,10,7,10,,31,6.2
Donnie Avery,STL,25,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Mike Bell,NOR,26,RB,13,3,5,,,,,,,5,,,,,,,,,30,2.3
Anquan Boldin,ARI,29,WR,15,15,1,4,,,,,,5,,,,,,,,,30,2.0
Kevin Boss,NYG,25,TE,15,15,,5,,,,,,5,,,,,,,,,30,2.0
Chris Chambers,2TM,31,WR,16,14,,5,,,,,,5,,,0,,,,,,30,1.9
Laveranues Coles,CIN,32,WR,16,13,,5,,,,,,5,,,,,,,,,30,1.9
Owen Daniels,HOU,27,TE,8,8,,5,,,,,,5,,,,,,,,,30,3.8
Jermichael Finley,GNB,22,TE,13,10,,5,,,,,,5,,,,,,,,,30,2.3
Justin Forsett,SEA,24,RB,16,2,4,1,,,,,,5,,,,,,,,,30,1.9
Santonio Holmes,PIT,25,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Calvin Johnson,DET,24,WR,14,14,,5,,,,,,5,,,,,,,,,30,2.1
James Jones,GNB,25,WR,16,3,,5,,,,,,5,,,,,,,,,30,1.9
Mario Manningham,NYG,23,WR,14,10,,5,,,,,,5,,,,,,,,,30,2.1
Ryan Moats,HOU,27,RB,14,2,4,1,,,,,,5,,,,,,,,,30,2.1
Aaron Rodgers*,GNB,26,QB,16,16,5,,,,,,,5,,,,,,,,,30,1.9
Jason Snelling,ATL,26,RB,14,2,4,1,,,,,,5,,,,,,,,,30,2.1
Ben Watson,NWE,29,TE,16,7,,5,,,,,,5,,,,,,,,,30,1.9
Kellen Winslow,TAM,26,TE,16,14,,5,,,,,,5,,,,,,,,,30,1.9
Greg Jennings,GNB,26,WR,16,13,,4,,,,,,4,2,,,,,,,,28,1.8
Braylon Edwards,2TM,26,WR,16,15,,4,,,,,,4,1,,0,,,,,,26,1.6
Matt Forte,CHI,24,RB,16,16,4,,,,,,,4,1,,,,,,,,26,1.6
LeSean McCoy,PHI,21,RB,16,4,4,,,,,,,4,1,,,,,,,,26,1.6
Mike Nugent,2TM,27,K,6,0,,,,,,,,,,,0,14,14,4,8,,26,4.3
Devin Aromashodu,CHI,25,WR,10,2,,4,,,,,,4,,,,,,,,,24,2.4
Bernard Berrian,MIN,29,WR,16,15,,4,,,,,,4,,,,,,,,,24,1.5
Dwayne Bowe,KAN,25,WR,11,9,,4,,,,,,4,,,,,,,,,24,2.2
Antonio Bryant,TAM,28,WR,13,11,,4,,,,,,4,,,,,,,,,24,1.8
Jerricho Cotchery,NYJ,27,WR,14,12,1,3,,,,,,4,,,,,,,,,24,1.7
Pierre Garcon,IND,23,WR,14,13,,4,,,,,,4,,,,,,,,,24,1.7
Brian Hartline,MIA,23,WR,16,2,1,3,,,,,,4,,,,,,,,,24,1.5
Spencer Havner,GNB,26,LB,16,1,,4,,,,,,4,,,,,,,,,24,1.5
Fred Jackson,BUF,28,RB,16,11,2,2,,,,,,4,,,,,,,,,24,1.5
Steven Jackson*,STL,26,RB,15,15,4,,,,,,,4,,,,,,,,,24,1.6
Julius Jones,SEA,28,RB,14,14,2,2,,,,,,4,,,,,,,,,24,1.7
Jeremy Maclin,PHI,21,WR,15,13,,4,,,,,,4,,,,,,,,,24,1.6
Louis Murphy,OAK,22,WR,16,9,,4,,,,,,4,,,,,,,,,24,1.5
Brandon Stokley,DEN,33,WR,16,2,,4,,,,,,4,,,,,,,,,24,1.5
Fred Taylor,NWE,33,RB,6,1,4,,,,,,,4,,,,,,,,,24,4.0
Mike Tolbert,SDG,24,RB,16,3,1,3,,,,,,4,,,,,,,,,24,1.5
Leonard Weaver*+,PHI,27,FB,16,8,2,2,,,,,,4,,,,,,,,,24,1.5
Wes Welker*+,NWE,28,WR,14,13,,4,,,,,,4,,,,,,,,,24,1.7
Jason Avant,PHI,26,WR,16,9,,3,,,,,,3,1,,,,,,,,20,1.3
Earl Bennett,CHI,22,WR,16,15,,2,1,,,,,3,1,,,,,,,,20,1.3
Tashard Choice,DAL,25,RB,16,0,3,,,,,,,3,1,,,,,,,,20,1.3
David Garrard*,JAX,31,QB,16,16,3,,,,,,,3,1,,,,,,,,20,1.3
Brandon Jackson,GNB,24,RB,12,0,2,1,,,,,,3,1,,,,,,,,20,1.7
Carson Palmer,CIN,30,QB,16,16,3,,,,,,,3,1,,,,,,,,20,1.3
Steve Breaston,ARI,26,WR,15,6,,3,,,,,,3,,,,,,,,,18,1.2
Kenny Britt,TEN,21,WR,16,6,,3,,,,,,3,,,,,,,,,18,1.1
Chris Brown,HOU,28,RB,14,4,3,,,,,,,3,,,,,,,,,18,1.3
Donald Brown,IND,22,RB,11,1,3,,,,,,,3,,,,,,,,,18,1.6
Nate Burleson,SEA,28,WR,13,12,,3,,,,,,3,,,,,,,,,18,1.4
Michael Bush,OAK,25,RB,16,7,3,,,,,,,3,,,,,,,,,18,1.1
Andre Caldwell,CIN,24,WR,16,3,,3,,,,,,3,,,,,,,,,18,1.1
Kellen Davis,CHI,24,TE,16,2,,3,,,,,,3,,,,,,,,,18,1.1
Heath Evans,NOR,31,FB,6,5,1,2,,,,,,3,,,,,,,,,18,3.0
Justin Fargas,OAK,29,FB,12,4,3,,,,,,,3,,,,,,,,,18,1.5
Kevin Faulk,NWE,33,RB,15,7,2,1,,,,,,3,,,,,,,,,18,1.2
Daniel Fells,STL,26,TE,14,4,,3,,,,,,3,,,,,,,,,18,1.3
Arian Foster,HOU,23,RB,6,1,3,,,,,,,3,,,,,,,,,18,3.0
Justin Gage,TEN,28,WR,12,10,,3,,,,,,3,,,,,,,,,18,1.5
Graham Gano,WAS,22,K,4,0,,,,,,,,,,,,6,7,4,4,,18,4.5
Quinton Ganther,WAS,25,RB,8,4,3,,,,,,,3,,,,,,,,,18,2.3
Ted Ginn Jr.,MIA,24,WR,16,12,,1,,2,,,,3,,,,,,,,,18,1.1
Will Heller,DET,28,TE,16,9,,3,,,,,,3,,,,,,,,,18,1.1
Devin Hester,CHI,27,WR,13,12,,3,,,,,,3,,,,,,,,,18,1.4
Lex Hilliard,MIA,25,RB,16,0,1,2,,,,,,3,,,,,,,,,18,1.1
T.J. Houshmandzadeh,SEA,32,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Bryant Johnson,DET,28,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Felix Jones,DAL,22,RB,14,1,3,,,,,,,3,,,,,,,,,18,1.3
Jeff King,CAR,26,TE,16,15,,3,,,,,,3,,,,,,,,,18,1.1
John Kuhn,GNB,27,FB,14,6,1,2,,,,,,3,,,,,,,,,18,1.3
Mohamed Massaquoi,CLE,23,WR,16,11,,3,,,,,,3,,,,,,,,,18,1.1
Zach Miller,OAK,24,TE,15,15,,3,,,,,,3,,,,,,,,,18,1.2
Josh Morgan,SFO,24,WR,16,15,,3,,,,,,3,,,,,,,,,18,1.1
Santana Moss,WAS,30,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Mark Sanchez,NYJ,23,QB,15,15,3,,,,,,,3,,,,,,,,,18,1.2
Darren Sharper*+,NOR,34,FS,14,14,,,,,,3,,3,,,,,,,,,18,1.3
Jeremy Shockey,NOR,29,TE,13,12,,3,,,,,,3,,,,,,,,,18,1.4
Chad Simpson,IND,24,RB,14,0,2,,,1,,,,3,,,,,,,,,18,1.3
Brad Smith,NYJ,26,WR,13,2,1,,,1,,,1,3,,,,,,,,,18,1.4
Devin Thomas,WAS,23,WR,14,10,,3,,,,,,3,,,,,,,,,18,1.3
Derrick Ward,TAM,29,RB,14,1,1,2,,,,,,3,,,,,,,,,18,1.3
Charles Woodson*+,GNB,33,LCB,16,16,,,,,,3,,3,,,,,,,,,18,1.1
Todd Yoder,WAS,31,TE,16,1,,3,,,,,,3,,,,,,,,,18,1.1
Louis Delmas,DET,22,FS,15,15,,,,,1,1,,2,,,,,,,,1,14,0.9
Dustin Keller,NYJ,25,TE,16,12,,2,,,,,,2,1,,,,,,,,14,0.9
Maurice Morris,DET,30,RB,14,3,2,,,,,,,2,1,,,,,,,,14,1.0
Sam Aiken,NWE,29,WR,14,7,,2,,,,,,2,,,,,,,,,12,0.9
Derek Anderson,CLE,26,QB,8,7,2,,,,,,,2,,,,,,,,,12,1.5
Chris Baker,NWE,30,TE,16,7,,2,,,,,,2,,,,,,,,,12,0.8
Davone Bess,MIA,24,WR,16,2,,2,,,,,,2,,,,,,,,,12,0.8
Ladell Betts,WAS,30,RB,10,2,2,,,,,,,2,,,,,,,,,12,1.2
Mark Bradley,KAN,27,WR,13,6,,2,,,,,,2,,,,,,,,,12,0.9
Deion Branch,SEA,30,WR,14,5,,2,,,,,,2,,,,,,,,,12,0.9
Drew Brees*,NOR,30,QB,15,15,2,,,,,,,2,,,,,,,,,12,0.8
Sheldon Brown,PHI,30,RCB,16,16,,,,,1,1,,2,,,,,,,,,12,0.8
Desmond Clark,CHI,32,TE,11,7,,2,,,,,,2,,,,,,,,,12,1.1
Mark Clayton,BAL,27,WR,14,12,,2,,,,,,2,,,,,,,,,12,0.9
Chris Cooley,WAS,27,TE,7,7,,2,,,,,,2,,,,,,,,,12,1.7
Michael Crabtree,SFO,22,WR,11,11,,2,,,,,,2,,,,,,,,,12,1.1
Jeff Dugan,MIN,28,TE,16,4,,2,,,,,,2,,,,,,,,,12,0.8
Anthony Fasano,MIA,25,TE,14,14,,2,,,,,,2,,,,,,,,,12,0.9
J.P. Foschi,CIN,27,TE,15,10,,2,,,,,,2,,,,,,,,,12,0.8
Vincent Fuller,TEN,27,DB,13,1,,,,,,2,,2,,,,,,,,,12,0.9
Jabar Gaffney,DEN,29,WR,16,7,,2,,,,,,2,,,,,,,,,12,0.8
Shonn Greene,NYJ,24,RB,14,0,2,,,,,,,2,,,,,,,,,12,0.9
Lynell Hamilton,NOR,24,RB,9,1,2,,,,,,,2,,,,,,,,,12,1.3
Joey Haynos,MIA,25,TE,16,8,,2,,,,,,2,,,,,,,,,12,0.8
Devery Henderson,NOR,27,WR,16,11,,2,,,,,,2,,,,,,,,,12,0.8
Chris Henry,CIN,26,WR,8,0,,2,,,,,,2,,,,,,,,,12,1.5
Jacob Hester,SDG,24,FB,15,10,,,,,1,,1,2,,,,,,,,,12,0.8
Jason Hill,SFO,24,WR,11,0,,2,,,,,,2,,,,,,,,,12,1.1
Domenik Hixon,NYG,25,WR,14,2,,1,1,,,,,2,,,,,,,,,12,0.9
Brad Hoover,CAR,33,FB,11,4,1,1,,,,,,2,,,,,,,,,12,1.1
Tanard Jackson,TAM,24,FS,12,12,,,,,,2,,2,,,,,,,,,12,1.0
Derrick Johnson,KAN,27,LB,15,3,,,,,,2,,2,,,,,,,,,12,0.8
Marcedes Lewis,JAX,25,TE,15,15,,2,,,,,,2,,,,,,,,,12,0.8
Marshawn Lynch,BUF,23,RB,13,6,2,,,,,,,2,,,,,,,,,12,0.9
Le'Ron McClain*,BAL,25,FB,16,14,2,,,,,,,2,,,,,,,,,12,0.8
Donovan McNabb*,PHI,33,QB,14,14,2,,,,,,,2,,,,,,,,,12,0.9
Zach Miller,JAX,25,TE,14,0,,2,,,,,,2,,,,,,,,,12,0.9
Lance Moore,NOR,26,WR,7,0,,2,,,,,,2,,,,,,,,,12,1.7
Mewelde Moore,PIT,27,RB,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Sammy Morris,NWE,32,RB,12,5,2,,,,,,,2,,,,,,,,,12,1.0
Legedu Naanee,SDG,26,WR,15,1,,2,,,,,,2,,,,,,,,,12,0.8
Jordy Nelson,GNB,24,WR,13,0,,2,,,,,,2,,,,,,,,,12,0.9
Ben Patrick,ARI,25,TE,9,7,,2,,,,,,2,,,,,,,,,12,1.3
Justin Peelle,ATL,30,TE,15,8,,2,,,,,,2,,,,,,,,,12,0.8
Brandon Pettigrew,DET,24,TE,11,11,,2,,,,,,2,,,,,,,,,12,1.1
Bernard Pollard,HOU,25,SS,13,13,,,,,1,1,,2,,,,,,,,,12,0.9
Clinton Portis,WAS,28,RB,8,8,1,1,,,,,,2,,,,,,,,,12,1.5
Ben Roethlisberger,PIT,27,QB,15,15,2,,,,,,,2,,,,,,,,,12,0.8
Dante Rosario,CAR,25,TE,14,8,,2,,,,,,2,,,,,,,,,12,0.9
Eddie Royal,DEN,23,WR,14,12,,,1,1,,,,2,,,,,,,,,12,0.9
Sean Ryan,KAN,29,TE,10,8,,2,,,,,,2,,,,,,,,,12,1.2
Tony Scheffler,DEN,26,TE,15,9,,2,,,,,,2,,,,,,,,,12,0.8
Chaz Schilens,OAK,24,WR,8,8,,2,,,,,,2,,,,,,,,,12,1.5
Mike Sellers,WAS,34,FB,15,7,,2,,,,,,2,,,,,,,,,12,0.8
Matthew Stafford,DET,21,QB,10,10,2,,,,,,,2,,,,,,,,,12,1.2
LaRod Stephens-Howling,ARI,22,RB,16,2,,1,,1,,,,2,,,,,,,,,12,0.8
Sammie Stroughter,TAM,23,WR,13,0,,1,,1,,,,2,,,,,,,,,12,0.9
Chansi Stuckey,2TM,26,WR,15,3,,2,,,,,,2,,,0,,,,,,12,0.8
Chester Taylor,MIN,30,RB,16,0,1,1,,,,,,2,,,,,,,,,12,0.8
Michael Vick,PHI,29,QB,12,1,2,,,,,,,2,,,,,,,,,12,1.0
Bobby Wade,KAN,28,WR,12,6,,2,,,,,,2,,,,,,,,,12,1.0
Kevin Walter,HOU,28,WR,14,14,,2,,,,,,2,,,,,,,,,12,0.9
Kelley Washington,BAL,30,WR,15,2,,2,,,,,,2,,,,,,,,,12,0.8
Eric Weems,ATL,24,WR,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Brian Westbrook,PHI,30,RB,8,7,1,1,,,,,,2,,,,,,,,,12,1.5
LenDale White,TEN,25,RB,13,0,2,,,,,,,2,,,,,,,,,12,0.9
Josh Wilson,SEA,24,RCB,12,12,,,,,,2,,2,,,,,,,,,12,1.0
Jason Witten*,DAL,27,TE,16,16,,2,,,,,,2,,,,,,,,,12,0.8
Jason Wright,ARI,27,RB,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Vince Young*,TEN,26,QB,12,10,2,,,,,,,2,,,,,,,,,12,1.0
Shane Andrus,3TM,29,K,5,0,,,,,,,,,,,0,10,10,,1,,10,2.0
Jared Allen*+,MIN,27,RDE,16,16,,,,,1,,,1,,,,,,,,1,8,0.5
Michael Clayton,TAM,27,WR,13,11,,1,,,,,,1,1,,,,,,,,8,0.6
Ricky Schmitt,SFO,24,K,1,0,,,,,,,,,,,,2,2,2,3,,8,8.0
Victor Abiamiri,PHI,23,LDE,13,5,,,,,1,,,1,,,,,,,,,6,0.5
Danny Amendola,STL,24,WR,14,2,,1,,,,,,1,,,,,,,,,6,0.4
Robert Ayers,DEN,24,DE,15,1,,,,,1,,,1,,,,,,,,,6,0.4
Remi Ayodele,NOR,26,LDT,15,13,,,,,1,,,1,,,,,,,,,6,0.4
Dominique Barber,HOU,23,FS,13,6,,,,,1,,,1,,,,,,,,,6,0.5
Ronde Barber,TAM,34,RCB,16,16,,,,,,,1,1,,,,,,,,,6,0.4
Anthony Becht,ARI,32,TE,16,10,,1,,,,,,1,,,,,,,,,6,0.4
Kroy Biermann,ATL,24,LB,16,2,,,,,1,,,1,,,,,,,,,6,0.4
Leigh Bodden,NWE,28,RCB,15,14,,,,,,1,,1,,,,,,,,,6,0.4
Marty Booker,ATL,33,WR,16,1,,1,,,,,,1,,,,,,,,,6,0.4
Tom Brady*,NWE,32,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Aaron Brown,DET,24,RB,15,2,,1,,,,,,1,,,,,,,,,6,0.4
Correll Buckhalter,DEN,31,RB,14,7,1,,,,,,,1,,,,,,,,,6,0.4
Eldra Buckley,PHI,24,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Darius Butler,NWE,23,LCB,14,5,,,,,,1,,1,,,,,,,,,6,0.4
Jason Campbell,WAS,28,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
David Carr,NYG,30,QB,6,0,1,,,,,,,1,,,,,,,,,6,1.0
Tyrone Carter,PIT,33,SS,16,12,,,,,,1,,1,,,,,,,,,6,0.4
Rock Cartwright,WAS,30,FB,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Tim Castille,KAN,25,RB,7,0,,1,,,,,,1,,,,,,,,,6,0.9
Nate Clements,SFO,30,LCB,7,6,,,,,,,1,1,,,,,,,,,6,0.9
David Clowney,NYJ,24,WR,13,3,,1,,,,,,1,,,,,,,,,6,0.5
Glen Coffee,SFO,22,RB,14,2,1,,,,,,,1,,,,,,,,,6,0.4
Kerry Collins,TEN,37,QB,7,6,1,,,,,,,1,,,,,,,,,6,0.9
Mike Cox,KAN,24,FB,16,10,1,,,,,,,1,,,,,,,,,6,0.4
Alge Crumpler,TEN,32,TE,16,14,,1,,,,,,1,,,,,,,,,6,0.4
Jay Cutler,CHI,26,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Vontae Davis,MIA,21,LCB,16,9,,,,,,1,,1,,,,,,,,,6,0.4
Ryan Denney,BUF,32,DE,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Darnell Dinkins,NOR,32,TE,11,3,,1,,,,,,1,,,,,,,,,6,0.5
Dennis Dixon,PIT,24,QB,1,1,1,,,,,,,1,,,,,,,,,6,6.0
