Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Mecole Hardman,23.0,KAN,17.0,8.0,83.0,59.0,693.0,11.7,2.0,33.0,60.2,53.0,3.5,40.8,71.1,8.3,3.0,
Courtland Sutton,26.0,DEN,17.0,16.0,98.0,58.0,776.0,13.4,2.0,35.0,50.0,55.0,3.4,45.6,59.2,7.9,0.0,
Brandon Aiyuk,23.0,SFO,17.0,16.0,84.0,56.0,826.0,14.8,5.0,37.0,60.7,43.0,3.3,48.6,66.7,9.8,2.0,
Dallas Goedert,26.0,PHI,15.0,14.0,76.0,56.0,830.0,14.8,4.0,42.0,68.4,45.0,3.7,55.3,73.7,10.9,1.0,
Kendrick Bourne,26.0,NWE,17.0,5.0,70.0,55.0,800.0,14.5,5.0,27.0,65.7,75.0,3.2,47.1,78.6,11.4,1.0,
Rob Gronkowski,32.0,TAM,12.0,12.0,89.0,55.0,802.0,14.6,6.0,34.0,57.3,42.0,4.6,66.8,61.8,9.0,0.0,
Darren Waller,29.0,LVR,11.0,11.0,93.0,55.0,665.0,12.1,2.0,31.0,49.5,33.0,5.0,60.5,59.1,7.2,0.0,
A.J. Green,33.0,ARI,16.0,9.0,92.0,54.0,848.0,15.7,3.0,37.0,53.3,42.0,3.4,53.0,58.7,9.2,0.0,
Josh Jacobs,23.0,LVR,15.0,14.0,64.0,54.0,348.0,6.4,0.0,14.0,51.6,29.0,3.6,23.2,84.4,5.4,2.0,
Rondale Moore,21.0,ARI,14.0,7.0,64.0,54.0,435.0,8.1,1.0,18.0,54.7,77.0,3.9,31.1,84.4,6.8,3.0,
Robbie Chosen,28.0,CAR,17.0,16.0,110.0,53.0,519.0,9.8,5.0,27.0,36.4,57.0,3.1,30.5,48.2,4.7,0.0,
Tim Patrick,28.0,DEN,16.0,16.0,85.0,53.0,734.0,13.8,5.0,39.0,55.3,44.0,3.3,45.9,62.4,8.6,0.0,
Aaron Jones,27.0,GNB,15.0,15.0,65.0,52.0,391.0,7.5,6.0,22.0,50.8,26.0,3.5,26.1,80.0,6.0,2.0,
Jarvis Landry,29.0,CLE,12.0,12.0,87.0,52.0,570.0,11.0,2.0,30.0,48.3,38.0,4.3,47.5,59.8,6.6,3.0,
Cordarrelle Patterson,30.0,ATL,16.0,13.0,69.0,52.0,548.0,10.5,5.0,26.0,52.2,64.0,3.3,34.3,75.4,7.9,2.0,
Jamison Crowder,28.0,NYJ,12.0,4.0,71.0,51.0,447.0,8.8,2.0,24.0,54.9,29.0,4.3,37.3,71.8,6.3,1.0,
Hunter Henry,27.0,NWE,17.0,10.0,75.0,50.0,603.0,12.1,9.0,34.0,62.7,35.0,2.9,35.5,66.7,8.0,0.0,
Van Jefferson,25.0,LAR,17.0,17.0,89.0,50.0,802.0,16.0,6.0,32.0,52.8,79.0,2.9,47.2,56.2,9.0,0.0,
K.J. Osborn,24.0,MIN,17.0,9.0,82.0,50.0,655.0,13.1,7.0,26.0,46.3,64.0,2.9,38.5,61.0,8.0,0.0,
Myles Gaskin,24.0,MIA,17.0,10.0,63.0,49.0,234.0,4.8,4.0,13.0,46.0,24.0,2.9,13.8,77.8,3.7,2.0,
Dawson Knox,25.0,BUF,15.0,14.0,71.0,49.0,587.0,12.0,9.0,31.0,59.2,53.0,3.3,39.1,69.0,8.3,0.0,
C.J. Uzomah,28.0,CIN,16.0,16.0,63.0,49.0,493.0,10.1,5.0,24.0,54.0,55.0,3.1,30.8,77.8,7.8,0.0,
Jared Cook,34.0,LAC,16.0,10.0,83.0,48.0,564.0,11.8,4.0,31.0,50.6,42.0,3.0,35.3,57.8,6.8,0.0,
Gerald Everett,27.0,SEA,15.0,12.0,63.0,48.0,478.0,10.0,4.0,26.0,60.3,41.0,3.2,31.9,76.2,7.6,2.0,
Kalif Raymond,27.0,DET,16.0,14.0,71.0,48.0,576.0,12.0,4.0,28.0,50.7,75.0,3.0,36.0,67.6,8.1,0.0,
Ezekiel Elliott,26.0,DAL,17.0,17.0,65.0,47.0,287.0,6.1,2.0,17.0,38.5,21.0,2.8,16.9,72.3,4.4,1.0,
Zay Jones,26.0,LVR,17.0,9.0,70.0,47.0,546.0,11.6,1.0,29.0,55.7,43.0,2.8,32.1,67.1,7.8,1.0,
Alvin Kamara,26.0,NOR,13.0,10.0,67.0,47.0,439.0,9.3,5.0,20.0,43.3,31.0,3.6,33.8,70.1,6.6,0.0,PB
Darrel Williams,26.0,KAN,17.0,7.0,57.0,47.0,452.0,9.6,2.0,19.0,64.9,38.0,2.8,26.6,82.5,7.9,0.0,
Rashod Bateman,22.0,BAL,12.0,4.0,68.0,46.0,515.0,11.2,1.0,29.0,58.8,36.0,3.8,42.9,67.6,7.6,0.0,
Braxton Berrios,26.0,NYJ,16.0,1.0,65.0,46.0,431.0,9.4,2.0,21.0,50.8,46.0,2.9,26.9,70.8,6.6,1.0,AP-1
Marquez Callaway,23.0,NOR,17.0,11.0,84.0,46.0,698.0,15.2,6.0,32.0,46.4,58.0,2.7,41.1,54.8,8.3,0.0,
Evan Engram,27.0,NYG,15.0,12.0,73.0,46.0,408.0,8.9,3.0,21.0,41.1,30.0,3.1,27.2,63.0,5.6,1.0,
Cedrick Wilson Jr.,26.0,DAL,16.0,4.0,61.0,45.0,602.0,13.4,6.0,27.0,60.7,73.0,2.8,37.6,73.8,9.9,3.0,
Robert Woods,29.0,LAR,9.0,9.0,69.0,45.0,556.0,12.4,4.0,34.0,59.4,28.0,5.0,61.8,65.2,8.1,0.0,
Mike Davis,28.0,ATL,17.0,8.0,58.0,44.0,259.0,5.9,1.0,12.0,39.7,20.0,2.6,15.2,75.9,4.5,4.0,
Odell Beckham Jr.,29.0,2TM,14.0,13.0,82.0,44.0,537.0,12.2,5.0,27.0,48.8,54.0,3.1,38.4,53.7,6.5,0.0,
Chase Edmonds,25.0,ARI,12.0,11.0,53.0,43.0,311.0,7.2,0.0,11.0,35.8,36.0,3.6,25.9,81.1,5.9,1.0,
J.D. McKissic,28.0,WAS,11.0,3.0,53.0,43.0,397.0,9.2,2.0,15.0,52.8,56.0,3.9,36.1,81.1,7.5,0.0,
Elijah Moore,21.0,NYJ,11.0,6.0,77.0,43.0,538.0,12.5,5.0,24.0,45.5,62.0,3.9,48.9,55.8,7.0,0.0,
Quez Watkins,23.0,PHI,17.0,12.0,62.0,43.0,647.0,15.0,1.0,25.0,46.8,91.0,2.5,38.1,69.4,10.4,0.0,
Javonte Williams,21.0,DEN,17.0,1.0,53.0,43.0,316.0,7.3,3.0,12.0,37.7,42.0,2.5,18.6,81.1,6.0,2.0,
Antonio Brown,33.0,TAM,7.0,3.0,62.0,42.0,545.0,13.0,4.0,29.0,53.2,62.0,6.0,77.9,67.7,8.8,0.0,
Antonio Gibson,23.0,WAS,16.0,14.0,52.0,42.0,294.0,7.0,3.0,12.0,50.0,73.0,2.6,18.4,80.8,5.7,6.0,
DeAndre Hopkins,29.0,ARI,10.0,10.0,64.0,42.0,572.0,13.6,8.0,32.0,59.4,55.0,4.2,57.2,65.6,8.9,0.0,
Joe Mixon,25.0,CIN,16.0,16.0,48.0,42.0,314.0,7.5,3.0,11.0,43.8,52.0,2.6,19.6,87.5,6.5,2.0,PB
David Montgomery,24.0,CHI,13.0,13.0,51.0,42.0,301.0,7.2,0.0,18.0,43.1,16.0,3.2,23.2,82.4,5.9,1.0,
Byron Pringle,28.0,KAN,17.0,5.0,60.0,42.0,568.0,13.5,5.0,32.0,66.7,40.0,2.5,33.4,70.0,9.5,2.0,
Emmanuel Sanders,34.0,BUF,14.0,13.0,72.0,42.0,626.0,14.9,4.0,31.0,52.8,41.0,3.0,44.7,58.3,8.7,0.0,
Saquon Barkley,24.0,NYG,13.0,13.0,57.0,41.0,263.0,6.4,2.0,13.0,36.8,54.0,3.2,20.2,71.9,4.6,2.0,
Brandon Bolden,31.0,NWE,17.0,1.0,49.0,41.0,405.0,9.9,2.0,21.0,49.0,28.0,2.4,23.8,83.7,8.3,1.0,
Adam Humphries,28.0,WAS,17.0,11.0,62.0,41.0,383.0,9.3,0.0,23.0,43.5,27.0,2.4,22.5,66.1,6.2,0.0,
Devontae Booker,29.0,NYG,16.0,4.0,45.0,40.0,268.0,6.7,1.0,11.0,51.1,41.0,2.5,16.8,88.9,6.0,0.0,
Nyheim Hines,25.0,IND,17.0,4.0,57.0,40.0,310.0,7.8,1.0,15.0,42.1,36.0,2.4,18.2,70.2,5.4,3.0,
Allen Lazard,26.0,GNB,15.0,13.0,60.0,40.0,513.0,12.8,8.0,28.0,60.0,42.0,2.7,34.2,66.7,8.6,0.0,
DeVante Parker,28.0,MIA,10.0,8.0,73.0,40.0,515.0,12.9,2.0,29.0,50.7,42.0,4.0,51.5,54.8,7.1,0.0,
Devin Singletary,24.0,BUF,17.0,16.0,50.0,40.0,228.0,5.7,1.0,11.0,48.0,19.0,2.4,13.4,80.0,4.6,5.0,
Jonathan Taylor,22.0,IND,17.0,17.0,51.0,40.0,360.0,9.0,2.0,12.0,43.1,76.0,2.4,21.2,78.4,7.1,4.0,"PB,AP-1,AP OPoY-2"
Ray-Ray McCloud,25.0,PIT,16.0,5.0,66.0,39.0,277.0,7.1,0.0,18.0,34.8,24.0,2.4,17.3,59.1,4.2,4.0,
Tony Pollard,24.0,DAL,15.0,0.0,46.0,39.0,337.0,8.6,0.0,15.0,58.7,32.0,2.6,22.5,84.8,7.3,2.0,
Kadarius Toney,22.0,NYG,10.0,4.0,57.0,39.0,420.0,10.8,0.0,21.0,52.6,38.0,3.9,42.0,68.4,7.4,0.0,
Austin Hooper,27.0,CLE,16.0,16.0,61.0,38.0,345.0,9.1,3.0,18.0,55.7,34.0,2.4,21.6,62.3,5.7,0.0,
Jerry Jeudy,22.0,DEN,10.0,5.0,56.0,38.0,467.0,12.3,0.0,22.0,53.6,40.0,3.8,46.7,67.9,8.3,1.0,
Zach Pascal,27.0,IND,16.0,13.0,69.0,38.0,384.0,10.1,3.0,16.0,37.7,41.0,2.4,24.0,55.1,5.6,1.0,
Allen Robinson,28.0,CHI,12.0,11.0,66.0,38.0,410.0,10.8,1.0,22.0,47.0,39.0,3.2,34.2,57.6,6.2,0.0,
Nick Westbrook-Ikhine,24.0,TEN,16.0,7.0,57.0,38.0,476.0,12.5,4.0,23.0,54.4,46.0,2.4,29.8,66.7,8.4,1.0,
Ameer Abdullah,28.0,2TM,17.0,1.0,53.0,38.0,289.0,7.6,1.0,13.0,45.3,23.0,2.2,17.0,71.7,5.5,0.0,
Nelson Agholor,28.0,NWE,15.0,13.0,64.0,37.0,473.0,12.8,3.0,23.0,45.3,44.0,2.5,31.5,57.8,7.4,0.0,
James Conner,26.0,ARI,15.0,6.0,39.0,37.0,375.0,10.1,3.0,18.0,71.8,45.0,2.5,25.0,94.9,9.6,2.0,PB
Kenny Golladay,28.0,NYG,14.0,14.0,76.0,37.0,521.0,14.1,0.0,27.0,44.7,36.0,2.6,37.2,48.7,6.9,0.0,
Christian McCaffrey,25.0,CAR,7.0,7.0,41.0,37.0,343.0,9.3,1.0,21.0,65.9,32.0,5.3,49.0,90.2,8.4,1.0,
Michael Carter,22.0,NYJ,14.0,11.0,55.0,36.0,325.0,9.0,0.0,16.0,47.3,23.0,2.6,23.2,65.5,5.9,1.0,
Deonte Harty,24.0,NOR,13.0,1.0,59.0,36.0,570.0,15.8,3.0,23.0,50.8,72.0,2.8,43.8,61.0,9.7,2.0,
Tyler Johnson,23.0,TAM,17.0,3.0,55.0,36.0,360.0,10.0,0.0,14.0,43.6,31.0,2.1,21.2,65.5,6.5,0.0,
David Njoku,25.0,CLE,16.0,11.0,53.0,36.0,475.0,13.2,4.0,17.0,56.6,71.0,2.3,29.7,67.9,9.0,0.0,
Sterling Shepard,28.0,NYG,7.0,6.0,53.0,36.0,366.0,10.2,1.0,19.0,47.2,37.0,5.1,52.3,67.9,6.9,0.0,
Gabriel Davis,22.0,BUF,16.0,4.0,63.0,35.0,549.0,15.7,6.0,29.0,47.6,49.0,2.2,34.3,55.6,8.7,0.0,
Michael Gallup,25.0,DAL,9.0,8.0,62.0,35.0,445.0,12.7,2.0,23.0,50.0,41.0,3.9,49.4,56.5,7.2,0.0,
Dan Arnold,26.0,2TM,11.0,4.0,52.0,35.0,408.0,11.7,0.0,20.0,55.8,28.0,3.2,37.1,67.3,7.8,1.0,
Dalvin Cook,26.0,MIN,13.0,13.0,49.0,34.0,224.0,6.6,0.0,9.0,38.8,24.0,2.6,17.2,69.4,4.6,3.0,PB
Corey Davis,26.0,NYJ,9.0,9.0,59.0,34.0,492.0,14.5,4.0,23.0,50.8,53.0,3.8,54.7,57.6,8.3,2.0,
AJ Dillon,23.0,GNB,17.0,2.0,37.0,34.0,313.0,9.2,2.0,15.0,62.2,50.0,2.0,18.4,91.9,8.5,2.0,
Bryan Edwards,23.0,LVR,16.0,12.0,59.0,34.0,571.0,16.8,3.0,26.0,50.8,51.0,2.1,35.7,57.6,9.7,1.0,
Anthony Firkser,26.0,TEN,15.0,1.0,43.0,34.0,291.0,8.6,2.0,15.0,55.8,24.0,2.3,19.4,79.1,6.8,2.0,
Devonta Freeman,29.0,BAL,16.0,8.0,42.0,34.0,190.0,5.6,1.0,9.0,42.9,15.0,2.1,11.9,81.0,4.5,0.0,
Ty Johnson,24.0,NYJ,16.0,3.0,55.0,34.0,372.0,10.9,2.0,20.0,47.3,23.0,2.1,23.3,61.8,6.8,2.0,
Donovan Peoples-Jones,22.0,CLE,14.0,9.0,58.0,34.0,597.0,17.6,3.0,26.0,51.7,60.0,2.4,42.6,58.6,10.3,2.0,
Durham Smythe,26.0,MIA,17.0,12.0,41.0,34.0,357.0,10.5,0.0,15.0,65.9,25.0,2.0,21.0,82.9,8.7,0.0,
Nico Collins,22.0,HOU,14.0,8.0,60.0,33.0,446.0,13.5,1.0,22.0,48.3,32.0,2.4,31.9,55.0,7.4,0.0,
Devin Duvernay,24.0,BAL,16.0,7.0,47.0,33.0,272.0,8.2,2.0,14.0,46.8,21.0,2.1,17.0,70.2,5.8,1.0,"PB,AP-1"
Kenneth Gainwell,22.0,PHI,16.0,1.0,50.0,33.0,253.0,7.7,1.0,14.0,44.0,19.0,2.1,15.8,66.0,5.1,2.0,
Albert Okwuegbunam,23.0,DEN,14.0,6.0,40.0,33.0,330.0,10.0,2.0,15.0,60.0,64.0,2.4,23.6,82.5,8.3,1.0,
Josh Palmer,22.0,LAC,17.0,5.0,49.0,33.0,353.0,10.7,4.0,18.0,55.1,36.0,1.9,20.8,67.3,7.2,0.0,
Jalen Reagor,22.0,PHI,17.0,13.0,57.0,33.0,299.0,9.1,2.0,13.0,36.8,34.0,1.9,17.6,57.9,5.2,2.0,
Laquon Treadwell,26.0,JAX,12.0,7.0,51.0,33.0,434.0,13.2,1.0,22.0,56.9,41.0,2.8,36.2,64.7,8.5,0.0,
David Johnson,30.0,HOU,13.0,4.0,42.0,32.0,225.0,7.0,1.0,11.0,42.9,16.0,2.5,17.3,76.2,5.4,1.0,
Alexander Mattison,23.0,MIN,16.0,4.0,39.0,32.0,228.0,7.1,1.0,10.0,43.6,24.0,2.0,14.3,82.1,5.8,1.0,
Tre'Quan Smith,25.0,NOR,11.0,6.0,50.0,32.0,377.0,11.8,3.0,18.0,52.0,34.0,2.9,34.3,64.0,7.5,1.0,
Jalen Guyton,24.0,LAC,16.0,2.0,48.0,31.0,448.0,14.5,3.0,21.0,60.4,59.0,1.9,28.0,64.6,9.3,1.0,
Julio Jones,32.0,TEN,10.0,10.0,48.0,31.0,434.0,14.0,1.0,19.0,52.1,51.0,3.1,43.4,64.6,9.0,0.0,
Calvin Ridley,27.0,ATL,5.0,5.0,52.0,31.0,281.0,9.1,2.0,16.0,46.2,22.0,6.2,56.2,59.6,5.4,0.0,
James Robinson,23.0,JAX,14.0,13.0,46.0,31.0,222.0,7.2,0.0,9.0,41.3,26.0,2.2,15.9,67.4,4.8,4.0,
Geoff Swaim,28.0,TEN,16.0,16.0,40.0,31.0,210.0,6.8,3.0,12.0,52.5,26.0,1.9,13.1,77.5,5.3,0.0,
Olamide Zaccheaus,24.0,ATL,17.0,8.0,53.0,31.0,406.0,13.1,3.0,22.0,49.1,49.0,1.8,23.9,58.5,7.7,0.0,
Cameron Brate,30.0,TAM,17.0,3.0,57.0,30.0,245.0,8.2,4.0,15.0,43.9,18.0,1.8,14.4,52.6,4.3,0.0,
Kenyan Drake,27.0,LVR,12.0,2.0,40.0,30.0,291.0,9.7,1.0,12.0,57.5,31.0,2.5,24.3,75.0,7.3,1.0,
Kyle Juszczyk,30.0,SFO,17.0,16.0,38.0,30.0,296.0,9.9,1.0,16.0,63.2,26.0,1.8,17.4,78.9,7.8,0.0,PB
Foster Moreau,24.0,LVR,17.0,11.0,44.0,30.0,373.0,12.4,3.0,16.0,52.3,44.0,1.8,21.9,68.2,8.5,1.0,
Chester Rogers,27.0,TEN,16.0,2.0,43.0,30.0,301.0,10.0,1.0,12.0,44.2,39.0,1.9,18.8,69.8,7.0,4.0,
Ricky Seals-Jones,26.0,WAS,13.0,6.0,49.0,30.0,271.0,9.0,2.0,14.0,40.8,39.0,2.3,20.8,61.2,5.5,0.0,
Jack Doyle,31.0,IND,17.0,14.0,43.0,29.0,302.0,10.4,3.0,18.0,53.5,34.0,1.7,17.8,67.4,7.0,0.0,
Darrell Henderson,24.0,LAR,12.0,10.0,40.0,29.0,176.0,6.1,3.0,8.0,40.0,25.0,2.4,14.7,72.5,4.4,0.0,
Josh Reynolds,26.0,2TM,12.0,5.0,49.0,29.0,396.0,13.7,2.0,21.0,53.1,39.0,2.4,33.0,59.2,8.1,0.0,
Randall Cobb,31.0,GNB,12.0,3.0,39.0,28.0,375.0,13.4,5.0,21.0,59.0,54.0,2.3,31.3,71.8,9.6,1.0,
Keelan Cole,28.0,NYJ,15.0,11.0,51.0,28.0,449.0,16.0,1.0,20.0,49.0,54.0,1.9,29.9,54.9,8.8,0.0,
Melvin Gordon,28.0,DEN,16.0,16.0,38.0,28.0,213.0,7.6,2.0,9.0,36.8,30.0,1.8,13.3,73.7,5.6,3.0,
Jeremy McNichols,26.0,TEN,14.0,0.0,38.0,28.0,240.0,8.6,1.0,11.0,39.5,27.0,2.0,17.1,73.7,6.3,0.0,
Jonnu Smith,26.0,NWE,16.0,11.0,45.0,28.0,294.0,10.5,1.0,15.0,40.0,28.0,1.8,18.4,62.2,6.5,1.0,
Ryan Griffin,31.0,NYJ,14.0,12.0,42.0,27.0,261.0,9.7,2.0,14.0,50.0,29.0,1.9,18.6,64.3,6.2,1.0,
Samaje Perine,26.0,CIN,16.0,0.0,31.0,27.0,196.0,7.3,1.0,9.0,35.5,23.0,1.7,12.3,87.1,6.3,0.0,
Adam Trautman,24.0,NOR,13.0,10.0,43.0,27.0,263.0,9.7,2.0,13.0,46.5,32.0,2.1,20.2,62.8,6.1,1.0,
