Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Reche Caldwell,27,NWE,16,14,102,61,760,12.5,4,41,50.0,62,3.8,47.5,59.8,7.5,2,
Braylon Edwards,23,CLE,16,15,125,61,884,14.5,6,38,40.0,75,3.8,55.3,48.8,7.1,0,
Frank Gore,23,SFO,16,16,86,61,485,8.0,1,23,48.8,39,3.8,30.3,70.9,5.6,6,"PB,AP-2"
Kevin Jones,24,DET,12,12,78,61,520,8.5,2,26,59.0,26,5.1,43.3,78.2,6.7,5,
Muhsin Muhammad,33,CHI,16,16,117,60,863,14.4,5,45,47.9,40,3.8,53.9,51.3,7.4,1,
Arnaz Battle,26,SFO,16,15,85,59,686,11.6,3,36,56.5,56,3.7,42.9,69.4,8.1,2,
Chris Chambers,28,MIA,16,16,154,59,677,11.5,4,36,31.8,46,3.7,42.3,38.3,4.4,0,
Tiki Barber,31,NYG,16,16,75,58,465,8.0,0,24,53.3,28,3.6,29.1,77.3,6.2,3,PB
Chris Cooley,24,WAS,16,16,95,57,734,12.9,6,33,49.5,66,3.6,45.9,60.0,7.7,0,
Eric Moulds,33,HOU,16,16,78,57,557,9.8,1,32,56.4,29,3.6,34.8,73.1,7.1,1,
Travis Taylor,28,MIN,16,16,87,57,651,11.4,3,29,49.4,36,3.6,40.7,65.5,7.5,2,
Alge Crumpler,29,ATL,16,16,103,56,780,13.9,8,37,46.6,46,3.5,48.8,54.4,7.6,0,PB
LaDainian Tomlinson,27,SDG,16,16,80,56,508,9.1,3,23,48.8,51,3.5,31.8,70.0,6.4,2,"PB,AP-1,AP MVP-1,AP OPoY-1"
Marty Booker,30,MIA,14,13,90,55,747,13.6,6,36,50.0,52,3.9,53.4,61.1,8.3,0,
Santana Moss,27,WAS,14,14,101,55,790,14.4,6,36,48.5,68,3.9,56.4,54.5,7.8,2,
Ladell Betts,27,WAS,16,9,64,53,445,8.4,1,22,43.8,34,3.3,27.8,82.8,7.0,6,
Deion Branch,27,SEA,14,13,101,53,725,13.7,4,40,45.5,38,3.8,51.8,52.5,7.2,0,
Eddie Kennison,33,KAN,16,16,101,53,860,16.2,5,41,46.5,51,3.3,53.8,52.5,8.5,0,
Rod Smith,36,DEN,16,16,94,52,512,9.8,3,34,47.9,20,3.3,32.0,55.3,5.4,2,
Reggie Williams,23,JAX,16,14,91,52,616,11.8,4,28,46.2,48,3.3,38.5,57.1,6.8,1,
Bernard Berrian,26,CHI,15,14,102,51,775,15.2,6,32,38.2,62,3.4,51.7,50.0,7.6,2,
L.J. Smith,26,PHI,16,15,75,50,611,12.2,5,29,56.0,65,3.1,38.2,66.7,8.1,0,
Santonio Holmes,22,PIT,16,4,86,49,824,16.8,2,40,55.8,67,3.1,51.5,57.0,9.6,5,
Peerless Price,30,BUF,16,15,78,49,402,8.2,3,20,44.9,25,3.1,25.1,62.8,5.2,1,
Ben Watson,26,NWE,13,13,91,49,643,13.1,3,32,48.4,40,3.8,49.5,53.8,7.1,3,
Eric Parker,27,SDG,15,12,70,48,659,13.7,0,35,60.0,38,3.2,43.9,68.6,9.4,0,
Michael Pittman,31,TAM,16,3,76,47,405,8.6,0,16,40.8,25,2.9,25.3,61.8,5.3,2,
Drew Bennett,28,TEN,16,15,98,46,737,16.0,3,36,41.8,39,2.9,46.1,46.9,7.5,2,
Reggie Brown,25,PHI,16,15,88,46,816,17.7,8,34,52.3,60,2.9,51.0,52.3,9.3,0,
Ahman Green,29,GNB,14,14,63,46,373,8.1,1,14,42.9,20,3.3,26.6,73.0,5.9,4,
Maurice Jones-Drew,21,JAX,16,1,62,46,436,9.5,2,17,43.5,51,2.9,27.3,74.2,7.0,1,AP ORoY-2
Mewelde Moore,24,MIN,16,0,62,46,468,10.2,1,15,29.0,50,2.9,29.3,74.2,7.5,3,
Jermaine Wiggins,31,MIN,16,3,67,46,386,8.4,1,20,53.7,24,2.9,24.1,68.7,5.8,1,
Desmond Clark,29,CHI,16,16,80,45,626,13.9,6,35,52.5,33,2.8,39.1,56.3,7.8,0,
D.J. Hackett,25,SEA,14,5,66,45,610,13.6,4,33,65.2,47,3.2,43.6,68.2,9.2,0,
Greg Jennings,23,GNB,14,11,104,45,632,14.0,3,29,38.5,75,3.2,45.1,43.3,6.1,1,
Troy Brown,35,NWE,16,9,75,43,384,8.9,4,28,50.7,23,2.7,24.0,57.3,5.1,0,
Kevin Faulk,30,NWE,15,1,56,43,356,8.3,2,15,50.0,43,2.9,23.7,76.8,6.4,2,
Randy Moss,29,OAK,13,13,96,42,553,13.2,3,27,42.7,51,3.2,42.5,43.8,5.8,0,
Chester Taylor,27,MIN,15,15,51,42,288,6.9,0,17,51.0,24,2.8,19.2,82.4,5.6,5,
Larry Johnson,27,KAN,16,16,66,41,410,10.0,2,21,37.9,78,2.6,25.6,62.1,6.2,2,"PB,AP-1"
Matt Jones,23,JAX,14,4,76,41,643,15.7,4,33,47.4,49,2.9,45.9,53.9,8.5,1,
Samie Parker,25,KAN,16,15,68,41,561,13.7,1,32,54.4,43,2.6,35.1,60.3,8.3,0,
Joseph Addai,23,IND,16,0,50,40,325,8.1,1,20,62.0,21,2.5,20.3,80.0,6.5,2,
Antonio Bryant,25,SFO,14,13,91,40,733,18.3,3,29,37.4,72,2.9,52.4,44.0,8.1,0,
Kevin Curtis,28,STL,16,1,57,40,479,12.0,4,26,59.6,42,2.5,29.9,70.2,8.4,1,
Bryant Johnson,25,ARI,16,8,74,40,740,18.5,4,30,45.9,58,2.5,46.3,54.1,10.0,1,
Joe Jurevicius,32,CLE,13,8,65,40,495,12.4,3,31,55.4,52,3.1,38.1,61.5,7.6,0,
Michael Jenkins,24,ATL,16,16,83,39,436,11.2,7,22,38.6,34,2.4,27.3,47.0,5.3,0,
George Wrighster,25,JAX,16,10,63,39,353,9.1,3,23,44.4,23,2.4,22.1,61.9,5.6,0,
Edgerrin James,28,ARI,16,16,61,38,217,5.7,0,10,39.3,14,2.4,13.6,62.3,3.6,3,
Donte' Stallworth,26,PHI,12,11,70,38,725,19.1,5,30,52.9,84,3.2,60.4,54.3,10.4,0,
Joe Horn,34,NOR,10,9,61,37,679,18.4,4,28,60.7,72,3.7,67.9,60.7,11.1,0,
Ben Utecht,25,IND,15,15,53,37,377,10.2,0,18,62.3,26,2.5,25.1,69.8,7.1,1,
Troy Williamson,23,MIN,14,11,76,37,455,12.3,0,22,40.8,46,2.6,32.5,48.7,6.0,0,
Cedrick Wilson,28,PIT,15,12,69,37,504,13.6,1,25,49.3,38,2.5,33.6,53.6,7.3,2,
Patrick Crayton,27,DAL,16,7,48,36,516,14.3,4,28,62.5,53,2.3,32.3,75.0,10.8,1,
Steve Heiden,30,CLE,16,6,46,36,249,6.9,2,9,56.5,13,2.3,15.6,78.3,5.4,0,
Chris Henry,23,CIN,13,4,75,36,605,16.8,9,26,42.7,71,2.8,46.5,48.0,8.1,0,
Thomas Jones,28,CHI,16,16,47,36,154,4.3,0,6,31.9,21,2.3,9.6,76.6,3.3,1,
Keenan McCardell,36,SDG,14,11,51,36,437,12.1,0,24,62.7,28,2.6,31.2,70.6,8.6,2,
Dominic Rhodes,27,IND,16,16,47,36,251,7.0,0,9,53.2,27,2.3,15.7,76.6,5.3,3,
Ernest Wilford,27,JAX,16,12,74,36,524,14.6,2,27,41.9,41,2.3,32.8,48.6,7.1,1,
Alex Smith,24,TAM,14,7,53,35,250,7.1,3,12,39.6,27,2.5,17.9,66.0,4.7,1,
Nate Washington,23,PIT,16,2,69,35,624,17.8,4,28,46.4,49,2.2,39.0,50.7,9.0,0,
Owen Daniels,24,HOU,14,12,51,34,352,10.4,5,21,60.8,33,2.4,25.1,66.7,6.9,0,
Ike Hilliard,30,TAM,16,0,55,34,339,10.0,2,19,41.8,44,2.1,21.2,61.8,6.2,3,
Eric Johnson,27,SFO,13,9,49,34,292,8.6,2,15,42.9,26,2.6,22.5,69.4,6.0,0,
Heath Miller,24,PIT,16,16,55,34,393,11.6,5,21,49.1,87,2.1,24.6,61.8,7.1,0,
Josh Reed,26,BUF,13,1,48,34,410,12.1,2,21,45.8,52,2.6,31.5,70.8,8.5,0,
Ronnie Brown,25,MIA,13,12,38,33,276,8.4,0,12,52.6,24,2.5,21.2,86.8,7.3,4,
Michael Clayton,24,TAM,12,9,65,33,356,10.8,1,22,41.5,27,2.8,29.7,50.8,5.5,2,
Wali Lundy,23,HOU,14,8,39,33,204,6.2,0,7,38.5,15,2.4,14.6,84.6,5.2,1,
Bobby Wade,25,TEN,16,2,58,33,461,14.0,2,22,50.0,25,2.1,28.8,56.9,7.9,2,
DeAngelo Williams,23,CAR,13,2,36,33,313,9.5,1,11,52.8,41,2.5,24.1,91.7,8.7,1,
DeShaun Foster,26,CAR,14,14,46,32,159,5.0,0,3,26.1,14,2.3,11.4,69.6,3.5,4,
Devery Henderson,24,NOR,13,7,54,32,745,23.3,5,28,53.7,76,2.5,57.3,59.3,13.8,0,
Antwaan Randle El,27,WAS,16,16,63,32,351,11.0,3,20,46.0,34,2.0,21.9,50.8,5.6,2,
Amani Toomer,32,NYG,8,8,43,32,360,11.3,3,22,69.8,44,4.0,45.0,74.4,8.4,0,
Chris Baker,27,NYJ,16,14,45,31,300,9.7,4,18,57.8,28,1.9,18.8,68.9,6.7,0,
Willie Parker,26,PIT,16,16,42,31,222,7.2,3,12,35.7,25,1.9,13.9,73.8,5.3,7,PB
Dallas Clark,27,IND,12,12,57,30,367,12.2,4,22,50.9,40,2.5,30.6,52.6,6.4,0,
Deuce McAllister,28,NOR,15,13,36,30,198,6.6,0,9,50.0,24,2.0,13.2,83.3,5.5,3,AP CPoY-6
Roddy White,25,ATL,16,5,65,30,506,16.9,0,18,36.9,55,1.9,31.6,46.2,7.8,1,
Cadillac Williams,24,TAM,14,14,44,30,196,6.5,0,4,50.0,21,2.1,14.0,68.2,4.5,3,
Doug Gabriel,26,2TM,15,5,54,30,428,14.3,3,18,51.9,45,2.0,28.5,55.6,7.9,1,
Doug Gabriel,26,OAK,3,0,7,5,84,16.8,0,5,71.4,28,1.7,28.0,71.4,12.0,0,
Doug Gabriel,26,NWE,12,5,47,25,344,13.8,3,13,48.9,45,2.1,28.7,53.2,7.3,1,
Noah Herron,24,GNB,16,0,35,29,211,7.3,2,12,51.4,16,1.8,13.2,82.9,6.0,2,
Marcus Robinson,31,MIN,10,3,58,29,381,13.1,4,20,43.1,40,2.9,38.1,50.0,6.6,2,
Bo Scaife,25,TEN,14,12,56,29,370,12.8,2,18,42.9,34,2.1,26.4,51.8,6.6,1,
Mack Strong,35,SEA,16,10,44,29,159,5.5,0,4,31.8,13,1.8,9.9,65.9,3.6,2,PB
Drew Carter,25,CAR,14,2,51,28,357,12.8,3,14,43.1,42,2.0,25.5,54.9,7.0,0,
Ashley Lelie,26,ATL,15,10,68,28,430,15.4,1,22,38.2,51,1.9,28.7,41.2,6.3,0,
Randal Williams,28,OAK,16,10,57,28,293,10.5,0,14,38.6,28,1.8,18.3,49.1,5.1,2,
Reuben Droughns,28,CLE,14,12,33,27,169,6.3,0,10,48.5,24,1.9,12.1,81.8,5.1,5,
Vincent Jackson,23,SDG,16,7,56,27,453,16.8,6,18,39.3,55,1.7,28.3,48.2,8.1,0,
Brandon Jones,24,TEN,16,10,53,27,384,14.2,4,21,45.3,53,1.7,24.0,50.9,7.2,0,
Alvis Whitted,32,OAK,14,13,63,27,299,11.1,0,17,34.9,33,1.9,21.4,42.9,4.7,1,
Dante Hall,28,KAN,15,0,40,26,204,7.8,2,15,50.0,19,1.7,13.6,65.0,5.1,2,
Courtney Anderson,26,OAK,16,11,43,25,285,11.4,2,13,48.8,35,1.6,17.8,58.1,6.6,1,
Bubba Franks,28,GNB,16,14,53,25,232,9.3,0,13,35.8,19,1.6,14.5,47.2,4.4,2,
Jason McKie,26,CHI,15,12,38,25,162,6.5,0,7,39.5,26,1.7,10.8,65.8,4.3,0,
Leon Washington,24,NYJ,16,8,31,25,270,10.8,0,7,48.4,64,1.6,16.9,80.6,8.7,3,
Tatum Bell,25,DEN,13,13,31,24,115,4.8,0,5,29.0,16,1.8,8.8,77.4,3.7,5,
Correll Buckhalter,28,PHI,16,1,28,24,256,10.7,1,11,57.1,55,1.5,16.0,85.7,9.1,2,AP CPoY-6
Bobby Engram,33,SEA,7,6,36,24,290,12.1,1,15,58.3,25,3.4,41.4,66.7,8.1,0,
Greg Lewis,26,PHI,16,3,34,24,348,14.5,2,20,64.7,45,1.5,21.8,70.6,10.2,1,
Marion Barber III,23,DAL,16,1,32,23,196,8.5,2,8,37.5,26,1.4,12.3,71.9,6.1,0,
Terrance Copper,24,NOR,15,4,42,23,385,16.7,3,17,52.4,48,1.5,25.7,54.8,9.2,2,
Justin Griffith,26,ATL,16,11,28,23,168,7.3,3,12,53.6,16,1.4,10.5,82.1,6.0,3,
Rudi Johnson,27,CIN,16,15,31,23,124,5.4,0,5,48.4,18,1.4,7.8,74.2,4.0,6,
Brandon Lloyd,25,WAS,15,12,57,23,365,15.9,0,16,36.8,52,1.5,24.3,40.4,6.4,1,
Justin McCareins,28,NYJ,16,7,40,23,347,15.1,1,12,45.0,50,1.4,21.7,57.5,8.7,1,
Billy McMullen,26,MIN,16,0,42,23,307,13.3,2,14,45.2,40,1.4,19.2,54.8,7.3,0,
Roscoe Parrish,24,BUF,16,1,40,23,320,13.9,2,11,42.5,51,1.4,20.0,57.5,8.0,2,
Robert Royal,27,BUF,16,15,39,23,233,10.1,3,13,46.2,33,1.4,14.6,59.0,6.0,0,
Fred Taylor,30,JAX,15,15,28,23,242,10.5,1,8,60.7,36,1.5,16.1,82.1,8.6,3,
Troy Walters,30,ARI,15,3,35,23,209,9.1,2,13,54.3,26,1.5,13.9,65.7,6.0,3,
Kenny Watson,28,CIN,16,0,32,23,213,9.3,0,12,50.0,46,1.4,13.3,71.9,6.7,0,
Hank Baskett,24,PHI,16,5,42,22,464,21.1,2,17,47.6,89,1.4,29.0,52.4,11.0,0,
Tim Carter,27,NYG,16,8,48,22,253,11.5,2,12,39.6,27,1.4,15.8,45.8,5.3,1,
Rashied Davis,27,CHI,16,2,56,22,303,13.8,2,16,32.1,31,1.4,18.9,39.3,5.4,1,
Warrick Dunn,31,ATL,16,16,28,22,170,7.7,1,10,50.0,18,1.4,10.6,78.6,6.1,1,
Laurence Maroney,21,NWE,14,0,30,22,194,8.8,1,11,50.0,31,1.6,13.9,73.3,6.5,1,
Dennis Northcutt,29,CLE,13,6,45,22,228,10.4,0,10,35.6,43,1.7,17.5,48.9,5.1,1,
Musa Smith,24,BAL,12,0,23,22,135,6.1,0,6,30.4,30,1.8,11.3,95.7,5.9,1,
Jerramy Stevens,27,SEA,11,6,48,22,231,10.5,4,12,45.8,26,2.0,21.0,45.8,4.8,1,
Anthony Thomas,29,BUF,16,2,24,22,139,6.3,0,6,58.3,18,1.4,8.7,91.7,5.8,1,
Demetrius Williams,23,BAL,16,0,45,22,396,18.0,2,18,40.0,77,1.4,24.8,48.9,8.8,0,
Mike Alstott,33,TAM,16,15,38,21,85,4.0,0,7,23.7,18,1.3,5.3,55.3,2.2,1,
Dan Campbell,30,DET,16,11,32,21,308,14.7,4,16,56.3,30,1.3,19.3,65.6,9.6,0,
Daniel Graham,28,NWE,12,11,34,21,235,11.2,2,12,52.9,29,1.8,19.6,61.8,6.9,1,
Derek Hagan,22,MIA,16,0,37,21,221,10.5,1,13,48.6,24,1.3,13.8,56.8,6.0,0,
Reggie Kelly,29,CIN,16,16,33,21,254,12.1,1,12,57.6,32,1.3,15.9,63.6,7.7,0,
Kris Mangum,33,CAR,15,5,33,21,170,8.1,1,11,51.5,19,1.4,11.3,63.6,5.2,0,
David Martin,27,GNB,11,4,36,21,198,9.4,2,13,50.0,23,1.9,18.0,58.3,5.5,0,
Ruvell Martin,24,GNB,13,3,43,21,358,17.0,1,16,44.2,36,1.6,27.5,48.8,8.3,0,
Sammy Morris,29,MIA,12,4,35,21,162,7.7,0,8,34.3,44,1.8,13.5,60.0,4.6,4,
Ovie Mughelli,26,BAL,16,8,24,21,182,8.7,2,7,62.5,30,1.3,11.4,87.5,7.6,1,AP-2
Mike Bell,23,DEN,15,3,27,20,158,7.9,0,5,29.6,24,1.3,10.5,74.1,5.9,1,
Vernon Davis,22,SFO,10,8,42,20,265,13.3,3,9,35.7,52,2.0,26.5,47.6,6.3,1,
Brad Hoover,30,CAR,16,12,29,20,122,6.1,0,4,34.5,16,1.3,7.6,69.0,4.2,2,
Joe Klopfenstein,23,STL,16,16,34,20,226,11.3,1,9,52.9,28,1.3,14.1,58.8,6.6,0,
ReShard Lee,26,OAK,16,3,25,20,138,6.9,0,8,48.0,15,1.3,8.6,80.0,5.5,1,
Brandon Marshall,22,DEN,15,1,37,20,309,15.5,2,13,45.9,71,1.3,20.6,54.1,8.4,1,
Daniel Wilcox,29,BAL,14,6,27,20,166,8.3,3,12,55.6,35,1.4,11.9,74.1,6.1,2,
Aaron Stecker,31,NOR,12,1,28,19,190,10.0,0,9,50.0,48,1.6,15.8,67.9,6.8,0,
David Tyree,26,NYG,16,1,33,19,197,10.4,2,10,42.4,33,1.2,12.3,57.6,6.0,0,
Stephen Alexander,31,DEN,16,14,35,18,160,8.9,2,10,42.9,24,1.1,10.0,51.4,4.6,0,
Anthony Becht,29,TAM,16,16,26,18,115,6.4,1,4,53.8,13,1.1,7.2,69.2,4.4,1,
Nate Burleson,25,SEA,16,7,37,18,192,10.7,2,9,40.5,36,1.1,12.0,48.6,5.2,2,
Mark Campbell,31,NOR,14,10,29,18,164,9.1,0,8,44.8,33,1.3,11.7,62.1,5.7,0,
Jameel Cook,27,HOU,11,6,26,18,107,5.9,0,6,42.3,15,1.6,9.7,69.2,4.1,2,
Bryan Fletcher,27,IND,15,3,25,18,202,11.2,2,13,64.0,26,1.2,13.5,72.0,8.1,0,
Arlen Harris,26,DET,10,3,25,18,132,7.3,0,4,44.0,20,1.8,13.2,72.0,5.3,0,
Verron Haynes,27,PIT,7,0,22,18,95,5.3,0,4,27.3,16,2.6,13.6,81.8,4.3,1,
Travis Henry,28,TEN,14,13,25,18,78,4.3,0,2,20.0,12,1.3,5.6,72.0,3.1,3,AP CPoY-6
Jamal Lewis,27,BAL,16,16,26,18,115,6.4,0,5,42.3,15,1.1,7.2,69.2,4.4,4,
Willis McGahee,25,BUF,14,14,28,18,156,8.7,0,4,39.3,56,1.3,11.1,64.3,5.6,4,
Tony Scheffler,23,DEN,13,5,37,18,286,15.9,4,15,45.9,29,1.4,22.0,48.6,7.7,0,
Mike Sellers,31,WAS,16,6,21,18,105,5.8,1,6,47.6,15,1.1,6.6,85.7,5.0,1,
Obafemi Ayanbadejo,31,ARI,14,0,19,17,139,8.2,0,7,47.4,27,1.2,9.9,89.5,7.3,1,
Az-Zahir Hakim,29,DET,6,0,27,17,147,8.6,0,7,51.9,23,2.8,24.5,63.0,5.4,0,
Lorenzo Neal,36,SDG,16,11,26,17,83,4.9,0,3,34.6,21,1.1,5.2,65.4,3.2,2,"PB,AP-1"
Clinton Portis,25,WAS,8,7,26,17,170,10.0,0,4,34.6,74,2.1,21.3,65.4,6.5,0,
Kevin Walter,25,HOU,16,2,21,17,160,9.4,0,12,61.9,15,1.1,10.0,81.0,7.6,1,
Samkon Gado,24,2TM,9,1,23,17,85,5.0,0,3,26.1,19,1.9,9.4,73.9,3.7,1,
Samkon Gado,24,GNB,1,0,1,1,5,5.0,0,0,0.0,5,1.0,5.0,100.0,5.0,0,
Samkon Gado,24,HOU,8,1,22,16,80,5.0,0,3,27.3,19,2.0,10.0,72.7,3.6,1,
Vernand Morency,26,2TM,14,2,19,17,118,6.9,0,5,52.6,29,1.2,8.4,89.5,6.2,2,
Vernand Morency,26,HOU,1,0,1,1,6,6.0,0,0,100.0,6,1.0,6.0,100.0,6.0,0,
Vernand Morency,26,GNB,13,2,18,16,112,7.0,0,5,50.0,29,1.2,8.6,88.9,6.2,2,
Tim Dwight,31,NYJ,9,2,19,16,112,7.0,0,7,57.9,15,1.8,12.4,84.2,5.9,1,
Justin Peelle,27,MIA,15,10,18,16,116,7.3,1,5,50.0,25,1.1,7.7,88.9,6.4,0,
Leonard Pope,23,ARI,16,6,23,16,161,10.1,0,7,47.8,33,1.0,10.1,69.6,7.0,0,
Thomas Tapeh,26,PHI,16,8,21,16,85,5.3,1,3,28.6,15,1.0,5.3,76.2,4.0,0,
Adam Bergen,23,ARI,14,7,24,15,111,7.4,1,5,41.7,17,1.1,7.9,62.5,4.6,2,
Najeh Davenport,27,PIT,13,0,21,15,193,12.9,1,9,47.6,32,1.2,14.8,71.4,9.2,2,
Corey Dillon,32,NWE,16,13,16,15,147,9.8,0,5,62.5,52,0.9,9.2,93.8,9.2,2,
Malcom Floyd,25,SDG,12,0,32,15,210,14.0,3,9,37.5,46,1.3,17.5,46.9,6.6,0,
Michael Gaines,26,CAR,16,9,29,15,146,9.7,0,9,44.8,19,0.9,9.1,51.7,5.0,0,
Ahmard Hall,27,TEN,14,7,21,15,138,9.2,0,6,42.9,28,1.1,9.9,71.4,6.6,1,
Mike Karney,25,NOR,15,7,20,15,96,6.4,2,6,65.0,12,1.0,6.4,75.0,4.8,0,AP-2
Kris Wilson,25,KAN,16,10,24,15,132,8.8,3,11,50.0,19,0.9,8.3,62.5,5.5,0,
Corey Bradford,31,DET,9,2,25,14,164,11.7,0,9,56.0,23,1.6,18.2,56.0,6.6,1,
Mark Bradley,24,CHI,10,0,23,14,282,20.1,3,11,52.2,75,1.4,28.2,60.9,12.3,0,
Ron Dayne,28,HOU,11,6,18,14,77,5.5,0,3,38.9,13,1.3,7.0,77.8,4.3,1,
Anthony Fasano,22,DAL,16,5,24,14,126,9.0,0,4,50.0,22,0.9,7.9,58.3,5.3,0,
Tony Fisher,27,STL,8,0,18,14,159,11.4,0,5,27.8,49,1.8,19.9,77.8,8.8,0,
Brandon Manumaleuna,26,SDG,16,7,17,14,91,6.5,3,6,52.9,19,0.9,5.7,82.4,5.4,0,
Billy Miller,29,NOR,10,3,22,14,129,9.2,0,7,54.5,22,1.4,12.9,63.6,5.9,1,
Matt Schobel,28,PHI,16,4,20,14,214,15.3,2,8,50.0,60,0.9,13.4,70.0,10.7,1,
Tony Stewart,27,CIN,16,3,18,14,120,8.6,1,5,50.0,26,0.9,7.5,77.8,6.7,0,
LenDale White,22,TEN,13,0,20,14,60,4.3,0,1,15.0,13,1.1,4.6,70.0,3.0,0,
Justin Fargas,26,OAK,16,6,21,13,91,7.0,0,3,42.9,21,0.8,5.7,61.9,4.3,1,
Maurice Hicks,28,SFO,16,0,15,13,137,10.5,1,6,60.0,33,0.8,8.6,86.7,9.1,2,
Chad Jackson,21,NWE,12,1,19,13,152,11.7,3,6,47.4,35,1.1,12.7,68.4,8.0,0,
