Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Julian Edelman,NWE,25,WR,13,0,,,1,,,,,1,,,,,,,,,6,0.5
Joe Flacco,BAL,26,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Drayton Florence,BUF,31,RCB/LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brandon Flowers,KAN,25,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Matt Flynn,GNB,26,QB,5,1,1,,,,,,,1,,,,,,,,,6,1.2
Justin Forsett,SEA,26,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Brandon Gibson,STL,24,WR,15,9,,1,,,,,,1,,,,,,,,,6,0.4
John Gilmore,NOR,32,TE,14,4,,1,,,,,,1,,,,,,,,,6,0.4
Andre' Goodman,DEN,33,RCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Richard Goodman,SDG,24,WR,16,0,,,,1,,,,1,,,,,,,,,6,0.4
Daniel Graham,TEN,33,TE,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Steve Gregory,SDG,28,SS,15,13,,,,,,1,,1,,,,,,,,,6,0.4
Rex Grossman,WAS,31,QB,13,13,1,,,,,,,1,,,,,,,,,6,0.5
Derek Hagan,2TM,27,WR,10,3,,1,,,,,,1,,,0,,,,,,6,0.6
Mario Haggan,DEN,31,LB,16,1,,,,,,1,,1,,,,,,,,,6,0.4
Chad Hall,PHI,25,WR,7,0,,1,,,,,,1,,,,,,,,,6,0.9
Clay Harbor,PHI,24,TE,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Jamie Harper,TEN,22,RB,13,0,1,,,,,,,1,,,,,,,,,6,0.5
David Harris,NYJ,27,RILB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brian Hartline,MIA,25,WR,16,10,,1,,,,,,1,,,,,,,,,6,0.4
Lavelle Hawkins,TEN,25,WR,16,2,,1,,,,,,1,,,,,,,,,6,0.4
David Hawthorne,SEA,26,MLB,15,14,,,,,,1,,1,,,,,,,,,6,0.4
Todd Heap,ARI,31,TE,10,4,,1,,,,,,1,,,,,,,,,6,0.6
Chad Henne,MIA,26,QB,4,4,1,,,,,,,1,,,,,,,,,6,1.5
Jacob Hester,SDG,26,RB,16,3,,1,,,,,,1,,,,,,,,,6,0.4
Domenik Hixon,NYG,27,WR,2,0,,1,,,,,,1,,,,,,,,,6,3.0
T.J. Houshmandzadeh,OAK,34,WR,9,0,,1,,,,,,1,,,,,,,,,6,0.7
Israel Idonije,CHI,31,LDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Chris Ivory,NOR,23,RB,6,2,1,,,,,,,1,,,,,,,,,6,1.0
Tarvaris Jackson,SEA,28,QB,15,14,1,,,,,,,1,,,,,,,,,6,0.4
Malcolm Jenkins,NOR,24,FS,15,15,,,,,1,,,1,,,,,,,,,6,0.4
Bryant Johnson,HOU,30,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Chad Johnson,NWE,33,WR,15,3,,1,,,,,,1,,,,,,,,,6,0.4
David Johnson,PIT,24,TE,16,16,,1,,,,,,1,,,,,,,,,6,0.4
Jarret Johnson,BAL,30,ROLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Spencer Johnson,BUF,30,ROLB,16,11,,,,,1,,,1,,,,,,,,,6,0.4
Donald Jones,BUF,24,WR,8,7,,1,,,,,,1,,,,,,,,,6,0.8
Felix Jones,DAL,24,RB,12,8,1,,,,,,,1,,,,,,,,,6,0.5
Greg Jones,JAX,30,FB,16,9,1,,,,,,,1,,,,,,,,,6,0.4
Jeremy Kerley,NYJ,23,WR,14,1,,1,,,,,,1,,,,,,,,,6,0.4
Ryan Kerrigan,WAS,23,RDE,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jacob Lacey,IND,24,LCB,15,10,,,,,,1,,1,,,,,,,,,6,0.4
Dion Lewis,PHI,21,RB,15,0,1,,,,,,,1,,,,,,,,,6,0.4
Kendrick Lewis,KAN,23,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jake Locker,TEN,23,QB,5,0,1,,,,,,,1,,,,,,,,,6,1.2
Ricardo Lockette,SEA,25,WR,2,0,,1,,,,,,1,,,,,,,,,6,3.0
Curtis Lofton,ATL,25,MLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Elbert Mack,TAM,25,WR,16,1,,,,,,1,,1,,,,,,,,,6,0.4
Eli Manning*,NYG,30,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Marc Mariani,TEN,24,WR,16,0,,,1,,,,,1,,,,,,,,,6,0.4
Clay Matthews*,GNB,25,LOLB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Brice McCain,HOU,25,DB,16,0,,,,,,1,,1,,,,,,,,,6,0.4
Jameel McClain,BAL,26,LILB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jason McCourty,TEN,24,LCB,15,15,,,,,,,1,1,,,,,,,,,6,0.4
Leodis McKelvin,BUF,26,RCB,16,6,,,1,,,,,1,,,,,,,,,6,0.4
Joe McKnight,NYJ,23,RB,15,0,,,,1,,,,1,,,,,,,,,6,0.4
Donovan McNabb,MIN,35,QB,6,6,1,,,,,,,1,,,,,,,,,6,1.0
Bruce Miller,SFO,24,FB,15,8,,1,,,,,,1,,,,,,,,,6,0.4
Nick Miller,2TM,24,WR,8,0,,,1,,,,,1,,,0,,,,,,6,0.8
Zach Miller,JAX,27,TE,4,0,,1,,,,,,1,,,,,,,,,6,1.5
D.J. Moore,CHI,24,DB,13,1,,,,,,1,,1,,,,,,,,,6,0.5
Mewelde Moore,PIT,29,RB,12,0,,1,,,,,,1,,,,,,,,,6,0.5
Sterling Moore,NWE,21,DB,6,3,,,,,,1,,1,,,,,,,,,6,1.0
Knowshon Moreno,DEN,24,RB,7,2,,1,,,,,,1,,,,,,,,,6,0.9
Josh Morgan,SFO,26,WR,5,5,,1,,,,,,1,,,,,,,,,6,1.2
Louis Murphy,OAK,24,WR,11,1,1,,,,,,,1,,,,,,,,,6,0.5
Legedu Naanee,CAR,28,WR,15,10,,1,,,,,,1,,,,,,,,,6,0.4
Reggie Nelson,CIN,28,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Terence Newman,DAL,33,LCB,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Haloti Ngata*+,BAL,27,LDE,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Rob Ninkovich,NWE,27,LLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Jordan Norwood,CLE,25,WR,14,4,,1,,,,,,1,,,,,,,,,6,0.4
Chris Ogbonnaya,2TM,25,RB,13,4,1,,,,,,,1,,,0,,,,,,6,0.5
Carson Palmer,OAK,32,QB,10,9,1,,,,,,,1,,,,,,,,,6,0.6
Michael Palmer,ATL,23,TE,16,2,,1,,,,,,1,,,,,,,,,6,0.4
Charlie Peprah,GNB,28,SS,16,14,,,,,,1,,1,,,,,,,,,6,0.4
Corey Peters,ATL,23,RDT,15,15,,,,,1,,,1,,,,,,,,,6,0.4
John Phillips,DAL,24,TE,16,7,,1,,,,,,1,,,,,,,,,6,0.4
Kealoha Pilares,CAR,23,WR,12,0,,,,1,,,,1,,,,,,,,,6,0.5
Troy Polamalu*+,PIT,30,SS,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Leonard Pope,KAN,28,TE,16,10,,1,,,,,,1,,,,,,,,,6,0.4
Zach Potter,JAX,25,TE,15,7,,,,,,,1,1,,,,,,,,,6,0.4
Jerraud Powers,IND,24,RCB,12,12,,,,,,1,,1,,,,,,,,,6,0.5
B.J. Raji*,GNB,25,NT,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Darrelle Revis*+,NYJ,26,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Stevan Ridley,NWE,22,RB,16,2,1,,,,,,,1,,,,,,,,,6,0.4
Javon Ringer,TEN,24,RB,12,0,1,,,,,,,1,,,,,,,,,6,0.5
Philip Rivers*,SDG,30,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Carlos Rogers*,SFO,30,LCB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brian Rolle,PHI,23,LLB,16,13,,,,,1,,,1,,,,,,,,,6,0.4
Tony Romo,DAL,31,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Naaman Roosevelt,BUF,24,WR,10,0,,1,,,,,,1,,,,,,,,,6,0.6
Asante Samuel,PHI,30,LCB,14,14,,,,,,1,,1,,,,,,,,,6,0.4
Weslye Saunders,PIT,22,WR,16,6,,1,,,,,,1,,,,,,,,,6,0.4
Mike Scifres,SDG,31,P,16,0,,,,,,,,,,,,3,3,1,1,,6,0.4
Cecil Shorts,JAX,24,WR,10,0,,1,,,,,,1,,,,,,,,,6,0.6
Steve Slaton,2TM,25,RB,6,0,1,,,,,,,1,,,0,,,,,,6,1.0
Matt Slauson,NYJ,25,LG,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Alex Smith,CLE,29,TE,14,4,,1,,,,,,1,,,,,,,,,6,0.4
Alfonso Smith,ARI,24,RB,15,0,1,,,,,,,1,,,,,,,,,6,0.4
Alphonso Smith,DET,26,DB,11,1,,,,,,1,,1,,,,,,,,,6,0.5
Steve Smith,PHI,26,WR,9,1,,1,,,,,,1,,,,,,,,,6,0.7
Wade Smith,HOU,30,LG,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jason Snelling,ATL,28,RB,15,0,,1,,,,,,1,,,,,,,,,6,0.4
James Starks,GNB,25,RB,13,2,1,,,,,,,1,,,,,,,,,6,0.5
Craig Stevens,TEN,27,TE,15,11,,1,,,,,,1,,,,,,,,,6,0.4
Darian Stewart,STL,23,SS,15,13,,,,,,1,,1,,,,,,,,,6,0.4
Jacob Tamme,IND,26,TE,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Phillip Tanner,DAL,23,RB,9,0,1,,,,,,,1,,,,,,,,,6,0.7
Brandon Tate,CIN,24,WR,16,0,,,1,,,,,1,,,,,,,,,6,0.4
Chester Taylor,ARI,32,RB,12,1,1,,,,,,,1,,,,,,,,,6,0.5
Ryan Taylor,GNB,24,TE,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Daniel Thomas,MIA,24,RB,13,2,,1,,,,,,1,,,,,,,,,6,0.5
Mike Thomas,JAX,24,WR,15,13,,1,,,,,,1,,,,,,,,,6,0.4
Ryan Torain,WAS,25,RB,8,4,1,,,,,,,1,,,,,,,,,6,0.8
Leigh Torrence,NOR,29,DB,13,0,,,,,,1,,1,,,,,,,,,6,0.5
Isaiah Trufant,NYJ,29,DB,13,0,,,,,,,1,1,,,,,,,,,6,0.5
Stephen Tulloch,DET,26,MLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Patrick Turner,NYJ,24,WR,15,1,,1,,,,,,1,,,,,,,,,6,0.4
Jerheme Urban,KAN,31,WR,6,1,,1,,,,,,1,,,,,,,,,6,1.0
Brian Urlacher*,CHI,33,MLB,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Cassius Vaughn,DEN,24,DB,9,3,,,,,,1,,1,,,,,,,,,6,0.7
Shane Vereen,NWE,22,RB,5,0,1,,,,,,,1,,,,,,,,,6,1.2
Michael Vick,PHI,31,QB,13,13,1,,,,,,,1,,,,,,,,,6,0.5
Jonathan Vilma,NOR,29,RILB,11,11,,,,,1,,,1,,,,,,,,,6,0.5
Erik Walden,GNB,26,ROLB,16,15,,,,,1,,,1,,,,,,,,,6,0.4
Leon Washington,SEA,29,RB,16,1,1,,,,,,,1,,,,,,,,,6,0.4
Dekoda Watson,TAM,23,LB,14,2,,,,,1,,,1,,,,,,,,,6,0.4
Vince Wilfork*,NWE,30,LDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Cadillac Williams,STL,29,RB,11,1,1,,,,,,,1,,,,,,,,,6,0.5
Edwin Williams,CHI,25,LG,15,7,,,,,1,,,1,,,,,,,,,6,0.4
Mike Williams,SEA,27,WR,12,10,,1,,,,,,1,,,,,,,,,6,0.5
Tramon Williams,GNB,28,RCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Matt Willis,DEN,27,WR,16,0,,1,,,,,,1,,,,,,,,,6,0.4
Charles Woodson*+,GNB,35,LCB,15,15,,,,,,1,,1,,,,,,,,,6,0.4
Major Wright,CHI,23,SS,12,11,,,,,,1,,1,,,,,,,,,6,0.5
Ashton Youboty,JAX,27,RCB,6,5,,,,,1,,,1,,,,,,,,,6,1.0
Darrel Young,WAS,24,FB,13,8,1,,,,,,,1,,,,,,,,,6,0.5
Danny Ware,NYG,26,RB,16,1,,,,,,,,,2,,,,,,,,4,0.3
Brandon Coutu,BUF,27,K,1,0,,,,,,,,,,,,3,3,,1,,3,3.0
Jared Allen*+,MIN,29,RDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Antwan Applewhite,CAR,26,LB,12,1,,,,,,,,,,,,,,,,1,2,0.2
Ronde Barber,TAM,36,RCB,16,16,,,,,,,,,,,,,,,,1,2,0.1
Chris Canty,NYG,29,RDT,16,16,,,,,,,,,,,,,,,,1,2,0.1
Ryan Fitzpatrick,BUF,29,QB,16,16,,,,,,,,,1,,,,,,,,2,0.1
James Hall,STL,34,RDE,15,15,,,,,,,,,,,,,,,,1,2,0.1
Leonard Hankerson,WAS,22,WR,4,2,,,,,,,,,1,,,,,,,,2,0.5
Greg Hardy,CAR,23,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
Anthony Hargrove,SEA,28,DE,15,0,,,,,,,,,,,,,,,,1,2,0.1
Phillip Hunt,PHI,25,DE,9,0,,,,,,,,,,,,,,,,1,2,0.2
Sam Koch,BAL,29,P,16,0,,,,,,,,,1,,,,,,,,2,0.1
Rolando McClain,OAK,22,MLB,15,14,,,,,,,,,,,,,,,,1,2,0.1
Josh McCown,CHI,32,QB,3,2,,,,,,,,,1,,,,,,,,2,0.7
Stephen Paea,CHI,23,DT,11,0,,,,,,,,,,,,,,,,1,2,0.2
Jason Pierre-Paul*+,NYG,22,RDE,16,12,,,,,,,,,,,,,,,,1,2,0.1
Sione Pouha,NYJ,32,NT,16,15,,,,,,,,,,,,,,,,1,2,0.1
Kelvin Sheppard,BUF,23,LILB,16,9,,,,,,,,,,,,,,,,1,2,0.1
Aldon Smith,SFO,22,LB,16,0,,,,,,,,,,,,,,,,1,2,0.1
Muhammad Wilkerson,NYJ,22,LDE,16,16,,,,,,,,,,,,,,,,1,2,0.1
