Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
David Gettis,23.0,CAR,15.0,13.0,3.0,2.0,0.0,1.0,33.3,19.0,0.7,0.1,0.2,0.0,
Brandon Gibson,23.0,STL,14.0,12.0,3.0,28.0,0.0,2.0,66.7,14.0,9.3,2.0,0.2,0.0,
Rex Grossman,30.0,WAS,4.0,3.0,3.0,6.0,0.0,0.0,33.3,5.0,2.0,1.5,0.8,4.0,
Devery Henderson,28.0,NOR,16.0,11.0,3.0,8.0,0.0,1.0,33.3,9.0,2.7,0.5,0.2,0.0,
Aaron Hernandez,21.0,NWE,14.0,7.0,3.0,47.0,0.0,3.0,100.0,18.0,15.7,3.4,0.2,0.0,
Donald Jones,23.0,BUF,15.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.3,0.1,0.2,0.0,
Spencer Larsen,26.0,DEN,11.0,5.0,3.0,18.0,0.0,3.0,100.0,14.0,6.0,1.6,0.3,0.0,
Jeremy Maclin,22.0,PHI,16.0,16.0,3.0,36.0,0.0,3.0,100.0,14.0,12.0,2.3,0.2,1.0,
Legedu Naanee,27.0,SDG,10.0,9.0,3.0,-2.0,0.0,0.0,0.0,5.0,-0.7,-0.2,0.3,1.0,
Moran Norris,32.0,SFO,16.0,11.0,3.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.2,0.0,
Roscoe Parrish,28.0,BUF,8.0,6.0,3.0,23.0,0.0,2.0,100.0,13.0,7.7,2.9,0.4,1.0,
Sage Rosenfels,32.0,NYG,12.0,0.0,3.0,-3.0,0.0,0.0,0.0,,-1.0,-0.3,0.3,0.0,
Chansi Stuckey,27.0,CLE,16.0,5.0,3.0,9.0,1.0,1.0,33.3,11.0,3.0,0.6,0.2,3.0,
Josh Vaughan,24.0,CAR,3.0,0.0,3.0,7.0,1.0,1.0,66.7,6.0,2.3,2.3,1.0,0.0,
Delanie Walker,26.0,SFO,14.0,8.0,3.0,18.0,0.0,1.0,66.7,10.0,6.0,1.3,0.2,1.0,
Brandon Banks,23.0,WAS,13.0,0.0,2.0,6.0,0.0,0.0,50.0,3.0,3.0,0.5,0.2,2.0,
Earl Bennett,23.0,CHI,14.0,3.0,2.0,9.0,0.0,1.0,50.0,5.0,4.5,0.6,0.1,1.0,
Michael Bennett,32.0,OAK,7.0,0.0,2.0,11.0,0.0,1.0,50.0,6.0,5.5,1.6,0.3,0.0,
Davone Bess,25.0,MIA,16.0,8.0,2.0,-3.0,0.0,0.0,0.0,,-1.5,-0.2,0.1,3.0,
Anquan Boldin,30.0,BAL,16.0,16.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.1,0.1,1.0,
Todd Bouman,38.0,JAX,1.0,1.0,2.0,8.0,0.0,1.0,100.0,6.0,4.0,8.0,2.0,0.0,
Curtis Brinkley,25.0,SDG,3.0,0.0,2.0,11.0,0.0,1.0,50.0,9.0,5.5,3.7,0.7,0.0,
Andre Brown,24.0,DEN,3.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.3,0.7,0.0,
Deon Butler,24.0,SEA,13.0,8.0,2.0,6.0,0.0,0.0,50.0,4.0,3.0,0.5,0.2,0.0,
Kellen Clemens,27.0,NYJ,1.0,0.0,2.0,9.0,1.0,1.0,50.0,10.0,4.5,9.0,2.0,0.0,
Chase Daniel,24.0,NOR,13.0,0.0,2.0,16.0,0.0,1.0,50.0,16.0,8.0,1.2,0.2,1.0,
Early Doucet,25.0,ARI,10.0,5.0,2.0,5.0,0.0,1.0,50.0,3.0,2.5,0.5,0.2,0.0,
Harry Douglas,26.0,ATL,16.0,4.0,2.0,-5.0,0.0,0.0,0.0,,-2.5,-0.3,0.1,0.0,
Jeff Dugan,29.0,MIN,16.0,4.0,2.0,2.0,0.0,1.0,50.0,2.0,1.0,0.1,0.1,0.0,
Julian Edelman,24.0,NWE,15.0,3.0,2.0,14.0,0.0,1.0,50.0,13.0,7.0,0.9,0.1,1.0,
Heath Evans,32.0,NOR,16.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,
Pierre Garcon,24.0,IND,14.0,14.0,2.0,6.0,0.0,1.0,50.0,11.0,3.0,0.4,0.1,0.0,
Ted Ginn Jr.,25.0,SFO,13.0,0.0,2.0,11.0,0.0,0.0,100.0,9.0,5.5,0.8,0.2,1.0,
Brian Hartline,24.0,MIA,12.0,11.0,2.0,27.0,0.0,1.0,50.0,30.0,13.5,2.3,0.2,1.0,
Santonio Holmes,26.0,NYJ,12.0,10.0,2.0,17.0,0.0,0.0,50.0,14.0,8.5,1.4,0.2,2.0,
Andre Johnson,29.0,HOU,13.0,13.0,2.0,10.0,0.0,1.0,50.0,7.0,5.0,0.8,0.2,1.0,PB
Greg Jones,29.0,JAX,16.0,13.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.3,0.1,0.0,
Jacoby Jones,26.0,HOU,15.0,7.0,2.0,7.0,0.0,1.0,50.0,10.0,3.5,0.5,0.1,1.0,
Brandon Marshall,26.0,MIA,14.0,14.0,2.0,3.0,0.0,0.0,50.0,4.0,1.5,0.2,0.1,2.0,
Zach Miller,26.0,JAX,15.0,5.0,2.0,9.0,0.0,0.0,50.0,8.0,4.5,0.6,0.1,0.0,
Devin Moore,25.0,IND,4.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.5,2.0,
Brian Moorman,34.0,BUF,16.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.1,0.0,
Josh Morgan,25.0,SFO,16.0,11.0,2.0,17.0,0.0,2.0,100.0,13.0,8.5,1.1,0.1,2.0,
Jerious Norwood,27.0,ATL,2.0,0.0,2.0,8.0,0.0,1.0,100.0,6.0,4.0,4.0,1.0,0.0,
Ben Obomanu,27.0,SEA,15.0,6.0,2.0,17.0,0.0,1.0,100.0,13.0,8.5,1.1,0.1,0.0,
Tyler Palko,27.0,KAN,2.0,0.0,2.0,5.0,0.0,1.0,50.0,6.0,2.5,2.5,1.0,0.0,
Cedric Peerman,24.0,CIN,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.3,0.0,
Laurent Robinson,25.0,STL,14.0,11.0,2.0,-14.0,0.0,0.0,0.0,-5.0,-7.0,-1.0,0.1,0.0,
Golden Tate,22.0,SEA,11.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.4,0.2,1.0,
Demaryius Thomas,23.0,DEN,10.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.2,3.0,
Javier Arenas,23.0,KAN,16.0,2.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,0.3,0.1,2.0,
Jason Baker,32.0,CAR,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Bernard Berrian,30.0,MIN,14.0,9.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.6,0.1,2.0,
Josh Bidwell,34.0,WAS,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,1.0,
Dwayne Bowe,26.0,KAN,16.0,16.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,1.0,"PB,AP-2"
Dez Bryant,22.0,DAL,12.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Andre Caldwell,25.0,CIN,15.0,5.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,1.0,
Jehuu Caulcrick,27.0,BUF,2.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,1.0,0.5,0.0,
Mark Clayton,28.0,STL,5.0,5.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,1.2,0.2,0.0,
Britton Colquitt,25.0,DEN,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Marques Colston,27.0,NOR,15.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Kevin Curtis,32.0,MIA,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,3.0,0.5,0.0,
Matt Dodge,23.0,NYG,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Armanti Edwards,22.0,CAR,3.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,2.3,0.3,1.0,
Braylon Edwards,27.0,NYJ,16.0,15.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,
Jay Feely,34.0,ARI,16.0,0.0,1.0,5.0,1.0,1.0,100.0,5.0,5.0,0.3,0.1,0.0,
Yamon Figurs,27.0,2TM,2.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-2.0,0.5,1.0,
Jimmy Graham,24.0,NOR,15.0,5.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,1.0,
Ahmard Hall,31.0,TEN,16.0,4.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Max Hall,25.0,ARI,6.0,3.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.8,0.2,5.0,
Caleb Hanie,25.0,CHI,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,
Reggie Hodges,28.0,CLE,16.0,0.0,1.0,68.0,0.0,1.0,100.0,68.0,68.0,4.3,0.1,0.0,
Vincent Jackson,27.0,SDG,5.0,5.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,2.8,0.2,0.0,
Greg Jennings,27.0,GNB,16.0,16.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,2.0,PB
Brett Kern,24.0,TEN,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Johnny Knox,24.0,CHI,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,
Sam Koch,28.0,BAL,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Brandon LaFell,24.0,CAR,14.0,2.0,1.0,60.0,0.0,1.0,100.0,60.0,60.0,4.3,0.1,0.0,
Brandon Lloyd,29.0,DEN,16.0,11.0,1.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,-1.1,0.1,0.0,"PB,AP-2"
Kregg Lumpkin,26.0,TAM,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Mario Manningham,24.0,NYG,16.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,
Mohamed Massaquoi,24.0,CLE,15.0,14.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,
Mat McBriar,31.0,DAL,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-2"
Luke McCown,29.0,JAX,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,
Carlton Mitchell,22.0,CLE,5.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,1.8,0.2,0.0,
Marlon Moore,23.0,MIA,9.0,0.0,1.0,16.0,0.0,1.0,100.0,16.0,16.0,1.8,0.1,0.0,
Louis Murphy,23.0,OAK,14.0,9.0,1.0,43.0,0.0,1.0,100.0,43.0,43.0,3.1,0.1,2.0,
Preston Parker,23.0,TAM,9.0,0.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.8,0.1,0.0,
Chris Pressley,24.0,CIN,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,
Antwaan Randle El,31.0,PIT,16.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,2.0,
Chris Redman,33.0,ATL,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,
David Reed,23.0,BAL,13.0,0.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,1.2,0.1,0.0,
Naaman Roosevelt,23.0,BUF,6.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.5,0.2,0.0,
Dante Rosario,26.0,CAR,16.0,6.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,
Jon Ryan,29.0,SEA,16.0,0.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,0.0,
Samson Satele,26.0,OAK,16.0,15.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Jordan Senn,26.0,CAR,14.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.4,0.1,0.0,
Jerome Simpson,24.0,CIN,5.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.4,0.2,2.0,
Antone Smith,25.0,ATL,9.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,
Shaun Smith,29.0,KAN,16.0,10.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Steve Smith Sr.,31.0,CAR,14.0,14.0,1.0,9.0,0.0,1.0,100.0,9.0,9.0,0.6,0.1,3.0,
Sammie Stroughter,24.0,TAM,12.0,4.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.2,0.1,1.0,
Naufahu Tahi,29.0,MIN,15.0,7.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Matt Turk,42.0,HOU,16.0,0.0,1.0,-27.0,0.0,0.0,0.0,-27.0,-27.0,-1.7,0.1,0.0,
Hines Ward,34.0,PIT,16.0,15.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,1.0,
Nate Washington,27.0,TEN,16.0,16.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,0.0,
Ben Watson,30.0,CLE,16.0,16.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,
Steve Weatherford,28.0,NYJ,16.0,0.0,1.0,17.0,0.0,0.0,0.0,17.0,17.0,1.1,0.1,0.0,
Leonard Weaver,28.0,PHI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,
Roddy White,29.0,ATL,16.0,16.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,"PB,AP-1,AP OPoY-5"
Damian Williams,22.0,TEN,16.0,1.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,
Mike Williams,26.0,SEA,14.0,13.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,AP CPoY-2
Sam Aiken,30.0,CLE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Seyi Ajirotutu,23.0,SDG,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Danario Alexander,24.0,STL,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Anderson,27.0,HOU,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Armstrong,27.0,WAS,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Devin Aromashodu,26.0,CHI,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Adrian Arrington,25.0,NOR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Terrence Austin,22.0,WAS,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Avant,27.0,PHI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Billy Bajema,28.0,STL,13.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Chris Baker,31.0,SEA,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gary Banks,29.0,SDG,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ramses Barden,24.0,NYG,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Khalif Barnes,28.0,OAK,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gary Barnidge,25.0,CAR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Hank Baskett,28.0,MIN,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Arnaz Battle,30.0,PIT,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Travis Beckum,23.0,NYG,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Martellus Bennett,23.0,DAL,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Justin Blalock,27.0,ATL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brock Bolen,25.0,JAX,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lorenzo Booker,26.0,MIN,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kevin Boss,26.0,NYG,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Deion Branch,31.0,2TM,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Dezmon Briscoe,21.0,TAM,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kenny Britt,22.0,TEN,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Antonio Brown,22.0,PIT,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Nate Byham,22.0,SFO,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Duke Calhoun,23.0,NYG,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Camarillo,28.0,MIN,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Carlson,26.0,SEA,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James Casey,26.0,HOU,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brent Celek,25.0,PHI,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Chambers,32.0,KAN,13.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Scott Chandler,25.0,BUF,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Clark,27.0,DET,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dallas Clark,31.0,IND,6.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Desmond Clark,33.0,CHI,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Clayton,28.0,NYG,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Clowney,25.0,2TM,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Coats,26.0,2TM,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chase Coffman,24.0,CIN,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Austin Collie,25.0,IND,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jared Cook,23.0,TEN,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Cooley,28.0,WAS,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Riley Cooper,23.0,PHI,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Terrance Copper,28.0,KAN,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Quan Cosby,28.0,CIN,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Cox,25.0,KAN,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Crabtree,23.0,SFO,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tom Crabtree,25.0,GNB,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Patrick Crayton,31.0,SDG,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alge Crumpler,33.0,NWE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeff Cumberland,23.0,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Owen Daniels,28.0,HOU,11.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Craig Davis,25.0,SDG,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Fred Davis,24.0,WAS,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kellen Davis,25.0,CHI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rashied Davis,31.0,CHI,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Vernon Davis,26.0,SFO,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Eric Decker,23.0,DEN,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
Ed Dickson,23.0,BAL,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jim Dray,24.0,ARI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joel Dreessen,28.0,HOU,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Donald Driver,35.0,GNB,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Brody Eldridge,23.0,IND,14.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lee Evans,29.0,BUF,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Anthony Fasano,26.0,MIA,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Fells,27.0,STL,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jermichael Finley,23.0,GNB,5.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Finneran,34.0,ATL,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Larry Fitzgerald,27.0,ARI,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Malcom Floyd,29.0,SDG,11.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jabar Gaffney,30.0,DEN,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Justin Gage,29.0,TEN,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joey Galloway,39.0,WAS,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antonio Gates,30.0,SDG,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
Mike Gibson,25.0,SEA,14.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Gilmore,31.0,TAM,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mardy Gilyard,24.0,STL,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Anthony Gonzalez,26.0,IND,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Gonzalez,34.0,ATL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Richard Goodman,23.0,SDG,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Daniel Graham,32.0,DEN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jermaine Gresham,22.0,CIN,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Dan Gronkowski,25.0,DEN,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rob Gronkowski,21.0,NWE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Derek Hagan,26.0,NYG,7.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Korey Hall,27.0,GNB,12.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Clay Harbor,23.0,PHI,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ben Hartsock,30.0,NYJ,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lavelle Hawkins,24.0,TEN,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Heap,30.0,BAL,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Madison Hedgecock,29.0,NYG,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Heller,29.0,DET,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Todd Herremans,28.0,PHI,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Johnnie Lee Higgins,27.0,OAK,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Hill,25.0,JAX,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lex Hilliard,26.0,MIA,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Hoomanawanui,22.0,STL,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeremy Horne,24.0,KAN,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
T.J. Houshmandzadeh,33.0,BAL,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Paul Hubbard,25.0,BUF,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tory Humphrey,27.0,NOR,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sam Hurd,25.0,DAL,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon James,23.0,IND,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Jarrett,24.0,CAR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Jenkins,28.0,ATL,11.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Bryant Johnson,29.0,DET,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chad Johnson,32.0,CIN,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darcy Johnson,27.0,STL,4.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Johnson,23.0,PIT,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerome Johnson,25.0,ARI,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Manuel Johnson,24.0,DAL,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Quinn Johnson,24.0,GNB,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
