Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Joe Adams,23.0,CAR,9.0,0.0,3.0,13.0,0.0,0.0,0.0,5.0,4.3,1.4,0.3,4.0,
Dwayne Allen,22.0,IND,16.0,16.0,3.0,5.0,0.0,2.0,66.7,3.0,1.7,0.3,0.2,1.0,
Matt Asiata,25.0,MIN,16.0,0.0,3.0,9.0,0.0,0.0,0.0,5.0,3.0,0.6,0.2,0.0,
Arrelious Benn,24.0,TAM,8.0,1.0,3.0,16.0,0.0,1.0,66.7,9.0,5.3,2.0,0.4,1.0,
David Carr,33.0,NYG,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,1.0,
Kirk Cousins,24.0,WAS,3.0,1.0,3.0,22.0,0.0,1.0,66.7,17.0,7.3,7.3,1.0,1.0,
Chase Daniel,26.0,NOR,16.0,0.0,3.0,17.0,0.0,1.0,33.3,19.0,5.7,1.1,0.2,0.0,
Chris Givens,23.0,STL,15.0,12.0,3.0,12.0,0.0,1.0,33.3,14.0,4.0,0.8,0.2,0.0,
Devin Hester,30.0,CHI,15.0,5.0,3.0,6.0,0.0,0.0,66.7,8.0,2.0,0.4,0.2,1.0,
DeSean Jackson,26.0,PHI,11.0,11.0,3.0,-7.0,0.0,0.0,33.3,5.0,-2.3,-0.6,0.3,1.0,
Damaris Johnson,23.0,PHI,14.0,1.0,3.0,12.0,0.0,2.0,66.7,7.0,4.0,0.9,0.2,2.0,
Marvin Jones,22.0,CIN,11.0,5.0,3.0,47.0,0.0,2.0,66.7,37.0,15.7,4.3,0.3,0.0,
Brandon LaFell,26.0,CAR,14.0,12.0,3.0,35.0,0.0,1.0,100.0,25.0,11.7,2.5,0.2,1.0,
Stefan Logan,31.0,DET,16.0,0.0,3.0,17.0,0.0,1.0,66.7,13.0,5.7,1.1,0.2,6.0,
Mario Manningham,26.0,SFO,12.0,10.0,3.0,64.0,0.0,2.0,100.0,29.0,21.3,5.3,0.3,2.0,
Josh Morgan,27.0,WAS,16.0,15.0,3.0,25.0,0.0,1.0,100.0,9.0,8.3,1.6,0.2,1.0,
Santana Moss,33.0,WAS,16.0,1.0,3.0,14.0,0.0,1.0,33.3,12.0,4.7,0.9,0.2,2.0,
Eddie Royal,26.0,SDG,10.0,2.0,3.0,22.0,0.0,2.0,66.7,11.0,7.3,2.2,0.3,1.0,
Armond Smith,26.0,CAR,4.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8,0.0,
Steve Smith Sr.,33.0,CAR,16.0,16.0,3.0,27.0,0.0,1.0,66.7,15.0,9.0,1.7,0.2,1.0,
Torrey Smith,23.0,BAL,16.0,16.0,3.0,9.0,0.0,1.0,33.3,13.0,3.0,0.6,0.2,0.0,
Golden Tate,24.0,SEA,15.0,15.0,3.0,20.0,0.0,1.0,66.7,13.0,6.7,1.3,0.2,1.0,
Jordan Todman,22.0,JAX,1.0,0.0,3.0,8.0,0.0,0.0,0.0,6.0,2.7,8.0,3.0,0.0,
Lawrence Vickers,29.0,DAL,16.0,6.0,3.0,11.0,0.0,1.0,33.3,13.0,3.7,0.7,0.2,0.0,
Danny Amendola,27.0,STL,11.0,8.0,2.0,8.0,0.0,0.0,50.0,6.0,4.0,0.7,0.2,3.0,
Justin Blackmon,22.0,JAX,16.0,14.0,2.0,23.0,0.0,2.0,100.0,12.0,11.5,1.4,0.1,1.0,
Dez Bryant,24.0,DAL,16.0,14.0,2.0,-5.0,0.0,0.0,50.0,6.0,-2.5,-0.3,0.1,5.0,
Kellen Clemens,29.0,STL,2.0,0.0,2.0,5.0,0.0,1.0,50.0,5.0,2.5,2.5,1.0,1.0,
Early Doucet,27.0,ARI,12.0,3.0,2.0,9.0,0.0,0.0,50.0,6.0,4.5,0.8,0.2,0.0,
Harry Douglas,28.0,ATL,15.0,1.0,2.0,4.0,0.0,1.0,50.0,5.0,2.0,0.3,0.1,1.0,
Pierre Garcon,26.0,WAS,10.0,10.0,2.0,9.0,0.0,0.0,0.0,7.0,4.5,0.9,0.2,0.0,
Jonathan Grimes,23.0,NYJ,3.0,0.0,2.0,6.0,0.0,0.0,50.0,5.0,3.0,2.0,0.7,0.0,
Leonard Hankerson,23.0,WAS,16.0,5.0,2.0,5.0,0.0,0.0,0.0,3.0,2.5,0.3,0.1,0.0,
Roy Helu,24.0,WAS,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.0,
Darrius Heyward-Bey,25.0,OAK,15.0,14.0,2.0,16.0,0.0,1.0,50.0,20.0,8.0,1.1,0.1,0.0,
Rashad Johnson,26.0,ARI,15.0,3.0,2.0,64.0,0.0,2.0,100.0,40.0,32.0,4.3,0.1,0.0,
Will Johnson,23.0,PIT,16.0,7.0,2.0,7.0,0.0,0.0,50.0,5.0,3.5,0.4,0.1,0.0,
Sam Koch,30.0,BAL,16.0,0.0,2.0,17.0,1.0,2.0,100.0,10.0,8.5,1.1,0.1,0.0,
Shane Lechler,36.0,OAK,16.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Greg Little,23.0,CLE,16.0,16.0,2.0,15.0,0.0,1.0,50.0,17.0,7.5,0.9,0.1,0.0,
Luke McCown,31.0,ATL,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-1.5,1.0,0.0,
Kevin Ogletree,25.0,DAL,15.0,1.0,2.0,9.0,0.0,0.0,100.0,5.0,4.5,0.6,0.1,0.0,
Patrick Peterson,22.0,ARI,16.0,16.0,2.0,13.0,0.0,1.0,50.0,17.0,6.5,0.8,0.1,7.0,PB
Sidney Rice,26.0,SEA,16.0,16.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.4,0.1,0.0,
Javon Ringer,25.0,TEN,2.0,0.0,2.0,14.0,0.0,0.0,0.0,9.0,7.0,7.0,1.0,0.0,
Jon Ryan,31.0,SEA,16.0,0.0,2.0,-18.0,0.0,0.0,0.0,,-9.0,-1.1,0.1,1.0,
Owen Schmitt,27.0,OAK,13.0,4.0,2.0,1.0,0.0,1.0,50.0,2.0,0.5,0.1,0.2,0.0,
Eric Weddle,27.0,SDG,16.0,16.0,2.0,10.0,0.0,2.0,100.0,6.0,5.0,0.6,0.1,3.0,AP-2
Wes Welker,31.0,NWE,16.0,12.0,2.0,20.0,0.0,2.0,100.0,11.0,10.0,1.3,0.1,3.0,PB
Keiland Williams,26.0,DET,5.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.5,0.6,0.4,0.0,
Jarius Wright,23.0,MIN,7.0,1.0,2.0,11.0,0.0,1.0,50.0,8.0,5.5,1.6,0.3,0.0,
T.J. Yates,25.0,HOU,4.0,0.0,2.0,-1.0,1.0,1.0,50.0,1.0,-0.5,-0.3,0.5,2.0,
Titus Young,23.0,DET,10.0,8.0,2.0,16.0,0.0,1.0,100.0,11.0,8.0,1.6,0.2,0.0,
Jordan Babineaux,30.0,TEN,16.0,12.0,1.0,10.0,0.0,1.0,100.0,10.0,10.0,0.6,0.1,0.0,
Anquan Boldin,32.0,BAL,15.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
Dezmon Briscoe,23.0,WAS,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Travaris Cadet,23.0,NOR,13.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.4,0.1,1.0,
Andre Caldwell,27.0,DEN,8.0,0.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,1.8,0.1,0.0,
James Casey,28.0,HOU,16.0,9.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,
Chris Clemons,27.0,MIA,16.0,16.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,
Sean Considine,30.0,BAL,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
Terrance Copper,30.0,KAN,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Michael Crabtree,25.0,SFO,16.0,16.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,0.5,0.1,0.0,
Fred Davis,26.0,WAS,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Dorin Dickerson,24.0,BUF,11.0,0.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.7,0.1,1.0,
Jay Feely,36.0,ARI,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Brandon Fields,28.0,MIA,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Clyde Gates,26.0,NYJ,11.0,2.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,1.1,0.1,0.0,
David Gilreath,24.0,PIT,3.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,2.3,0.3,0.0,
Ted Ginn Jr.,27.0,SFO,13.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,0.5,0.1,4.0,
Dashon Goldson,28.0,SFO,16.0,16.0,1.0,31.0,0.0,1.0,100.0,31.0,31.0,1.9,0.1,0.0,"PB,AP-1"
T.J. Graham,23.0,BUF,15.0,11.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,
Johnny Hekker,22.0,STL,16.0,0.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,2.0,
Devery Henderson,30.0,NOR,15.0,9.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.9,0.1,1.0,
Aaron Hernandez,23.0,NWE,10.0,10.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.5,0.1,0.0,
Shaun Hill,32.0,DET,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,
Brian Hoyer,27.0,ARI,2.0,1.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,3.0,0.5,1.0,
Kevin Huber,27.0,CIN,16.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,
Robert Hughes,23.0,IND,5.0,1.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,1.0,0.2,0.0,
Jerrel Jernigan,23.0,NYG,9.0,0.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.7,0.1,1.0,
Jacoby Jones,28.0,BAL,16.0,3.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,2.0,"PB,AP-1"
Byron Leftwich,32.0,PIT,2.0,1.0,1.0,31.0,1.0,1.0,100.0,31.0,31.0,15.5,0.5,1.0,
Thaddeus Lewis,27.0,CLE,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,
Brandon Marshall,28.0,CHI,16.0,16.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,2.0,"PB,AP-1"
Robert Meachem,28.0,SDG,15.0,3.0,1.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-0.4,0.1,0.0,
Denarius Moore,24.0,OAK,15.0,15.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,3.0,
Marlon Moore,25.0,MIA,14.0,2.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,0.6,0.1,0.0,
Joe Morgan,24.0,NOR,14.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Louis Murphy,25.0,CAR,16.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,
Haruki Nakamura,26.0,CAR,13.0,13.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,
Jordan Norwood,26.0,CLE,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,
Ben Obomanu,29.0,SEA,8.0,0.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,1.4,0.1,0.0,
Preston Parker,25.0,TAM,2.0,0.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,3.5,0.5,0.0,
Niles Paul,23.0,WAS,16.0,4.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,
Kealoha Pilares,24.0,CAR,8.0,0.0,1.0,17.0,0.0,1.0,100.0,12.0,17.0,2.1,0.1,0.0,
DeVier Posey,22.0,HOU,11.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,
Aldrick Robinson,24.0,WAS,15.0,2.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,0.0,
Emmanuel Sanders,25.0,PIT,16.0,7.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,3.0,
Cecil Shorts,25.0,JAX,14.0,9.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,1.0,
Shaun Suisham,31.0,PIT,16.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,
Keith Tandy,23.0,TAM,9.0,0.0,1.0,18.0,0.0,1.0,100.0,18.0,18.0,2.0,0.1,0.0,
Brandon Tate,25.0,CIN,16.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,4.0,
Marcus Thigpen,26.0,MIA,16.0,0.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.5,0.1,1.0,
Tyler Thigpen,28.0,BUF,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.3,0.3,0.0,
Tiquan Underwood,25.0,TAM,14.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
Raymond Ventrone,30.0,CLE,12.0,0.0,1.0,35.0,0.0,1.0,100.0,35.0,35.0,2.9,0.1,0.0,
Reggie Wayne,34.0,IND,16.0,15.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,1.0,PB
Joe Webb,26.0,MIN,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,
Kendall Wright,23.0,TEN,15.0,5.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,
Kris Adams,25.0,IND,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kyle Adams,24.0,CHI,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Seyi Ajirotutu,25.0,SDG,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Danario Alexander,26.0,SDG,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Armstrong,29.0,MIA,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Aromashodu,28.0,MIN,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Ausberry,25.0,OAK,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Miles Austin,28.0,DAL,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jason Avant,29.0,PHI,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Billy Bajema,30.0,BAL,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Doug Baldwin,24.0,SEA,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jonathan Baldwin,23.0,KAN,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ramses Barden,26.0,NYG,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gary Barnidge,27.0,CAR,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Zane Beadles,26.0,DEN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Cole Beasley,23.0,DAL,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Beatty,27.0,NYG,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Travis Beckum,25.0,NYG,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nick Bellore,23.0,NYJ,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Earl Bennett,25.0,CHI,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Martellus Bennett,25.0,NYG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Davone Bess,27.0,MIA,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Armon Binns,23.0,2TM,11.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kevin Boss,28.0,KAN,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Bowe,28.0,KAN,13.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jarrett Boykin,23.0,GNB,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Deion Branch,33.0,NWE,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
LaVon Brazill,23.0,IND,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Steve Breaston,29.0,KAN,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Kenny Britt,24.0,TEN,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Richie Brockel,26.0,CAR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Brown,23.0,JAX,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ryan Broyles,24.0,DET,10.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Plaxico Burress,35.0,PIT,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Stephen Burton,23.0,MIN,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nate Byham,24.0,TAM,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
LaRon Byrd,23.0,ARI,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Camarillo,30.0,NOR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Cameron,24.0,CLE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Carlson,28.0,MIN,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brent Celek,27.0,PHI,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Garrett Celek,24.0,SFO,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Scott Chandler,27.0,BUF,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Shaun Chapas,24.0,DET,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Orson Charles,21.0,CIN,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dallas Clark,33.0,TAM,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jeromey Clary,29.0,SDG,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charles Clay,23.0,MIA,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Toney Clemons,24.0,JAX,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chase Coffman,26.0,ATL,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Austin Collie,27.0,IND,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jed Collins,26.0,NOR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Willie Colon,29.0,PIT,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marques Colston,29.0,NOR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
Kevin Cone,24.0,ATL,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Conner,25.0,2TM,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jared Cook,25.0,TEN,13.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Chris Cooley,30.0,WAS,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Josh Cooper,23.0,CLE,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Riley Cooper,25.0,PHI,11.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerricho Cotchery,30.0,PIT,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mike Cox,27.0,ATL,8.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tom Crabtree,27.0,GNB,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Juron Criner,23.0,OAK,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Antonio Cromartie,28.0,NYJ,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Victor Cruz,26.0,NYG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Jeff Cumberland,25.0,NYJ,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Owen Daniels,30.0,HOU,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Drew Davis,23.0,ATL,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kellen Davis,27.0,CHI,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Vernon Davis,28.0,SFO,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Eric Decker,25.0,DEN,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ed Dickson,25.0,BAL,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Patrick DiMarco,23.0,KAN,5.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tandon Doss,23.0,BAL,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jim Dray,26.0,ARI,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joel Dreessen,30.0,DEN,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Donald Driver,37.0,GNB,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kris Durham,24.0,DET,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Armanti Edwards,24.0,CAR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Braylon Edwards,29.0,2TM,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Trent Edwards,29.0,PHI,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kevin Elliott,24.0,JAX,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rhett Ellison,24.0,MIN,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dedrick Epps,24.0,NYJ,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Anthony Fasano,28.0,MIA,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daniel Fells,29.0,NWE,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jerome Felton,26.0,MIN,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
Jermichael Finley,25.0,GNB,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Larry Fitzgerald,29.0,ARI,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Coby Fleener,24.0,IND,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Malcom Floyd,31.0,SDG,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Floyd,23.0,ARI,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jabar Gaffney,32.0,MIA,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tommy Gallarda,24.0,ATL,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andrew Gardner,26.0,HOU,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Antonio Gates,32.0,SDG,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Gibson,25.0,STL,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mardy Gilyard,26.0,2TM,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Gonzalez,36.0,ATL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
Richard Goodman,25.0,SDG,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Josh Gordon,21.0,CLE,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Richard Gordon,25.0,OAK,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Garrett Graham,26.0,HOU,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jimmy Graham,26.0,NOR,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ladarius Green,22.0,SDG,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Virgil Green,24.0,DEN,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jermaine Gresham,24.0,CIN,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,PB
Chris Gronkowski,26.0,DEN,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rob Gronkowski,23.0,NWE,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
Jordan Gross,32.0,CAR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Derek Hagan,28.0,OAK,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James Hanna,23.0,DAL,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Clay Harbor,25.0,PHI,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Cory Harkey,22.0,STL,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dwayne Harris,25.0,DAL,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Brian Hartline,26.0,MIA,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Ben Hartsock,32.0,CAR,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
