Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Terry McLaurin,27.0,WAS,17.0,17.0,7.0,29.0,0.0,2.0,71.4,12.0,4.1,1.7,0.4,1.0,PB
Gardner Minshew II,26.0,PHI,5.0,2.0,7.0,3.0,1.0,1.0,14.3,3.0,0.4,0.6,1.4,4.0,
Kalif Raymond,28.0,DET,17.0,7.0,7.0,36.0,0.0,4.0,71.4,12.0,5.1,2.1,0.4,3.0,AP-2
Patrick Ricard,28.0,BAL,17.0,16.0,7.0,16.0,0.0,5.0,71.4,5.0,2.3,0.9,0.4,0.0,PB
Christian Watson,23.0,GNB,14.0,11.0,7.0,80.0,2.0,2.0,71.4,46.0,11.4,5.7,0.5,0.0,AP ORoY-7
Kadarius Toney,23.0,2TM,9.0,4.0,7.0,82.0,1.0,5.0,85.7,32.0,11.7,9.1,0.8,1.0,
Kyle Allen,26.0,HOU,2.0,2.0,6.0,13.0,0.0,2.0,50.0,5.0,2.2,6.5,3.0,4.0,
Kendrick Bourne,27.0,NWE,16.0,2.0,6.0,39.0,0.0,2.0,33.3,29.0,6.5,2.4,0.4,2.0,
Ty Chandler,24.0,MIN,3.0,0.0,6.0,20.0,0.0,1.0,33.3,10.0,3.3,6.7,2.0,0.0,
Alec Ingold,26.0,MIA,17.0,14.0,6.0,8.0,1.0,5.0,83.3,2.0,1.3,0.5,0.4,0.0,
Anthony McFarland Jr.,24.0,PIT,1.0,0.0,6.0,30.0,0.0,3.0,66.7,14.0,5.0,30.0,6.0,0.0,
Rondale Moore,22.0,ARI,8.0,8.0,6.0,-5.0,0.0,1.0,16.7,9.0,-0.8,-0.6,0.8,0.0,
Brett Rypien,26.0,DEN,4.0,2.0,6.0,7.0,0.0,2.0,33.3,6.0,1.2,1.8,1.5,4.0,
Equanimeous St. Brown,26.0,CHI,16.0,16.0,6.0,54.0,0.0,2.0,33.3,41.0,9.0,3.4,0.4,1.0,
P.J. Walker,27.0,CAR,6.0,5.0,6.0,39.0,0.0,3.0,83.3,20.0,6.5,6.5,1.0,0.0,
Davis Webb,27.0,NYG,1.0,1.0,6.0,41.0,1.0,2.0,83.3,14.0,6.8,41.0,6.0,0.0,
Mike White,27.0,NYJ,4.0,4.0,6.0,9.0,1.0,3.0,66.7,4.0,1.5,2.3,1.5,2.0,
Trayveon Williams,25.0,CIN,8.0,0.0,6.0,30.0,0.0,1.0,33.3,16.0,5.0,3.8,0.8,0.0,
Michael Burton,30.0,KAN,17.0,0.0,5.0,7.0,0.0,2.0,40.0,6.0,1.4,0.4,0.3,0.0,
Parris Campbell,25.0,IND,17.0,16.0,5.0,58.0,0.0,2.0,40.0,28.0,11.6,3.4,0.3,1.0,
Ja'Marr Chase,22.0,CIN,12.0,12.0,5.0,8.0,0.0,0.0,20.0,6.0,1.6,0.7,0.4,2.0,PB
Chad Henne,37.0,KAN,3.0,0.0,5.0,-5.0,0.0,0.0,0.0,-1.0,-1.0,-1.7,1.7,1.0,
Sam Howell,22.0,WAS,1.0,1.0,5.0,35.0,1.0,4.0,80.0,10.0,7.0,35.0,5.0,0.0,
Julio Jones,33.0,TAM,10.0,5.0,5.0,45.0,0.0,4.0,80.0,15.0,9.0,4.5,0.5,0.0,
Case Keenum,34.0,BUF,2.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.5,0.0,
Christian Kirk,26.0,JAX,17.0,17.0,5.0,11.0,0.0,0.0,60.0,5.0,2.2,0.6,0.3,1.0,
Elijah Moore,22.0,NYJ,16.0,9.0,5.0,5.0,0.0,2.0,40.0,10.0,1.0,0.3,0.3,1.0,
Nate Sudfeld,29.0,DET,2.0,0.0,5.0,-4.0,0.0,0.0,0.0,,-0.8,-2.0,2.5,0.0,
Tyrod Taylor,33.0,NYG,3.0,0.0,5.0,70.0,0.0,5.0,100.0,32.0,14.0,23.3,1.7,2.0,
Jonathan Ward,25.0,TEN,3.0,0.0,5.0,25.0,0.0,2.0,60.0,12.0,5.0,8.3,1.7,0.0,
Montrell Washington,23.0,DEN,15.0,1.0,5.0,30.0,0.0,0.0,40.0,19.0,6.0,2.0,0.3,5.0,
Jameis Winston,28.0,NOR,3.0,3.0,5.0,16.0,0.0,0.0,40.0,6.0,3.2,5.3,1.7,3.0,
Ameer Abdullah,29.0,LVR,17.0,0.0,4.0,20.0,0.0,2.0,75.0,7.0,5.0,1.2,0.2,0.0,
C.J. Beathard,29.0,JAX,4.0,0.0,4.0,-4.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,
David Blough,27.0,ARI,2.0,2.0,4.0,5.0,0.0,0.0,25.0,4.0,1.3,2.5,2.0,1.0,
Treylon Burks,22.0,TEN,11.0,6.0,4.0,47.0,0.0,3.0,100.0,20.0,11.8,4.3,0.4,0.0,
Pharoh Cooper,27.0,ARI,5.0,1.0,4.0,15.0,0.0,0.0,50.0,6.0,3.8,3.0,0.8,0.0,
C.J. Ham,29.0,MIN,17.0,4.0,4.0,7.0,2.0,3.0,75.0,3.0,1.8,0.4,0.2,0.0,
Mecole Hardman,24.0,KAN,8.0,5.0,4.0,31.0,2.0,3.0,75.0,25.0,7.8,3.9,0.5,1.0,
Mack Hollins,29.0,LVR,17.0,16.0,4.0,40.0,0.0,2.0,75.0,17.0,10.0,2.4,0.2,0.0,
Zander Horvath,24.0,LAC,15.0,2.0,4.0,8.0,0.0,2.0,50.0,3.0,2.0,0.5,0.3,0.0,
Justin Jefferson,23.0,MIN,17.0,17.0,4.0,24.0,1.0,2.0,75.0,10.0,6.0,1.4,0.2,0.0,"PB,AP-1,AP MVP-5,AP OPoY-1"
Jerry Jeudy,23.0,DEN,15.0,14.0,4.0,40.0,0.0,4.0,100.0,14.0,10.0,2.7,0.3,0.0,
D'Ernest Johnson,26.0,CLE,15.0,0.0,4.0,17.0,0.0,1.0,75.0,7.0,4.3,1.1,0.3,0.0,
Zay Jones,27.0,JAX,16.0,15.0,4.0,18.0,0.0,1.0,50.0,14.0,4.5,1.1,0.3,0.0,
Ray-Ray McCloud,26.0,SFO,17.0,2.0,4.0,78.0,1.0,1.0,25.0,71.0,19.5,4.6,0.2,2.0,
Nick Mullens,27.0,MIN,4.0,0.0,4.0,8.0,0.0,1.0,50.0,4.0,2.0,2.0,1.0,0.0,
Adam Prentice,25.0,NOR,11.0,2.0,4.0,9.0,0.0,3.0,75.0,3.0,2.3,0.8,0.4,1.0,
Jalen Reagor,23.0,MIN,17.0,0.0,4.0,25.0,0.0,1.0,75.0,17.0,6.3,1.5,0.2,4.0,
Anthony Schwartz,22.0,CLE,11.0,1.0,4.0,57.0,1.0,2.0,100.0,31.0,14.3,5.2,0.4,1.0,
Rashid Shaheed,24.0,NOR,12.0,6.0,4.0,57.0,1.0,2.0,75.0,44.0,14.3,4.8,0.3,1.0,
Trevor Siemian,31.0,CHI,2.0,1.0,4.0,8.0,0.0,1.0,25.0,6.0,2.0,4.0,2.0,0.0,
Trent Taylor,28.0,CIN,16.0,1.0,4.0,15.0,0.0,0.0,50.0,9.0,3.8,0.9,0.3,2.0,
DJ Turner,25.0,LVR,9.0,0.0,4.0,26.0,0.0,1.0,50.0,18.0,6.5,2.9,0.4,1.0,
Garrett Wilson,22.0,NYJ,17.0,12.0,4.0,4.0,0.0,0.0,25.0,7.0,1.0,0.2,0.2,2.0,AP ORoY-1
Davante Adams,30.0,LVR,17.0,17.0,3.0,-1.0,0.0,0.0,0.0,4.0,-0.3,-0.1,0.2,1.0,"PB,AP-1"
Brandon Allen,30.0,CIN,1.0,0.0,3.0,-1.0,0.0,1.0,33.3,2.0,-0.3,-1.0,3.0,0.0,
Mark Andrews,27.0,BAL,15.0,15.0,3.0,8.0,0.0,3.0,100.0,4.0,2.7,0.5,0.2,1.0,PB
Reggie Bonnafon,26.0,WAS,1.0,0.0,3.0,8.0,0.0,0.0,0.0,5.0,2.7,8.0,3.0,0.0,
Teddy Bridgewater,30.0,MIA,5.0,2.0,3.0,27.0,0.0,2.0,66.7,11.0,9.0,5.4,0.6,0.0,
Anthony Brown,24.0,BAL,2.0,1.0,3.0,-5.0,0.0,0.0,0.0,-1.0,-1.7,-2.5,1.5,1.0,
Joe Flacco,37.0,NYJ,5.0,4.0,3.0,6.0,0.0,1.0,33.3,7.0,2.0,1.2,0.6,5.0,
Chris Godwin,26.0,TAM,15.0,13.0,3.0,5.0,0.0,0.0,0.0,2.0,1.7,0.3,0.2,2.0,AP CPoY-7
Godwin Igwebuike,28.0,SEA,5.0,0.0,3.0,4.0,0.0,0.0,33.3,4.0,1.3,0.8,0.6,0.0,
Chris Moore,29.0,HOU,16.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,
Skyy Moore,22.0,KAN,16.0,3.0,3.0,24.0,0.0,1.0,66.7,12.0,8.0,1.5,0.2,3.0,
Chigoziem Okonkwo,23.0,TEN,17.0,8.0,3.0,2.0,0.0,0.0,0.0,6.0,0.7,0.1,0.2,0.0,
K.J. Osborn,25.0,MIN,17.0,9.0,3.0,6.0,0.0,2.0,66.7,5.0,2.0,0.4,0.2,1.0,
Devine Ozigbo,26.0,DEN,4.0,0.0,3.0,4.0,0.0,0.0,33.3,4.0,1.3,1.0,0.8,0.0,
George Pickens,21.0,PIT,17.0,12.0,3.0,24.0,1.0,2.0,66.7,22.0,8.0,1.4,0.2,0.0,
Michael Pittman Jr.,25.0,IND,16.0,16.0,3.0,30.0,0.0,2.0,66.7,19.0,10.0,1.9,0.2,2.0,
Tyquan Thornton,22.0,NWE,13.0,9.0,3.0,16.0,1.0,1.0,33.3,19.0,5.3,1.2,0.2,0.0,
KaVontae Turpin,26.0,DAL,17.0,0.0,3.0,17.0,0.0,1.0,33.3,11.0,5.7,1.0,0.2,3.0,PB
Jaylen Waddle,24.0,MIA,17.0,17.0,3.0,26.0,0.0,0.0,100.0,9.0,8.7,1.5,0.2,1.0,
Quez Watkins,24.0,PHI,17.0,8.0,3.0,1.0,0.0,0.0,0.0,4.0,0.3,0.1,0.2,1.0,
Brandon Aiyuk,24.0,SFO,17.0,17.0,2.0,23.0,0.0,1.0,100.0,16.0,11.5,1.4,0.1,1.0,
Andrew Beck,26.0,DEN,13.0,4.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,
Tim Boyle,28.0,CHI,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,
DeAndre Carter,29.0,LAC,17.0,7.0,2.0,-15.0,0.0,0.0,0.0,-5.0,-7.5,-0.9,0.1,3.0,
Tyler Conklin,27.0,NYJ,17.0,16.0,2.0,3.0,0.0,2.0,100.0,2.0,1.5,0.2,0.1,2.0,
Brandin Cooks,29.0,HOU,13.0,13.0,2.0,7.0,0.0,0.0,50.0,5.0,3.5,0.5,0.2,0.0,
Michael Dickson,26.0,SEA,17.0,0.0,2.0,-18.0,0.0,0.0,0.0,-8.0,-9.0,-1.1,0.1,1.0,
Jahan Dotson,22.0,WAS,12.0,10.0,2.0,-7.0,0.0,0.0,0.0,3.0,-3.5,-0.6,0.2,0.0,
Ashton Dulin,25.0,IND,12.0,2.0,2.0,8.0,0.0,1.0,50.0,5.0,4.0,0.7,0.2,0.0,
Evan Engram,28.0,JAX,17.0,14.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,0.8,0.1,0.0,
D'Wayne Eskridge,25.0,SEA,10.0,0.0,2.0,10.0,0.0,0.0,100.0,6.0,5.0,1.0,0.2,0.0,
Nick Foles,33.0,IND,3.0,2.0,2.0,8.0,0.0,0.0,50.0,8.0,4.0,2.7,0.7,0.0,
Jamie Gillan,25.0,NYG,17.0,0.0,2.0,-3.0,0.0,0.0,0.0,,-1.5,-0.2,0.1,1.0,
Marquise Goodwin,32.0,SEA,13.0,2.0,2.0,5.0,0.0,0.0,50.0,7.0,2.5,0.4,0.2,0.0,
KJ Hamler,23.0,DEN,7.0,0.0,2.0,23.0,0.0,1.0,100.0,14.0,11.5,3.3,0.3,0.0,
Connor Heyward,23.0,PIT,17.0,0.0,2.0,27.0,0.0,2.0,100.0,21.0,13.5,1.6,0.1,0.0,
Kendall Hinton,25.0,DEN,12.0,5.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,1.1,0.2,0.0,
Richie James,27.0,NYG,17.0,4.0,2.0,6.0,0.0,0.0,50.0,4.0,3.0,0.4,0.1,3.0,
Duke Johnson,29.0,BUF,1.0,0.0,2.0,4.0,0.0,1.0,50.0,4.0,2.0,4.0,2.0,0.0,
Josh Johnson,36.0,SFO,2.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,1.5,1.5,1.0,0.0,
Travis Kelce,33.0,KAN,17.0,17.0,2.0,5.0,0.0,1.0,100.0,4.0,2.5,0.3,0.1,1.0,"PB,AP-1,AP OPoY-6"
Cole Kmet,23.0,CHI,17.0,17.0,2.0,9.0,0.0,1.0,100.0,8.0,4.5,0.5,0.1,1.0,
Allen Lazard,27.0,GNB,15.0,15.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Jakobi Meyers,26.0,NWE,14.0,13.0,2.0,-11.0,0.0,2.0,100.0,7.0,-5.5,-0.8,0.1,2.0,
Ty Montgomery,29.0,NWE,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,,-1.0,-2.0,2.0,0.0,
C.J. Moore,27.0,DET,11.0,0.0,2.0,55.0,0.0,2.0,100.0,42.0,27.5,5.0,0.2,1.0,
David Njoku,26.0,CLE,14.0,14.0,2.0,-8.0,0.0,0.0,0.0,-2.0,-4.0,-0.6,0.1,1.0,
Breshad Perriman,29.0,TAM,11.0,3.0,2.0,-7.0,0.0,0.0,0.0,,-3.5,-0.6,0.2,2.0,
Nathan Peterman,28.0,CHI,3.0,1.0,2.0,7.0,0.0,0.0,50.0,6.0,3.5,2.3,0.7,0.0,
Dante Pettis,27.0,CHI,17.0,7.0,2.0,37.0,0.0,2.0,100.0,29.0,18.5,2.2,0.1,1.0,
Wan'Dale Robinson,21.0,NYG,6.0,3.0,2.0,-1.0,0.0,0.0,50.0,4.0,-0.5,-0.2,0.3,0.0,
Amari Rodgers,23.0,2TM,16.0,1.0,2.0,7.0,0.0,0.0,50.0,4.0,3.5,0.4,0.1,6.0,
Armani Rogers,25.0,WAS,11.0,3.0,2.0,26.0,0.0,1.0,50.0,24.0,13.0,2.4,0.2,0.0,
Trey Sermon,23.0,PHI,2.0,0.0,2.0,19.0,0.0,2.0,100.0,14.0,9.5,9.5,1.0,0.0,
Durham Smythe,27.0,MIA,16.0,15.0,2.0,1.0,1.0,1.0,50.0,1.0,0.5,0.1,0.1,0.0,
Deven Thompkins,23.0,TAM,5.0,1.0,2.0,26.0,0.0,1.0,100.0,17.0,13.0,5.2,0.4,1.0,
Damien Williams,30.0,ATL,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,
Olamide Zaccheaus,25.0,ATL,17.0,13.0,2.0,7.0,0.0,1.0,50.0,13.0,3.5,0.4,0.1,1.0,
Keenan Allen,30.0,LAC,10.0,10.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.8,0.1,1.0,
Marcus Allen,26.0,PIT,15.0,0.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,
Bryan Anger,34.0,DAL,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Tyler Badie,22.0,DEN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,
Daniel Bellinger,22.0,NYG,12.0,11.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,0.2,0.1,1.0,
Nick Bellore,33.0,SEA,16.0,0.0,1.0,3.0,0.0,0.0,100.0,3.0,3.0,0.2,0.1,0.0,
Dyami Brown,23.0,WAS,15.0,0.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,1.0,0.1,0.0,
Marquise Brown,25.0,ARI,12.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,
Harrison Bryant,24.0,CLE,17.0,9.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.5,0.1,0.0,
Jason Cabinda,26.0,DET,8.0,2.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.5,0.1,0.0,
Sean Chandler,26.0,CAR,17.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
Chase Daniel,36.0,LAC,4.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.3,0.0,
Jaelon Darden,23.0,TAM,12.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,
Ashtyn Davis,26.0,NYJ,14.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
Stefon Diggs,29.0,BUF,16.0,16.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,"PB,AP-2"
Romeo Doubs,22.0,GNB,13.0,7.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.8,0.1,2.0,
Gerald Everett,28.0,LAC,16.0,11.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Matthias Farley,30.0,LVR,17.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,
Clayton Fejedelem,29.0,MIA,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Demetric Felton,24.0,CLE,8.0,2.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.5,0.1,1.0,
Feleipe Franks,25.0,ATL,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Kylen Granson,24.0,IND,13.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Danny Gray,23.0,SFO,13.0,0.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.7,0.1,0.0,
Noah Gray,23.0,KAN,17.0,8.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
Peyton Hendershot,23.0,DAL,17.0,2.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,0.1,0.1,1.0,
Kylin Hill,24.0,GNB,2.0,0.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,3.5,0.5,0.0,
Jordan Howard,28.0,NOR,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,
Robert Hunt,26.0,MIA,17.0,17.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,
Trenton Irwin,27.0,CIN,9.0,2.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,1.2,0.1,0.0,
Andy Isabella,26.0,2TM,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,
Dallin Leavitt,28.0,GNB,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Jordan Love,24.0,GNB,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.3,0.3,0.0,
Racey McMath,23.0,TEN,5.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.8,0.2,0.0,
Scott Miller,25.0,TAM,15.0,1.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.5,0.1,0.0,
Darnell Mooney,25.0,CHI,12.0,12.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,
Josh Palmer,23.0,LAC,16.0,11.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,1.0,
Zach Pascal,28.0,PHI,17.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
Donovan Peoples-Jones,23.0,CLE,17.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,
Ben Skowronek,25.0,LAR,14.0,11.0,1.0,17.0,1.0,1.0,100.0,17.0,17.0,1.2,0.1,0.0,
Jonnu Smith,27.0,NWE,14.0,8.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.4,0.1,1.0,
Keith Smith,30.0,ATL,17.0,6.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
Ihmir Smith-Marsette,23.0,CHI,6.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.2,0.2,1.0,
M.J. Stewart,27.0,HOU,17.0,0.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,
Courtland Sutton,27.0,DEN,15.0,15.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,
Adam Thielen,32.0,MIN,17.0,17.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.2,0.1,0.0,
Marquez Valdes-Scantling,28.0,KAN,17.0,11.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,
Jameson Williams,21.0,DET,6.0,0.0,1.0,40.0,0.0,1.0,100.0,40.0,40.0,6.7,0.2,0.0,
Cedrick Wilson Jr.,27.0,MIA,15.0,0.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.5,0.1,0.0,
Michael Woods II,22.0,CLE,10.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.5,0.1,0.0,
Nelson Agholor,29.0,NWE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Jordan Akins,30.0,HOU,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Maurice Alexander,25.0,DET,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Josh Ali,23.0,ATL,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mo Alie-Cox,29.0,IND,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Stephen Anderson,29.0,ARI,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dan Arnold,27.0,JAX,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Asiasi,25.0,CIN,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre Baccellia,25.0,ARI,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Bakhtiari,31.0,GNB,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Daylen Baldwin,23.0,CLE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Bandy,25.0,LAC,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rashod Bateman,23.0,BAL,6.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
John Bates,25.0,WAS,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Cole Beasley,33.0,2TM,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Blake Bell,31.0,KAN,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Bell,22.0,CLE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kendall Blanton,27.0,LAR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Khari Blasingame,26.0,CHI,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
C.J. Board,29.0,TEN,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tyler Boyd,28.0,CIN,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Miles Boykin,26.0,PIT,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cameron Brate,31.0,TAM,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
A.J. Brown,25.0,PHI,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,"PB,AP-2,AP MVP-9,AP OPoY-11"
John Brown,32.0,BUF,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Noah Brown,26.0,DAL,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Pharaoh Brown,28.0,2TM,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Damiere Byrd,29.0,ATL,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lawrence Cager,25.0,2TM,7.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Grant Calcaterra,24.0,PHI,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marquez Callaway,24.0,NOR,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jalen Camp,24.0,HOU,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Quintez Cephus,24.0,DET,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
DJ Chark,26.0,DET,11.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Robbie Chosen,29.0,2TM,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tyrie Cleveland,25.0,DEN,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Randall Cobb,32.0,GNB,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Keelan Cole,29.0,LVR,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Nico Collins,23.0,HOU,10.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jack Conklin,28.0,CLE,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chris Conley,30.0,2TM,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tanner Conner,24.0,MIA,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Amari Cooper,28.0,CLE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Keke Coutee,25.0,IND,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
River Cracraft,28.0,MIA,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jamison Crowder,29.0,BUF,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Frank Darby,25.0,ATL,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Corey Davis,27.0,NYJ,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Gabriel Davis,23.0,BUF,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tyler Davis,25.0,GNB,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Josiah Deguara,25.0,GNB,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Dissly,26.0,SEA,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Phillip Dorsett,29.0,HOU,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Dulcich,22.0,DEN,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ross Dwelley,27.0,SFO,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
