Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Cooper Kupp,30,LAR,12,12,95,59,737,12.5,5,33,49.5,62,4.9,61.4,62.1,7.8,0,
Elijah Moore,23,CLE,17,12,104,59,640,10.8,2,29,42.3,42,3.5,37.6,56.7,6.2,2,
Dalton Schultz,27,HOU,15,8,88,59,635,10.8,5,35,52.3,31,3.9,42.3,67.0,7.2,1,
Courtland Sutton,28,DEN,16,14,90,59,772,13.1,10,37,54.4,46,3.7,48.3,65.6,8.6,3,
Travis Etienne,24,JAX,17,17,73,58,476,8.2,1,23,49.3,56,3.4,28.0,79.5,6.5,0,AP OPoY-8
Bijan Robinson,21,ATL,17,16,86,58,487,8.4,4,24,45.3,71,3.4,28.6,67.4,5.7,4,AP ORoY-5
Christian Kirk,27,JAX,12,12,85,57,787,13.8,3,34,57.6,57,4.8,65.6,67.1,9.3,2,
Tony Pollard,26,DAL,17,17,67,55,311,5.7,0,12,43.3,60,3.2,18.3,82.1,4.6,3,
Logan Thomas,32,WAS,16,15,78,55,496,9.0,4,21,56.4,29,3.4,31.0,70.5,6.4,2,
Brandin Cooks,30,DAL,16,15,81,54,657,12.2,8,38,59.3,37,3.4,41.1,66.7,8.1,1,
Jerry Jeudy,24,DEN,16,11,87,54,758,14.0,2,28,46.0,47,3.4,47.4,62.1,8.7,1,
Chigoziem Okonkwo,24,TEN,17,11,77,54,528,9.8,1,25,48.1,39,3.2,31.1,70.1,6.9,0,
Kyle Pitts,23,ATL,17,15,90,53,667,12.6,3,35,52.2,39,3.1,39.2,58.9,7.4,0,
Jahmyr Gibbs,21,DET,15,3,71,52,316,6.1,1,20,46.5,24,3.5,21.1,73.2,4.5,2,"PB,AP ORoY-4"
Joe Mixon,27,CIN,17,17,64,52,376,7.2,3,14,54.7,45,3.1,22.1,81.3,5.9,0,
Tyjae Spears,22,TEN,17,1,70,52,385,7.4,1,17,34.3,48,3.1,22.6,74.3,5.5,1,
Darren Waller,31,NYG,12,11,74,52,552,10.6,1,25,56.8,29,4.3,46.0,70.3,7.5,0,
Marquise Brown,26,ARI,14,14,101,51,574,11.3,4,32,42.6,41,3.6,41.0,50.5,5.7,0,
Austin Ekeler,28,LAC,14,14,74,51,436,8.5,1,20,43.2,39,3.6,31.1,68.9,5.9,5,
Ezekiel Elliott,28,NWE,17,5,65,51,313,6.1,2,12,40.0,23,3.0,18.4,78.5,4.8,2,
Gerald Everett,29,LAC,15,12,70,51,411,8.1,3,25,50.0,31,3.4,27.4,72.9,5.9,3,
Diontae Johnson,27,PIT,13,11,87,51,717,14.1,5,37,52.9,71,3.9,55.2,58.6,8.2,1,
Samaje Perine,28,DEN,17,1,56,50,455,9.1,0,23,67.9,29,2.9,26.8,89.3,8.1,3,
Darius Slayton,26,NYG,17,13,79,50,770,15.4,4,29,49.4,80,2.9,45.3,63.3,9.7,0,
Jonnu Smith,28,ATL,17,6,70,50,582,11.6,3,26,51.4,60,2.9,34.2,71.4,8.3,1,
Jahan Dotson,23,WAS,17,16,83,49,518,10.6,4,27,48.2,33,2.9,30.5,59.0,6.2,0,
Demario Douglas,23,NWE,14,7,79,49,561,11.4,0,26,45.6,42,3.5,40.1,62.0,7.1,3,
Antonio Gibson,25,WAS,16,2,59,48,389,8.1,2,19,44.1,41,3.0,24.3,81.4,6.6,4,
K.J. Osborn,26,MIN,16,12,75,48,540,11.3,3,28,45.3,47,3.0,33.8,64.0,7.2,1,
Tank Dell,24,HOU,11,8,75,47,709,15.1,7,34,54.7,68,4.3,64.5,62.7,9.5,1,
Tyler Higbee,30,LAR,15,15,70,47,495,10.5,2,26,57.1,33,3.1,33.0,67.1,7.1,0,
Cade Otton,24,TAM,17,17,67,47,455,9.7,4,22,49.3,27,2.8,26.8,70.1,6.8,1,
Javonte Williams,23,DEN,16,13,58,47,228,4.9,2,10,48.3,18,2.9,14.3,81.0,3.9,1,
Rashid Shaheed,25,NOR,15,8,75,46,719,15.6,5,27,46.7,58,3.1,47.9,61.3,9.6,1,"PB,AP-1"
Mark Andrews,28,BAL,10,9,61,45,544,12.1,6,27,62.3,38,4.5,54.4,73.8,8.9,1,
Gabriel Davis,24,BUF,17,17,81,45,746,16.6,7,34,53.1,57,2.6,43.9,55.6,9.2,1,
James Cook,24,BUF,17,13,54,44,445,10.1,4,16,59.3,48,2.6,26.2,81.5,8.2,4,PB
Jerome Ford,24,CLE,17,12,63,44,319,7.3,5,16,41.3,50,2.6,18.8,69.8,5.1,1,
Isiah Pacheco,24,KAN,14,13,49,44,244,5.5,2,12,44.9,33,3.1,17.4,89.8,5.0,1,
Jonathan Mingo,22,CAR,15,14,85,43,418,9.7,0,15,32.9,40,2.9,27.9,50.6,4.9,1,
Hunter Henry,29,NWE,14,10,61,42,419,10.0,6,29,63.9,24,3.0,29.9,68.9,6.9,1,
Tee Higgins,24,CIN,12,11,76,42,656,15.6,5,33,53.9,80,3.5,54.7,55.3,8.6,0,
Saquon Barkley,26,NYG,14,14,60,41,280,6.8,4,16,43.3,46,2.9,20.0,68.3,4.7,2,
Rondale Moore,23,ARI,17,8,62,40,352,8.8,1,17,38.7,48,2.4,20.7,64.5,5.7,1,
Josh Reynolds,28,DET,17,13,64,40,608,15.2,5,32,56.3,33,2.4,35.8,62.5,9.5,1,
Robert Woods,31,HOU,14,11,75,40,426,10.7,1,26,45.3,26,2.9,30.4,53.3,5.7,0,
Tutu Atwell,24,LAR,16,14,67,39,483,12.4,3,26,47.8,44,2.4,30.2,58.2,7.2,0,
Chuba Hubbard,24,CAR,17,12,44,39,233,6.0,0,9,36.4,25,2.3,13.7,88.6,5.3,1,
Tanner Hudson,29,CIN,12,1,50,39,352,9.0,1,21,58.0,26,3.3,29.3,78.0,7.0,0,
Trey Palmer,22,TAM,17,8,68,39,385,9.9,3,17,41.2,54,2.3,22.6,57.4,5.7,3,
Khalil Shakir,23,BUF,17,10,45,39,611,15.7,2,26,73.3,81,2.3,35.9,86.7,13.6,1,
D'Andre Swift,24,PHI,16,15,49,39,214,5.5,1,8,42.9,20,2.4,13.4,79.6,4.4,3,PB
Michael Thomas,30,NOR,10,7,64,39,448,11.5,1,21,54.7,31,3.9,44.8,60.9,7.0,0,
Dontayvion Wicks,22,GNB,15,6,58,39,581,14.9,4,29,62.1,35,2.6,38.7,67.2,10.0,3,
Quentin Johnston,22,LAC,17,10,67,38,431,11.3,2,20,47.8,57,2.2,25.4,56.7,6.4,0,
Josh Palmer,24,LAC,10,6,61,38,581,15.3,2,22,47.5,79,3.8,58.1,62.3,9.5,1,
Rhamondre Stevenson,25,NWE,12,12,51,38,238,6.3,0,8,35.3,34,3.2,19.8,74.5,4.7,1,
Michael Wilson,23,ARI,13,12,58,38,565,14.9,3,29,56.9,69,2.9,43.5,65.5,9.7,0,
Kendrick Bourne,28,NWE,8,5,55,37,406,11.0,4,15,49.1,36,4.6,50.8,67.3,7.4,1,
Josh Jacobs,25,LVR,13,13,54,37,296,8.0,0,15,55.6,21,2.8,22.8,68.5,5.5,3,
Juwan Johnson,27,NOR,13,11,59,37,368,9.9,4,23,50.8,32,2.8,28.3,62.7,6.2,0,
Brian Robinson Jr.,24,WAS,15,15,43,36,368,10.2,4,15,53.5,51,2.4,24.5,83.7,8.6,4,
Nelson Agholor,30,BAL,17,3,45,35,381,10.9,4,19,55.6,37,2.1,22.4,77.8,8.5,1,
Odell Beckham Jr.,31,BAL,14,6,64,35,565,16.1,3,27,50.0,51,2.5,40.4,54.7,8.8,1,
DJ Chark,27,CAR,15,11,66,35,525,15.0,5,22,43.9,47,2.3,35.0,53.0,8.0,2,
Kalif Raymond,29,DET,17,3,44,35,489,14.0,1,20,65.9,41,2.1,28.8,79.5,11.1,1,
Durham Smythe,28,MIA,16,14,43,35,366,10.5,0,22,72.1,22,2.2,22.9,81.4,8.5,0,
Michael Gallup,27,DAL,17,13,57,34,418,12.3,2,19,50.9,41,2.0,24.6,59.6,7.3,0,
Roschon Johnson,22,CHI,15,0,40,34,209,6.1,0,6,27.5,24,2.3,13.9,85.0,5.2,1,
Zay Jones,28,JAX,9,7,64,34,321,9.4,2,14,43.8,36,3.8,35.7,53.1,5.0,0,
Luke Musgrave,23,GNB,11,9,46,34,352,10.4,1,14,50.0,37,3.1,32.0,73.9,7.7,0,
Allen Robinson,30,PIT,17,17,49,34,280,8.2,0,9,44.9,31,2.0,16.5,69.4,5.7,0,
Noah Brown,27,HOU,10,7,55,33,567,17.2,2,24,52.7,75,3.3,56.7,60.0,10.3,0,
Zach Charbonnet,22,SEA,16,2,40,33,209,6.3,0,7,45.0,39,2.1,13.1,82.5,5.2,0,
Taysom Hill,33,NOR,16,7,40,33,291,8.8,2,11,57.5,36,2.1,18.2,82.5,7.3,1,
DeVante Parker,30,NWE,13,13,55,33,394,11.9,0,17,49.1,30,2.5,30.3,60.0,7.2,0,
Rashod Bateman,24,BAL,16,12,56,32,367,11.5,1,20,50.0,29,2.0,22.9,57.1,6.6,0,
Noah Fant,26,SEA,17,17,43,32,414,12.9,0,16,60.5,51,1.9,24.4,74.4,9.6,0,
Pat Freiermuth,25,PIT,12,9,47,32,308,9.6,2,17,48.9,29,2.7,25.7,68.1,6.6,0,
Alec Pierce,23,IND,17,16,65,32,514,16.1,2,24,46.2,58,1.9,30.2,49.2,7.9,0,
Kyren Williams,23,LAR,12,11,48,32,206,6.4,3,9,43.8,24,2.7,17.2,66.7,4.3,3,"PB,AP-2"
Tucker Kraft,23,GNB,17,8,40,31,355,11.5,2,18,67.5,43,1.8,20.9,77.5,8.9,0,
Jaleel McLaughlin,23,DEN,17,3,36,31,160,5.2,2,5,38.9,22,1.8,9.4,86.1,4.4,0,
Darnell Mooney,26,CHI,15,14,61,31,414,13.4,1,20,41.0,41,2.1,27.6,50.8,6.8,0,
Kenneth Gainwell,24,PHI,16,2,37,30,183,6.1,0,11,48.6,19,1.9,11.4,81.1,4.9,3,
Kylen Granson,25,IND,15,7,50,30,368,12.3,1,19,46.0,46,2.0,24.5,60.0,7.4,0,
Aaron Jones,29,GNB,11,11,43,30,233,7.8,1,13,39.5,51,2.7,21.2,69.8,5.4,2,
Isaiah Likely,23,BAL,17,8,40,30,411,13.7,5,15,60.0,54,1.8,24.2,75.0,10.3,0,
Alexander Mattison,25,MIN,16,13,44,30,192,6.4,3,5,34.1,47,1.9,12.0,68.2,4.4,3,
Devin Singletary,26,HOU,17,10,38,30,193,6.4,0,7,36.8,41,1.8,11.4,78.9,5.1,1,
Mike Gesicki,28,NWE,17,10,45,29,244,8.4,2,11,44.4,18,1.7,14.4,64.4,5.4,0,
Najee Harris,25,PIT,17,17,38,29,170,5.9,0,9,50.0,32,1.7,10.0,76.3,4.5,2,
Brandon Powell,28,MIN,17,2,44,29,324,11.2,1,18,50.0,28,1.7,19.1,65.9,7.4,1,
JuJu Smith-Schuster,27,NWE,11,7,47,29,260,9.0,1,13,42.6,37,2.6,23.6,61.7,5.5,0,
Kenneth Walker III,23,SEA,15,15,37,29,259,8.9,1,9,43.2,64,1.9,17.3,78.4,7.0,1,
Noah Gray,24,KAN,17,10,41,28,305,10.9,2,16,53.7,34,1.6,17.9,68.3,7.4,0,
Derrick Henry,29,TEN,17,17,36,28,214,7.6,0,7,44.4,46,1.6,12.6,77.8,5.9,0,PB
Justice Hill,26,BAL,16,5,39,28,206,7.4,1,8,30.8,24,1.8,12.9,71.8,5.3,1,
Christian Watson,24,GNB,9,9,53,28,422,15.1,5,20,50.9,77,3.1,46.9,52.8,8.0,0,
Nick Westbrook-Ikhine,26,TEN,14,9,45,28,370,13.2,3,18,57.8,33,2.0,26.4,62.2,8.2,0,
De'Von Achane,22,MIA,11,4,37,27,197,7.3,3,10,48.6,23,2.5,17.9,73.0,5.3,1,
Braxton Berrios,28,MIA,16,1,33,27,238,8.8,1,15,57.6,22,1.7,14.9,81.8,7.2,1,
James Conner,28,ARI,13,13,33,27,165,6.1,2,11,39.4,34,2.1,12.7,81.8,5.0,0,
Zach Ertz,33,ARI,7,7,43,27,187,6.9,1,8,41.9,17,3.9,26.7,62.8,4.3,0,
Michael Mayer,22,LVR,14,12,40,27,304,11.3,2,19,60.0,32,1.9,21.7,67.5,7.6,0,
Zack Moss,26,IND,14,8,37,27,192,7.1,2,10,35.1,26,1.9,13.7,73.0,5.2,0,
Donald Parham,26,LAC,14,8,41,27,285,10.6,4,22,61.0,24,1.9,20.4,65.9,7.0,0,
Miles Sanders,26,CAR,16,5,41,27,154,5.7,0,8,39.0,14,1.7,9.6,65.9,3.8,2,
Kadarius Toney,24,KAN,13,2,38,27,169,6.3,1,12,44.7,18,2.1,13.0,71.1,4.4,1,
Justin Watson,28,KAN,16,8,53,27,460,17.0,3,21,50.9,41,1.7,28.8,50.9,8.7,1,
Demarcus Robinson,29,LAR,16,4,39,26,371,14.3,4,20,59.0,37,1.6,23.2,66.7,9.5,2,
Daniel Bellinger,23,NYG,17,13,28,25,255,10.2,0,6,39.3,26,1.5,15.0,89.3,9.1,0,
Austin Hooper,29,LVR,17,9,31,25,234,9.4,0,12,61.3,21,1.5,13.8,80.6,7.5,0,
Trenton Irwin,28,CIN,16,5,32,25,316,12.6,1,15,59.4,32,1.6,19.8,78.1,9.9,2,
Jerick McKinnon,31,KAN,12,0,32,25,192,7.7,4,10,43.8,27,2.1,16.0,78.1,6.0,0,
Raheem Mostert,31,MIA,15,15,32,25,175,7.0,3,6,40.6,22,1.7,11.7,78.1,5.5,4,PB
Colby Parkinson,24,SEA,17,1,34,25,247,9.9,2,11,52.9,27,1.5,14.5,73.5,7.3,0,
Hunter Renfrow,28,LVR,17,3,37,25,255,10.2,0,11,40.5,38,1.5,15.0,67.6,6.9,1,
Greg Dortch,25,ARI,16,4,41,24,280,11.7,2,14,48.8,38,1.5,17.5,58.5,6.8,0,
Jameson Williams,22,DET,12,10,42,24,354,14.8,2,14,47.6,63,2.0,29.5,57.1,8.4,1,
Michael Carter,24,2TM,15,0,31,24,101,4.2,1,5,32.3,10,1.6,6.7,77.4,3.3,0,
Michael Carter,24,NYJ,9,0,20,15,68,4.5,0,4,30.0,10,1.7,7.6,75.0,3.4,0,
Michael Carter,24,ARI,6,0,11,9,33,3.7,1,1,36.4,8,1.5,5.5,81.8,3.0,0,
Connor Heyward,24,PIT,17,7,34,23,167,7.3,0,8,47.1,13,1.4,9.8,67.6,4.9,0,
Jalin Hyatt,22,NYG,17,7,40,23,373,16.2,0,11,47.5,58,1.4,21.9,57.5,9.3,1,
Allen Lazard,28,NYJ,14,12,49,23,311,13.5,1,17,40.8,39,1.6,22.2,46.9,6.3,0,
Tommy Tremble,23,CAR,16,8,32,23,194,8.4,3,10,50.0,30,1.4,12.1,71.9,6.1,0,
AJ Dillon,25,GNB,15,6,28,22,223,10.1,0,10,57.1,35,1.5,14.9,78.6,8.0,0,
Dawson Knox,27,BUF,12,11,36,22,186,8.5,2,13,50.0,17,1.8,15.5,61.1,5.2,0,
Marvin Mims,21,DEN,16,7,33,22,377,17.1,1,9,48.5,60,1.4,23.6,66.7,11.4,2,"PB,AP-2"
Chris Moore,30,TEN,17,5,35,22,424,19.3,0,16,54.3,49,1.3,24.9,62.9,12.1,1,
Josh Oliver,26,MIN,17,14,28,22,213,9.7,2,12,53.6,33,1.3,12.5,78.6,7.6,1,
Drew Sample,27,CIN,17,10,27,22,163,7.4,2,9,44.4,22,1.3,9.6,81.5,6.0,0,
Jalen Tolbert,24,DAL,17,6,36,22,268,12.2,2,13,55.6,45,1.3,15.8,61.1,7.4,1,
Adam Trautman,26,DEN,17,12,35,22,204,9.3,3,10,51.4,24,1.3,12.0,62.9,5.8,0,
Cedrick Wilson Jr.,28,MIA,15,3,38,22,296,13.5,3,14,47.4,31,1.5,19.7,57.9,7.8,0,
Ty Chandler,25,MIN,17,4,25,21,159,7.6,0,7,48.0,19,1.2,9.4,84.0,6.4,0,
Emari Demercado,24,ARI,14,2,30,21,119,5.7,0,4,30.0,22,1.5,8.5,70.0,4.0,0,
Xavier Gipson,22,NYJ,17,3,38,21,229,10.9,0,9,34.2,36,1.2,13.5,55.3,6.0,5,
Isaiah Hodgins,25,NYG,17,9,33,21,230,11.0,3,12,63.6,24,1.2,13.5,63.6,7.0,1,
Skyy Moore,23,KAN,14,8,38,21,244,11.6,1,13,44.7,54,1.5,17.4,55.3,6.4,0,
Foster Moreau,26,NOR,15,10,25,21,193,9.2,1,9,60.0,23,1.4,12.9,84.0,7.7,0,
Cedric Tillman,23,CLE,14,3,44,21,224,10.7,0,12,40.9,23,1.5,16.0,47.7,5.1,0,
Marquez Valdes-Scantling,29,KAN,16,10,42,21,315,15.0,1,14,40.5,46,1.3,19.7,50.0,7.5,1,
Parris Campbell,26,NYG,12,3,27,20,104,5.2,0,2,37.0,17,1.7,8.7,74.1,3.9,0,
Khalil Herbert,25,CHI,12,9,31,20,134,6.7,1,9,41.9,23,1.7,11.2,64.5,4.3,1,
Van Jefferson,27,2TM,17,9,43,20,209,10.5,0,10,37.2,46,1.2,12.3,46.5,4.9,0,
Van Jefferson,27,LAR,5,4,15,8,108,13.5,0,4,33.3,46,1.6,21.6,53.3,7.2,0,
Van Jefferson,27,ATL,12,5,28,12,101,8.4,0,6,39.3,14,1.0,8.4,42.9,3.6,0,
Ameer Abdullah,30,LVR,17,0,24,19,131,6.9,0,4,33.3,18,1.1,7.7,79.2,5.5,0,
John Bates,26,WAS,17,4,28,19,151,7.9,0,6,50.0,35,1.1,8.9,67.9,5.4,0,
Jake Bobo,25,SEA,17,0,25,19,196,10.3,2,9,60.0,31,1.1,11.5,76.0,7.8,0,
Jauan Jennings,26,SFO,13,2,33,19,265,13.9,1,12,48.5,31,1.5,20.4,57.6,8.0,0,
Brandon Johnson,25,DEN,13,2,30,19,284,14.9,4,12,60.0,50,1.5,21.8,63.3,9.5,0,
Terrace Marshall Jr.,23,CAR,9,4,33,19,139,7.3,0,8,45.5,14,2.1,15.4,57.6,4.2,1,
Jonathan Taylor,24,IND,10,7,23,19,153,8.1,1,5,43.5,40,1.9,15.3,82.6,6.7,1,
Tre Tucker,22,LVR,16,1,34,19,331,17.4,2,12,41.2,50,1.2,20.7,55.9,9.7,0,
Mike Williams,29,LAC,3,3,26,19,249,13.1,1,9,53.8,49,6.3,83.0,73.1,9.6,0,
Tyler Allgeier,23,ATL,17,3,23,18,193,10.7,1,6,39.1,75,1.1,11.4,78.3,8.4,0,
Mack Hollins,30,ATL,13,3,30,18,251,13.9,0,9,46.7,45,1.4,19.3,60.0,8.4,0,
Hayden Hurst,30,CAR,9,8,32,18,184,10.2,1,7,46.9,48,2.0,20.4,56.3,5.8,0,
Will Mallory,24,IND,12,2,26,18,207,11.5,0,11,50.0,43,1.5,17.3,69.2,8.0,1,
Irv Smith Jr.,25,CIN,12,6,26,18,115,6.4,1,5,38.5,14,1.5,9.6,69.2,4.4,1,
Jamaal Williams,28,NOR,13,4,20,18,62,3.4,0,1,30.0,12,1.4,4.8,90.0,3.1,1,
Calvin Austin III,24,PIT,17,1,30,17,180,10.6,1,7,40.0,72,1.0,10.6,56.7,6.0,2,
Matt Breida,28,NYG,17,4,21,17,88,5.2,0,2,19.0,22,1.0,5.2,81.0,4.2,1,
Will Dissly,27,SEA,16,14,22,17,172,10.1,1,8,59.1,21,1.1,10.8,77.3,7.8,0,
Rico Dowdle,25,DAL,16,0,22,17,144,8.5,2,6,40.9,32,1.1,9.0,77.3,6.5,0,
Clyde Edwards-Helaire,24,KAN,15,3,22,17,188,11.1,1,7,50.0,48,1.1,12.5,77.3,8.5,0,
Brevin Jordan,23,HOU,14,6,21,17,219,12.9,2,13,81.0,27,1.2,15.6,81.0,10.4,0,
Johnny Mundt,29,MIN,17,0,23,17,172,10.1,1,8,52.2,32,1.0,10.1,73.9,7.5,0,
Latavius Murray,33,BUF,16,4,22,17,119,7.0,0,7,45.5,22,1.1,7.4,77.3,5.4,1,
Tyler Scott,22,CHI,17,4,32,17,168,9.9,0,10,43.8,30,1.0,9.9,53.1,5.3,1,
Deven Thompkins,24,TAM,17,1,25,17,83,4.9,1,5,32.0,26,1.0,4.9,68.0,3.3,3,
Salvon Ahmed,25,MIA,8,0,23,16,88,5.5,1,4,30.4,20,2.0,11.0,69.6,3.8,0,
Treylon Burks,23,TEN,11,9,30,16,221,13.8,0,8,43.3,70,1.5,20.1,53.3,7.4,0,
