Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Eli Rogers,24.0,PIT,13.0,8.0,66.0,48.0,594.0,12.4,3.0,24.0,57.6,39.0,3.7,45.7,72.7,9.0,2.0,
Will Tye,25.0,NYG,16.0,10.0,70.0,48.0,395.0,8.2,1.0,16.0,54.3,27.0,3.0,24.7,68.6,5.6,0.0,
Travis Benjamin,27.0,SDG,14.0,8.0,75.0,47.0,677.0,14.4,4.0,0.0,0.0,54.0,3.4,48.4,62.7,9.0,5.0,
Will Fuller,22.0,HOU,14.0,13.0,92.0,47.0,635.0,13.5,2.0,31.0,39.1,53.0,3.4,45.4,51.1,6.9,2.0,
Zach Miller,32.0,CHI,10.0,8.0,64.0,47.0,486.0,10.3,4.0,28.0,62.5,34.0,4.7,48.6,73.4,7.6,0.0,
Mark Ingram,27.0,NOR,16.0,14.0,58.0,46.0,319.0,6.9,4.0,18.0,53.4,22.0,2.9,19.9,79.3,5.5,2.0,
Chris Conley,24.0,KAN,16.0,11.0,69.0,44.0,530.0,12.0,0.0,30.0,56.5,39.0,2.8,33.1,63.8,7.7,1.0,
Vernon Davis,32.0,WAS,16.0,14.0,59.0,44.0,583.0,13.3,2.0,22.0,62.7,44.0,2.8,36.4,74.6,9.9,0.0,
Jeremy Maclin,28.0,KAN,12.0,12.0,76.0,44.0,536.0,12.2,2.0,29.0,47.4,44.0,3.7,44.7,57.9,7.1,0.0,
Ty Montgomery,23.0,GNB,15.0,6.0,56.0,44.0,348.0,7.9,0.0,20.0,51.8,24.0,2.9,23.2,78.6,6.2,2.0,
Terrance Williams,27.0,DAL,16.0,15.0,61.0,44.0,594.0,13.5,4.0,34.0,65.6,47.0,2.8,37.1,72.1,9.7,1.0,
Todd Gurley,22.0,LAR,16.0,16.0,58.0,43.0,327.0,7.6,0.0,16.0,39.7,33.0,2.7,20.4,74.1,5.6,2.0,
Jerick McKinnon,24.0,MIN,15.0,7.0,53.0,43.0,255.0,5.9,2.0,17.0,43.4,41.0,2.9,17.0,81.1,4.8,0.0,
Robbie Chosen,23.0,NYJ,16.0,8.0,78.0,42.0,587.0,14.0,2.0,19.0,43.6,52.0,2.6,36.7,53.8,7.5,1.0,
Kenny Stills,24.0,MIA,16.0,16.0,81.0,42.0,726.0,17.3,9.0,30.0,45.7,74.0,2.6,45.4,51.9,9.0,0.0,
Melvin Gordon,23.0,SDG,13.0,11.0,57.0,41.0,419.0,10.2,2.0,0.0,0.0,35.0,3.2,32.2,71.9,7.4,2.0,PB
Jermaine Kearse,26.0,SEA,16.0,15.0,89.0,41.0,510.0,12.4,1.0,24.0,41.6,36.0,2.6,31.9,46.1,5.7,0.0,
Tyler Lockett,24.0,SEA,15.0,9.0,66.0,41.0,597.0,14.6,1.0,23.0,50.0,57.0,2.7,39.8,62.1,9.0,0.0,AP-2
Brian Quick,27.0,LAR,16.0,8.0,77.0,41.0,564.0,13.8,3.0,22.0,40.3,65.0,2.6,35.3,53.2,7.3,0.0,
Tajae Sharpe,22.0,TEN,16.0,10.0,83.0,41.0,522.0,12.7,2.0,27.0,45.8,34.0,2.6,32.6,49.4,6.3,0.0,
Travaris Cadet,27.0,NOR,15.0,1.0,54.0,40.0,281.0,7.0,4.0,18.0,53.7,25.0,2.7,18.7,74.1,5.2,0.0,
Isaiah Crowell,23.0,CLE,16.0,16.0,53.0,40.0,319.0,8.0,0.0,14.0,49.1,44.0,2.5,19.9,75.5,6.0,2.0,
Giovani Bernard,25.0,CIN,10.0,2.0,51.0,39.0,336.0,8.6,1.0,16.0,49.0,32.0,3.9,33.6,76.5,6.6,1.0,
John Brown,26.0,ARI,15.0,6.0,73.0,39.0,517.0,13.3,2.0,28.0,50.7,30.0,2.6,34.5,53.4,7.1,1.0,
Victor Cruz,30.0,NYG,15.0,12.0,72.0,39.0,586.0,15.0,1.0,25.0,47.2,48.0,2.6,39.1,54.2,8.1,1.0,
Jesse James,22.0,PIT,16.0,13.0,60.0,39.0,338.0,8.7,3.0,20.0,51.7,24.0,2.4,21.1,65.0,5.6,0.0,
Frank Gore,33.0,IND,16.0,16.0,47.0,38.0,277.0,7.3,4.0,14.0,53.2,49.0,2.4,17.3,80.9,5.9,2.0,
Chris Hogan,29.0,NWE,15.0,14.0,58.0,38.0,680.0,17.9,4.0,23.0,55.2,79.0,2.5,45.3,65.5,11.7,1.0,
Seth Roberts,25.0,OAK,16.0,6.0,77.0,38.0,397.0,10.4,5.0,22.0,37.7,41.0,2.4,24.8,49.4,5.2,0.0,
Trey Burton,25.0,PHI,15.0,4.0,60.0,37.0,327.0,8.8,1.0,21.0,43.3,32.0,2.5,21.8,61.7,5.5,0.0,
Jermaine Gresham,28.0,ARI,16.0,14.0,61.0,37.0,391.0,10.6,2.0,19.0,50.8,34.0,2.3,24.4,60.7,6.4,1.0,
Kyle Juszczyk,25.0,BAL,16.0,7.0,49.0,37.0,266.0,7.2,0.0,12.0,38.8,40.0,2.3,16.6,75.5,5.4,0.0,PB
Quinton Patton,26.0,SFO,14.0,14.0,63.0,37.0,408.0,11.0,0.0,22.0,46.0,45.0,2.6,29.1,58.7,6.5,1.0,
Michael Floyd,27.0,2TM,15.0,8.0,76.0,37.0,488.0,13.2,5.0,31.0,46.1,39.0,2.5,32.5,48.7,6.4,0.0,
Nelson Agholor,23.0,PHI,15.0,14.0,69.0,36.0,365.0,10.1,2.0,15.0,39.1,40.0,2.4,24.3,52.2,5.3,1.0,
Dorial Green-Beckham,23.0,PHI,15.0,7.0,74.0,36.0,392.0,10.9,2.0,25.0,44.6,26.0,2.4,26.1,48.6,5.3,0.0,
Hunter Henry,22.0,SDG,15.0,10.0,53.0,36.0,478.0,13.3,8.0,0.0,0.0,59.0,2.4,31.9,67.9,9.0,1.0,
Dwayne Allen,26.0,IND,14.0,14.0,52.0,35.0,406.0,11.6,6.0,25.0,63.5,23.0,2.5,29.0,67.3,7.8,1.0,
Taylor Gabriel,25.0,ATL,13.0,3.0,50.0,35.0,579.0,16.5,6.0,23.0,54.0,76.0,2.7,44.5,70.0,11.6,0.0,
Allen Hurns,25.0,JAX,11.0,11.0,76.0,35.0,477.0,13.6,3.0,23.0,39.5,42.0,3.2,43.4,46.1,6.3,1.0,
Rashad Jennings,31.0,NYG,13.0,12.0,42.0,35.0,201.0,5.7,1.0,8.0,35.7,24.0,2.7,15.5,83.3,4.8,1.0,
JJ Nelson,24.0,ARI,15.0,6.0,74.0,34.0,568.0,16.7,6.0,26.0,44.6,80.0,2.3,37.9,45.9,7.7,1.0,
Terrance West,25.0,BAL,16.0,13.0,45.0,34.0,236.0,6.9,1.0,11.0,53.3,17.0,2.1,14.8,75.6,5.2,2.0,
Corey Coleman,22.0,CLE,10.0,10.0,73.0,33.0,413.0,12.5,3.0,18.0,37.0,58.0,3.3,41.3,45.2,5.7,0.0,
Phillip Dorsett,23.0,IND,15.0,7.0,59.0,33.0,528.0,16.0,2.0,20.0,44.1,64.0,2.2,35.2,55.9,8.9,1.0,
Andrew Hawkins,30.0,CLE,16.0,5.0,54.0,33.0,324.0,9.8,3.0,20.0,46.3,33.0,2.1,20.3,61.1,6.0,0.0,
Latavius Murray,26.0,OAK,14.0,12.0,43.0,33.0,264.0,8.0,0.0,11.0,48.8,39.0,2.4,18.9,76.7,6.1,2.0,
Breshad Perriman,23.0,BAL,16.0,1.0,66.0,33.0,499.0,15.1,3.0,19.0,36.4,53.0,2.1,31.2,50.0,7.6,0.0,
Eddie Royal,30.0,CHI,9.0,1.0,43.0,33.0,369.0,11.2,2.0,16.0,46.5,64.0,3.7,41.0,76.7,8.6,2.0,
Clive Walford,25.0,OAK,15.0,8.0,52.0,33.0,359.0,10.9,3.0,19.0,42.3,31.0,2.2,23.9,63.5,6.9,0.0,
Spencer Ware,25.0,KAN,14.0,14.0,42.0,33.0,447.0,13.5,2.0,17.0,57.1,46.0,2.4,31.9,78.6,10.6,4.0,
Matt Asiata,29.0,MIN,16.0,6.0,38.0,32.0,263.0,8.2,0.0,9.0,44.7,31.0,2.0,16.4,84.2,6.9,1.0,
Ezekiel Elliott,21.0,DAL,15.0,15.0,39.0,32.0,363.0,11.3,1.0,11.0,48.7,83.0,2.1,24.2,82.1,9.3,5.0,"PB,AP-1,AP MVP-3,AP OPoY-5,AP ORoY-2"
Malcolm Mitchell,24.0,NWE,14.0,6.0,48.0,32.0,401.0,12.5,4.0,23.0,58.3,56.0,2.3,28.6,66.7,8.4,0.0,
Devontae Booker,24.0,DEN,16.0,6.0,45.0,31.0,265.0,8.5,1.0,8.0,40.0,43.0,1.9,16.6,68.9,5.9,4.0,
Tevin Coleman,23.0,ATL,13.0,0.0,40.0,31.0,421.0,13.6,3.0,16.0,45.0,49.0,2.4,32.4,77.5,10.5,1.0,
Lamar Miller,25.0,HOU,14.0,14.0,39.0,31.0,188.0,6.1,1.0,9.0,56.4,16.0,2.2,13.4,79.5,4.8,2.0,
Albert Wilson,24.0,KAN,16.0,5.0,51.0,31.0,279.0,9.0,2.0,11.0,37.3,42.0,1.9,17.4,60.8,5.5,0.0,
Jared Cook,29.0,GNB,10.0,5.0,51.0,30.0,377.0,12.6,1.0,19.0,47.1,47.0,3.0,37.7,58.8,7.4,1.0,
Kenneth Dixon,22.0,BAL,12.0,0.0,41.0,30.0,162.0,5.4,1.0,7.0,34.1,16.0,2.5,13.5,73.2,4.0,1.0,
Matt Forte,31.0,NYJ,14.0,13.0,43.0,30.0,263.0,8.8,1.0,10.0,48.8,40.0,2.1,18.8,69.8,6.1,1.0,
Donte Moncrief,23.0,IND,9.0,7.0,56.0,30.0,307.0,10.2,7.0,22.0,48.2,39.0,3.3,34.1,53.6,5.5,0.0,
Richard Rodgers,24.0,GNB,16.0,6.0,47.0,30.0,271.0,9.0,2.0,15.0,55.3,22.0,1.9,16.9,63.8,5.8,0.0,
Julius Thomas,28.0,JAX,9.0,6.0,51.0,30.0,281.0,9.4,4.0,15.0,41.2,24.0,3.3,31.2,58.8,5.5,0.0,
Kamar Aiken,27.0,BAL,16.0,6.0,50.0,29.0,328.0,11.3,1.0,18.0,42.0,29.0,1.8,20.5,58.0,6.6,0.0,
Garrett Celek,28.0,SFO,16.0,6.0,50.0,29.0,350.0,12.1,3.0,20.0,52.0,31.0,1.8,21.9,58.0,7.0,2.0,
Shaun Draughn,29.0,SFO,16.0,1.0,39.0,29.0,263.0,9.1,2.0,10.0,43.6,29.0,1.8,16.4,74.4,6.7,1.0,
Tyler Eifert,26.0,CIN,8.0,2.0,47.0,29.0,394.0,13.6,5.0,23.0,59.6,71.0,3.6,49.3,61.7,8.4,0.0,
Marquise Goodwin,26.0,BUF,15.0,9.0,68.0,29.0,431.0,14.9,3.0,20.0,39.7,84.0,1.9,28.7,42.6,6.3,0.0,
Jordan Howard,22.0,CHI,15.0,13.0,50.0,29.0,298.0,10.3,1.0,12.0,44.0,34.0,1.9,19.9,58.0,6.0,2.0,PB
Jalen Richard,23.0,OAK,16.0,0.0,39.0,29.0,194.0,6.7,2.0,8.0,30.8,29.0,1.8,12.1,74.4,5.0,0.0,
Kendall Wright,27.0,TEN,11.0,4.0,42.0,29.0,416.0,14.3,3.0,18.0,54.8,48.0,2.6,37.8,69.0,9.9,0.0,
Sammy Watkins,23.0,BUF,8.0,8.0,52.0,28.0,430.0,15.4,2.0,20.0,51.9,62.0,3.5,53.8,53.8,8.3,0.0,
Charcandrick West,25.0,KAN,15.0,2.0,34.0,28.0,188.0,6.7,2.0,11.0,41.2,28.0,1.9,12.5,82.4,5.5,0.0,
Jay Ajayi,23.0,MIA,15.0,12.0,35.0,27.0,151.0,5.6,0.0,8.0,45.7,15.0,1.8,10.1,77.1,4.3,4.0,PB
Corey Brown,25.0,CAR,16.0,8.0,53.0,27.0,276.0,10.2,1.0,16.0,37.7,27.0,1.7,17.3,50.9,5.2,1.0,
Carlos Hyde,26.0,SFO,13.0,13.0,33.0,27.0,163.0,6.0,3.0,7.0,48.5,19.0,2.1,12.5,81.8,4.9,5.0,
Brandon Coleman,24.0,NOR,16.0,4.0,38.0,26.0,281.0,10.8,3.0,16.0,60.5,38.0,1.6,17.6,68.4,7.4,0.0,
Dion Sims,25.0,MIA,14.0,11.0,35.0,26.0,256.0,9.8,4.0,14.0,60.0,28.0,1.9,18.3,74.3,7.3,0.0,
Robert Turbin,27.0,IND,15.0,0.0,35.0,26.0,179.0,6.9,1.0,9.0,37.1,19.0,1.7,11.9,74.3,5.1,0.0,
Rob Gronkowski,27.0,NWE,8.0,6.0,38.0,25.0,540.0,21.6,3.0,20.0,63.2,53.0,3.1,67.5,65.8,14.2,0.0,
C.J. Uzomah,23.0,CIN,10.0,8.0,38.0,25.0,234.0,9.4,1.0,14.0,52.6,54.0,2.5,23.4,65.8,6.2,0.0,
Fozzy Whittaker,27.0,CAR,16.0,0.0,33.0,25.0,226.0,9.0,0.0,11.0,48.5,25.0,1.6,14.1,75.8,6.8,1.0,
Vance McDonald,26.0,SFO,11.0,11.0,45.0,24.0,391.0,16.3,4.0,13.0,46.7,75.0,2.2,35.5,53.3,8.7,0.0,
Charles Sims,26.0,TAM,7.0,2.0,32.0,24.0,190.0,7.9,1.0,10.0,43.8,33.0,3.4,27.1,75.0,5.9,1.0,
