Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Jimmy Graham,NOR,26,TE,15,9,,9,,,,,,9,,,,,,,,,54,3.6
Mikel Leshoure,DET,22,RB,14,14,9,,,,,,,9,,,,,,,,,54,3.9
Mike Williams,TAM,25,WR,16,16,,9,,,,,,9,,,,,,,,,54,3.4
Andre Brown,NYG,26,RB,10,2,8,,,,,,,8,1,,,,,,,,50,5.0
Vincent Jackson*,TAM,29,WR,16,16,,8,,,,,,8,1,,,,,,,,50,3.1
Heath Miller*,PIT,30,TE,15,15,,8,,,,,,8,1,,,,,,,,50,3.3
Darren Sproles,NOR,29,RB,13,6,1,7,,,,,,8,1,,,,,,,,50,3.8
Reggie Bush,MIA,27,RB,16,16,6,2,,,,,,8,,,,,,,,,48,3.0
Tony Gonzalez*+,ATL,36,TE,16,16,,8,,,,,,8,,,,,,,,,48,3.0
Shonn Greene,NYJ,27,RB,16,14,8,,,,,,,8,,,,,,,,,48,3.0
T.Y. Hilton,IND,23,WR,15,1,,7,1,,,,,8,,,,,,,,,48,3.2
Santana Moss,WAS,33,WR,16,1,,8,,,,,,8,,,,,,,,,48,3.0
Cam Newton,CAR,23,QB,16,16,8,,,,,,,8,,,,,,,,,48,3.0
Torrey Smith,BAL,23,WR,16,16,,8,,,,,,8,,,,,,,,,48,3.0
C.J. Spiller*,BUF,25,RB,16,9,6,2,,,,,,8,,,,,,,,,48,3.0
Mike Wallace,PIT,26,WR,15,14,,8,,,,,,8,,,,,,,,,48,3.2
Graham Gano,CAR,25,K,6,0,,,,,,,,,,,,20,21,9,11,,47,7.8
Justin Medlock,CAR,29,K,10,0,,,,,,,,,,,,23,23,7,10,,44,4.4
Jordy Nelson,GNB,27,WR,12,10,,7,,,,,,7,1,,,,,,,,44,3.7
Danario Alexander,SDG,26,WR,10,6,,7,,,,,,7,,,,,,,,,42,4.2
Antonio Gates,SDG,32,TE,15,15,,7,,,,,,7,,,,,,,,,42,2.8
Robert Griffin III*,WAS,22,QB,15,15,7,,,,,,,7,,,,,,,,,42,2.8
Jeremy Maclin,PHI,24,WR,15,15,,7,,,,,,7,,,,,,,,,42,2.8
Denarius Moore,OAK,24,WR,15,15,,7,,,,,,7,,,,,,,,,42,2.8
Dennis Pitta,BAL,27,TE,16,5,,7,,,,,,7,,,,,,,,,42,2.6
Sidney Rice,SEA,26,WR,16,16,,7,,,,,,7,,,,,,,,,42,2.6
Cecil Shorts,JAX,25,WR,14,9,,7,,,,,,7,,,,,,,,,42,3.0
Golden Tate,SEA,24,WR,15,15,,7,,,,,,7,,,,,,,,,42,2.8
Mike Tolbert,CAR,27,RB,16,5,7,,,,,,,7,,,,,,,,,42,2.6
Roddy White,ATL,31,WR,16,15,,7,,,,,,7,,,,,,,,,42,2.6
DeAngelo Williams,CAR,29,RB,16,10,5,2,,,,,,7,,,,,,,,,42,2.6
Danny Woodhead,NWE,27,RB,16,2,4,3,,,,,,7,,,,,,,,,42,2.6
Josh Brown,CIN,33,K,4,0,,,,,,,,,,,,8,8,11,12,,41,10.3
Billy Cundiff,WAS,32,K,5,0,,,,,,,,,,,,17,17,7,12,,38,7.6
Miles Austin,DAL,28,WR,16,15,,6,,,,,,6,,,,,,,,,36,2.3
Ahmad Bradshaw,NYG,26,RB,14,12,6,,,,,,,6,,,,,,,,,36,2.6
Scott Chandler,BUF,27,TE,15,13,,6,,,,,,6,,,,,,,,,36,2.4
Jamaal Charles*,KAN,26,RB,16,15,5,1,,,,,,6,,,,,,,,,36,2.3
Owen Daniels*,HOU,30,TE,15,14,,6,,,,,,6,,,,,,,,,36,2.4
Matt Forte,CHI,27,RB,15,15,5,1,,,,,,6,,,,,,,,,36,2.4
BenJarvus Green-Ellis,CIN,27,RB,15,15,6,,,,,,,6,,,,,,,,,36,2.4
Chris Johnson,TEN,27,RB,16,15,6,,,,,,,6,,,,,,,,,36,2.3
Stevie Johnson,BUF,26,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Lance Moore,NOR,29,WR,15,7,,6,,,,,,6,,,,,,,,,36,2.4
Wes Welker*,NWE,31,WR,16,12,,6,,,,,,6,,,,,,,,,36,2.3
David Wilson,NYG,21,RB,16,2,4,1,,1,,,,6,,,,,,,,,36,2.3
Nate Kaeding,2TM,30,K,5,0,,,,,,,,,,,0,9,9,8,10,,33,6.6
Justin Blackmon,JAX,22,WR,16,14,,5,,,,,,5,1,,,,,,,,32,2.0
Anthony Fasano,MIA,28,TE,16,16,,5,,,,,,5,1,,,,,,,,32,2.0
Martellus Bennett,NYG,25,TE,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Antonio Brown,PIT,24,WR,13,10,,5,,,,,,5,,,,,,,,,30,2.3
Michael Bush,CHI,28,RB,13,1,5,,,,,,,5,,,,,,,,,30,2.3
Vernon Davis,SFO,28,TE,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Joel Dreessen,DEN,30,TE,16,15,,5,,,,,,5,,,,,,,,,30,1.9
Julian Edelman,NWE,26,WR,9,3,,3,1,,1,,,5,,,,,,,,,30,3.3
Malcom Floyd,SDG,31,WR,14,14,,5,,,,,,5,,,,,,,,,30,2.1
Pierre Garcon,WAS,26,WR,10,10,,4,,,1,,,5,,,,,,,,,30,3.0
Brandon Gibson,STL,25,WR,16,13,,5,,,,,,5,,,,,,,,,30,1.9
Josh Gordon,CLE,21,WR,16,13,,5,,,,,,5,,,,,,,,,30,1.9
Jermaine Gresham*,CIN,24,TE,16,15,,5,,,,,,5,,,,,,,,,30,1.9
Percy Harvin,MIN,24,WR,9,8,1,3,,1,,,,5,,,,,,,,,30,3.3
Aaron Hernandez,NWE,23,TE,10,10,,5,,,,,,5,,,,,,,,,30,3.0
Darrius Heyward-Bey,OAK,25,WR,15,14,,5,,,,,,5,,,,,,,,,30,2.0
Mark Ingram,NOR,23,RB,16,5,5,,,,,,,5,,,,,,,,,30,1.9
Calvin Johnson*+,DET,27,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Felix Jones,DAL,25,RB,16,7,3,2,,,,,,5,,,,,,,,,30,1.9
Colin Kaepernick,SFO,25,QB,13,7,5,,,,,,,5,,,,,,,,,30,2.3
Brandon Lloyd,NWE,31,WR,16,15,,4,,,1,,,5,,,,,,,,,30,1.9
Andrew Luck*,IND,23,QB,16,16,5,,,,,,,5,,,,,,,,,30,1.9
LeSean McCoy,PHI,24,RB,12,12,2,3,,,,,,5,,,,,,,,,30,2.5
Greg Olsen,CAR,27,TE,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Andre Roberts,ARI,24,WR,15,15,,5,,,,,,5,,,,,,,,,30,2.0
Brandon Stokley,DEN,36,WR,15,9,,5,,,,,,5,,,,,,,,,30,2.0
Reggie Wayne*,IND,34,WR,16,15,,5,,,,,,5,,,,,,,,,30,1.9
Beanie Wells,ARI,24,RB,8,7,5,,,,,,,5,,,,,,,,,30,3.8
Anquan Boldin,BAL,32,WR,15,15,,4,,,,,,4,1,,,,,,,,26,1.7
Kenny Britt,TEN,24,WR,14,11,,4,,,,,,4,1,,,,,,,,26,1.9
Steven Jackson,STL,29,RB,16,16,4,,,,,,,4,1,,,,,,,,26,1.6
Lance Kendricks,STL,24,TE,16,14,,4,,,,,,4,1,,,,,,,,26,1.6
Willis McGahee,DEN,31,RB,10,9,4,,,,,,,4,1,,,,,,,,26,2.6
Olindo Mare,CHI,39,K,3,0,,,,,,,,,,,,7,7,6,8,,25,8.3
Jackie Battle,SDG,29,RB,16,5,3,1,,,,,,4,,,,,,,,,24,1.5
Tom Brady*,NWE,35,QB,16,16,4,,,,,,,4,,,,,,,,,24,1.5
Bryce Brown,PHI,21,RB,16,4,4,,,,,,,4,,,,,,,,,24,1.5
Dallas Clark,TAM,33,TE,16,7,,4,,,,,,4,,,,,,,,,24,1.5
Jared Cook,TEN,25,TE,13,5,,4,,,,,,4,,,,,,,,,24,1.8
Andy Dalton,CIN,25,QB,16,16,4,,,,,,,4,,,,,,,,,24,1.5
Larry Fitzgerald*,ARI,29,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Andrew Hawkins,CIN,26,WR,14,2,,4,,,,,,4,,,,,,,,,24,1.7
Fred Jackson,BUF,31,RB,10,8,3,1,,,,,,4,,,,,,,,,24,2.4
Jackrabbit Jenkins,STL,24,RCB,15,14,,,,,1,3,,4,,,,,,,,,24,1.6
Greg Jennings,GNB,29,WR,8,5,,4,,,,,,4,,,,,,,,,24,3.0
Andre Johnson*,HOU,31,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Donald Jones,BUF,25,WR,12,10,,4,,,,,,4,,,,,,,,,24,2.0
Jacoby Jones*+,BAL,28,WR,16,3,,1,1,2,,,,4,,,,,,,,,24,1.5
Brandon LaFell,CAR,26,WR,14,12,,4,,,,,,4,,,,,,,,,24,1.7
Marcedes Lewis,JAX,28,TE,16,15,,4,,,,,,4,,,,,,,,,24,1.5
Greg Little,CLE,23,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Knowshon Moreno,DEN,25,RB,8,6,4,,,,,,,4,,,,,,,,,24,3.0
DeMarco Murray,DAL,24,RB,10,10,4,,,,,,,4,,,,,,,,,24,2.4
Brandon Myers,OAK,27,TE,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Kevin Ogletree,DAL,25,WR,15,1,,4,,,,,,4,,,,,,,,,24,1.6
Austin Pettis,STL,24,WR,14,2,,4,,,,,,4,,,,,,,,,24,1.7
Bilal Powell,NYJ,24,RB,14,2,4,,,,,,,4,,,,,,,,,24,1.7
Mohamed Sanu,CIN,23,WR,9,3,,4,,,,,,4,,,,,,,,,24,2.7
Brad Smith,BUF,29,WR/QB,15,2,1,2,,1,,,,4,,,,,,,,,24,1.6
Steve Smith Sr.,CAR,33,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Matthew Stafford,DET,24,QB,16,16,4,,,,,,,4,,,,,,,,,24,1.5
LaRod Stephens-Howling,ARI,25,RB,14,5,4,,,,,,,4,,,,,,,,,24,1.7
Daniel Thomas,MIA,25,RB,12,0,4,,,,,,,4,,,,,,,,,24,2.0
David Thomas,NOR,29,TE,15,7,,4,,,,,,4,,,,,,,,,24,1.6
Shane Vereen,NWE,23,RB,13,1,3,1,,,,,,4,,,,,,,,,24,1.8
Nate Washington,TEN,29,WR,16,14,,4,,,,,,4,,,,,,,,,24,1.5
Russell Wilson*,SEA,24,QB,16,16,4,,,,,,,4,,,,,,,,,24,1.5
Kendall Wright,TEN,23,WR,15,5,,4,,,,,,4,,,,,,,,,24,1.6
Titus Young,DET,23,WR,10,8,,4,,,,,,4,,,,,,,,,24,2.4
Danny Amendola,STL,27,WR,11,8,,3,,,,,,3,1,,,,,,,,20,1.8
Chris Givens,STL,23,WR,15,12,,3,,,,,,3,1,,,,,,,,20,1.3
Jorvorskie Lane,MIA,25,FB,16,5,2,1,,,,,,3,1,,,,,,,,20,1.3
Rod Streater,OAK,24,WR,16,2,,3,,,,,,3,1,,,,,,,,20,1.3
Dwayne Allen,IND,22,TE,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Donnie Avery,IND,28,WR,16,15,,3,,,,,,3,,,,,,,,,18,1.1
Doug Baldwin,SEA,24,WR,14,4,,3,,,,,,3,,,,,,,,,18,1.3
Vick Ballard,IND,22,RB,16,12,2,1,,,,,,3,,,,,,,,,18,1.1
Joique Bell,DET,26,RB,16,0,3,,,,,,,3,,,,,,,,,18,1.1
Travis Benjamin,CLE,23,WR,14,3,,2,1,,,,,3,,,,,,,,,18,1.3
Dwayne Bowe,KAN,28,WR,13,12,,3,,,,,,3,,,,,,,,,18,1.4
Delone Carter,IND,25,RB,10,0,3,,,,,,,3,,,,,,,,,18,1.8
James Casey,HOU,28,FB,16,9,,3,,,,,,3,,,,,,,,,18,1.1
Riley Cooper,PHI,25,WR,11,5,,3,,,,,,3,,,,,,,,,18,1.6
Tom Crabtree,GNB,27,TE,14,6,,3,,,,,,3,,,,,,,,,18,1.3
Jeff Cumberland,NYJ,25,TE,15,12,,3,,,,,,3,,,,,,,,,18,1.2
Joe Flacco,BAL,27,QB,16,16,3,,,,,,,3,,,,,,,,,18,1.1
Garrett Graham,HOU,26,FB,15,9,,3,,,,,,3,,,,,,,,,18,1.2
Leonard Hankerson,WAS,23,WR,16,5,,3,,,,,,3,,,,,,,,,18,1.1
Jamie Harper,TEN,23,RB,10,0,3,,,,,,,3,,,,,,,,,18,1.8
Stephen Hill,NYJ,21,WR,11,8,,3,,,,,,3,,,,,,,,,18,1.6
Alshon Jeffery,CHI,22,WR,10,6,,3,,,,,,3,,,,,,,,,18,1.8
Jeremy Kerley,NYJ,24,WR,16,7,,2,1,,,,,3,,,,,,,,,18,1.1
Anthony McCoy,SEA,25,TE,16,5,,3,,,,,,3,,,,,,,,,18,1.1
Darren McFadden,OAK,25,RB,12,12,2,1,,,,,,3,,,,,,,,,18,1.5
Zach Miller,SEA,27,TE,16,15,,3,,,,,,3,,,,,,,,,18,1.1
Joe Morgan,NOR,24,WR,14,5,,3,,,,,,3,,,,,,,,,18,1.3
Josh Morgan,WAS,27,WR,16,15,,2,,,1,,,3,,,,,,,,,18,1.1
Randy Moss,SFO,35,WR,16,2,,3,,,,,,3,,,,,,,,,18,1.1
Hakeem Nicks,NYG,24,WR,13,11,,3,,,,,,3,,,,,,,,,18,1.4
Brandon Pettigrew,DET,27,TE,14,11,,3,,,,,,3,,,,,,,,,18,1.3
Rueben Randle,NYG,21,WR,16,1,,3,,,,,,3,,,,,,,,,18,1.1
Darius Reynaud,TEN,28,WR,16,0,,,2,1,,,,3,,,,,,,,,18,1.1
Aldrick Robinson,WAS,24,WR,15,2,,3,,,,,,3,,,,,,,,,18,1.2
Dante Rosario,SDG,28,TE,13,2,,3,,,,,,3,,,,,,,,,18,1.4
Micheal Spurlock,2TM,29,WR,14,1,,1,1,1,,,,3,,,0,,,,,,18,1.3
Charles Tillman*+,CHI,31,RCB,16,16,,,,,,3,,3,,,,,,,,,18,1.1
Delanie Walker,SFO,28,TE,16,4,,3,,,,,,3,,,,,,,,,18,1.1
Ben Watson,CLE,32,TE,16,14,,3,,,,,,3,,,,,,,,,18,1.1
Jason Witten*,DAL,30,TE,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Nate Burleson,DET,31,WR,6,5,,2,,,,,,2,1,,,,,,,,14,2.3
Rashad Jennings,JAX,27,RB,10,6,2,,,,,,,2,1,,,,,,,,14,1.4
Lance Ball,DEN,27,RB,15,0,1,1,,,,,,2,,,,,,,,,12,0.8
Earl Bennett,CHI,25,WR,12,4,,2,,,,,,2,,,,,,,,,12,1.0
LeGarrette Blount,TAM,26,RB,13,0,2,,,,,,,2,,,,,,,,,12,0.9
Brandon Bolden,NWE,22,RB,10,0,2,,,,,,,2,,,,,,,,,12,1.2
Lance Briggs,CHI,32,LLB,16,16,,,,,,2,,2,,,,,,,,,12,0.8
Zach Brown,TEN,23,RLB,16,14,,,,,,2,,2,,,,,,,,,12,0.8
Ryan Broyles,DET,24,WR,10,3,,2,,,,,,2,,,,,,,,,12,1.2
Darius Butler,IND,26,DB,11,4,,,,,,2,,2,,,,,,,,,12,1.1
Tony Carter,DEN,26,DB,15,0,,,,,1,1,,2,,,,,,,,,12,0.8
Charles Clay,MIA,23,FB,14,9,,2,,,,,,2,,,,,,,,,12,0.9
Jed Collins,NOR,26,FB,15,7,,2,,,,,,2,,,,,,,,,12,0.8
Kellen Davis,CHI,27,TE,16,15,,2,,,,,,2,,,,,,,,,12,0.8
Anthony Dixon,SFO,25,RB,16,0,2,,,,,,,2,,,,,,,,,12,0.8
Shaun Draughn,KAN,25,RB,16,0,2,,,,,,,2,,,,,,,,,12,0.8
Donald Driver,GNB,37,WR,13,1,,2,,,,,,2,,,,,,,,,12,0.9
Jonathan Dwyer,PIT,23,RB,13,6,2,,,,,,,2,,,,,,,,,12,0.9
Jermichael Finley,GNB,25,TE,16,14,,2,,,,,,2,,,,,,,,,12,0.8
Coby Fleener,IND,24,TE,12,10,,2,,,,,,2,,,,,,,,,12,1.0
Michael Floyd,ARI,23,WR,16,3,,2,,,,,,2,,,,,,,,,12,0.8
Ryan Grant,2TM,30,RB,5,1,2,,,,,,,2,,,0,,,,,,12,2.4
Clay Harbor,PHI,25,TE,14,9,,2,,,,,,2,,,,,,,,,12,0.9
Chris Harris Jr.,DEN,23,RCB,15,12,,,,,,2,,2,,,,,,,,,12,0.8
DuJuan Harris,GNB,24,RB,4,2,2,,,,,,,2,,,,,,,,,12,3.0
Dwayne Harris,DAL,25,WR,16,0,,1,1,,,,,2,1,,,,,,,,12,0.8
Jacob Hester,DEN,27,RB,3,0,2,,,,,,,2,,,,,,,,,12,4.0
Domenik Hixon,NYG,28,WR,13,3,,2,,,,,,2,,,,,,,,,12,0.9
Trindon Holliday,2TM,26,WR,15,0,,,1,1,,,,2,,,0,,,,,,12,0.8
Kendall Hunter,SFO,24,RB,11,0,2,,,,,,,2,,,,,,,,,12,1.1
Chris Ivory,NOR,24,RB,6,2,2,,,,,,,2,,,,,,,,,12,2.0
DeSean Jackson,PHI,26,WR,11,11,,2,,,,,,2,,,,,,,,,12,1.1
Quentin Jammer,SDG,33,LCB,16,16,,,,,1,1,,2,,,,,,,,,12,0.8
Michael Jenkins,MIN,30,WR,16,8,,2,,,,,,2,,,,,,,,,12,0.8
Maurice Jones-Drew,JAX,27,RB,6,5,1,1,,,,,,2,,,,,,,,,12,2.0
Dustin Keller,NYJ,28,TE,8,5,,2,,,,,,2,,,,,,,,,12,1.5
Leodis McKelvin,BUF,27,DB,13,4,,,2,,,,,2,,,,,,,,,12,0.9
Robert Meachem,SDG,28,WR,15,3,,2,,,,,,2,,,,,,,,,12,0.8
Captain Munnerlyn,CAR,24,LCB,16,11,,,,,,2,,2,,,,,,,,,12,0.8
Louis Murphy,CAR,25,WR,16,5,,1,,,1,,,2,,,,,,,,,12,0.8
Christian Ponder,MIN,24,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Leonard Pope,PIT,29,TE,16,2,,2,,,,,,2,,,,,,,,,12,0.8
Brian Quick,STL,23,WR,15,1,,2,,,,,,2,,,,,,,,,12,0.8
Chris Rainey,PIT,24,RB,16,0,2,,,,,,,2,,,,,,,,,12,0.8
Isaac Redman,PIT,28,RB,14,5,2,,,,,,,2,,,,,,,,,12,0.9
Michael Robinson,SEA,29,FB,16,6,,2,,,,,,2,,,,,,,,,12,0.8
Aaron Rodgers*,GNB,29,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Jacquizz Rodgers,ATL,22,RB,16,0,1,1,,,,,,2,,,,,,,,,12,0.8
Evan Royster,WAS,25,RB,16,0,2,,,,,,,2,,,,,,,,,12,0.8
Chaz Schilens,NYJ,27,WR,15,6,,2,,,,,,2,,,,,,,,,12,0.8
Richard Sherman+,SEA,24,LCB,16,16,,,,,,1,1,2,,,,,,,,,12,0.8
Harrison Smith,MIN,23,FS,16,16,,,,,,2,,2,,,,,,,,,12,0.8
Kevin Smith,DET,26,RB,12,2,1,1,,,,,,2,,,,,,,,,12,1.0
Lee Smith,BUF,25,WR,16,7,,2,,,,,,2,,,,,,,,,12,0.8
Jonathan Stewart,CAR,25,RB,9,6,1,1,,,,,,2,,,,,,,,,12,1.3
Jacob Tamme,DEN,27,TE,16,8,,2,,,,,,2,,,,,,,,,12,0.8
Ryan Tannehill,MIA,24,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Ben Tate,HOU,24,RB,11,0,2,,,,,,,2,,,,,,,,,12,1.1
Marcus Thigpen,MIA,26,RB,16,0,,,1,1,,,,2,,,,,,,,,12,0.8
Pierre Thomas,NOR,28,RB,15,4,1,1,,,,,,2,,,,,,,,,12,0.8
Tiquan Underwood,TAM,25,WR,14,3,,2,,,,,,2,,,,,,,,,12,0.9
Kevin Walter,HOU,31,WR,16,14,,2,,,,,,2,,,,,,,,,12,0.8
Leon Washington*,SEA,30,RB,16,0,1,,,1,,,,2,,,,,,,,,12,0.8
Demorrio Williams,SDG,32,LB,14,3,,,,,,2,,2,,,,,,,,,12,0.9
Jarius Wright,MIN,23,WR,7,1,,2,,,,,,2,,,,,,,,,12,1.7
Darrel Young,WAS,25,FB,16,8,,2,,,,,,2,,,,,,,,,12,0.8
Donald Brown,IND,25,RB,10,4,1,,,,,,,1,1,,,,,,,,8,0.8
Juron Criner,OAK,23,WR,12,0,,1,,,,,,1,1,,,,,,,,8,0.7
Montell Owens,JAX,28,RB,13,4,1,,,,,,,1,1,,,,,,,,8,0.6
Shaun Phillips,SDG,31,LOLB,16,16,,,,,1,,,1,,,,,,,,1,8,0.5
Tony Romo,DAL,32,QB,16,16,1,,,,,,,1,1,,,,,,,,8,0.5
Anthony Allen,BAL,24,RB,16,0,1,,,,,,,1,,,,,,,,,6,0.4
Armando Allen,CHI,23,RB,15,0,1,,,,,,,1,,,,,,,,,6,0.4
Jonathan Babineaux,ATL,31,RDT,16,16,,,,,1,,,1,,,,,,,,,6,0.4
Jonathan Baldwin,KAN,23,WR,15,7,,1,,,,,,1,,,,,,,,,6,0.4
Ronde Barber,TAM,37,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Gary Barnidge,CAR,27,TE,16,5,,1,,,,,,1,,,,,,,,,6,0.4
Baron Batch,PIT,25,RB,12,0,1,,,,,,,1,,,,,,,,,6,0.5
Cedric Benson,GNB,30,RB,5,5,1,,,,,,,1,,,,,,,,,6,1.2
Davone Bess,MIA,27,WR,13,13,,1,,,,,,1,,,,,,,,,6,0.5
Justin Bethel,ARI,22,DB,16,0,,,,,,,1,1,,,,,,,,,6,0.4
Armon Binns,2TM,23,WR,11,5,,1,,,,,,1,,,0,,,,,,6,0.5
Michael Boley,NYG,30,RLB,16,11,,,,,1,,,1,,,,,,,,,6,0.4
Kevin Boss,KAN,28,TE,2,2,,1,,,,,,1,,,,,,,,,6,3.0
Zackary Bowman,CHI,28,DB,11,0,,,,,1,,,1,,,,,,,,,6,0.5
Sam Bradford,STL,25,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Bryan Braman,HOU,25,LB,14,0,,,,,,,1,1,,,,,,,,,6,0.4
LaVon Brazill,IND,23,WR,15,0,,1,,,,,,1,,,,,,,,,6,0.4
Drew Brees*,NOR,33,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Ahmad Brooks,SFO,28,LOLB,16,16,,,,,,1,,1,,,,,,,,,6,0.4
