Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Najee Harris,PIT,24,RB,17,17,7,3,,,,,,10,,,0,,,,,,60,3.5
Matthew Wright,2TM,26,K,6,0,,,,,,,,,,,0,15,15,15,18,,60,10.0
Justin Jefferson*+,MIN,23,WR,17,17,1,8,,,,,,9,1,,0,,,,,,56,3.3
Ja'Marr Chase*,CIN,22,WR,12,12,,9,,,,,,9,,,0,,,,,,54,4.5
Amari Cooper,CLE,28,WR,17,17,,9,,,,,,9,,,0,,,,,,54,3.2
Taysom Hill,NOR,32,TE/QB,16,8,7,2,,,,,,9,,,0,,,,,,54,3.4
Tyreek Hill*+,MIA,28,WR,17,17,1,7,,,1,,,9,,,0,,,,,,54,3.2
CeeDee Lamb*,DAL,23,WR,17,17,,9,,,,,,9,,,0,,,,,,54,3.2
Tyler Lockett,SEA,30,WR,16,16,,9,,,,,,9,,,0,,,,,,54,3.4
Joe Mixon,CIN,26,RB,14,14,7,2,,,,,,9,,,0,,,,,,54,3.9
Cordarrelle Patterson,ATL,31,RB,13,11,8,,,1,,,,9,,,0,,,,,,54,4.2
Kenneth Walker III,SEA,22,RB,15,11,9,,,,,,,9,,,0,,,,,,54,3.6
Christian Watson,GNB,23,WR,14,11,2,7,,,,,,9,,,0,,,,,,54,3.9
D'Andre Swift,DET,23,RB,14,8,5,3,,,,,,8,1,,0,,,,,,50,3.6
Brandon Aiyuk,SFO,24,WR,17,17,,8,,,,,,8,,,0,,,,,,48,2.8
James Conner,ARI,27,RB,13,13,7,1,,,,,,8,,,0,,,,,,48,3.7
Justin Fields,CHI,23,QB,15,15,8,,,,,,,8,,,0,,,,,,48,3.2
Christian Kirk,JAX,26,WR,17,17,,8,,,,,,8,,,0,,,,,,48,2.8
Jaylen Waddle,MIA,24,WR,17,17,,8,,,,,,8,,,0,,,,,,48,2.8
Josh Allen*,BUF,26,QB,16,16,7,,,,,,,7,1,,0,,,,,,44,2.8
Jahan Dotson,WAS,22,WR,12,10,,7,,,,,,7,1,,0,,,,,,44,3.7
Tee Higgins,CIN,23,WR,16,14,,7,,,,,,7,1,,0,,,,,,44,2.8
Aaron Jones,GNB,28,RB,17,17,2,5,,,,,,7,1,,0,,,,,,44,2.6
Cam Akers,LAR,23,RB,15,9,7,,,,,,,7,,,0,,,,,,42,2.8
Gabriel Davis,BUF,23,WR,15,15,,7,,,,,,7,,,0,,,,,,42,2.8
AJ Dillon,GNB,24,RB,17,3,7,,,,,,,7,,,0,,,,,,42,2.5
Juwan Johnson,NOR,26,TE,16,12,,7,,,,,,7,,,0,,,,,,42,2.6
Daniel Jones,NYG,25,QB,16,16,7,,,,,,,7,,,0,,,,,,42,2.6
Cole Kmet,CHI,23,TE,17,17,,7,,,,,,7,,,0,,,,,,42,2.5
Cooper Kupp,LAR,29,WR,9,9,1,6,,,,,,7,,,0,,,,,,42,4.7
D.J. Moore,CAR,25,WR,17,17,,7,,,,,,7,,,0,,,,,,42,2.5
DeVonta Smith,PHI,24,WR,17,17,,7,,,,,,7,,,0,,,,,,42,2.5
T.J. Hockenson*,2TM,25,TE,17,14,,6,,,,,,6,2,,0,,,,,,40,2.4
Dustin Hopkins,LAC,32,K,5,0,,,,,,,,,,,0,12,12,9,10,,39,7.8
Jakobi Meyers,NWE,26,WR,14,13,,6,,,,,,6,1,,0,,,,,,38,2.7
Latavius Murray,2TM,32,RB,13,7,6,,,,,,,6,1,,0,,,,,,38,2.9
Adam Thielen,MIN,32,WR,17,17,,6,,,,,,6,1,,0,,,,,,38,2.2
Clyde Edwards-Helaire,KAN,23,RB,10,6,3,3,,,,,,6,,,0,,,,,,36,3.6
Mike Evans,TAM,29,WR,15,15,,6,,,,,,6,,,0,,,,,,36,2.4
Leonard Fournette,TAM,27,RB,16,9,3,3,,,,,,6,,,0,,,,,,36,2.3
Mecole Hardman,KAN,24,WR,8,5,2,4,,,,,,6,,,0,,,,,,36,4.5
Jerry Jeudy,DEN,23,WR,15,14,,6,,,,,,6,,,0,,,,,,36,2.4
Dawson Knox*,BUF,26,TE,15,15,,6,,,,,,6,,,0,,,,,,36,2.4
Allen Lazard,GNB,27,WR,15,15,,6,,,,,,6,,,0,,,,,,36,2.4
Alexander Mattison,MIN,24,RB,17,0,5,1,,,,,,6,,,0,,,,,,36,2.1
D.K. Metcalf,SEA,25,WR,17,17,,6,,,,,,6,,,0,,,,,,36,2.1
David Montgomery,CHI,25,RB,16,16,5,1,,,,,,6,,,0,,,,,,36,2.3
Samaje Perine,CIN,27,RB,16,2,2,4,,,,,,6,,,0,,,,,,36,2.3
Devin Singletary,BUF,25,RB,16,16,5,1,,,,,,6,,,0,,,,,,36,2.3
Amon-Ra St. Brown*,DET,23,WR,16,16,,6,,,,,,6,,,0,,,,,,36,2.3
Rhamondre Stevenson,NWE,24,RB,17,7,5,1,,,,,,6,,,0,,,,,,36,2.1
Jeff Wilson,2TM,27,RB,16,7,5,1,,,,,,6,,,0,,,,,,36,2.3
Jordan Akins,HOU,30,TE,15,3,,5,,,,,,5,1,,0,,,,,,32,2.1
Mark Andrews*,BAL,27,TE,15,15,,5,,,,,,5,1,,0,,,,,,32,2.1
Tyler Boyd,CIN,28,WR,16,14,,5,,,,,,5,1,,0,,,,,,32,2.0
Travis Etienne,JAX,23,RB,17,12,5,,,,,,,5,1,,0,,,,,,32,1.9
D'Onta Foreman,CAR,26,RB,17,9,5,,,,,,,5,1,,0,,,,,,32,1.9
Russell Gage,TAM,26,WR,13,4,,5,,,,,,5,1,,0,,,,,,32,2.5
Zay Jones,JAX,27,WR,16,15,,5,,,,,,5,1,,0,,,,,,32,2.0
George Pickens,PIT,21,WR,17,12,1,4,,,,,,5,1,,0,,,,,,32,1.9
Joe Burrow*,CIN,26,QB,16,16,5,,,,,,,5,,,0,,,,,,30,1.9
Kenyan Drake,BAL,28,RB,12,5,4,1,,,,,,5,,,0,,,,,,30,2.5
Devin Duvernay*,BAL,25,WR,14,13,1,3,,1,,,,5,,,0,,,,,,30,2.1
Mike Gesicki,MIA,27,TE,17,1,,5,,,,,,5,,,0,,,,,,30,1.8
Antonio Gibson,WAS,24,RB,15,6,3,2,,,,,,5,,,0,,,,,,30,2.0
Breece Hall,NYJ,21,RB,7,2,4,1,,,,,,5,,,0,,,,,,30,4.3
Khalil Herbert,CHI,24,RB,13,1,4,1,,,,,,5,,,0,,,,,,30,2.3
Trevor Lawrence*,JAX,23,QB,17,17,5,,,,,,,5,,,0,,,,,,30,1.8
Isaiah McKenzie,BUF,27,WR,15,8,1,4,,,,,,5,,,0,,,,,,30,2.0
Terry McLaurin*,WAS,27,WR,17,17,,5,,,,,,5,,,0,,,,,,30,1.8
Raheem Mostert,MIA,30,RB,16,14,3,2,,,,,,5,,,0,,,,,,30,1.9
K.J. Osborn,MIN,25,WR,17,9,,5,,,,,,5,,,0,,,,,,30,1.8
Isiah Pacheco,KAN,23,RB,17,11,5,,,,,,,5,,,0,,,,,,30,1.8
Dameon Pierce,HOU,22,RB,13,13,4,1,,,,,,5,,,0,,,,,,30,2.3
James Robinson,2TM,24,RB,11,5,3,2,,,,,,5,,,0,,,,,,30,2.7
Curtis Samuel,WAS,26,WR,17,12,1,4,,,,,,5,,,0,,,,,,30,1.8
Deebo Samuel,SFO,26,WR,13,12,3,2,,,,,,5,,,0,,,,,,30,2.3
Dalton Schultz,DAL,26,TE,15,15,,5,,,,,,5,,,0,,,,,,30,2.0
Zach Ertz,ARI,32,TE,10,10,,4,,,,,,4,2,,0,,,,,,28,2.8
Tyler Allgeier,ATL,22,RB,16,7,3,1,,,,,,4,1,,0,,,,,,26,1.6
Evan Engram,JAX,28,TE,17,14,,4,,,,,,4,1,,0,,,,,,26,1.5
Gerald Everett,LAC,28,TE,16,11,,4,,,,,,4,1,,0,,,,,,26,1.6
Isaiah Hodgins,2TM,24,WR,10,5,,4,,,,,,4,1,,0,,,,,,26,2.6
Drake London,ATL,21,WR,17,15,,4,,,,,,4,1,,0,,,,,,26,1.5
Patrick Mahomes*+,KAN,27,QB,17,17,4,,,,,,,4,1,,0,,,,,,26,1.5
Chris Olave,NOR,22,WR,15,9,,4,,,,,,4,1,,0,,,,,,26,1.7
Keenan Allen,LAC,30,WR,10,10,,4,,,,,,4,,,0,,,,,,24,2.4
Noah Fant,SEA,25,TE,17,16,,4,,,,,,4,,,0,,,,,,24,1.4
Kenneth Gainwell,PHI,23,RB,17,0,4,,,,,,,4,,,0,,,,,,24,1.4
Michael Gallup,DAL,26,WR,14,11,,4,,,,,,4,,,0,,,,,,24,1.7
Marquise Goodwin,SEA,32,WR,13,2,,4,,,,,,4,,,0,,,,,,24,1.8
Dontrell Hilliard,TEN,27,RB,12,1,,4,,,,,,4,,,0,,,,,,24,2.0
Nyheim Hines,2TM,26,RB,16,5,1,1,,2,,,,4,,,0,,,,,,24,1.5
Mack Hollins,LVR,29,WR,17,16,,4,,,,,,4,,,0,,,,,,24,1.4
Kareem Hunt,CLE,27,RB,17,0,3,1,,,,,,4,,,0,,,,,,24,1.4
Trenton Irwin,CIN,27,WR,9,2,,4,,,,,,4,,,0,,,,,,24,2.7
Richie James,NYG,27,WR,17,4,,4,,,,,,4,,,0,,,,,,24,1.4
Alvin Kamara,NOR,27,RB,15,13,2,2,,,,,,4,,,0,,,,,,24,1.6
Marcus Mariota,ATL,29,QB,13,13,4,,,,,,,4,,,0,,,,,,24,1.8
David Njoku,CLE,26,TE,14,14,,4,,,,,,4,,,0,,,,,,24,1.7
Donovan Peoples-Jones,CLE,23,WR,17,14,,3,1,,,,,4,,,0,,,,,,24,1.4
Michael Pittman Jr.,IND,25,WR,16,16,,4,,,,,,4,,,0,,,,,,24,1.5
MyCole Pruitt,ATL,30,TE,13,4,,4,,,,,,4,,,0,,,,,,24,1.8
Jonathan Taylor,IND,23,RB,11,11,4,,,,,,,4,,,0,,,,,,24,2.2
Mike Williams,LAC,28,WR,13,13,,4,,,,,,4,,,0,,,,,,24,1.8
Garrett Wilson,NYJ,22,WR,17,12,,4,,,,,,4,,,0,,,,,,24,1.4
Brock Wright,DET,24,TE,17,10,,4,,,,,,4,,,0,,,,,,24,1.4
Shane Zylstra,DET,26,TE,13,2,,4,,,,,,4,,,0,,,,,,24,1.8
Austin Seibert,DET,26,K,3,0,,,,,,,,,,,0,12,12,3,5,,21,7.0
Jamal Agnew*,JAX,27,WR,15,0,,3,,,,,,3,1,,0,,,,,,20,1.3
Matt Ammendola,2TM,26,K,4,0,,,,,,,,,,,0,5,7,5,7,,20,5.0
Daniel Bellinger,NYG,22,TE,12,11,1,2,,,,,,3,1,,0,,,,,,20,1.7
Chris Godwin,TAM,26,WR,15,13,,3,,,,,,3,1,,0,,,,,,20,1.3
Kyler Murray,ARI,25,QB,11,11,3,,,,,,,3,1,,0,,,,,,20,1.8
Chigoziem Okonkwo,TEN,23,TE,17,8,,3,,,,,,3,1,,0,,,,,,20,1.2
Josh Palmer,LAC,23,WR,16,11,,3,,,,,,3,1,,0,,,,,,20,1.3
Mo Alie-Cox,IND,29,TE,17,11,,3,,,,,,3,,,0,,,,,,18,1.1
Raheem Blackshear,CAR,23,RB,13,1,3,,,,,,,3,,,0,,,,,,18,1.4
Marquise Brown,ARI,25,WR,12,10,,3,,,,,,3,,,0,,,,,,18,1.5
Noah Brown,DAL,26,WR,16,13,,3,,,,,,3,,,0,,,,,,18,1.1
Parris Campbell,IND,25,WR,17,16,,3,,,,,,3,,,0,,,,,,18,1.1
DeAndre Carter,LAC,29,WR,17,7,,3,,,,,,3,,,0,,,,,,18,1.1
Michael Carter,NYJ,23,RB,16,10,3,,,,,,,3,,,0,,,,,,18,1.1
DJ Chark,DET,26,WR,11,10,,3,,,,,,3,,,0,,,,,,18,1.6
Tyler Conklin,NYJ,27,TE,17,16,,3,,,,,,3,,,0,,,,,,18,1.1
James Cook,BUF,23,RB,16,0,2,1,,,,,,3,,,0,,,,,,18,1.1
Brandin Cooks,HOU,29,WR,13,13,,3,,,,,,3,,,0,,,,,,18,1.4
Will Dissly,SEA,26,TE,15,15,,3,,,,,,3,,,0,,,,,,18,1.2
J.K. Dobbins,BAL,24,RB,8,8,2,1,,,,,,3,,,0,,,,,,18,2.3
Romeo Doubs,GNB,22,WR,13,7,,3,,,,,,3,,,0,,,,,,18,1.4
Kyle Dugger,NWE,26,SS,15,15,,,,,1,2,,3,,,0,,,,,,18,1.2
Chase Edmonds,2TM,26,RB,13,3,2,1,,,,,,3,,,0,,,,,,18,1.4
Gus Edwards,BAL,27,RB,9,4,3,,,,,,,3,,,0,,,,,,18,2.0
Dallas Goedert,PHI,27,TE,12,12,,3,,,,,,3,,,0,,,,,,18,1.5
Damien Harris,NWE,25,RB,11,9,3,,,,,,,3,,,0,,,,,,18,1.6
Jamycal Hasty,JAX,26,RB,17,0,2,1,,,,,,3,,,0,,,,,,18,1.1
Peyton Hendershot,DAL,23,TE,17,2,1,2,,,,,,3,,,0,,,,,,18,1.1
Darrell Henderson,LAR,25,RB,10,7,3,,,,,,,3,,,0,,,,,,18,1.8
Tyler Higbee,LAR,29,TE,17,17,,3,,,,,,3,,,0,,,,,,18,1.1
DeAndre Hopkins,ARI,30,WR,9,9,,3,,,,,,3,,,0,,,,,,18,2.0
Lamar Jackson,BAL,25,QB,12,12,3,,,,,,,3,,,0,,,,,,18,1.5
Van Jefferson,LAR,26,WR,11,9,,3,,,,,,3,,,0,,,,,,18,1.6
Marcus Jones+,NWE,24,DB,15,4,,1,1,,,1,,3,,,0,,,,,,18,1.2
Marvin Jones,JAX,32,WR,16,10,,3,,,,,,3,,,0,,,,,,18,1.1
Isaiah Likely,BAL,22,TE,16,2,,3,,,,,,3,,,0,,,,,,18,1.1
DeVante Parker,NWE,29,WR,13,11,,3,,,,,,3,,,0,,,,,,18,1.4
Dante Pettis,CHI,27,WR,17,7,,3,,,,,,3,,,0,,,,,,18,1.1
Kenny Pickett,PIT,24,QB,13,12,3,,,,,,,3,,,0,,,,,,18,1.4
Josh Reynolds,DET,27,WR,14,11,,3,,,,,,3,,,0,,,,,,18,1.3
Allen Robinson,LAR,29,WR,10,10,,3,,,,,,3,,,0,,,,,,18,1.8
Brian Robinson Jr.,WAS,23,RB,12,9,2,1,,,,,,3,,,0,,,,,,18,1.5
Boston Scott,PHI,27,RB,15,2,3,,,,,,,3,,,0,,,,,,18,1.2
Rashid Shaheed,NOR,24,WR,12,6,1,2,,,,,,3,,,0,,,,,,18,1.5
JuJu Smith-Schuster,KAN,26,WR,16,14,,3,,,,,,3,,,0,,,,,,18,1.1
Michael Thomas,NOR,29,WR,3,3,,3,,,,,,3,,,0,,,,,,18,6.0
Tyquan Thornton,NWE,22,WR,13,9,1,2,,,,,,3,,,0,,,,,,18,1.4
Kadarius Toney,2TM,23,WR,9,4,1,2,,,,,,3,,,0,,,,,,18,2.0
Tommy Tremble,CAR,22,TE,17,4,,3,,,,,,3,,,0,,,,,,18,1.1
Darren Waller,LVR,30,TE,9,6,,3,,,,,,3,,,0,,,,,,18,2.0
Quez Watkins,PHI,24,WR,17,8,,3,,,,,,3,,,0,,,,,,18,1.1
Nick Westbrook-Ikhine,TEN,25,WR,17,13,,3,,,,,,3,,,0,,,,,,18,1.1
Rachaad White,TAM,23,RB,17,8,1,2,,,,,,3,,,0,,,,,,18,1.1
Russell Wilson,DEN,34,QB,15,15,3,,,,,,,3,,,0,,,,,,18,1.2
Jelani Woods,IND,24,TE,15,2,,3,,,,,,3,,,0,,,,,,18,1.2
Olamide Zaccheaus,ATL,25,WR,17,13,,3,,,,,,3,,,0,,,,,,18,1.1
Rodrigo Blankenship,2TM,25,K,3,0,,,,,,,,,,,0,4,5,4,5,,16,5.3
Taylor Bertolet,LAC,30,K,2,0,,,,,,,,,,,0,6,6,3,3,,15,7.5
Eno Benjamin,3TM,23,RB,15,3,2,,,,,,,2,1,,0,,,,,,14,0.9
A.J. Green,ARI,34,WR,15,10,,2,,,,,,2,1,,0,,,,,,14,0.9
Marcedes Lewis,GNB,38,TE,17,17,,2,,,,,,2,1,,0,,,,,,14,0.8
Nelson Agholor,NWE,29,WR,16,7,,2,,,,,,2,,,0,,,,,,12,0.8
Tutu Atwell,LAR,23,WR,13,4,1,1,,,,,,2,,,0,,,,,,12,0.9
Rashod Bateman,BAL,23,WR,6,5,,2,,,,,,2,,,0,,,,,,12,2.0
Braxton Berrios,NYJ,27,WR,17,2,2,,,,,,,2,,,0,,,,,,12,0.7
Jacoby Brissett,CLE,30,QB,16,11,2,,,,,,,2,,,0,,,,,,12,0.8
Dyami Brown,WAS,23,WR,15,0,,2,,,,,,2,,,0,,,,,,12,0.8
Rex Burkhead,HOU,32,RB,16,0,,1,,,1,,,2,,,0,,,,,,12,0.8
Treylon Burks,TEN,22,WR,11,6,,1,,,1,,,2,,,0,,,,,,12,1.1
Damiere Byrd,ATL,29,WR,14,4,,2,,,,,,2,,,0,,,,,,12,0.9
Lorenzo Carter,ATL,27,RLB,17,17,,,,,,1,1,2,,,0,,,,,,12,0.7
Tevin Coleman,SFO,29,RB,5,0,1,1,,,,,,2,,,0,,,,,,12,2.4
Nico Collins,HOU,23,WR,10,7,,2,,,,,,2,,,0,,,,,,12,1.2
Kirk Cousins*,MIN,34,QB,17,17,2,,,,,,,2,,,0,,,,,,12,0.7
River Cracraft,MIA,28,WR,11,0,,2,,,,,,2,,,0,,,,,,12,1.1
Sam Darnold,CAR,25,QB,6,6,2,,,,,,,2,,,0,,,,,,12,2.0
Corey Davis,NYJ,27,WR,13,10,,2,,,,,,2,,,0,,,,,,12,0.9
Greg Dortch,ARI,24,WR,16,4,,2,,,,,,2,,,0,,,,,,12,0.8
Greg Dulcich,DEN,22,TE,10,6,,2,,,,,,2,,,0,,,,,,12,1.2
Jake Ferguson,DAL,23,TE,16,8,,2,,,,,,2,,,0,,,,,,12,0.8
Jody Fortson,KAN,27,TE,13,1,,2,,,,,,2,,,0,,,,,,12,0.9
Pat Freiermuth,PIT,24,TE,16,8,,2,,,,,,2,,,0,,,,,,12,0.8
Kendall Fuller,WAS,27,LCB/DB,17,17,,,,,,2,,2,,,0,,,,,,12,0.7
Jimmy Garoppolo,SFO,31,QB,11,10,2,,,,,,,2,,,0,,,,,,12,1.1
Melvin Gordon,DEN,29,RB,10,6,2,,,,,,,2,,,0,,,,,,12,1.2
Noah Gray,KAN,23,TE,17,8,1,1,,,,,,2,,,0,,,,,,12,0.7
C.J. Ham,MIN,29,FB,17,4,2,,,,,,,2,,,0,,,,,,12,0.7
Hunter Henry,NWE,28,TE,17,14,,2,,,,,,2,,,0,,,,,,12,0.7
Austin Hooper,TEN,28,TE,17,2,,2,,,,,,2,,,0,,,,,,12,0.7
Zander Horvath,LAC,24,FB,15,2,,2,,,,,,2,,,0,,,,,,12,0.8
O.J. Howard,HOU,28,TE,13,10,,2,,,,,,2,,,0,,,,,,12,0.9
Chuba Hubbard,CAR,23,RB,15,2,2,,,,,,,2,,,0,,,,,,12,0.8
Hayden Hurst,CIN,29,TE,13,13,,2,,,,,,2,,,0,,,,,,12,0.9
Alec Ingold,MIA,26,FB,17,14,1,1,,,,,,2,,,0,,,,,,12,0.7
Deon Jackson,IND,23,RB,16,2,1,1,,,,,,2,,,0,,,,,,12,0.8
Justin Jackson,DET,26,RB,16,0,1,1,,,,,,2,,,0,,,,,,12,0.8
Julio Jones,TAM,33,WR,10,5,,2,,,,,,2,,,0,,,,,,12,1.2
Velus Jones Jr.,CHI,25,WR,12,2,1,1,,,,,,2,,,0,,,,,,12,1.0
Kyle Juszczyk*,SFO,31,FB,16,12,1,1,,,,,,2,,,0,,,,,,12,0.8
Joshua Kelley,LAC,25,RB,13,1,2,,,,,,,2,,,0,,,,,,12,0.9
Marlon Mack,2TM,26,RB,8,0,1,1,,,,,,2,,,0,,,,,,12,1.5
Ray-Ray McCloud,SFO,26,WR,17,2,1,1,,,,,,2,,,0,,,,,,12,0.7
Davis Mills,HOU,24,QB,15,15,2,,,,,,,2,,,0,,,,,,12,0.8
Elijah Mitchell,SFO,24,RB,5,1,2,,,,,,,2,,,0,,,,,,12,2.4
Darnell Mooney,CHI,25,WR,12,12,,2,,,,,,2,,,0,,,,,,12,1.0
Chris Moore,HOU,29,WR,16,7,,2,,,,,,2,,,0,,,,,,12,0.8
Foster Moreau,LVR,25,TE,15,14,,2,,,,,,2,,,0,,,,,,12,0.8
Josh Oliver,BAL,25,TE,17,9,,2,,,,,,2,,,0,,,,,,12,0.7
Cade Otton,TAM,23,TE,16,11,,2,,,,,,2,,,0,,,,,,12,0.8
Colby Parkinson,SEA,23,TE,17,2,,2,,,,,,2,,,0,,,,,,12,0.7
Rashaad Penny,SEA,26,RB,5,5,2,,,,,,,2,,,0,,,,,,12,2.4
Alec Pierce,IND,22,WR,16,12,,2,,,,,,2,,,0,,,,,,12,0.8
Kyle Pitts,ATL,22,TE,10,10,,2,,,,,,2,,,0,,,,,,12,1.2
Byron Pringle,CHI,29,WR,11,4,,2,,,,,,2,,,0,,,,,,12,1.1
Teagan Quitoriano,HOU,22,TE,9,6,,2,,,,,,2,,,0,,,,,,12,1.3
Hunter Renfrow,LVR,27,WR,10,1,,2,,,,,,2,,,0,,,,,,12,1.2
Demarcus Robinson,BAL,28,WR,17,5,,2,,,,,,2,,,0,,,,,,12,0.7
Laviska Shenault Jr.,CAR,24,WR,13,4,1,1,,,,,,2,,,0,,,,,,12,0.9
Trent Sherfield,MIA,26,WR,17,4,,2,,,,,,2,,,0,,,,,,12,0.7
Darius Slayton,NYG,25,WR,16,11,,2,,,,,,2,,,0,,,,,,12,0.8
Irv Smith Jr.,MIN,24,TE,8,1,,2,,,,,,2,,,0,,,,,,12,1.5
Shi Smith,CAR,24,WR,17,6,,2,,,,,,2,,,0,,,,,,12,0.7
Durham Smythe,MIA,27,TE,16,15,1,1,,,,,,2,,,0,,,,,,12,0.8
Courtland Sutton,DEN,27,WR,15,15,,2,,,,,,2,,,0,,,,,,12,0.8
Ryan Tannehill,TEN,34,QB,12,12,2,,,,,,,2,,,0,,,,,,12,1.0
Eric Tomlinson,DEN,30,TE,17,12,,2,,,,,,2,,,0,,,,,,12,0.7
Robert Tonyan,GNB,28,TE,17,3,,2,,,,,,2,,,0,,,,,,12,0.7
Mitchell Trubisky,PIT,28,QB,7,5,2,,,,,,,2,,,0,,,,,,12,1.7
C.J. Uzomah,NYJ,29,TE,15,13,,2,,,,,,2,,,0,,,,,,12,0.8
Marquez Valdes-Scantling,KAN,28,WR,17,11,,2,,,,,,2,,,0,,,,,,12,0.7
Denzel Ward,CLE,25,LCB,14,14,,,,,2,,,2,,,0,,,,,,12,0.9
