Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Kelvin Benjamin,CAR,23,WR,16,15,,9,,,,,,9,,,,,,,,,54,3.4
Jeremy Hill,CIN,22,RB,16,8,9,,,,,,,9,,,,,,,,,54,3.4
Mark Ingram*,NOR,25,RB,13,9,9,,,,,,,9,,,,,,,,,54,4.2
Lamar Miller,MIA,23,RB,16,16,8,1,,,,,,9,,,,,,,,,54,3.4
Justin Forsett*,BAL,29,RB,16,14,8,,,,,,,8,1,,,,,,,,50,3.1
Dwayne Allen,IND,24,TE,13,13,,8,,,,,,8,,,,,,,,,48,3.7
Joique Bell,DET,28,RB,15,6,7,1,,,,,,8,,,,,,,,,48,3.2
Ahmad Bradshaw,IND,28,RB,10,1,2,6,,,,,,8,,,,,,,,,48,4.8
Martavis Bryant,PIT,23,WR,10,3,,8,,,,,,8,,,,,,,,,48,4.8
Isaiah Crowell,CLE,21,RB,16,4,8,,,,,,,8,,,,,,,,,48,3.0
Knile Davis,KAN,23,RB,16,1,6,1,,1,,,,8,,,,,,,,,48,3.0
Coby Fleener,IND,26,TE,16,12,,8,,,,,,8,,,,,,,,,48,3.0
Calvin Johnson*,DET,29,WR,13,13,,8,,,,,,8,,,,,,,,,48,3.7
Brandon Marshall,CHI,30,WR,13,13,,8,,,,,,8,,,,,,,,,48,3.7
Jordan Matthews,PHI,22,WR,16,10,,8,,,,,,8,,,,,,,,,48,3.0
Alfred Morris*,WAS,26,RB,16,16,8,,,,,,,8,,,,,,,,,48,3.0
Darren Sproles*,PHI,31,RB,15,0,6,,2,,,,,8,,,,,,,,,48,3.2
Terrance Williams,DAL,25,WR,16,16,,8,,,,,,8,,,,,,,,,48,3.0
Giovani Bernard,CIN,23,RB,13,9,5,2,,,,,,7,,,,,,,,,42,3.2
T.Y. Hilton*,IND,25,WR,15,15,,7,,,,,,7,,,,,,,,,42,2.8
Chris Ivory,NYJ,26,RB,16,10,6,1,,,,,,7,,,,,,,,,42,2.6
Brandon LaFell,NWE,28,WR,16,13,,7,,,,,,7,,,,,,,,,42,2.6
Eddie Royal,SDG,28,WR,16,11,,7,,,,,,7,,,,,,,,,42,2.6
Roddy White,ATL,33,WR,14,14,,7,,,,,,7,,,,,,,,,42,3.0
Andre Williams,NYG,22,RB,16,7,7,,,,,,,7,,,,,,,,,42,2.6
Martellus Bennett*,CHI,27,TE,16,15,,6,,,,,,6,2,,,,,,,,40,2.5
Larry Donnell,NYG,26,TE,16,12,,6,,,,,,6,,,,,,,,,36,2.3
Malcom Floyd,SDG,33,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Michael Floyd,ARI,25,WR,16,14,,6,,,,,,6,,,,,,,,,36,2.3
A.J. Green*,CIN,26,WR,13,13,,6,,,,,,6,,,,,,,,,36,2.8
DeAndre Hopkins,HOU,22,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Allen Hurns,JAX,23,WR,16,8,,6,,,,,,6,,,,,,,,,36,2.3
DeSean Jackson,WAS,28,WR,15,13,,6,,,,,,6,,,,,,,,,36,2.4
Steven Jackson,ATL,31,RB,15,15,6,,,,,,,6,,,,,,,,,36,2.4
Greg Jennings,MIN,31,WR,16,13,,6,,,,,,6,,,,,,,,,36,2.3
James Jones,OAK,30,WR,16,10,,6,,,,,,6,,,,,,,,,36,2.3
Julio Jones*,ATL,25,WR,15,15,,6,,,,,,6,,,,,,,,,36,2.4
Travis Kelce,KAN,25,TE,16,11,,5,,,1,,,6,,,,,,,,,36,2.3
Greg Olsen*,CAR,29,TE,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Steve Smith Sr.,BAL,35,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Sammy Watkins,BUF,21,WR,16,16,,6,,,,,,6,,,,,,,,,36,2.3
Russell Wilson*,SEA,26,QB,16,16,6,,,,,,,6,,,,,,,,,36,2.3
Kendall Wright,TEN,25,WR,14,11,,6,,,,,,6,,,,,,,,,36,2.6
Tim Wright,NWE,24,TE,16,2,,6,,,,,,6,,,,,,,,,36,2.3
Mohamed Sanu,CIN,25,WR,16,13,,5,,,,,,5,1,,,,,,,,32,2.0
J.J. Watt*+,HOU,25,LDE,16,16,,3,,,1,1,,5,,,,,,,,1,32,2.0
Robert Woods,BUF,22,WR,16,15,,5,,,,,,5,1,,,,,,,,32,2.0
LeGarrette Blount,2TM,28,RB,16,1,5,,,,,,,5,,,0,,,,,,30,1.9
Anquan Boldin,SFO,34,WR,16,16,,5,,,,,,5,,,,,,,,,30,1.9
John Brown,ARI,24,WR,16,5,,5,,,,,,5,,,,,,,,,30,1.9
Marques Colston,NOR,31,WR,16,13,,5,,,,,,5,,,,,,,,,30,1.9
Andy Dalton*,CIN,27,QB,16,16,4,1,,,,,,5,,,,,,,,,30,1.9
Eric Decker,NYJ,27,WR,15,15,,5,,,,,,5,,,,,,,,,30,2.0
Julian Edelman,NWE,28,WR,14,13,,4,1,,,,,5,,,,,,,,,30,2.1
Andre Ellington,ARI,25,RB,12,12,3,2,,,,,,5,,,,,,,,,30,2.5
Frank Gore,SFO,31,RB,16,16,4,1,,,,,,5,,,,,,,,,30,1.9
Jonas Gray,NWE,24,RB,8,3,5,,,,,,,5,,,,,,,,,30,3.8
Jermaine Gresham,CIN,26,TE,15,15,,5,,,,,,5,,,,,,,,,30,2.0
Josh Hill,NOR,24,TE,16,3,,5,,,,,,5,,,,,,,,,30,1.9
Lance Kendricks,STL,26,TE,16,14,,5,,,,,,5,,,,,,,,,30,1.9
Jarvis Landry,MIA,22,WR,16,11,,5,,,,,,5,,,,,,,,,30,1.9
Tre Mason,STL,21,RB,12,9,4,1,,,,,,5,,,,,,,,,30,2.5
LeSean McCoy*,PHI,26,RB,16,16,5,,,,,,,5,,,,,,,,,30,1.9
Cam Newton,CAR,25,QB,14,14,5,,,,,,,5,,,,,,,,,30,2.1
Chris Polk,PHI,25,RB,14,0,4,,,1,,,,5,,,,,,,,,30,2.1
Antone Smith,ATL,29,RB,10,0,2,3,,,,,,5,,,,,,,,,30,3.0
Shane Vereen,NWE,25,RB,16,6,2,3,,,,,,5,,,,,,,,,30,1.9
Terrance West,CLE,23,RB,14,6,4,1,,,,,,5,,,,,,,,,30,2.1
Jason Witten*,DAL,32,TE,16,16,,5,,,,,,5,,,,,,,,,30,1.9
Darrel Young,WAS,27,RB,16,10,3,2,,,,,,5,,,,,,,,,30,1.9
Stepfan Taylor,ARI,23,RB,14,4,1,3,,,,,,4,1,,,,,,,,26,1.9
Kamar Aiken,BAL,25,WR,16,0,,3,,,,,1,4,,,,,,,,,24,1.5
Keenan Allen,SDG,22,WR,14,14,,4,,,,,,4,,,,,,,,,24,1.7
Cole Beasley,DAL,25,WR,16,2,,4,,,,,,4,,,,,,,,,24,1.5
Alfred Blue,HOU,23,RB,16,3,2,1,,,,,1,4,,,,,,,,,24,1.5
Brandin Cooks,NOR,21,WR,10,7,1,3,,,,,,4,,,,,,,,,24,2.4
Michael Crabtree,SFO,27,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Benny Cunningham,STL,24,RB,16,2,3,1,,,,,,4,,,,,,,,,24,1.5
Owen Daniels,BAL,32,TE,15,13,,4,,,,,,4,,,,,,,,,24,1.6
Gavin Escobar,DAL,23,TE,16,1,,4,,,,,,4,,,,,,,,,24,1.5
Anthony Fasano,KAN,30,TE,15,13,,4,,,,,,4,,,,,,,,,24,1.6
Daniel Fells,NYG,31,TE,16,9,,4,,,,,,4,,,,,,,,,24,1.5
Devin Hester*,ATL,32,WR,16,1,1,2,1,,,,,4,,,,,,,,,24,1.5
Ronnie Hillman,DEN,23,RB,8,4,3,1,,,,,,4,,,,,,,,,24,3.0
Chris Hogan,BUF,27,WR,16,2,,4,,,,,,4,,,,,,,,,24,1.5
Andre Holmes,OAK,26,WR,16,13,,4,,,,,,4,,,,,,,,,24,1.5
Carlos Hyde,SFO,24,RB,14,0,4,,,,,,,4,,,,,,,,,24,1.7
Rashad Jennings,NYG,29,RB,11,9,4,,,,,,,4,,,,,,,,,24,2.2
Hakeem Nicks,IND,26,WR,16,6,,4,,,,,,4,,,,,,,,,24,1.5
Branden Oliver,SDG,23,RB,14,7,3,1,,,,,,4,,,,,,,,,24,1.7
Theo Riddick,DET,23,RB,14,2,,4,,,,,,4,,,,,,,,,24,1.7
Mychal Rivera,OAK,24,TE,16,10,,4,,,,,,4,,,,,,,,,24,1.5
Denard Robinson,JAX,24,RB,13,9,4,,,,,,,4,,,,,,,,,24,1.8
Jonathan Stewart,CAR,27,RB,13,8,3,1,,,,,,4,,,,,,,,,24,1.8
Lorenzo Taliaferro,BAL,23,RB,13,0,4,,,,,,,4,,,,,,,,,24,1.8
Ben Tate,3TM,26,RB,11,6,4,,,,,,,4,,,0,,,,,,24,2.2
Golden Tate*,DET,26,WR,16,16,,4,,,,,,4,,,,,,,,,24,1.5
Delanie Walker,TEN,30,TE,15,14,,4,,,,,,4,,,,,,,,,24,1.6
Fred Jackson,BUF,33,RB,14,9,2,1,,,,,,3,1,,,,,,,,20,1.4
Heath Miller,PIT,32,TE,16,16,,3,,,,,,3,1,,,,,,,,20,1.3
Davante Adams,GNB,22,WR,16,11,,3,,,,,,3,,,,,,,,,18,1.1
Tavon Austin,STL,24,WR,15,8,2,,1,,,,,3,,,,,,,,,18,1.2
Doug Baldwin,SEA,26,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Travis Benjamin,CLE,25,WR,16,0,,3,,,,,,3,,,,,,,,,18,1.1
Kenny Britt,STL,26,WR,16,13,,3,,,,,,3,,,,,,,,,18,1.1
Corey Brown,CAR,23,WR,13,3,,2,1,,,,,3,,,,,,,,,18,1.4
Brice Butler,OAK,24,WR,15,0,,2,,,,,1,3,,,,,,,,,18,1.2
Scott Chandler,BUF,29,TE,16,5,,3,,,,,,3,,,,,,,,,18,1.1
Charles Clay,MIA,25,TE,14,14,,3,,,,,,3,,,,,,,,,18,1.3
Jared Cook,STL,27,TE,16,6,,3,,,,,,3,,,,,,,,,18,1.1
Riley Cooper,PHI,27,WR,16,16,,3,,,,,,3,,,,,,,,,18,1.1
Jeff Cumberland,NYJ,27,TE,16,14,,3,,,,,,3,,,,,,,,,18,1.1
Bruce Ellington,SFO,23,WR,13,0,1,2,,,,,,3,,,,,,,,,18,1.4
Zach Ertz,PHI,24,TE,16,5,,3,,,,,,3,,,,,,,,,18,1.1
Pierre Garcon,WAS,28,WR,16,14,,3,,,,,,3,,,,,,,,,18,1.1
William Gay,PIT,29,LCB,16,13,,,,,,3,,3,,,,,,,,,18,1.1
Roy Helu,WAS,26,RB,14,0,1,2,,,,,,3,,,,,,,,,18,1.3
Justin Hunter,TEN,23,WR,12,8,,3,,,,,,3,,,,,,,,,18,1.5
Andre Johnson,HOU,33,WR,15,15,,3,,,,,,3,,,,,,,,,18,1.2
Stevie Johnson,SFO,28,WR,13,1,,3,,,,,,3,,,,,,,,,18,1.4
Andrew Luck*,IND,25,QB,16,16,3,,,,,,,3,,,,,,,,,18,1.1
Ryan Mathews,SDG,27,RB,6,6,3,,,,,,,3,,,,,,,,,18,3.0
Josh McCown,TAM,35,QB,11,11,3,,,,,,,3,,,,,,,,,18,1.6
Donte Moncrief,IND,21,WR,16,2,,3,,,,,,3,,,,,,,,,18,1.1
Andrew Quarless,GNB,26,TE,16,11,,3,,,,,,3,,,,,,,,,18,1.1
Brian Quick,STL,25,WR,7,7,,3,,,,,,3,,,,,,,,,18,2.6
Joseph Randle,DAL,23,RB,16,0,3,,,,,,,3,,,,,,,,,18,1.1
Rueben Randle,NYG,23,WR,16,13,,3,,,,,,3,,,,,,,,,18,1.1
Trent Richardson,IND,24,RB,15,12,3,,,,,,,3,,,,,,,,,18,1.2
Khiry Robinson,NOR,25,RB,10,3,3,,,,,,,3,,,,,,,,,18,1.8
Kenny Stills,NOR,22,WR,15,7,,3,,,,,,3,,,,,,,,,18,1.2
Pierre Thomas,NOR,30,RB,11,3,2,1,,,,,,3,,,,,,,,,18,1.6
Juwan Thompson,DEN,22,RB,15,0,3,,,,,,,3,,,,,,,,,18,1.2
Luke Willson,SEA,24,TE,15,10,,3,,,,,,3,,,,,,,,,18,1.2
Nate Freese,DET,24,K,3,0,,,,,,,,,,,,6,6,3,7,,15,5.0
Harry Douglas,ATL,30,WR,12,6,,2,,,,,,2,1,,,,,,,,14,1.2
Jay Feely,CHI,38,K,4,0,,,,,,,,,,,,5,6,3,4,,14,3.5
Charles Johnson,MIN,25,WR,12,6,,2,,,,,,2,1,,,,,,,,14,1.2
Lance Moore,PIT,31,WR,14,2,,2,,,,,,2,1,,,,,,,,14,1.0
Allen Robinson,JAX,21,WR,10,8,,2,,,,,,2,1,,,,,,,,14,1.4
Daniel Thomas,MIA,27,RB,12,0,2,,,,,,,2,1,,,,,,,,14,1.2
Jace Amaro,NYJ,22,TE,14,4,,2,,,,,,2,,,,,,,,,12,0.9
Kyle Arrington,NWE,28,DB,14,4,,,,,1,,1,2,,,,,,,,,12,0.9
Miles Austin,CLE,30,WR,12,11,,2,,,,,,2,,,,,,,,,12,1.0
Stedman Bailey,STL,24,WR,14,3,,1,1,,,,,2,,,,,,,,,12,0.9
Jaron Brown,ARI,24,WR,16,2,,2,,,,,,2,,,,,,,,,12,0.8
Reggie Bush,DET,29,RB,11,9,2,,,,,,,2,,,,,,,,,12,1.1
Jordan Cameron,CLE,26,TE,10,9,,2,,,,,,2,,,,,,,,,12,1.2
James Casey,PHI,30,TE,16,2,,2,,,,,,2,,,,,,,,,12,0.8
Jay Cutler,CHI,31,QB,15,15,2,,,,,,,2,,,,,,,,,12,0.8
Vernon Davis,SFO,30,TE,14,14,,2,,,,,,2,,,,,,,,,12,0.9
Anthony Dixon,BUF,27,RB,16,0,2,,,,,,,2,,,,,,,,,12,0.8
Jack Doyle,IND,24,TE,16,1,,2,,,,,,2,,,,,,,,,12,0.8
Larry Fitzgerald,ARI,31,WR,14,13,,2,,,,,,2,,,,,,,,,12,0.9
Ryan Fitzpatrick,HOU,32,QB,12,12,2,,,,,,,2,,,,,,,,,12,1.0
Joe Flacco,BAL,29,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Devonta Freeman,ATL,22,RB,16,0,1,1,,,,,,2,,,,,,,,,12,0.8
Toby Gerhart,JAX,27,RB,14,7,2,,,,,,,2,,,,,,,,,12,0.9
Shonn Greene,TEN,29,RB,13,5,2,,,,,,,2,,,,,,,,,12,0.9
Brian Hartline,MIA,28,WR,16,16,,2,,,,,,2,,,,,,,,,12,0.8
Percy Harvin,2TM,26,WR,13,12,1,1,,,,,,2,,,0,,,,,,12,0.9
Andrew Hawkins,CLE,28,WR,15,15,,2,,,,,,2,,,,,,,,,12,0.8
Casey Hayward,GNB,25,DB,16,1,,,,,1,1,,2,,,,,,,,,12,0.8
Cooper Helfet,SEA,25,TE,10,2,,2,,,,,,2,,,,,,,,,12,1.2
Micah Hyde,GNB,24,DB,16,12,,,2,,,,,2,,,,,,,,,12,0.8
Bruce Irvin,SEA,27,LLB,15,13,,,,,,2,,2,,,,,,,,,12,0.8
Vincent Jackson,TAM,31,WR,16,16,,2,,,,,,2,,,,,,,,,12,0.8
Jackrabbit Jenkins,STL,26,RCB,14,13,,,,,,2,,2,,,,,,,,,12,0.9
Chris Johnson,NYJ,29,RB,16,6,1,1,,,,,,2,,,,,,,,,12,0.8
Rashad Johnson,ARI,28,FS,16,16,,,,,,2,,2,,,,,,,,,12,0.8
Storm Johnson,JAX,22,RB,6,1,2,,,,,,,2,,,,,,,,,12,2.0
Danny Lansanah,TAM,29,LLB,16,11,,,,,,2,,2,,,,,,,,,12,0.8
Marcedes Lewis,JAX,30,TE,8,8,,2,,,,,,2,,,,,,,,,12,1.5
Ricardo Lockette,SEA,28,WR,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Doug Martin,TAM,25,RB,11,11,2,,,,,,,2,,,,,,,,,12,1.1
Rishard Matthews,MIA,25,WR,14,0,,2,,,,,,2,,,,,,,,,12,0.9
Darren McFadden,OAK,27,RB,16,12,2,,,,,,,2,,,,,,,,,12,0.8
Joe McKnight,KAN,26,RB,2,0,,2,,,,,,2,,,,,,,,,12,6.0
Bruce Miller,SFO,27,RB,16,8,,2,,,,,,2,,,,,,,,,12,0.8
Louis Murphy,TAM,27,WR,11,3,,2,,,,,,2,,,,,,,,,12,1.1
Latavius Murray,OAK,24,RB,15,3,2,,,,,,,2,,,,,,,,,12,0.8
Jamize Olawale,OAK,25,FB,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Chris Owusu,2TM,24,WR,8,0,1,1,,,,,,2,,,0,,,,,,12,1.5
Preston Parker,NYG,27,WR,16,7,,2,,,,,,2,,,,,,,,,12,0.8
Cordarrelle Patterson,MIN,23,WR,16,7,1,1,,,,,,2,,,,,,,,,12,0.8
Julius Peppers,GNB,34,LOLB,16,16,,,,,,2,,2,,,,,,,,,12,0.8
Bernard Pierce,BAL,23,RB,13,2,2,,,,,,,2,,,,,,,,,12,0.9
Bobby Rainey,TAM,27,RB,15,5,1,1,,,,,,2,,,,,,,,,12,0.8
Stevan Ridley,NWE,25,RB,6,5,2,,,,,,,2,,,,,,,,,12,2.0
Andre Roberts,WAS,26,WR,16,4,,2,,,,,,2,,,,,,,,,12,0.8
Aaron Rodgers*+,GNB,31,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
Jacquizz Rodgers,ATL,24,RB,16,1,1,1,,,,,,2,,,,,,,,,12,0.8
Richard Rodgers,GNB,22,TE,16,5,,2,,,,,,2,,,,,,,,,12,0.8
Kyle Rudolph,MIN,25,TE,9,8,,2,,,,,,2,,,,,,,,,12,1.3
Bishop Sankey,TEN,22,RB,16,9,2,,,,,,,2,,,,,,,,,12,0.8
Austin Seferian-Jenkins,TAM,22,TE,9,9,,2,,,,,,2,,,,,,,,,12,1.3
Dion Sims,MIA,23,TE,14,2,,2,,,,,,2,,,,,,,,,12,0.9
C.J. Spiller,BUF,27,RB,9,5,,1,,1,,,,2,,,,,,,,,12,1.3
Matthew Stafford*,DET,26,QB,16,16,2,,,,,,,2,,,,,,,,,12,0.8
James Starks,GNB,28,RB,16,0,2,,,,,,,2,,,,,,,,,12,0.8
Aqib Talib*,DEN,28,LCB,15,15,,,,,,2,,2,,,,,,,,,12,0.8
Jacob Tamme,DEN,29,TE,15,0,,2,,,,,,2,,,,,,,,,12,0.8
Adam Thielen,MIN,24,WR,16,2,,1,,,,,1,2,,,,,,,,,12,0.8
De'Anthony Thomas,KAN,21,RB,12,3,1,,1,,,,,2,,,,,,,,,12,1.0
Jordan Todman,JAX,24,RB,16,1,1,1,,,,,,2,,,,,,,,,12,0.8
Levine Toilolo,ATL,23,TE,16,16,,2,,,,,,2,,,,,,,,,12,0.8
Robert Turbin,SEA,25,RB,16,3,,2,,,,,,2,,,,,,,,,12,0.8
Leon Washington,TEN,32,RB,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Nate Washington,TEN,31,WR,16,11,,2,,,,,,2,,,,,,,,,12,0.8
Ben Watson,NOR,34,TE,16,8,,2,,,,,,2,,,,,,,,,12,0.8
Reggie Wayne,IND,36,WR,15,15,,2,,,,,,2,,,,,,,,,12,0.8
Eric Weems,ATL,29,WR,16,0,,2,,,,,,2,,,,,,,,,12,0.8
Wes Welker,DEN,33,WR,14,8,,2,,,,,,2,,,,,,,,,12,0.9
Markus Wheaton,PIT,23,WR,16,11,,2,,,,,,2,,,,,,,,,12,0.8
Fozzy Whittaker,CAR,25,RB,10,1,1,1,,,,,,2,,,,,,,,,12,1.2
Jarius Wright,MIN,25,WR,16,7,,2,,,,,,2,,,,,,,,,12,0.8
Garrett Hartley,CLE,28,K,2,0,,,,,,,,,,,,2,2,3,3,,11,5.5
John Carlson,ARI,30,RB,16,12,,1,,,,,,1,1,,,,,,,,8,0.5
Jerricho Cotchery,CAR,32,WR,15,13,,1,,,,,,1,1,,,,,,,,8,0.5
Rhett Ellison,MIN,26,TE,16,13,,1,,,,,,1,1,,,,,,,,8,0.5
Joseph Fauria,DET,24,TE,7,0,,1,,,,,,1,1,,,,,,,,8,1.1
Cory Harkey,STL,24,RB,16,13,,1,,,,,,1,1,,,,,,,,8,0.5
Alex Henery,DET,27,K,2,0,,,,,,,,,,,,5,5,1,5,,8,4.0
Matt Spaeth,PIT,31,TE,15,8,,1,,,,,,1,1,,,,,,,,8,0.5
Husain Abdullah,KAN,29,FS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Danny Amendola,NWE,29,WR,16,4,,1,,,,,,1,,,,,,,,,6,0.4
Jason Avant,2TM,31,WR,16,0,,1,,,,,,1,,,0,,,,,,6,0.4
Montee Ball,DEN,24,RB,5,3,1,,,,,,,1,,,,,,,,,6,1.2
Johnthan Banks,TAM,25,RCB,15,14,,,,,,1,,1,,,,,,,,,6,0.4
Anthony Barr,MIN,22,RLB,12,12,,,,,1,,,1,,,,,,,,,6,0.5
Jackie Battle,TEN,31,RB,16,1,1,,,,,,,1,,,,,,,,,6,0.4
Brenton Bersin,CAR,24,WR,15,1,,1,,,,,,1,,,,,,,,,6,0.4
Antoine Bethea*,SFO,30,SS,16,16,,,,,,1,,1,,,,,,,,,6,0.4
Brandon Bolden,NWE,24,RB,16,2,1,,,,,,,1,,,,,,,,,6,0.4
Brandon Bostick,GNB,25,TE,13,0,,1,,,,,,1,,,,,,,,,6,0.5
Tre Boston,CAR,22,FS,11,5,,,,,,1,,1,,,,,,,,,6,0.5
A.J. Bouye,HOU,23,LCB,14,6,,,,,,1,,1,,,,,,,,,6,0.4
Drew Brees*,NOR,35,QB,16,16,1,,,,,,,1,,,,,,,,,6,0.4
Teddy Bridgewater,MIN,22,QB,13,12,1,,,,,,,1,,,,,,,,,6,0.5
Rex Burkhead,CIN,24,RB,9,0,1,,,,,,,1,,,,,,,,,6,0.7
Trey Burton,PHI,23,TE,15,0,,,,,,,1,1,,,,,,,,,6,0.4
Travaris Cadet,NOR,25,RB,15,1,,1,,,,,,1,,,,,,,,,6,0.4
