Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Antonio Brown*,PIT,30,WR,15,15,,15.0,,,,,,15.0,,,,,,,,,90,6.0
Jason Sanders,MIA,23,K,16,0,,,,,,,,,,,,35.0,36.0,18.0,20.0,,89,5.6
Melvin Gordon*,LAC,25,RB,12,12,10.0,4.0,,,,,,14.0,2.0,,,,,,,,88,7.3
Eric Ebron*,IND,25,TE,16,8,1.0,13.0,,,,,,14.0,,,,,,,,,84,5.3
Tyreek Hill*+,KAN,24,WR,16,16,1.0,12.0,1.0,,,,,14.0,,,,,,,,,84,5.3
Kareem Hunt,KAN,23,RB,11,11,7.0,7.0,,,,,,14.0,,,,,,,,,84,7.6
Chris Boswell,PIT,27,K,15,0,,,,,,,,,,,,43.0,48.0,13.0,20.0,,82,5.5
James Conner*,PIT,23,RB,13,12,12.0,1.0,,,,,,13.0,2.0,,,,,,,,82,6.3
Davante Adams*,GNB,26,WR,15,15,,13.0,,,,,,13.0,1.0,,,,,,,,80,5.3
Chandler Catanzaro,2TM,27,K,13,0,,,,,,,,,,,0.0,30.0,35.0,16.0,20.0,,78,6.0
Christian McCaffrey,CAR,22,RB,16,16,7.0,6.0,,,,,,13.0,,,,,,,,,78,4.9
Greg Joseph,CLE,24,K,14,0,,,,,,,,,,,,25.0,29.0,17.0,20.0,,76,5.4
Josh Lambo,JAX,28,K,13,0,,,,,,,,,,,,19.0,20.0,19.0,21.0,,76,5.8
Daniel Carlson,2TM,23,K,12,0,,,,,,,,,,,0.0,24.0,24.0,17.0,21.0,,75,6.3
Michael Badgley,LAC,23,K,10,0,,,,,,,,,,,,27.0,28.0,15.0,16.0,,72,7.2
Graham Gano,CAR,31,K,12,0,,,,,,,,,,,,30.0,33.0,14.0,16.0,,72,6.0
Derrick Henry,TEN,24,RB,16,12,12.0,,,,,,,12.0,,,,,,,,,72,4.5
James White,NWE,26,RB,16,3,5.0,7.0,,,,,,12.0,,,,,,,,,72,4.5
Mike Williams,LAC,24,WR,16,5,1.0,10.0,,,,,,11.0,1.0,,,,,,,,68,4.3
DeAndre Hopkins*+,HOU,26,WR,16,16,,11.0,,,,,,11.0,,,,,,,,,66,4.1
Marlon Mack,IND,22,RB,12,10,9.0,1.0,,,,,,10.0,2.0,,,,,,,,64,5.3
Cairo Santos,2TM,27,K,9,0,,,,,,,,,,,0.0,22.0,23.0,14.0,18.0,,64,7.1
David Johnson,ARI,27,RB,16,16,7.0,3.0,,,,,,10.0,1.0,,,,,,,,62,3.9
Tyler Lockett,SEA,26,WR,16,14,,10.0,,,,,,10.0,1.0,,,,,,,,62,3.9
Nick Chubb,CLE,23,RB,16,9,8.0,2.0,,,,,,10.0,,,,,,,,,60,3.8
Travis Kelce*+,KAN,29,TE,16,16,,10.0,,,,,,10.0,,,,,,,,,60,3.8
Phillip Lindsay*,DEN,24,RB,15,8,9.0,1.0,,,,,,10.0,,,,,,,,,60,4.0
Calvin Ridley,ATL,24,WR,16,5,,10.0,,,,,,10.0,,,,,,,,,60,3.8
Stefon Diggs,MIN,25,WR,15,14,,9.0,,,,,,9.0,1.0,,,,,,,,56,3.7
Adam Thielen*,MIN,28,WR,16,16,,9.0,,,,,,9.0,1.0,,,,,,,,56,3.5
Chris Carson,SEA,24,RB,14,14,9.0,,,,,,,9.0,,,,,,,,,54,3.9
Tevin Coleman,ATL,25,RB,16,14,4.0,5.0,,,,,,9.0,,,,,,,,,54,3.4
Kenyan Drake,MIA,24,RB,16,7,4.0,5.0,,,,,,9.0,,,,,,,,,54,3.4
Ezekiel Elliott*,DAL,23,RB,15,15,6.0,3.0,,,,,,9.0,,,,,,,,,54,3.6
Mike Evans*,TAM,25,WR,16,16,,8.0,,,1.0,,,9.0,,,,,,,,,54,3.4
Jordan Howard,CHI,24,RB,16,15,9.0,,,,,,,9.0,,,,,,,,,54,3.4
Aaron Jones,GNB,24,RB,12,8,8.0,1.0,,,,,,9.0,,,,,,,,,54,4.5
Joe Mixon,CIN,22,RB,14,13,8.0,1.0,,,,,,9.0,,,,,,,,,54,3.9
Michael Thomas*+,NOR,25,WR,16,16,,9.0,,,,,,9.0,,,,,,,,,54,3.4
Josh Allen,BUF,22,QB,12,11,8.0,,,,,,,8.0,,,,,,,,,48,4.0
Tarik Cohen*+,CHI,23,RB,16,7,3.0,5.0,,,,,,8.0,,,,,,,,,48,3.0
Alex Collins,BAL,24,RB,10,10,7.0,1.0,,,,,,8.0,,,,,,,,,48,4.8
Zach Ertz*,PHI,28,TE,16,16,,8.0,,,,,,8.0,,,,,,,,,48,3.0
Julio Jones*,ATL,29,WR,16,16,,8.0,,,,,,8.0,,,,,,,,,48,3.0
Adrian Peterson,WAS,33,RB,16,16,7.0,1.0,,,,,,8.0,,,,,,,,,48,3.0
Chris Godwin,TAM,22,WR,16,5,,7.0,,,,,,7.0,1.0,,,,,,,,44,2.8
Zay Jones,BUF,23,WR,16,15,,7.0,,,,,,7.0,1.0,,,,,,,,44,2.8
JuJu Smith-Schuster*,PIT,22,WR,16,13,,7.0,,,,,,7.0,1.0,,,,,,,,44,2.8
Tyler Boyd,CIN,24,WR,14,14,,7.0,,,,,,7.0,,,,,,,,,42,3.0
Amari Cooper*,2TM,24,WR,15,15,,7.0,,,,,,7.0,,,0.0,,,,,,42,2.8
Mark Ingram,NOR,29,RB,12,6,6.0,1.0,,,,,,7.0,,,,,,,,,42,3.5
Anthony Miller,CHI,24,WR,15,4,,7.0,,,,,,7.0,,,,,,,,,42,2.8
John Ross,CIN,23,WR,13,10,,7.0,,,,,,7.0,,,,,,,,,42,3.2
Curtis Samuel,CAR,22,WR,13,8,2.0,5.0,,,,,,7.0,,,,,,,,,42,3.2
Robert Woods,LAR,26,WR,16,16,1.0,6.0,,,,,,7.0,,,,,,,,,42,2.6
Keenan Allen*,LAC,26,WR,16,14,,6.0,,,,,,6.0,1.0,,,,,,,,38,2.4
Trey Burton,CHI,27,TE,16,16,,6.0,,,,,,6.0,1.0,,,,,,,,38,2.4
Larry Fitzgerald,ARI,35,WR,16,16,,6.0,,,,,,6.0,1.0,,,,,,,,38,2.4
Latavius Murray,MIN,28,RB,16,6,6.0,,,,,,,6.0,1.0,,,,,,,,38,2.4
Dak Prescott*,DAL,25,QB,16,16,6.0,,,,,,,6.0,1.0,,,,,,,,38,2.4
Kenny Stills,MIA,26,WR,15,15,,6.0,,,,,,6.0,1.0,,,,,,,,38,2.5
Peyton Barber,TAM,24,RB,16,16,5.0,1.0,,,,,,6.0,,,,,,,,,36,2.3
Odell Beckham Jr.,NYG,26,WR,12,12,,6.0,,,,,,6.0,,,,,,,,,36,3.0
Cameron Brate,TAM,27,TE,16,2,,6.0,,,,,,6.0,,,,,,,,,36,2.3
Robbie Chosen,NYJ,25,WR,14,9,,6.0,,,,,,6.0,,,,,,,,,36,2.6
Jared Cook*,OAK,31,TE,16,14,,6.0,,,,,,6.0,,,,,,,,,36,2.3
Brandin Cooks,LAR,25,WR,16,16,1.0,5.0,,,,,,6.0,,,,,,,,,36,2.3
Isaiah Crowell,NYJ,25,RB,13,6,6.0,,,,,,,6.0,,,,,,,,,36,2.8
Julian Edelman,NWE,32,WR,12,12,,6.0,,,,,,6.0,,,,,,,,,36,3.0
Austin Ekeler,LAC,23,RB,14,3,3.0,3.0,,,,,,6.0,,,,,,,,,36,2.6
Leonard Fournette,JAX,23,RB,8,8,5.0,1.0,,,,,,6.0,,,,,,,,,36,4.5
A.J. Green,CIN,30,WR,9,9,,6.0,,,,,,6.0,,,,,,,,,36,4.0
T.Y. Hilton,IND,29,WR,14,14,,6.0,,,,,,6.0,,,,,,,,,36,2.6
Alshon Jeffery,PHI,28,WR,13,13,,6.0,,,,,,6.0,,,,,,,,,36,2.8
Cooper Kupp,LAR,25,WR,8,8,,6.0,,,,,,6.0,,,,,,,,,36,4.5
Sony Michel,NWE,23,RB,13,8,6.0,,,,,,,6.0,,,,,,,,,36,2.8
Lamar Miller*,HOU,27,RB,14,14,5.0,1.0,,,,,,6.0,,,,,,,,,36,2.6
Caleb Sturgis,LAC,29,K,6,0,,,,,,,,,,,,9.0,15.0,9.0,13.0,,36,6.0
Dede Westbrook,JAX,25,WR,16,9,,5.0,1.0,,,,,6.0,,,,,,,,,36,2.3
Damien Williams,KAN,26,RB,16,3,4.0,2.0,,,,,,6.0,,,,,,,,,36,2.3
Zane Gonzalez,2TM,23,K,7,0,,,,,,,,,,,0.0,8.0,11.0,9.0,14.0,,35,5.0
Matthew McCrane,3TM,24,K,5,0,,,,,,,,,,,0.0,9.0,9.0,8.0,12.0,,33,6.6
Antonio Callaway,CLE,21,WR,16,11,,5.0,,,,,,5.0,1.0,,,,,,,,32,2.0
George Kittle*,SFO,25,TE,16,16,,5.0,,,,,,5.0,1.0,,,,,,,,32,2.0
Wendell Smallwood,PHI,24,RB,16,6,3.0,2.0,,,,,,5.0,1.0,,,,,,,,32,2.0
Javorius Allen,BAL,27,RB,14,0,3.0,2.0,,,,,,5.0,,,,,,,,,30,2.1
Doug Baldwin,SEA,30,WR,13,13,,5.0,,,,,,5.0,,,,,,,,,30,2.3
LeGarrette Blount,DET,32,RB,16,8,5.0,,,,,,,5.0,,,,,,,,,30,1.9
Matt Breida,SFO,23,RB,14,13,3.0,2.0,,,,,,5.0,,,,,,,,,30,2.1
Jaron Brown,SEA,28,WR,16,2,,5.0,,,,,,5.0,,,,,,,,,30,1.9
John Brown,BAL,28,WR,16,15,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Chris Conley,KAN,26,WR,16,13,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Mike Davis,SEA,25,RB,15,2,4.0,1.0,,,,,,5.0,,,,,,,,,30,2.0
Phil Dawson,ARI,43,K,10,0,,,,,,,,,,,,15.0,15.0,5.0,8.0,,30,3.0
Royce Freeman,DEN,22,RB,14,8,5.0,,,,,,,5.0,,,,,,,,,30,2.1
Kenny Golladay,DET,25,WR,15,13,,5.0,,,,,,5.0,,,,,,,,,30,2.0
O.J. Howard,TAM,24,TE,10,8,,5.0,,,,,,5.0,,,,,,,,,30,3.0
Adam Humphries,TAM,25,WR,16,10,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Carlos Hyde,2TM,28,RB,14,7,5.0,,,,,,,5.0,,,0.0,,,,,,30,2.1
DeSean Jackson,TAM,32,WR,12,10,1.0,4.0,,,,,,5.0,,,,,,,,,30,2.5
Lamar Jackson,BAL,21,QB,16,7,5.0,,,,,,,5.0,,,,,,,,,30,1.9
Marvin Jones,DET,28,WR,9,9,,5.0,,,,,,5.0,,,,,,,,,30,3.3
Jarvis Landry*,CLE,26,WR,16,14,1.0,4.0,,,,,,5.0,,,,,,,,,30,1.9
David Moore,SEA,23,WR,16,7,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Cordarrelle Patterson,NWE,27,WR,15,5,1.0,3.0,,1.0,,,,5.0,,,,,,,,,30,2.0
Dante Pettis,SFO,23,WR,12,7,,5.0,,,,,,5.0,,,,,,,,,30,2.5
Josh Reynolds,LAR,23,WR,16,8,,5.0,,,,,,5.0,,,,,,,,,30,1.9
Aldrick Robinson,MIN,30,WR,14,0,,5.0,,,,,,5.0,,,,,,,,,30,2.1
Emmanuel Sanders,DEN,31,WR,12,12,1.0,4.0,,,,,,5.0,,,,,,,,,30,2.5
Tre'Quan Smith,NOR,22,WR,15,7,,5.0,,,,,,5.0,,,,,,,,,30,2.0
Demaryius Thomas,2TM,31,WR,15,15,,5.0,,,,,,5.0,,,0.0,,,,,,30,2.0
Deshaun Watson*,HOU,23,QB,16,16,5.0,,,,,,,5.0,,,,,,,,,30,1.9
Tyrell Williams,LAC,26,WR,16,10,,5.0,,,,,,5.0,,,,,,,,,30,1.9
T.J. Yeldon,JAX,25,RB,14,5,1.0,4.0,,,,,,5.0,,,,,,,,,30,2.1
Austin Hooper*,ATL,24,TE,16,7,,4.0,,,,,,4.0,1.0,,,,,,,,26,1.6
Mohamed Sanu,ATL,29,WR,16,16,,4.0,,,,,,4.0,1.0,,,,,,,,26,1.6
Sterling Shepard,NYG,25,WR,16,16,,4.0,,,,,,4.0,1.0,,,,,,,,26,1.6
Golden Tate,2TM,30,WR,15,7,,4.0,,,,,,4.0,1.0,,0.0,,,,,,26,1.7
Nelson Agholor,PHI,25,WR,16,16,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Kapri Bibbs,2TM,25,RB,12,0,3.0,1.0,,,,,,4.0,,,0.0,,,,,,24,2.0
Kendrick Bourne,SFO,23,WR,16,8,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Drew Brees*,NOR,39,QB,15,15,4.0,,,,,,,4.0,,,,,,,,,24,1.6
Dalvin Cook,MIN,23,RB,11,10,2.0,2.0,,,,,,4.0,,,,,,,,,24,2.2
Corey Davis,TEN,23,WR,16,16,,4.0,,,,,,4.0,,,,,,,,,24,1.5
James Develin,NWE,30,FB,16,8,4.0,,,,,,,4.0,,,,,,,,,24,1.5
Will Fuller,HOU,24,WR,7,7,,4.0,,,,,,4.0,,,,,,,,,24,3.4
Devin Funchess,CAR,24,WR,14,12,,4.0,,,,,,4.0,,,,,,,,,24,1.7
Dallas Goedert,PHI,23,TE,16,8,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Marquise Goodwin,SFO,28,WR,11,8,,4.0,,,,,,4.0,,,,,,,,,24,2.2
Josh Gordon,2TM,27,WR,12,12,,4.0,,,,,,4.0,,,0.0,,,,,,24,2.0
Jakeem Grant,MIA,26,WR,10,2,,2.0,1.0,1.0,,,,4.0,,,,,,,,,24,2.4
Chris Herndon,NYJ,22,TE,16,12,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Rashard Higgins,CLE,24,WR,13,1,,4.0,,,,,,4.0,,,,,,,,,24,1.8
Nyheim Hines,IND,22,RB,16,4,2.0,2.0,,,,,,4.0,,,,,,,,,24,1.5
Kerryon Johnson,DET,21,RB,10,7,3.0,1.0,,,,,,4.0,,,,,,,,,24,2.4
Doug Martin,OAK,29,RB,16,9,4.0,,,,,,,4.0,,,,,,,,,24,1.5
Vance McDonald,PIT,28,TE,15,14,,4.0,,,,,,4.0,,,,,,,,,24,1.6
Elijah McGuire,NYJ,24,RB,8,3,3.0,1.0,,,,,,4.0,,,,,,,,,24,3.0
Cam Newton,CAR,29,QB,14,14,4.0,,,,,,,4.0,,,,,,,,,24,1.7
David Njoku,CLE,22,TE,16,14,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Greg Olsen,CAR,33,TE,9,9,,4.0,,,,,,4.0,,,,,,,,,24,2.7
Allen Robinson,CHI,25,WR,13,12,,4.0,,,,,,4.0,,,,,,,,,24,1.8
Demarcus Robinson,KAN,24,WR,16,5,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Kyle Rudolph,MIN,29,TE,16,16,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Matt Ryan,ATL,33,QB,16,16,3.0,1.0,,,,,,4.0,,,,,,,,,24,1.5
Ito Smith,ATL,23,RB,14,0,4.0,,,,,,,4.0,,,,,,,,,24,1.7
Courtland Sutton,DEN,23,WR,16,9,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Jordan Thomas,HOU,22,TE,16,10,,4.0,,,,,,4.0,,,,,,,,,24,1.5
Albert Wilson,MIA,26,WR,7,3,,4.0,,,,,,4.0,,,,,,,,,24,3.4
Giorgio Tavecchio,ATL,28,K,3,0,,,,,,,,,,,,8.0,8.0,5.0,5.0,,23,7.7
Duke Johnson,CLE,25,RB,16,2,,3.0,,,,,,3.0,2.0,,,,,,,,22,1.4
Mike Nugent,OAK,36,K,3,0,,,,,,,,,,,,4.0,5.0,6.0,6.0,,22,7.3
Josh Adams,PHI,22,RB,14,5,3.0,,,,,,,3.0,1.0,,,,,,,,20,1.4
Jay Ajayi,PHI,25,RB,4,3,3.0,,,,,,,3.0,1.0,,,,,,,,20,5.0
Evan Engram,NYG,24,TE,11,8,,3.0,,,,,,3.0,1.0,,,,,,,,20,1.8
Gerald Everett,LAR,24,TE,16,0,,3.0,,,,,,3.0,1.0,,,,,,,,20,1.3
Jordy Nelson,OAK,33,WR,15,14,,3.0,,,,,,3.0,1.0,,,,,,,,20,1.3
Jamaal Williams,GNB,23,RB,16,8,3.0,,,,,,,3.0,1.0,,,,,,,,20,1.3
C.J. Anderson,2TM,27,RB,11,3,2.0,1.0,,,,,,3.0,,,0.0,,,,,,18,1.6
Mark Andrews,BAL,23,TE,16,3,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Cole Beasley,DAL,29,WR,16,4,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Giovani Bernard,CIN,27,RB,12,4,3.0,,,,,,,3.0,,,,,,,,,18,1.5
Brandon Bolden,MIA,28,RB,16,0,2.0,1.0,,,,,,3.0,,,,,,,,,18,1.1
Michael Crabtree,BAL,31,WR,16,16,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Ed Dickson,SEA,31,TE,10,1,,3.0,,,,,,3.0,,,,,,,,,18,1.8
Phillip Dorsett,NWE,25,WR,16,2,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Darren Fells,CLE,32,TE,16,11,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Robert Foster,BUF,24,WR,13,3,,3.0,,,,,,3.0,,,,,,,,,18,1.4
Jared Goff*,LAR,24,QB,16,16,2.0,,,,,,,2.0,,,,,,,,,18,1.1
Rob Gronkowski,NWE,29,TE,13,11,,3.0,,,,,,3.0,,,,,,,,,18,1.4
Demetrius Harris,KAN,27,TE,15,3,,3.0,,,,,,3.0,,,,,,,,,18,1.2
Chris Hogan,NWE,31,WR,16,7,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Dontrelle Inman,IND,29,WR,9,4,,3.0,,,,,,3.0,,,,,,,,,18,2.0
Eddie Jackson*+,CHI,25,SS,14,14,,,,,1.0,2.0,,3.0,,,,,,,,,18,1.3
Blake Jarwin,DAL,24,TE,16,4,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Christian Kirk,ARI,22,WR,12,7,,3.0,,,,,,3.0,,,,,,,,,18,1.5
Marshawn Lynch,OAK,32,RB,6,6,3.0,,,,,,,3.0,,,,,,,,,18,3.0
LeSean McCoy,BUF,30,RB,14,13,3.0,,,,,,,3.0,,,,,,,,,18,1.3
Donte Moncrief,JAX,25,WR,16,14,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Andre Roberts*+,NYJ,30,WR,16,1,,1.0,1.0,1.0,,,,3.0,,,,,,,,,18,1.1
Michael Roberts,DET,24,TE,8,2,,3.0,,,,,,3.0,,,,,,,,,18,2.3
Ben Roethlisberger,PIT,36,QB,16,16,3.0,,,,,,,3.0,,,,,,,,,18,1.1
Jaylen Samuels,PIT,22,RB,14,3,,3.0,,,,,,3.0,,,,,,,,,18,1.3
Jonnu Smith,TEN,23,TE,13,12,,3.0,,,,,,3.0,,,,,,,,,18,1.4
Lee Smith,OAK,31,TE,16,4,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Darren Sproles,PHI,35,RB,6,2,1.0,2.0,,,,,,3.0,,,,,,,,,18,3.0
Erik Swoope,IND,26,TE,7,2,,3.0,,,,,,3.0,,,,,,,,,18,2.6
Mitchell Trubisky*,CHI,24,QB,14,14,3.0,,,,,,,3.0,,,,,,,,,18,1.3
C.J. Uzomah,CIN,25,TE,16,15,,3.0,,,,,,3.0,,,,,,,,,18,1.1
Nick Vannett,SEA,25,TE,15,9,,3.0,,,,,,3.0,,,,,,,,,18,1.2
Sammy Watkins,KAN,25,WR,10,9,,3.0,,,,,,3.0,,,,,,,,,18,1.8
Zach Zenner,DET,27,RB,8,1,3.0,,,,,,,3.0,,,,,,,,,18,2.3
Antonio Gates,LAC,38,TE,16,1,,2.0,,,,,,2.0,2.0,,,,,,,,16,1.0
Chester Rogers,IND,24,WR,16,10,,2.0,,,,,,2.0,2.0,,,,,,,,16,1.0
Kai Forbath,JAX,31,K,3,0,,,,,,,,,,,,3.0,3.0,4.0,5.0,,15,5.0
Corey Clement,PHI,24,RB,11,0,2.0,,,,,,,2.0,1.0,,,,,,,,14,1.3
Vernon Davis,WAS,34,TE,14,8,,2.0,,,,,,2.0,1.0,,,,,,,,14,1.0
Gus Edwards,BAL,23,RB,11,6,2.0,,,,,,,2.0,1.0,,,,,,,,14,1.3
Michael Gallup,DAL,22,WR,16,8,,2.0,,,,,,2.0,1.0,,,,,,,,14,0.9
Ted Ginn Jr.,NOR,33,WR,5,3,,2.0,,,,,,2.0,1.0,,,,,,,,14,2.8
Patrick Mahomes*+,KAN,23,QB,16,16,2.0,,,,,,,2.0,1.0,,,,,,,,14,0.9
Aaron Rodgers*,GNB,35,QB,16,16,2.0,,,,,,,2.0,1.0,,,,,,,,14,0.9
Torrey Smith,CAR,29,WR,11,6,,2.0,,,,,,2.0,1.0,,,,,,,,14,1.3
Sam Ficken,LAR,26,K,2,0,,,,,,,,,,,,10.0,10.0,1.0,3.0,,13,6.5
Mo Alie-Cox,IND,25,TE,9,1,,2.0,,,,,,2.0,,,,,,,,,12,1.3
Geronimo Allison,GNB,24,WR,5,4,,2.0,,,,,,2.0,,,,,,,,,12,2.4
Alex Armah,CAR,24,FB,16,2,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Tavon Austin,DAL,28,WR,7,0,,2.0,,,,,,2.0,,,,,,,,,12,1.7
Alfred Blue,HOU,27,RB,16,2,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Tom Brady*,NWE,41,QB,16,16,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Austin Carr,NOR,25,WR,14,2,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Garrett Celek,SFO,30,TE,15,1,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Randall Cobb,GNB,28,WR,9,6,,2.0,,,,,,2.0,,,,,,,,,12,1.3
Jason Croom,BUF,24,TE,15,3,,1.0,,,1.0,,,2.0,,,,,,,,,12,0.8
Jamison Crowder,WAS,25,WR,9,7,,2.0,,,,,,2.0,,,,,,,,,12,1.3
Will Dissly,SEA,22,TE,4,4,,2.0,,,,,,2.0,,,,,,,,,12,3.0
Kenneth Dixon,BAL,24,RB,6,0,2.0,,,,,,,2.0,,,,,,,,,12,2.0
Josh Doctson,WAS,26,WR,15,12,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Jack Doyle,IND,28,TE,6,6,,2.0,,,,,,2.0,,,,,,,,,12,2.0
Jeff Driskel,CIN,25,QB,9,5,2.0,,,,,,,2.0,,,,,,,,,12,1.3
Samson Ebukam,LAR,23,LOLB,16,14,,,,,1.0,1.0,,2.0,,,,,,,,,12,0.8
Chase Edmonds,ARI,22,RB,16,0,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Ryan Fitzpatrick,TAM,36,QB,8,7,2.0,,,,,,,2.0,,,,,,,,,12,1.5
Taylor Gabriel,CHI,27,WR,16,11,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Jimmy Graham,GNB,32,TE,16,12,,2.0,,,,,,2.0,,,,,,,,,12,0.8
DaeSean Hamilton,DEN,23,WR,14,5,,2.0,,,,,,2.0,,,,,,,,,12,0.9
Justin Hardy,ATL,27,WR,16,0,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Jeff Heuerman,DEN,26,TE,11,10,,2.0,,,,,,2.0,,,,,,,,,12,1.1
Tyler Higbee,LAR,25,TE,16,16,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Taysom Hill,NOR,28,QB,16,4,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Allen Hurns,DAL,27,WR,16,7,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Justin Jackson,LAC,22,RB,13,1,2.0,,,,,,,2.0,,,,,,,,,12,0.9
Jesse James,PIT,24,TE,16,7,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Richie James,SFO,23,WR,13,2,,1.0,,1.0,,,,2.0,,,,,,,,,12,0.9
T.J. Jones,DET,26,WR,15,3,,2.0,,,,,,2.0,,,,,,,,,12,0.8
Case Keenum,DEN,30,QB,16,16,2.0,,,,,,,2.0,,,,,,,,,12,0.8
Desmond King+,LAC,24,DB,16,8,,,1.0,,,1.0,,2.0,,,,,,,,,12,0.8
Keith Kirkwood,NOR,24,WR,8,1,,2.0,,,,,,2.0,,,,,,,,,12,1.5
Brandon LaFell,OAK,32,WR,6,5,,2.0,,,,,,2.0,,,,,,,,,12,2.0
Dion Lewis,TEN,28,RB,16,7,1.0,1.0,,,,,,2.0,,,,,,,,,12,0.8
